date,ts_code,name,action,price,shares,amount,commission,reason,category
2021-03-26,002085.SZ,万丰奥威,buy,5.666,9800,55523.47,55.52,新买入，评分70(✅ 积极布局)，股息率5.36%，目标权重5.4%,消费红利
2021-03-26,511880.SH,银华日利,buy,119.675,100,11967.53,11.97,闲置现金扫入,现金管理
2021-06-25,002517.SZ,恺英网络,sell,4.555,5800,26421.55,52.84,清仓，评分63(👀 观察等待)，低于观察阈值，当前权重2.4%,防御红利
2021-06-25,603156.SH,养元饮品,sell,29.51,3300,97384.52,194.77,清仓，评分55(👀 观察等待)，低于观察阈值，当前权重8.8%,消费红利
2021-06-25,000429.SZ,粤高速Ａ,sell,7.393,7200,53226.72,106.45,减仓，评分76(✅ 积极布局)，权重9.5%→4.7%,基础设施红利
2021-06-25,600704.SH,物产中大,sell,10.48,12200,127850.02,255.7,清仓，评分24(🚫 回避)，低于观察阈值，当前权重11.6%,基础设施红利
2021-06-25,600566.SH,济川药业,sell,17.453,3800,66319.61,132.64,清仓，评分28(🚫 回避)，低于观察阈值，当前权重6.0%,消费红利
2021-06-25,600901.SH,江苏金租,buy,5.275,11200,59083.02,59.08,新买入，评分76(✅ 积极布局)，股息率5.69%，目标权重5.4%,金融红利
2021-06-25,600177.SH,雅戈尔,buy,6.747,13100,88382.29,88.38,新买入，评分85(🔥 大胆攒股)，股息率7.42%，目标权重8.1%,消费红利
2021-06-25,600720.SH,中交设计,buy,11.031,5100,56258.2,56.26,加仓，评分81(🔥 大胆攒股)，股息率6.17%，权重1.9%→7.0%,基础设施红利
2021-06-25,600170.SH,上海建工,buy,2.793,9100,25414.39,25.41,加仓，评分69(✅ 积极布局)，股息率5.20%，权重2.3%→4.7%,基础设施红利
2021-06-25,002244.SZ,滨江集团,buy,4.274,12000,51291.24,51.29,新买入，评分70(✅ 积极布局)，股息率5.29%，目标权重4.7%,基础设施红利
2021-06-25,601000.SH,唐山港,buy,2.442,31700,77425.35,77.43,新买入，评分85(🔥 大胆攒股)，股息率8.20%，目标权重7.0%,基础设施红利
2021-06-25,511880.SH,银华日利,buy,120.284,300,36085.19,36.09,闲置现金扫入,现金管理
2021-09-24,600170.SH,上海建工,sell,3.976,18400,73158.77,146.32,清仓，评分42(⏸️ 暂缓)，低于观察阈值，当前权重5.5%,基础设施红利
2021-09-24,603858.SH,步长制药,sell,19.031,3800,72317.61,144.64,清仓，评分29(🚫 回避)，低于观察阈值，当前权重5.4%,消费红利
2021-09-24,000429.SZ,粤高速Ａ,sell,7.682,7000,53776.17,107.55,清仓，评分43(⏸️ 暂缓)，低于观察阈值，当前权重4.0%,基础设施红利
2021-09-24,000537.SZ,绿发电力,sell,16.623,9600,159584.26,319.17,清仓，评分22(🚫 回避)，低于观察阈值，当前权重11.9%,基础设施红利
2021-09-24,002085.SZ,万丰奥威,sell,5.994,9800,58741.2,117.48,清仓，评分64(👀 观察等待)，低于观察阈值，当前权重4.4%,消费红利
2021-09-24,600816.SH,建元信托,sell,4.675,12800,59844.1,119.69,减仓，评分85(🔥 大胆攒股)，权重12.9%→8.4%,金融红利
2021-09-24,002517.SZ,恺英网络,buy,4.515,8200,37018.98,37.02,新买入，评分63(👀 观察等待)，股息率4.88%，目标权重2.8%,防御红利
2021-09-24,002603.SZ,以岭药业,buy,17.107,6500,111196.08,111.2,新买入，评分80(🔥 大胆攒股)，股息率5.85%，目标权重8.4%,消费红利
2021-09-24,603699.SH,纽威股份,buy,10.991,3300,36270.23,36.27,新买入，评分56(👀 观察等待)，股息率4.19%，目标权重2.8%,防御红利
2021-09-24,601928.SH,凤凰传媒,buy,7.327,10100,74005.93,74.01,新买入，评分70(✅ 积极布局)，股息率5.46%，目标权重5.6%,消费红利
2021-09-24,601155.SH,新城控股,buy,36.607,2000,73213.14,73.21,新买入，评分76(✅ 积极布局)，股息率5.61%，目标权重5.6%,基础设施红利
2021-09-24,600720.SH,中交设计,buy,11.501,2700,31054.02,31.05,加仓，评分81(🔥 大胆攒股)，股息率5.92%，权重6.0%→8.4%,基础设施红利
2021-09-24,601098.SH,中南传媒,buy,9.199,3900,35876.84,35.88,加仓，评分81(🔥 大胆攒股)，股息率6.86%，权重5.6%→8.4%,消费红利
2021-09-24,511880.SH,银华日利,buy,120.893,800,96714.12,96.71,闲置现金扫入,现金管理
2021-12-31,002517.SZ,恺英网络,sell,5.814,8200,47676.28,95.35,清仓，评分43(⏸️ 暂缓)，低于观察阈值，当前权重3.5%,防御红利
2021-12-31,002603.SZ,以岭药业,sell,19.58,2800,54825.12,109.65,减仓，评分68(✅ 积极布局)，权重9.5%→5.3%,消费红利
2021-12-31,601928.SH,凤凰传媒,sell,8.082,10100,81627.29,163.25,清仓，评分64(👀 观察等待)，低于观察阈值，当前权重6.1%,消费红利
2021-12-31,002244.SZ,滨江集团,sell,4.655,12000,55864.08,111.73,清仓，评分63(👀 观察等待)，低于观察阈值，当前权重4.1%,基础设施红利
2021-12-31,600901.SH,江苏金租,buy,5.095,9700,49422.37,49.42,加仓，评分80(🔥 大胆攒股)，股息率5.89%，权重4.2%→7.9%,金融红利
2021-12-31,600820.SH,隧道股份,buy,5.385,6600,35543.51,35.54,新买入，评分55(👀 观察等待)，股息率4.09%，目标权重2.6%,基础设施红利
2021-12-31,601155.SH,新城控股,buy,29.159,1600,46654.61,46.65,加仓，评分85(🔥 大胆攒股)，股息率7.04%，权重4.3%→7.9%,基础设施红利
2021-12-31,300677.SZ,英科医疗,buy,57.898,1800,104216.11,104.22,新买入，评分81(🔥 大胆攒股)，股息率6.05%，目标权重7.9%,消费红利
2021-12-31,511880.SH,银华日利,sell,121.321,500,60660.54,121.32,释放现金用于调仓,现金管理
2021-12-31,002085.SZ,万丰奥威,buy,5.495,12900,70891.82,70.89,新买入，评分70(✅ 积极布局)，股息率5.46%，目标权重5.3%,消费红利
2022-03-25,002603.SZ,以岭药业,sell,28.152,3700,104161.73,208.32,清仓，评分42(⏸️ 暂缓)，低于观察阈值，当前权重7.8%,消费红利
2022-03-25,600820.SH,隧道股份,sell,5.095,6600,33626.34,67.25,清仓，评分57(👀 观察等待)，低于观察阈值，当前权重2.5%,基础设施红利
2022-03-25,600153.SH,建发股份,sell,11.878,9500,112842.05,225.68,清仓，评分56(👀 观察等待)，低于观察阈值，当前权重8.5%,基础设施红利
2022-03-25,001696.SZ,宗申动力,buy,5.886,10000,58858.8,58.86,新买入，评分68(✅ 积极布局)，股息率5.10%，目标权重4.4%,消费红利
2022-03-25,603699.SH,纽威股份,buy,8.829,4700,41495.45,41.5,加仓，评分69(✅ 积极布局)，股息率5.22%，权重2.2%→5.3%,防御红利
2022-03-25,601928.SH,凤凰传媒,buy,7.367,8000,58938.88,58.94,新买入，评分70(✅ 积极布局)，股息率5.43%，目标权重4.4%,消费红利
2022-03-25,000951.SZ,中国重汽,buy,12.192,4800,58522.46,58.52,新买入，评分76(✅ 积极布局)，股息率5.58%，目标权重4.4%,消费红利
2022-03-25,002085.SZ,万丰奥威,buy,4.364,7400,32296.26,32.3,加仓，评分81(🔥 大胆攒股)，股息率6.88%，权重4.2%→6.7%,消费红利
2022-06-24,001696.SZ,宗申动力,sell,6.074,10000,60739.2,121.48,清仓，评分56(👀 观察等待)，低于观察阈值，当前权重4.5%,消费红利
2022-06-24,601019.SH,山东出版,sell,6.513,10400,67740.19,135.48,清仓，评分64(👀 观察等待)，低于观察阈值，当前权重5.0%,消费红利
2022-06-24,000951.SZ,中国重汽,sell,13.357,4800,64111.82,128.22,清仓，评分26(🚫 回避)，低于观察阈值，当前权重4.7%,消费红利
2022-06-24,600720.SH,中交设计,sell,11.708,9700,113570.32,227.14,清仓，评分43(⏸️ 暂缓)，低于观察阈值，当前权重8.4%,基础设施红利
2022-06-24,300677.SZ,英科医疗,sell,24.026,1800,43246.71,86.49,清仓，评分35(🚫 回避)，低于观察阈值，当前权重3.2%,消费红利
2022-06-24,002085.SZ,万丰奥威,sell,5.954,10300,61326.61,122.65,减仓，评分68(✅ 积极布局)，权重8.9%→4.4%,消费红利
2022-06-24,002624.SZ,完美世界,buy,13.974,7000,97817.72,97.82,新买入，评分85(🔥 大胆攒股)，股息率8.60%，目标权重7.2%,防御红利
2022-06-24,600663.SH,陆家嘴,buy,10.33,6300,65081.02,65.08,新买入，评分69(✅ 积极布局)，股息率5.18%，目标权重4.8%,周期龙头红利
2022-06-24,603156.SH,养元饮品,buy,21.962,4000,87847.76,87.85,新买入，评分85(🔥 大胆攒股)，股息率9.12%，目标权重6.6%,消费红利
2022-06-24,300100.SZ,双林股份,buy,10.07,8800,88616.53,88.62,新买入，评分81(🔥 大胆攒股)，股息率6.96%，目标权重6.6%,消费红利
2022-06-24,600606.SH,绿地控股,buy,3.784,11000,41621.58,41.62,加仓，评分81(🔥 大胆攒股)，股息率6.61%，权重4.1%→7.2%,基础设施红利
2022-06-24,511880.SH,银华日利,sell,122.432,300,36729.71,73.46,释放现金用于调仓,现金管理
2022-06-24,603565.SH,中谷物流,buy,15.806,6200,97995.9,98.0,新买入，评分85(🔥 大胆攒股)，股息率9.50%，目标权重7.2%,基础设施红利
2022-09-30,603699.SH,纽威股份,sell,7.423,8000,59380.56,118.76,清仓，评分36(⏸️ 暂缓)，低于观察阈值，当前权重4.7%,防御红利
2022-09-30,600177.SH,雅戈尔,sell,6.314,13100,82709.21,165.42,清仓，评分85(🔥 大胆攒股)，低于观察阈值，当前权重6.5%,消费红利
2022-09-30,603156.SH,养元饮品,sell,18.591,4000,74365.56,148.73,清仓，评分85(🔥 大胆攒股)，低于观察阈值，当前权重5.9%,消费红利
2022-09-30,601098.SH,中南传媒,sell,9.83,12100,118944.94,237.89,清仓，评分81(🔥 大胆攒股)，低于观察阈值，当前权重9.4%,消费红利
2022-09-30,300100.SZ,双林股份,sell,7.423,8800,65318.62,130.64,清仓，评分85(🔥 大胆攒股)，低于观察阈值，当前权重5.2%,消费红利
2022-09-30,002085.SZ,万丰奥威,sell,5.305,10000,53046.9,106.09,清仓，评分79(✅ 积极布局)，低于观察阈值，当前权重4.2%,消费红利
2022-09-30,601866.SH,中远海发,buy,2.472,28900,71454.38,71.45,新买入，评分85(🔥 大胆攒股)，股息率9.15%，目标权重5.7%,基础设施红利
2022-09-30,601997.SH,贵阳银行,buy,5.425,15300,83008.93,83.01,新买入，评分71(✅ 积极布局)，股息率5.54%，目标权重6.6%,金融红利
2022-09-30,000783.SZ,长江证券,buy,5.215,13200,68840.77,68.84,新买入，评分80(✅ 积极布局)，股息率5.76%，目标权重5.5%,金融红利
2022-09-30,000429.SZ,粤高速Ａ,buy,7.407,9600,71111.04,71.11,新买入，评分85(🔥 大胆攒股)，股息率7.70%，目标权重5.7%,基础设施红利
2022-09-30,000039.SZ,中集集团,buy,6.917,10300,71244.17,71.24,新买入，评分85(🔥 大胆攒股)，股息率9.99%，目标权重5.7%,基础设施红利
2022-09-30,603444.SH,吉比特,buy,248.759,400,99503.4,99.5,新买入，评分81(🔥 大胆攒股)，股息率6.44%，目标权重8.2%,防御红利
2022-12-30,600663.SH,陆家嘴,sell,9.73,6300,61300.64,122.6,清仓，评分70(✅ 积极布局)，低于观察阈值，当前权重4.7%,周期龙头红利
2022-12-30,000783.SZ,长江证券,sell,5.325,13200,70285.64,140.57,清仓，评分79(✅ 积极布局)，低于观察阈值，当前权重5.4%,金融红利
2022-12-30,603444.SH,吉比特,sell,312.527,400,125010.86,250.02,清仓，评分69(✅ 积极布局)，低于观察阈值，当前权重9.5%,防御红利
2022-12-30,600177.SH,雅戈尔,buy,6.336,11700,74135.06,74.14,新买入，评分85(🔥 大胆攒股)，股息率7.90%，目标权重5.7%,消费红利
2022-12-30,603156.SH,养元饮品,buy,22.292,3300,73564.49,73.56,新买入，评分85(🔥 大胆攒股)，股息率8.98%，目标权重5.7%,消费红利
2022-12-30,601098.SH,中南传媒,buy,9.99,7400,73925.85,73.93,新买入，评分81(🔥 大胆攒股)，股息率6.51%，目标权重5.7%,消费红利
2022-12-30,511880.SH,银华日利,buy,123.626,300,37087.93,37.09,闲置现金扫入,现金管理
2023-03-31,601928.SH,凤凰传媒,sell,10.36,8000,82877.04,165.75,清仓，评分67(✅ 积极布局)，低于观察阈值，当前权重5.9%,消费红利
2023-03-31,601098.SH,中南传媒,sell,11.628,7400,86049.86,172.1,清仓，评分79(✅ 积极布局)，低于观察阈值，当前权重6.1%,消费红利
2023-03-31,603565.SH,中谷物流,sell,17.053,1700,28989.98,57.98,减仓，评分85(🔥 大胆攒股)，权重7.5%→5.4%,基础设施红利
2023-03-31,300100.SZ,双林股份,buy,7.918,12000,95014.92,95.01,新买入，评分85(🔥 大胆攒股)，股息率8.85%，目标权重6.8%,消费红利
2023-03-31,600398.SH,海澜之家,buy,6.246,15300,95567.47,95.57,新买入，评分85(🔥 大胆攒股)，股息率8.17%，目标权重6.8%,消费红利
2023-03-31,511880.SH,银华日利,buy,124.17,100,12416.99,12.42,闲置现金扫入,现金管理
2023-06-30,002624.SZ,完美世界,sell,16.873,7000,118111.77,236.22,清仓，评分25(🚫 回避)，低于观察阈值，当前权重8.4%,防御红利
2023-06-30,300100.SZ,双林股份,sell,9.271,12000,111248.64,222.5,清仓，评分85(🔥 大胆攒股)，低于观察阈值，当前权重8.0%,消费红利
2023-06-30,600398.SH,海澜之家,sell,6.873,15300,105158.74,210.32,清仓，评分81(🔥 大胆攒股)，低于观察阈值，当前权重7.5%,消费红利
2023-06-30,601000.SH,唐山港,sell,3.526,31700,111789.1,223.58,清仓，评分79(✅ 积极布局)，低于观察阈值，当前权重8.0%,基础设施红利
2023-06-30,600901.SH,江苏金租,buy,4.134,7000,28938.91,28.94,加仓，评分85(🔥 大胆攒股)，股息率8.47%，权重6.2%→8.2%,金融红利
2023-06-30,601155.SH,新城控股,buy,14.424,2500,36061.02,36.06,加仓，评分85(🔥 大胆攒股)，股息率14.23%，权重3.7%→6.3%,基础设施红利
2023-06-30,600499.SH,科达制造,buy,11.371,10100,114850.74,114.85,新买入，评分81(🔥 大胆攒股)，股息率5.99%，目标权重8.2%,防御红利
2023-06-30,000783.SZ,长江证券,buy,5.806,13200,76636.56,76.64,新买入，评分69(✅ 积极布局)，股息率5.17%，目标权重5.5%,金融红利
2023-06-30,300390.SZ,天华新能,buy,35.836,2100,75255.18,75.26,新买入，评分79(✅ 积极布局)，股息率5.59%，目标权重5.5%,防御红利
2023-06-30,301200.SZ,大族数控,buy,39.92,1900,75847.77,75.85,新买入，评分68(✅ 积极布局)，股息率5.02%，目标权重5.5%,防御红利
2023-06-30,603565.SH,中谷物流,buy,10.811,3700,39999.96,40.0,加仓，评分85(🔥 大胆攒股)，股息率13.15%，权重3.5%→6.3%,基础设施红利
2023-06-30,511880.SH,银华日利,buy,124.737,300,37421.05,37.42,闲置现金扫入,现金管理
2023-09-29,601866.SH,中远海发,sell,2.378,28900,68713.22,137.43,清仓，评分47(⏸️ 暂缓)，低于观察阈值，当前权重5.0%,基础设施红利
2023-09-29,600177.SH,雅戈尔,sell,7.103,11700,83103.81,166.21,清仓，评分85(🔥 大胆攒股)，低于观察阈值，当前权重6.0%,消费红利
2023-09-29,603156.SH,养元饮品,sell,24.416,3300,80571.35,161.14,清仓，评分85(🔥 大胆攒股)，低于观察阈值，当前权重5.8%,消费红利
2023-09-29,000783.SZ,长江证券,sell,5.824,13200,76879.04,153.76,清仓，评分25(🚫 回避)，低于观察阈值，当前权重5.5%,金融红利
2023-09-29,000039.SZ,中集集团,sell,7.093,10300,73056.87,146.11,清仓，评分32(🚫 回避)，低于观察阈值，当前权重5.3%,基础设施红利
2023-09-29,600483.SH,福能股份,buy,8.529,6900,58846.79,58.85,新买入，评分66(✅ 积极布局)，股息率4.69%，目标权重4.2%,基础设施红利
2023-09-29,600820.SH,隧道股份,buy,5.866,10000,58658.6,58.66,新买入，评分66(✅ 积极布局)，股息率4.61%，目标权重4.2%,基础设施红利
2023-09-29,600153.SH,建发股份,buy,9.93,8800,87383.3,87.38,新买入，评分85(🔥 大胆攒股)，股息率8.06%，目标权重6.4%,基础设施红利
2023-09-29,300390.SZ,天华新能,buy,25.726,2500,64314.25,64.31,加仓，评分85(🔥 大胆攒股)，股息率7.78%，权重3.9%→8.6%,防御红利
2023-09-29,600008.SH,首创环保,buy,2.843,20700,58846.79,58.85,新买入，评分66(✅ 积极布局)，股息率4.58%，目标权重4.2%,基础设施红利
2023-09-29,600816.SH,建元信托,buy,3.063,14900,45639.59,45.64,加仓，评分85(🔥 大胆攒股)，股息率16.34%，权重5.3%→8.6%,金融红利
2023-09-29,511880.SH,银华日利,sell,125.047,400,50018.89,100.04,释放现金用于调仓,现金管理
2023-09-29,603444.SH,吉比特,buy,365.986,200,73197.12,73.2,新买入，评分66(✅ 积极布局)，股息率4.65%，目标权重5.7%,防御红利
2023-12-29,600901.SH,江苏金租,sell,4.835,6500,31428.54,62.86,减仓，评分85(🔥 大胆攒股)，权重10.4%→7.9%,金融红利
2023-12-29,600820.SH,隧道股份,sell,5.754,10000,57542.4,115.08,清仓，评分66(✅ 积极布局)，低于观察阈值，当前权重4.4%,基础设施红利
2023-12-29,000429.SZ,粤高速Ａ,sell,8.452,9600,81134.78,162.27,清仓，评分71(✅ 积极布局)，低于观察阈值，当前权重6.2%,基础设施红利
2023-12-29,600008.SH,首创环保,sell,2.687,20700,55627.32,111.25,清仓，评分67(✅ 积极布局)，低于观察阈值，当前权重4.3%,基础设施红利
2023-12-29,002966.SZ,苏州银行,buy,6.466,12700,82124.04,82.12,新买入，评分66(✅ 积极布局)，股息率5.11%，目标权重6.4%,金融红利
2023-12-29,601717.SH,中创智领,buy,12.663,5400,68378.31,68.38,新买入，评分65(✅ 积极布局)，股息率4.43%，目标权重5.3%,防御红利
2023-12-29,601577.SH,长沙银行,buy,6.827,12100,82604.52,82.6,新买入，评分67(✅ 积极布局)，股息率5.13%，目标权重6.4%,金融红利
2023-12-29,511880.SH,银华日利,sell,125.58,500,62790.23,125.58,释放现金用于调仓,现金管理
2023-12-29,603444.SH,吉比特,buy,245.365,200,49073.02,49.07,加仓，评分81(🔥 大胆攒股)，股息率6.94%，权重3.8%→7.9%,防御红利
2024-03-29,600483.SH,福能股份,sell,10.519,6900,72584.34,145.17,清仓，评分52(👀 观察等待)，低于观察阈值，当前权重5.7%,基础设施红利
2024-03-29,002966.SZ,苏州银行,sell,7.153,12700,90841.07,181.68,清仓，评分61(👀 观察等待)，低于观察阈值，当前权重7.1%,金融红利
2024-03-29,601717.SH,中创智领,sell,14.935,5400,80649.27,161.3,清仓，评分52(👀 观察等待)，低于观察阈值，当前权重6.3%,防御红利
2024-03-29,601577.SH,长沙银行,sell,7.742,12100,93681.23,187.36,清仓，评分61(👀 观察等待)，低于观察阈值，当前权重7.3%,金融红利
2024-03-29,600820.SH,隧道股份,buy,6.106,8300,50680.63,50.68,新买入，评分65(✅ 积极布局)，股息率4.43%，目标权重4.0%,基础设施红利
2024-03-29,600720.SH,中交设计,buy,9.77,5200,50802.75,50.8,新买入，评分66(✅ 积极布局)，股息率4.61%，目标权重4.0%,基础设施红利
2024-03-29,600008.SH,首创环保,buy,2.783,18300,50924.87,50.92,新买入，评分66(✅ 积极布局)，股息率4.68%，目标权重4.0%,基础设施红利
2024-03-29,000591.SZ,太阳能,buy,5.255,9700,50975.92,50.98,新买入，评分66(✅ 积极布局)，股息率4.51%，目标权重4.0%,基础设施红利
2024-03-29,301200.SZ,大族数控,buy,33.003,1200,39603.56,39.6,加仓，评分81(🔥 大胆攒股)，股息率6.07%，权重4.9%→8.1%,防御红利
2024-03-29,600606.SH,绿地控股,buy,1.922,13900,26714.69,26.71,加仓，评分85(🔥 大胆攒股)，股息率13.02%，权重3.9%→6.0%,基础设施红利
2024-03-29,603444.SH,吉比特,buy,190.961,100,19096.08,19.1,加仓，评分85(🔥 大胆攒股)，股息率8.91%，权重6.0%→8.1%,防御红利
2024-03-29,511880.SH,银华日利,buy,126.403,400,50561.05,50.56,闲置现金扫入,现金管理
2024-06-28,600820.SH,隧道股份,sell,6.523,8300,54144.8,108.29,清仓，评分60(👀 观察等待)，低于观察阈值，当前权重4.4%,基础设施红利
2024-06-28,600720.SH,中交设计,sell,8.891,5200,46233.72,92.47,清仓，评分38(⏸️ 暂缓)，低于观察阈值，当前权重3.8%,基础设施红利
2024-06-28,600008.SH,首创环保,sell,2.677,18300,48994.96,97.99,清仓，评分52(👀 观察等待)，低于观察阈值，当前权重4.0%,基础设施红利
2024-06-28,000591.SZ,太阳能,sell,4.705,9700,45641.31,91.28,清仓，评分71(✅ 积极布局)，低于观察阈值，当前权重3.7%,基础设施红利
2024-06-28,002624.SZ,完美世界,buy,7.608,10200,77597.52,77.6,新买入，评分81(🔥 大胆攒股)，股息率6.05%，目标权重6.4%,防御红利
2024-06-28,002966.SZ,苏州银行,buy,7.507,9900,74324.25,74.32,新买入，评分67(✅ 积极布局)，股息率5.20%，目标权重6.1%,金融红利
2024-06-28,600673.SH,东阳光,buy,7.047,8800,62013.95,62.01,新买入，评分67(✅ 积极布局)，股息率4.77%，目标权重5.1%,周期龙头红利
2024-06-28,511880.SH,银华日利,sell,126.638,300,37991.43,75.98,释放现金用于调仓,现金管理
2024-06-28,600390.SH,五矿资本,buy,4.054,15300,62026.96,62.03,新买入，评分66(✅ 积极布局)，股息率4.52%，目标权重5.1%,金融红利
2024-09-27,600499.SH,科达制造,sell,8.022,10100,81021.9,162.04,清仓，评分64(👀 观察等待)，低于观察阈值，当前权重5.9%,防御红利
2024-09-27,300390.SZ,天华新能,sell,20.549,4600,94527.38,189.05,清仓，评分70(✅ 积极布局)，低于观察阈值，当前权重6.9%,防御红利
2024-09-27,600390.SH,五矿资本,sell,6.054,15300,92625.28,185.25,清仓，评分46(⏸️ 暂缓)，低于观察阈值，当前权重6.8%,金融红利
2024-09-27,601717.SH,中创智领,buy,13.093,7700,100816.72,100.82,新买入，评分81(🔥 大胆攒股)，股息率6.42%，目标权重7.4%,防御红利
2024-09-27,002372.SZ,伟星新材,buy,13.684,7300,99890.79,99.89,新买入，评分80(🔥 大胆攒股)，股息率5.85%，目标权重7.4%,防御红利
2024-09-27,601577.SH,长沙银行,buy,7.838,9000,70540.47,70.54,新买入，评分65(✅ 积极布局)，股息率4.85%，目标权重5.2%,金融红利
2024-12-27,002624.SZ,完美世界,sell,10.619,10200,108317.57,216.64,清仓，评分65(👀 观察等待)，低于观察阈值，当前权重7.1%,防御红利
2024-12-27,600673.SH,东阳光,sell,11.179,8800,98373.53,196.75,清仓，评分39(⏸️ 暂缓)，低于观察阈值，当前权重6.5%,周期龙头红利
2024-12-27,301200.SZ,大族数控,sell,37.892,900,34102.86,68.21,减仓，评分72(✅ 积极布局)，权重7.7%→5.3%,防御红利
2024-12-27,601577.SH,长沙银行,sell,8.801,9000,79210.71,158.42,清仓，评分60(👀 观察等待)，低于观察阈值，当前权重5.2%,金融红利
2024-12-27,600582.SH,天地科技,buy,6.206,13000,80680.6,80.68,新买入，评分66(✅ 积极布局)，股息率4.52%，目标权重5.3%,防御红利
2024-12-27,600820.SH,隧道股份,buy,7.197,8900,64054.99,64.05,新买入，评分66(✅ 积极布局)，股息率4.59%，目标权重4.2%,基础设施红利
2024-12-27,601598.SH,中国外运,buy,5.385,11900,64086.02,64.09,新买入，评分73(✅ 积极布局)，股息率5.39%，目标权重4.2%,基础设施红利
2024-12-27,511880.SH,银华日利,buy,127.732,800,102185.83,102.19,闲置现金扫入,现金管理
2025-03-28,600582.SH,天地科技,sell,6.384,13000,82986.93,165.97,清仓，评分65(👀 观察等待)，低于观察阈值，当前权重5.6%,防御红利
2025-03-28,601717.SH,中创智领,sell,15.155,2200,33340.63,66.68,减仓，评分79(✅ 积极布局)，权重7.9%→5.5%,防御红利
2025-03-28,601598.SH,中国外运,sell,5.225,11900,62174.76,124.35,清仓，评分79(✅ 积极布局)，低于观察阈值，当前权重4.2%,基础设施红利
2025-03-28,002372.SZ,伟星新材,buy,12.202,2700,32945.91,32.95,加仓，评分81(🔥 大胆攒股)，股息率6.56%，权重6.0%→8.3%,防御红利
2025-03-28,300390.SZ,天华新能,buy,22.022,3700,81481.4,81.48,新买入，评分66(✅ 积极布局)，股息率4.55%，目标权重5.5%,防御红利
2025-03-28,002271.SZ,东方雨虹,buy,13.644,6000,81861.78,81.86,新买入，评分65(✅ 积极布局)，股息率4.40%，目标权重5.5%,防御红利
2025-06-27,600901.SH,江苏金租,sell,6.014,6000,36083.88,72.17,减仓，评分65(✅ 积极布局)，权重8.3%→6.0%,金融红利
2025-06-27,002966.SZ,苏州银行,sell,8.901,9900,88120.79,176.24,清仓，评分61(👀 观察等待)，低于观察阈值，当前权重5.7%,金融红利
2025-06-27,600820.SH,隧道股份,sell,6.124,8900,54502.44,109.0,清仓，评分73(✅ 积极布局)，低于观察阈值，当前权重3.5%,基础设施红利
2025-06-27,601997.SH,贵阳银行,sell,6.344,15300,97057.84,194.12,清仓，评分61(👀 观察等待)，低于观察阈值，当前权重6.3%,金融红利
2025-06-27,300390.SZ,天华新能,sell,19.471,3700,72040.89,144.08,清仓，评分44(⏸️ 暂缓)，低于观察阈值，当前权重4.7%,防御红利
2025-06-27,301200.SZ,大族数控,sell,42.058,2200,92527.38,185.05,清仓，评分20(🚫 回避)，低于观察阈值，当前权重6.0%,防御红利
2025-06-27,603444.SH,吉比特,sell,274.226,500,137112.75,274.23,清仓，评分51(👀 观察等待)，低于观察阈值，当前权重8.9%,防御红利
2025-06-27,600582.SH,天地科技,buy,6.006,15300,91891.8,91.89,新买入，评分72(✅ 积极布局)，股息率5.28%，目标权重6.0%,防御红利
2025-06-27,603699.SH,纽威股份,buy,31.141,2900,90309.22,90.31,新买入，评分70(✅ 积极布局)，股息率4.89%，目标权重6.0%,防御红利
2025-06-27,002372.SZ,伟星新材,buy,10.29,3400,34986.95,34.99,加仓，评分80(🔥 大胆攒股)，股息率5.84%，权重6.7%→9.0%,防御红利
2025-06-27,688599.SH,天合光能,buy,14.224,6400,91034.94,91.03,新买入，评分65(✅ 积极布局)，股息率4.45%，目标权重6.0%,防御红利
2025-06-27,002271.SZ,东方雨虹,buy,10.661,6900,73558.48,73.56,加仓，评分85(🔥 大胆攒股)，股息率14.32%，权重4.1%→9.0%,防御红利
2025-06-27,000723.SZ,美锦能源,buy,4.314,21300,91894.8,91.89,新买入，评分66(✅ 积极布局)，股息率4.64%，目标权重6.0%,周期龙头红利
2025-06-27,600007.SH,中国国贸,buy,20.48,4400,90114.02,90.11,新买入，评分73(✅ 积极布局)，股息率5.38%，目标权重6.0%,周期龙头红利
2025-06-27,511880.SH,银华日利,sell,128.247,300,38474.11,76.95,释放现金用于调仓,现金管理
2025-06-27,601598.SH,中国外运,buy,5.005,16200,81081.0,81.08,新买入，评分80(🔥 大胆攒股)，股息率5.80%，目标权重5.3%,基础设施红利
2025-09-26,603699.SH,纽威股份,sell,43.856,2900,127182.69,254.37,清仓，评分46(⏸️ 暂缓)，低于观察阈值，当前权重7.3%,防御红利
2025-09-26,688599.SH,天合光能,sell,16.613,6400,106325.57,212.65,清仓，评分52(👀 观察等待)，低于观察阈值，当前权重6.1%,防御红利
2025-09-26,000723.SZ,美锦能源,sell,4.695,21300,100009.89,200.02,清仓，评分64(👀 观察等待)，低于观察阈值，当前权重5.7%,周期龙头红利
2025-09-26,601598.SH,中国外运,sell,7.013,16200,113610.28,227.22,清仓，评分64(👀 观察等待)，低于观察阈值，当前权重6.5%,基础设施红利
2025-09-26,002966.SZ,苏州银行,buy,8.288,12200,101117.02,101.12,新买入，评分65(✅ 积极布局)，股息率4.83%，目标权重5.8%,金融红利
2025-09-26,601997.SH,贵阳银行,buy,5.806,21000,121921.8,121.92,新买入，评分66(✅ 积极布局)，股息率5.00%，目标权重7.0%,金融红利
