ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000513.SZ,20150105,129.61,130.31,125.86,127.17,129.63,-2.4599999999999937,-1.9,25591.22,124615.5711
000513.SZ,20150106,127.56,131.86,126.12,130.92,127.17,3.749999999999986,2.95,46076.36,228622.8579
000513.SZ,20150107,130.18,132.67,129.82,132.25,130.92,1.3300000000000125,1.02,26705.37,134328.5932
000513.SZ,20150108,132.38,136.32,131.36,133.46,132.25,1.210000000000008,0.91,21256.85,108896.6239
000513.SZ,20150109,133.28,134.93,132.41,132.67,133.46,-0.7900000000000205,-0.59,14043.17,71630.3076
000513.SZ,20150112,131.89,133.72,129.66,132.78,132.67,0.11000000000001364,0.08,15381.07,76910.0577
000513.SZ,20150113,132.65,134.4,130.26,133.72,132.78,0.9399999999999977,0.71,16548.03,83800.6049
000513.SZ,20150114,133.72,133.72,131.23,131.39,133.72,-2.3300000000000125,-1.74,6785.28,34192.4078
000513.SZ,20150115,130.63,131.76,126.88,129.5,131.39,-1.8899999999999864,-1.44,18262.24,89634.8091
000513.SZ,20150116,129.79,129.79,127.17,129.0,129.5,-0.5,-0.39,16848.08,82499.1233
000513.SZ,20150119,127.51,130.26,123.99,125.78,129.0,-3.219999999999999,-2.5,29687.56,144733.5487
000513.SZ,20150120,125.78,129.79,125.78,129.74,125.78,3.960000000000008,3.15,16813.58,82360.0182
000513.SZ,20150121,129.74,133.15,129.66,131.65,129.74,1.9099999999999966,1.47,16219.26,81546.1659
000513.SZ,20150122,131.83,132.8,130.37,131.55,131.65,-0.09999999999999432,-0.08,11090.34,55502.8841
000513.SZ,20150123,131.1,131.89,129.61,129.92,131.55,-1.6300000000000239,-1.24,10149.21,50422.3792
000513.SZ,20150126,129.61,132.41,129.0,132.41,129.92,2.490000000000009,1.92,14184.21,71205.2351
000513.SZ,20150127,132.7,133.09,129.34,131.1,132.41,-1.3100000000000023,-0.99,18458.06,92247.5199
000513.SZ,20150128,131.1,131.26,129.79,130.6,131.1,-0.5,-0.38,6876.05,34270.1571
