ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002635.SZ,20150105,41.59,42.57,40.75,42.28,41.24,1.0399999999999991,2.52,16883.16,46154.312
002635.SZ,20150106,42.32,43.81,41.8,43.81,42.28,1.5300000000000011,3.62,21427.71,60343.2537
002635.SZ,20150107,43.81,44.95,42.51,44.65,43.81,0.8399999999999963,1.92,24929.77,71086.3372
002635.SZ,20150108,44.65,45.47,44.62,44.88,44.65,0.23000000000000398,0.52,40751.32,120072.4059
002635.SZ,20150109,44.36,45.04,43.38,43.38,44.88,-1.5,-3.34,19552.8,56455.456
002635.SZ,20150112,42.81,42.83,40.67,42.11,43.38,-1.2700000000000031,-2.93,14133.49,38856.681
002635.SZ,20150113,41.99,44.94,41.93,44.34,42.11,2.230000000000004,5.3,22039.17,63605.8854
002635.SZ,20150114,44.49,44.74,43.71,44.45,44.34,0.10999999999999943,0.25,18388.8,53094.5104
002635.SZ,20150115,44.34,45.4,43.58,44.3,44.45,-0.15000000000000568,-0.34,17878.65,52220.5463
002635.SZ,20150116,44.17,44.63,43.79,44.2,44.3,-0.09999999999999432,-0.23,11361.07,32782.3012
002635.SZ,20150119,43.85,45.18,42.81,44.34,44.2,0.14000000000000057,0.32,21988.08,63815.2308
002635.SZ,20150120,44.33,46.21,44.19,46.02,44.34,1.6799999999999997,3.79,32166.96,95665.26
002635.SZ,20150121,45.87,46.42,45.56,45.89,46.02,-0.13000000000000256,-0.28,32689.77,98406.7144
002635.SZ,20150122,45.89,46.79,45.89,46.63,45.89,0.740000000000002,1.61,19144.49,58183.975
002635.SZ,20150123,47.22,47.31,46.27,46.6,46.63,-0.030000000000001137,-0.06,23117.89,70844.7879
002635.SZ,20150126,46.33,48.53,46.19,48.18,46.6,1.5799999999999983,3.39,31844.44,99693.8183
002635.SZ,20150127,48.24,48.47,47.14,48.19,48.18,0.00999999999999801,0.02,21865.74,68455.1822
002635.SZ,20150128,48.16,48.56,47.26,47.37,48.19,-0.8200000000000003,-1.7,15356.62,48044.0616
002635.SZ,20150129,47.05,47.64,46.77,47.0,47.37,-0.36999999999999744,-0.78,13346.48,41067.9994
002635.SZ,20150130,46.34,47.09,45.81,46.18,47.0,-0.8200000000000003,-1.74,11629.13,35224.7185
002635.SZ,20150202,45.69,46.86,45.64,46.6,46.18,0.4200000000000017,0.91,10439.45,31716.425
002635.SZ,20150203,46.6,47.2,46.44,46.93,46.6,0.3299999999999983,0.71,10630.86,32614.9274
002635.SZ,20150204,46.96,47.83,46.8,47.09,46.93,0.1600000000000037,0.34,15528.08,48108.2938
002635.SZ,20150205,46.94,47.67,45.76,45.84,47.09,-1.25,-2.65,15650.09,47585.0713
002635.SZ,20150206,46.16,46.16,44.04,44.14,45.84,-1.7000000000000028,-3.71,12254.65,36093.4201
002635.SZ,20150209,43.71,44.36,43.44,43.99,44.14,-0.14999999999999858,-0.34,5357.91,15450.1275
002635.SZ,20150210,44.31,44.54,43.67,44.43,43.99,0.4399999999999977,1.0,8039.47,23157.4761
002635.SZ,20150211,44.4,45.52,44.4,45.3,44.43,0.8699999999999974,1.96,7424.24,21821.1704
002635.SZ,20150212,45.3,47.23,45.23,46.8,45.3,1.5,3.31,18543.69,56496.3869
002635.SZ,20150213,46.85,48.29,46.85,47.66,46.8,0.8599999999999994,1.84,24758.89,77590.6994
002635.SZ,20150216,47.86,49.2,47.81,49.07,47.66,1.4100000000000037,2.96,27324.95,86793.7124
002635.SZ,20150217,49.42,49.62,48.59,49.46,49.07,0.39000000000000057,0.79,24575.95,78982.6181
002635.SZ,20150225,49.57,50.96,49.23,49.45,49.46,-0.00999999999999801,-0.02,33960.47,111324.6079
002635.SZ,20150226,49.16,50.0,48.78,49.0,49.45,-0.45000000000000284,-0.91,17449.88,56172.3384
002635.SZ,20150227,49.11,49.97,49.08,49.81,49.0,0.8100000000000023,1.65,22056.2,71452.3035
002635.SZ,20150302,49.81,50.64,49.0,50.49,49.81,0.6799999999999997,1.37,23128.94,75563.7757
002635.SZ,20150303,53.36,55.53,53.36,55.53,50.49,5.039999999999999,9.98,76532.96,275631.988
002635.SZ,20150304,56.24,56.51,54.1,54.74,55.53,-0.7899999999999991,-1.42,75362.7,270522.7527
002635.SZ,20150305,54.95,56.11,54.45,55.46,54.74,0.7199999999999989,1.32,63496.82,229560.059
002635.SZ,20150306,55.82,56.7,53.21,53.22,55.46,-2.240000000000002,-4.04,47455.34,169195.6092
002635.SZ,20150309,53.19,53.91,52.0,53.76,53.22,0.5399999999999991,1.01,25197.35,87603.7333
002635.SZ,20150310,54.46,54.86,53.67,53.93,53.76,0.1700000000000017,0.32,35067.01,124218.4577
002635.SZ,20150311,53.52,53.9,52.54,53.1,53.93,-0.8299999999999983,-1.54,29381.11,101759.6294
002635.SZ,20150312,53.18,54.31,52.46,52.66,53.1,-0.44000000000000483,-0.83,24196.54,84648.6468
002635.SZ,20150313,52.64,53.94,52.2,53.94,52.66,1.2800000000000011,2.43,25257.41,87727.6314
002635.SZ,20150316,54.13,55.5,54.13,55.33,53.94,1.3900000000000006,2.58,39749.17,142765.6493
002635.SZ,20150317,55.61,55.66,54.43,54.71,55.33,-0.6199999999999974,-1.12,39950.1,142992.3952
002635.SZ,20150318,54.59,59.63,54.45,58.44,54.71,3.729999999999997,6.82,69333.46,255165.4734
002635.SZ,20150319,57.93,58.38,56.7,57.34,58.44,-1.0999999999999943,-1.88,47615.23,178768.196
002635.SZ,20150320,57.34,58.87,57.14,57.77,57.34,0.4299999999999997,0.75,38202.59,144406.2494
002635.SZ,20150323,58.38,60.23,57.63,60.23,57.77,2.4599999999999937,4.26,55459.72,214736.8929
002635.SZ,20150324,60.4,62.05,57.81,59.33,60.23,-0.8999999999999986,-1.49,76676.21,300137.77
002635.SZ,20150325,62.08,65.26,62.08,64.89,59.33,5.560000000000002,9.37,142632.22,597372.9483
002635.SZ,20150326,63.15,64.22,61.16,61.37,64.89,-3.520000000000003,-5.42,69144.14,282923.682
002635.SZ,20150327,61.16,61.99,60.03,61.31,61.37,-0.05999999999999517,-0.1,39902.44,159209.0304
002635.SZ,20150330,61.77,61.77,60.09,60.66,61.31,-0.6500000000000057,-1.06,41332.42,163908.9027
002635.SZ,20150331,60.69,61.44,60.27,60.75,60.66,0.09000000000000341,0.15,41927.81,166575.2518
002635.SZ,20150401,60.53,62.49,60.41,62.15,60.75,1.3999999999999986,2.3,55323.05,223449.2566
002635.SZ,20150402,62.17,63.7,61.77,63.3,62.15,1.1499999999999986,1.85,47953.97,197061.0518
002635.SZ,20150403,62.87,64.2,62.17,64.2,63.3,0.9000000000000057,1.42,65565.59,270838.0285
002635.SZ,20150407,64.39,65.73,63.45,64.46,64.2,0.2599999999999909,0.4,76662.36,322872.377
002635.SZ,20150408,64.48,66.76,63.5,65.24,64.46,0.7800000000000011,1.21,92935.47,395448.1115
002635.SZ,20150409,66.1,66.97,60.06,62.95,65.24,-2.289999999999992,-3.51,76606.19,316354.2678
002635.SZ,20150410,64.03,64.98,62.69,64.49,62.95,1.539999999999992,2.45,59674.3,250108.2736
002635.SZ,20150413,64.65,70.95,64.65,69.13,64.49,4.640000000000001,7.19,88247.57,391992.6508
002635.SZ,20150414,68.8,71.79,67.05,68.42,69.13,-0.7099999999999937,-1.03,67835.62,308186.7542
002635.SZ,20150415,68.19,68.21,63.53,63.77,68.42,-4.649999999999999,-6.8,54076.94,230928.3829
002635.SZ,20150416,62.69,65.18,61.25,63.81,63.77,0.03999999999999915,0.06,43997.58,182821.1269
002635.SZ,20150417,65.93,68.27,64.68,65.38,63.81,1.5699999999999932,2.46,51368.22,221372.2986
002635.SZ,20150420,64.69,64.69,61.11,61.14,65.38,-4.239999999999995,-6.49,56868.18,233398.7359
002635.SZ,20150421,61.62,64.45,61.62,64.34,61.14,3.200000000000003,5.23,39413.22,162842.1624
002635.SZ,20150422,65.29,67.17,64.77,67.17,64.34,2.8299999999999983,4.4,50433.73,218641.3778
002635.SZ,20150423,67.2,67.58,65.59,65.82,67.17,-1.3500000000000085,-2.01,54955.47,237829.9147
002635.SZ,20150424,66.14,68.88,64.58,66.2,65.84,0.35999999999999943,0.55,147131.71,317837.1121
002635.SZ,20150427,66.27,67.65,63.96,64.39,66.2,-1.8100000000000023,-2.73,133389.5,283158.1941
002635.SZ,20150428,64.24,64.27,59.66,61.32,64.39,-3.0700000000000003,-4.77,117296.86,235752.1908
002635.SZ,20150429,60.21,62.88,59.96,62.33,61.32,1.009999999999998,1.65,63163.2,127613.0947
002635.SZ,20150430,62.58,63.28,61.25,61.35,62.33,-0.9799999999999969,-1.57,64816.25,130247.7242
002635.SZ,20150504,61.35,61.99,59.96,61.1,61.35,-0.25,-0.41,54597.08,107909.9064
002635.SZ,20150505,60.89,61.93,59.96,60.42,61.1,-0.6799999999999997,-1.11,60594.12,120298.8773
002635.SZ,20150506,60.52,61.68,59.62,60.05,60.42,-0.37000000000000455,-0.61,62866.01,124150.397
002635.SZ,20150507,60.27,60.55,57.56,58.58,60.05,-1.4699999999999989,-2.45,54251.27,104474.7776
002635.SZ,20150508,58.64,62.05,58.64,61.99,58.58,3.4100000000000037,5.82,70240.49,138697.6629
002635.SZ,20150511,62.55,66.14,61.19,65.8,61.99,3.809999999999995,6.15,148199.46,306885.0559
002635.SZ,20150512,65.84,66.08,63.81,65.25,65.8,-0.5499999999999972,-0.84,123967.07,262349.3121
002635.SZ,20150513,65.25,70.73,64.58,70.73,65.25,5.480000000000004,8.4,224857.17,497032.5363
002635.SZ,20150514,69.5,71.49,68.63,69.59,70.73,-1.1400000000000006,-1.61,146059.68,331184.234
002635.SZ,20150515,69.59,69.59,66.11,66.76,69.59,-2.8299999999999983,-4.07,117650.87,257979.412
002635.SZ,20150518,66.11,69.4,65.34,69.19,66.76,2.4299999999999926,3.64,121614.77,269472.2626
002635.SZ,20150519,69.37,74.42,68.27,72.54,69.19,3.3500000000000085,4.84,171269.21,393841.4231
002635.SZ,20150520,71.03,79.8,71.03,79.27,72.54,6.72999999999999,9.28,252322.36,627053.5125
002635.SZ,20150521,79.06,85.79,77.8,84.84,79.27,5.570000000000007,7.03,246682.93,652254.9498
002635.SZ,20150522,84.84,86.5,79.95,81.98,84.84,-2.8599999999999994,-3.37,183107.78,492932.1976
002635.SZ,20150525,79.95,81.98,77.74,80.63,81.98,-1.3500000000000085,-1.65,143366.91,374964.7471
002635.SZ,20150526,80.56,84.56,80.1,83.36,80.63,2.730000000000004,3.39,141573.12,382692.8704
002635.SZ,20150527,83.03,83.39,79.95,82.13,83.36,-1.230000000000004,-1.48,146182.69,387862.0734
002635.SZ,20150528,82.04,86.01,77.8,78.81,82.13,-3.319999999999993,-4.04,178980.16,484123.8936
002635.SZ,20150529,78.72,80.75,73.12,77.15,78.81,-1.6599999999999966,-2.11,141442.54,355925.3581
002635.SZ,20150601,76.84,82.66,76.84,82.04,77.15,4.890000000000001,6.34,125569.94,327585.3567
002635.SZ,20150602,82.41,89.73,81.33,88.87,82.04,6.829999999999998,8.33,189547.26,525020.452
002635.SZ,20150603,87.85,89.45,83.03,85.79,88.87,-3.0799999999999983,-3.47,158861.64,445878.4226
002635.SZ,20150604,85.79,86.5,77.21,83.73,85.79,-2.0600000000000023,-2.4,126718.08,337254.2509
002635.SZ,20150605,83.73,89.61,83.73,88.13,83.73,4.3999999999999915,5.25,211561.68,598100.7398
002635.SZ,20150608,87.02,89.42,83.67,86.04,88.13,-2.089999999999989,-2.37,148439.35,417168.5443
002635.SZ,20150609,85.79,93.42,83.95,90.9,86.04,4.859999999999999,5.65,198006.95,578368.4323
