ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
603087.SH,20200629,91.18,91.18,91.18,91.18,63.32,27.860000000000007,44.0,1098.54,10016.488
603087.SH,20200630,100.3,100.3,100.3,100.3,91.18,9.11999999999999,10.0,257.9,2586.737
603087.SH,20200701,110.33,110.33,110.33,110.33,100.3,10.030000000000001,10.0,315.33,3479.036
603087.SH,20200702,121.36,121.36,121.36,121.36,110.33,11.030000000000001,10.0,446.21,5415.205
603087.SH,20200703,133.5,133.5,133.5,133.5,121.36,12.14,10.0,1379.85,18420.998
603087.SH,20200706,146.85,146.85,146.85,146.85,133.5,13.349999999999994,10.0,1806.52,26528.746
603087.SH,20200707,161.54,161.54,161.54,161.54,146.85,14.689999999999998,10.0,822.62,13288.603
603087.SH,20200708,177.69,177.69,177.69,177.69,161.54,16.150000000000006,10.0,979.66,17407.579
603087.SH,20200709,195.46,195.46,195.46,195.46,177.69,17.77000000000001,10.0,1244.81,24331.056
603087.SH,20200710,215.01,215.01,215.01,215.01,195.46,19.549999999999983,10.0,3933.37,84571.388
603087.SH,20200713,236.51,236.51,236.51,236.51,215.01,21.5,10.0,2301.64,54436.088
603087.SH,20200714,260.16,260.16,260.16,260.16,236.51,23.650000000000034,10.0,2888.39,75144.354
603087.SH,20200715,286.18,286.18,286.18,286.18,260.16,26.019999999999982,10.0,5563.56,159217.96
603087.SH,20200716,266.0,268.0,257.56,257.56,286.18,-28.620000000000005,-10.0,36348.81,950935.837
603087.SH,20200717,231.8,231.8,231.8,231.8,257.56,-25.75999999999999,-10.0,8197.0,190006.46
603087.SH,20200720,208.62,230.0,208.62,215.22,231.8,-16.580000000000013,-7.15,177747.44,3775780.579
603087.SH,20200721,207.0,218.06,204.0,212.52,215.22,-2.6999999999999886,-1.25,95758.16,2016535.538
603087.SH,20200722,209.8,225.99,205.0,219.98,212.52,7.4599999999999795,3.51,102603.35,2216153.258
603087.SH,20200723,215.99,224.13,212.6,219.6,219.98,-0.37999999999999545,-0.17,68406.66,1499178.083
603087.SH,20200724,218.0,232.65,212.68,213.0,219.6,-6.599999999999994,-3.01,80516.4,1781583.776
603087.SH,20200727,214.98,216.0,191.7,194.89,213.0,-18.110000000000014,-8.5,75981.83,1509090.665
603087.SH,20200728,197.88,201.0,193.21,196.04,194.89,1.1500000000000057,0.59,41351.08,810505.641
603087.SH,20200729,194.2,215.0,193.69,212.01,196.04,15.969999999999999,8.15,66859.57,1356010.296
603087.SH,20200730,211.0,229.28,209.12,217.55,212.01,5.5400000000000205,2.61,71590.89,1567692.176
603087.SH,20200731,214.24,224.5,214.2,220.3,217.55,2.75,1.26,46421.23,1019903.536
603087.SH,20200803,220.5,225.5,218.01,221.88,220.3,1.579999999999984,0.72,44578.84,987755.22
603087.SH,20200804,222.0,222.0,207.5,208.5,221.88,-13.379999999999995,-6.03,58151.4,1247646.271
603087.SH,20200805,204.0,211.88,203.0,208.25,208.5,-0.25,-0.12,30112.67,626988.617
