index_code,con_code,trade_date,weight
932365.CSI,601088.SH,20250430,10.691
932365.CSI,000333.SZ,20250430,10.438
932365.CSI,600938.SH,20250430,10.077
932365.CSI,000858.SZ,20250430,9.416
932365.CSI,601919.SH,20250430,7.121
932365.CSI,601225.SH,20250430,6.323
932365.CSI,601898.SH,20250430,3.853
932365.CSI,601600.SH,20250430,3.609
932365.CSI,600482.SH,20250430,2.029
932365.CSI,600096.SH,20250430,1.813
932365.CSI,000933.SZ,20250430,1.511
932365.CSI,000792.SZ,20250430,1.454
932365.CSI,600612.SH,20250430,1.259
932365.CSI,600710.SH,20250430,1.201
932365.CSI,600256.SH,20250430,1.154
932365.CSI,000807.SZ,20250430,1.064
932365.CSI,601168.SH,20250430,1.051
932365.CSI,600517.SH,20250430,1.037
932365.CSI,603939.SH,20250430,1.035
932365.CSI,601001.SH,20250430,0.852
932365.CSI,600295.SH,20250430,0.76
932365.CSI,600863.SH,20250430,0.754
932365.CSI,600219.SH,20250430,0.693
932365.CSI,601958.SH,20250430,0.654
932365.CSI,600873.SH,20250430,0.635
932365.CSI,601156.SH,20250430,0.634
932365.CSI,600258.SH,20250430,0.613
932365.CSI,002120.SZ,20250430,0.582
932365.CSI,600380.SH,20250430,0.568
932365.CSI,603156.SH,20250430,0.566
932365.CSI,000513.SZ,20250430,0.554
932365.CSI,603899.SH,20250430,0.523
932365.CSI,600312.SH,20250430,0.497
932365.CSI,001338.SZ,20250430,0.486
932365.CSI,000719.SZ,20250430,0.478
932365.CSI,600535.SH,20250430,0.42
932365.CSI,601811.SH,20250430,0.415
932365.CSI,000521.SZ,20250430,0.413
932365.CSI,603688.SH,20250430,0.41
932365.CSI,601000.SH,20250430,0.407
932365.CSI,002701.SZ,20250430,0.406
932365.CSI,600866.SH,20250430,0.4
932365.CSI,603056.SH,20250430,0.394
932365.CSI,601101.SH,20250430,0.384
932365.CSI,002727.SZ,20250430,0.383
932365.CSI,600420.SH,20250430,0.382
932365.CSI,601975.SH,20250430,0.371
932365.CSI,600717.SH,20250430,0.366
932365.CSI,002773.SZ,20250430,0.353
932365.CSI,600268.SH,20250430,0.341
932365.CSI,600267.SH,20250430,0.327
932365.CSI,601083.SH,20250430,0.317
932365.CSI,600210.SH,20250430,0.305
932365.CSI,600742.SH,20250430,0.297
932365.CSI,301039.SZ,20250430,0.29
932365.CSI,600033.SH,20250430,0.268
932365.CSI,000755.SZ,20250430,0.267
932365.CSI,300861.SZ,20250430,0.263
932365.CSI,002697.SZ,20250430,0.258
932365.CSI,600452.SH,20250430,0.25
932365.CSI,002320.SZ,20250430,0.236
932365.CSI,605599.SH,20250430,0.23
932365.CSI,002043.SZ,20250430,0.225
932365.CSI,600211.SH,20250430,0.208
932365.CSI,002284.SZ,20250430,0.204
932365.CSI,000612.SZ,20250430,0.194
932365.CSI,600858.SH,20250430,0.192
932365.CSI,603227.SH,20250430,0.191
932365.CSI,000700.SZ,20250430,0.189
932365.CSI,300770.SZ,20250430,0.181
932365.CSI,000404.SZ,20250430,0.176
932365.CSI,605136.SH,20250430,0.176
932365.CSI,600987.SH,20250430,0.164
932365.CSI,600551.SH,20250430,0.162
932365.CSI,603031.SH,20250430,0.161
932365.CSI,600609.SH,20250430,0.157
932365.CSI,002255.SZ,20250430,0.156
932365.CSI,600780.SH,20250430,0.143
932365.CSI,603013.SH,20250430,0.142
932365.CSI,002469.SZ,20250430,0.14
932365.CSI,603518.SH,20250430,0.138
932365.CSI,300360.SZ,20250430,0.128
932365.CSI,300650.SZ,20250430,0.127
932365.CSI,002301.SZ,20250430,0.115
932365.CSI,002328.SZ,20250430,0.109
932365.CSI,002154.SZ,20250430,0.107
932365.CSI,600351.SH,20250430,0.103
932365.CSI,603167.SH,20250430,0.097
932365.CSI,000731.SZ,20250430,0.081
932365.CSI,000639.SZ,20250430,0.08
932365.CSI,600479.SH,20250430,0.079
932365.CSI,301102.SZ,20250430,0.078
932365.CSI,688253.SH,20250430,0.074
932365.CSI,603758.SH,20250430,0.073
932365.CSI,603187.SH,20250430,0.07
932365.CSI,601218.SH,20250430,0.068
932365.CSI,603326.SH,20250430,0.057
932365.CSI,002159.SZ,20250430,0.047
932365.CSI,002826.SZ,20250430,0.04
932365.CSI,003023.SZ,20250430,0.034
