index_code,con_code,trade_date,weight
000300.SH,601398.SH,20250530,1.228
000300.SH,000858.SZ,20250530,1.216
000300.SH,600276.SH,20250530,1.212
000300.SH,000651.SZ,20250530,1.031
000300.SH,600887.SH,20250530,0.956
000300.SH,601211.SH,20250530,0.92
000300.SH,601328.SH,20250530,0.887
000300.SH,601288.SH,20250530,0.875
000300.SH,601816.SH,20250530,0.856
000300.SH,688981.SH,20250530,0.809
000300.SH,600919.SH,20250530,0.799
000300.SH,603259.SH,20250530,0.787
000300.SH,002475.SZ,20250530,0.762
000300.SH,600000.SH,20250530,0.718
000300.SH,300124.SZ,20250530,0.702
000300.SH,000725.SZ,20250530,0.696
000300.SH,300760.SZ,20250530,0.679
000300.SH,002371.SZ,20250530,0.661
000300.SH,601088.SH,20250530,0.647
000300.SH,688041.SH,20250530,0.627
000300.SH,688256.SH,20250530,0.625
000300.SH,601728.SH,20250530,0.618
000300.SH,601668.SH,20250530,0.586
000300.SH,601601.SH,20250530,0.584
000300.SH,601988.SH,20250530,0.577
000300.SH,000001.SZ,20250530,0.556
000300.SH,600031.SH,20250530,0.554
000300.SH,601127.SH,20250530,0.551
000300.SH,002352.SZ,20250530,0.551
000300.SH,002714.SZ,20250530,0.548
000300.SH,600016.SH,20250530,0.535
000300.SH,603501.SH,20250530,0.526
000300.SH,600941.SH,20250530,0.523
000300.SH,601229.SH,20250530,0.522
000300.SH,601919.SH,20250530,0.518
000300.SH,002415.SZ,20250530,0.515
000300.SH,600309.SH,20250530,0.506
000300.SH,000063.SZ,20250530,0.497
000300.SH,601857.SH,20250530,0.466
000300.SH,600690.SH,20250530,0.466
000300.SH,601169.SH,20250530,0.462
000300.SH,600660.SH,20250530,0.46
000300.SH,603019.SH,20250530,0.449
000300.SH,600809.SH,20250530,0.446
000300.SH,600406.SH,20250530,0.442
000300.SH,300498.SZ,20250530,0.439
000300.SH,002142.SZ,20250530,0.437
000300.SH,601766.SH,20250530,0.434
000300.SH,300502.SZ,20250530,0.434
000300.SH,300274.SZ,20250530,0.434
000300.SH,688008.SH,20250530,0.432
000300.SH,601012.SH,20250530,0.432
000300.SH,000568.SZ,20250530,0.427
000300.SH,601688.SH,20250530,0.425
000300.SH,002230.SZ,20250530,0.422
000300.SH,600050.SH,20250530,0.422
000300.SH,600028.SH,20250530,0.418
000300.SH,300308.SZ,20250530,0.416
000300.SH,000338.SZ,20250530,0.405
