index_code,con_code,trade_date,weight
932368.CSI,600938.SH,20251231,10.312
932368.CSI,600104.SH,20251231,9.739
932368.CSI,000651.SZ,20251231,9.641
932368.CSI,601919.SH,20251231,5.101
932368.CSI,002714.SZ,20251231,4.731
932368.CSI,601600.SH,20251231,4.28
932368.CSI,000100.SZ,20251231,4.15
932368.CSI,600019.SH,20251231,3.949
932368.CSI,601633.SH,20251231,3.901
932368.CSI,601877.SH,20251231,3.416
932368.CSI,000708.SZ,20251231,2.625
932368.CSI,000039.SZ,20251231,2.295
932368.CSI,000568.SZ,20251231,2.266
932368.CSI,600415.SH,20251231,1.995
932368.CSI,000959.SZ,20251231,1.965
932368.CSI,600482.SH,20251231,1.953
932368.CSI,000792.SZ,20251231,1.921
932368.CSI,601212.SH,20251231,1.81
932368.CSI,600352.SH,20251231,1.801
932368.CSI,002648.SZ,20251231,1.676
932368.CSI,600585.SH,20251231,1.57
932368.CSI,600096.SH,20251231,1.495
932368.CSI,000807.SZ,20251231,1.434
932368.CSI,000933.SZ,20251231,1.207
932368.CSI,002001.SZ,20251231,1.043
932368.CSI,601880.SH,20251231,0.914
932368.CSI,600219.SH,20251231,0.859
932368.CSI,603833.SH,20251231,0.8
932368.CSI,688819.SH,20251231,0.755
932368.CSI,601298.SH,20251231,0.738
932368.CSI,603233.SH,20251231,0.652
932368.CSI,002056.SZ,20251231,0.651
932368.CSI,600398.SH,20251231,0.641
932368.CSI,689009.SH,20251231,0.627
932368.CSI,601216.SH,20251231,0.624
932368.CSI,603766.SH,20251231,0.575
932368.CSI,600295.SH,20251231,0.574
932368.CSI,603129.SH,20251231,0.552
932368.CSI,600873.SH,20251231,0.525
932368.CSI,600380.SH,20251231,0.477
932368.CSI,601156.SH,20251231,0.44
932368.CSI,603816.SH,20251231,0.42
932368.CSI,000513.SZ,20251231,0.403
932368.CSI,002299.SZ,20251231,0.392
932368.CSI,600132.SH,20251231,0.385
932368.CSI,603565.SH,20251231,0.378
932368.CSI,603444.SH,20251231,0.361
932368.CSI,600312.SH,20251231,0.347
932368.CSI,000423.SZ,20251231,0.334
932368.CSI,000429.SZ,20251231,0.298
