index_code,con_code,trade_date,weight
932365.CSI,600938.SH,20250630,9.874
932365.CSI,601919.SH,20250630,8.121
932365.CSI,000858.SZ,20250630,7.837
932365.CSI,000651.SZ,20250630,7.229
932365.CSI,002714.SZ,20250630,5.11
932365.CSI,603993.SH,20250630,4.861
932365.CSI,601225.SH,20250630,4.374
932365.CSI,601600.SH,20250630,4.295
932365.CSI,601877.SH,20250630,2.898
932365.CSI,000568.SZ,20250630,2.876
932365.CSI,600482.SH,20250630,2.563
932365.CSI,000039.SZ,20250630,2.194
932365.CSI,600352.SH,20250630,1.999
932365.CSI,000708.SZ,20250630,1.95
932365.CSI,600710.SH,20250630,1.601
932365.CSI,600096.SH,20250630,1.571
932365.CSI,603885.SH,20250630,1.376
932365.CSI,000807.SZ,20250630,1.305
932365.CSI,000792.SZ,20250630,1.231
932365.CSI,601168.SH,20250630,1.201
932365.CSI,002001.SZ,20250630,1.179
932365.CSI,000933.SZ,20250630,1.114
932365.CSI,601212.SH,20250630,1.017
932365.CSI,603833.SH,20250630,0.992
932365.CSI,600219.SH,20250630,0.937
932365.CSI,300803.SZ,20250630,0.849
932365.CSI,601880.SH,20250630,0.768
932365.CSI,603939.SH,20250630,0.684
932365.CSI,300724.SZ,20250630,0.657
932365.CSI,600295.SH,20250630,0.609
932365.CSI,603129.SH,20250630,0.607
932365.CSI,600428.SH,20250630,0.579
932365.CSI,600873.SH,20250630,0.519
932365.CSI,600258.SH,20250630,0.497
932365.CSI,002120.SZ,20250630,0.468
932365.CSI,002056.SZ,20250630,0.425
932365.CSI,603766.SH,20250630,0.423
932365.CSI,600380.SH,20250630,0.421
932365.CSI,000521.SZ,20250630,0.417
932365.CSI,603929.SH,20250630,0.416
932365.CSI,000426.SZ,20250630,0.412
932365.CSI,001338.SZ,20250630,0.402
932365.CSI,600312.SH,20250630,0.381
932365.CSI,603816.SH,20250630,0.377
932365.CSI,002249.SZ,20250630,0.374
932365.CSI,603056.SH,20250630,0.343
932365.CSI,600729.SH,20250630,0.339
932365.CSI,600717.SH,20250630,0.337
932365.CSI,600866.SH,20250630,0.333
932365.CSI,601101.SH,20250630,0.329
932365.CSI,000902.SZ,20250630,0.329
932365.CSI,600267.SH,20250630,0.313
932365.CSI,601156.SH,20250630,0.297
932365.CSI,300861.SZ,20250630,0.294
932365.CSI,601811.SH,20250630,0.292
932365.CSI,002668.SZ,20250630,0.29
932365.CSI,300073.SZ,20250630,0.289
932365.CSI,601952.SH,20250630,0.279
932365.CSI,600033.SH,20250630,0.279
932365.CSI,600420.SH,20250630,0.279
932365.CSI,002320.SZ,20250630,0.244
932365.CSI,002727.SZ,20250630,0.239
932365.CSI,601083.SH,20250630,0.229
932365.CSI,600758.SH,20250630,0.214
932365.CSI,605599.SH,20250630,0.211
932365.CSI,000755.SZ,20250630,0.2
932365.CSI,834599.BJ,20250630,0.198
932365.CSI,688612.SH,20250630,0.197
932365.CSI,002697.SZ,20250630,0.193
932365.CSI,600987.SH,20250630,0.191
932365.CSI,002043.SZ,20250630,0.191
932365.CSI,600794.SH,20250630,0.175
932365.CSI,603031.SH,20250630,0.175
932365.CSI,000700.SZ,20250630,0.17
932365.CSI,601975.SH,20250630,0.161
932365.CSI,603279.SH,20250630,0.157
932365.CSI,603227.SH,20250630,0.146
932365.CSI,301370.SZ,20250630,0.137
932365.CSI,600785.SH,20250630,0.136
932365.CSI,002367.SZ,20250630,0.134
932365.CSI,301408.SZ,20250630,0.133
932365.CSI,600814.SH,20250630,0.12
932365.CSI,000026.SZ,20250630,0.115
932365.CSI,300770.SZ,20250630,0.114
932365.CSI,002328.SZ,20250630,0.095
932365.CSI,002918.SZ,20250630,0.093
932365.CSI,002803.SZ,20250630,0.092
932365.CSI,603967.SH,20250630,0.089
932365.CSI,603167.SH,20250630,0.087
932365.CSI,603518.SH,20250630,0.086
932365.CSI,300650.SZ,20250630,0.085
932365.CSI,600300.SH,20250630,0.08
932365.CSI,000419.SZ,20250630,0.069
932365.CSI,002452.SZ,20250630,0.068
932365.CSI,600479.SH,20250630,0.068
932365.CSI,301102.SZ,20250630,0.067
932365.CSI,300694.SZ,20250630,0.062
932365.CSI,605098.SH,20250630,0.058
932365.CSI,300514.SZ,20250630,0.055
932365.CSI,002893.SZ,20250630,0.055
