index_code,con_code,trade_date,weight
932365.CSI,000333.SZ,20250228,10.803
932365.CSI,600938.SH,20250228,10.263
932365.CSI,000858.SZ,20250228,9.357
932365.CSI,601088.SH,20250228,9.021
932365.CSI,601919.SH,20250228,7.024
932365.CSI,601225.SH,20250228,5.252
932365.CSI,601600.SH,20250228,4.39
932365.CSI,601898.SH,20250228,3.206
932365.CSI,600482.SH,20250228,2.147
932365.CSI,000933.SZ,20250228,2.089
932365.CSI,002311.SZ,20250228,2.004
932365.CSI,600096.SH,20250228,1.778
932365.CSI,000807.SZ,20250228,1.607
932365.CSI,600710.SH,20250228,1.495
932365.CSI,600612.SH,20250228,1.381
932365.CSI,601168.SH,20250228,1.203
932365.CSI,600256.SH,20250228,1.147
932365.CSI,600517.SH,20250228,1.002
932365.CSI,603939.SH,20250228,0.949
932365.CSI,601001.SH,20250228,0.755
932365.CSI,600219.SH,20250228,0.726
932365.CSI,600295.SH,20250228,0.72
932365.CSI,601958.SH,20250228,0.713
932365.CSI,601156.SH,20250228,0.687
932365.CSI,600863.SH,20250228,0.652
932365.CSI,600380.SH,20250228,0.636
932365.CSI,002120.SZ,20250228,0.608
932365.CSI,000951.SZ,20250228,0.577
932365.CSI,600258.SH,20250228,0.548
932365.CSI,000513.SZ,20250228,0.533
932365.CSI,603129.SH,20250228,0.514
932365.CSI,603156.SH,20250228,0.509
932365.CSI,001338.SZ,20250228,0.506
932365.CSI,603056.SH,20250228,0.463
932365.CSI,600535.SH,20250228,0.455
932365.CSI,601975.SH,20250228,0.436
932365.CSI,600312.SH,20250228,0.433
932365.CSI,000521.SZ,20250228,0.429
932365.CSI,600420.SH,20250228,0.408
932365.CSI,601000.SH,20250228,0.392
932365.CSI,000719.SZ,20250228,0.389
932365.CSI,002249.SZ,20250228,0.373
932365.CSI,600268.SH,20250228,0.37
932365.CSI,601811.SH,20250228,0.368
932365.CSI,600717.SH,20250228,0.363
932365.CSI,002701.SZ,20250228,0.362
932365.CSI,600210.SH,20250228,0.361
932365.CSI,002727.SZ,20250228,0.353
932365.CSI,601101.SH,20250228,0.333
932365.CSI,600866.SH,20250228,0.333
932365.CSI,603688.SH,20250228,0.333
932365.CSI,600267.SH,20250228,0.332
932365.CSI,600742.SH,20250228,0.306
932365.CSI,600033.SH,20250228,0.297
932365.CSI,301039.SZ,20250228,0.292
932365.CSI,002320.SZ,20250228,0.279
932365.CSI,002773.SZ,20250228,0.275
932365.CSI,601083.SH,20250228,0.273
932365.CSI,300861.SZ,20250228,0.256
932365.CSI,000755.SZ,20250228,0.251
932365.CSI,603444.SH,20250228,0.248
932365.CSI,002697.SZ,20250228,0.248
932365.CSI,002043.SZ,20250228,0.243
932365.CSI,000612.SZ,20250228,0.237
932365.CSI,600452.SH,20250228,0.222
932365.CSI,000700.SZ,20250228,0.213
932365.CSI,600211.SH,20250228,0.21
932365.CSI,603031.SH,20250228,0.202
932365.CSI,002284.SZ,20250228,0.2
932365.CSI,605599.SH,20250228,0.196
932365.CSI,600858.SH,20250228,0.192
932365.CSI,000404.SZ,20250228,0.19
932365.CSI,300770.SZ,20250228,0.17
932365.CSI,603518.SH,20250228,0.169
932365.CSI,600987.SH,20250228,0.157
932365.CSI,603013.SH,20250228,0.155
932365.CSI,300360.SZ,20250228,0.154
932365.CSI,600609.SH,20250228,0.149
932365.CSI,605136.SH,20250228,0.149
932365.CSI,600551.SH,20250228,0.146
932365.CSI,002328.SZ,20250228,0.146
932365.CSI,605377.SH,20250228,0.131
932365.CSI,002255.SZ,20250228,0.13
932365.CSI,600780.SH,20250228,0.126
932365.CSI,601113.SH,20250228,0.123
932365.CSI,002469.SZ,20250228,0.121
932365.CSI,603758.SH,20250228,0.116
932365.CSI,300650.SZ,20250228,0.108
932365.CSI,002154.SZ,20250228,0.103
932365.CSI,600351.SH,20250228,0.101
932365.CSI,603167.SH,20250228,0.089
932365.CSI,000731.SZ,20250228,0.083
932365.CSI,300873.SZ,20250228,0.077
932365.CSI,603187.SH,20250228,0.076
932365.CSI,600479.SH,20250228,0.073
932365.CSI,301102.SZ,20250228,0.071
932365.CSI,603326.SH,20250228,0.052
932365.CSI,002159.SZ,20250228,0.046
932365.CSI,002826.SZ,20250228,0.034
932365.CSI,003023.SZ,20250228,0.031
