code,name,industry,total_ret,cagr,price_chg,div_contrib,div_ratio,div_amplify,div_total,buy_price,last_price,max_yr_loss
000009.SZ,中国宝安,电气设备,13.299454972535285,1.259000850026748,1.9078998949223713,11.391555077612914,2.4673444499999997,11.16648866737866,2467.34445,11.863653369823188,12.09,-59.77463444675608
000012.SZ,南玻Ａ,玻璃,34.56894208437531,3.0161558057524074,1.8631287256131612,32.70581335876215,29.81331175,32.107794689332536,29813.31175,6.587270667951506,6.71,-43.80619828526476
000021.SZ,深科技,元器件,7.296437724053884,0.7092556611777212,0.31865286161074646,6.977784862443137,7.0955717,6.917501598806219,7095.5717,10.656044210189725,10.69,-52.505232771847496
000027.SZ,深圳能源,火力发电,37.17856207470436,3.214207043370365,2.4788527548746275,34.69970931982973,27.171232,33.86926562790986,27171.232,6.206158469799491,6.36,-48.070800142703476
000031.SZ,大悦城,全国地产,8.660046577365721,0.8365189454098365,0.7330168677436522,7.927029709622069,13.819151600000001,7.859169653524489,13819.151600000001,3.732639125597372,3.76,-37.8560054093378
000039.SZ,中集集团,运输设备,40.8844384533988,3.4897070949931885,2.351979806793314,38.532458646605484,47.912463499999994,37.62641898864809,47912.4635,6.878225524595804,7.04,-53.41330251046378
000050.SZ,深天马Ａ,元器件,4.899754597500006,0.4820074249249462,0.33385619987877924,4.565898397621226,8.4852772,4.489337822671158,8485.2772,8.63118425623759,8.66,-49.991320291154416
000060.SZ,中金岭南,铅锌,21.377502218773813,1.958790639776331,0.7949922971947965,20.582509921579017,20.0119572917,20.416632761005783,20011.9572917,4.067662397265847,4.1,-40.31949309197128
000062.SZ,深圳华强,元器件,24.656821299343257,2.230964827821058,3.004881762017253,21.651939537326005,18.36402775,20.974626511738204,18364.02775,11.853807111987194,12.21,-35.34251831506954
000089.SZ,深圳机场,机场,7.98162999820502,0.7733842218287545,0.8297002006021348,7.151929797602885,7.251497125,7.087719298245609,7251.497125,7.795322196101365,7.86,-47.261701139578236
000155.SZ,川能动力,新型电力,-0.02498937999999562,0.0,-0.017494991890010247,-0.007494388109985373,0.0,0.0,0.0,17.84312165268606,17.84,-82.21655540745368
000156.SZ,华数传媒,影视音像,17.702457610259593,1.645793010068508,-0.005979236846276326,17.70843684710587,22.594225,17.68187607702105,22594.225000000002,7.490447871619091,7.49,-45.176361821486545
000400.SZ,许继电气,电气设备,13.725575357467278,1.2970200994569137,3.410534831382983,10.315040526084296,4.266619,9.947846242997871,4266.619,19.31137870291675,19.97,-32.260867503142656
000401.SZ,金隅冀东,水泥,20.473573311160955,1.8826035644369243,1.1143609586332648,19.359212352527692,30.976295999999998,19.13213384352357,30976.296,8.139298831515102,8.23,-26.131737069972015
000402.SZ,金融街,全国地产,40.750909113446276,3.4798942876342887,2.663158218146622,38.087750895299656,58.742264,37.104859335038356,58742.264,5.113811118925831,5.25,-37.941993734177736
000415.SZ,渤海租赁,多元金融,17.566227633124676,1.6340224150118043,-0.0012368666355455638,17.56746449976022,17.1087375,17.5807414284767,17108.7375,2.2100273350907442,2.21,-36.83943126481375
000513.SZ,丽珠集团,化学制药,53.25854000317325,4.3646267494219515,3.5721261543493865,49.68641384882387,35.483312249600004,47.9297365119197,35483.3122496,31.35978878293601,32.48,-60.80746613941363
000519.SZ,中兵红箭,专用机械,5.524668338762284,0.541707084996923,-0.007409951887782373,5.532078290650066,1.027685,5.520628683693518,1027.685,19.64145542239686,19.64,-54.704758956314635
000537.SZ,绿发电力,新型电力,14.024093892500012,1.3235781231461186,-0.009130811924129567,14.033224704424143,7.68575,14.028586553732136,7685.75,13.231208116728428,13.23,-56.910902871217786
000547.SZ,航天发展,通信设备,3.1281589268599808,0.31100498310367986,0.43236954056888877,2.695789386291092,3.3711990999999997,2.655943140372208,3371.1991,9.349575284298139,9.39,-57.97697531356274
000553.SZ,安道麦A,农药化肥,3.5202872175000177,0.34908153792727603,0.4982160870470542,3.0220711304529635,4.5508855,2.9814447847234637,4550.8855,9.00513496892452,9.05,-42.127539164411786
000559.SZ,万向钱潮,汽车配件,39.15034962979473,3.3616148448279537,5.851555309856105,33.29879431993863,43.2170456,31.458812701334573,43217.0456,4.600782658076392,4.87,-47.04253376397951
000563.SZ,陕国投Ａ,多元金融,30.20799864449033,2.6773431240375345,11.67432155886674,18.53367708562359,10.553582200000001,16.6092219176595,10553.5822,2.7132468392949223,3.03,-42.72849536788137
000581.SZ,威孚高科,汽车配件,58.176451922754666,4.694782142911835,6.31791931051866,51.858532612236004,61.211321000000005,48.72393661384486,61211.321,16.67639859299416,17.73,-17.339694454833833
000591.SZ,太阳能,新型电力,28.60035549690827,2.5498602324867115,-0.0011368166298986182,28.60149231353817,9.907155999999999,28.6237993987829,9907.155999999999,7.330083329606277,7.33,-54.85287072461937
000598.SZ,兴蓉环境,水务,24.69864292112256,2.234394299873488,10.795971004361583,13.902671916760976,14.873874500000001,12.550768144093238,14873.8745,4.413517888486668,4.89,-22.804009863344387
000623.SZ,吉林敖东,中成药,16.93383322924742,1.5792200620390107,0.8329502490717955,16.100882980175623,15.6305445,15.925650557620807,15630.5445,14.866172181784385,14.990000000000002,-33.56782609622614
000629.SZ,钒钛股份,小金属,0.43473872499999455,0.045889817154232126,-0.0017271116625416916,0.43646583666253624,0.20079199999999997,0.45893262679788105,200.792,4.730081693792582,4.73,-54.976648036108934
000630.SZ,铜陵有色,铜,51.782576952833416,4.2636797045088715,3.010706022013876,48.77187093081954,19.691648999999998,47.3733640329617,19691.649,3.0288113929956375,3.1199999999999997,-36.54313789567776
000636.SZ,风华高科,元器件,5.724409814358022,0.5607218821579663,0.46869939605993505,5.255710418298087,5.1535100375,5.182341650671796,5153.5100375,14.760816143880113,14.829999999999998,-63.54953637066203
000656.SZ,*ST金科,全国地产,76.76263142509086,5.864390539576925,2.7168223286909043,74.04580909639995,156.2226485,72.14358783595276,156222.6485,1.8594811995722125,1.9099999999999997,-57.367952885307936
000683.SZ,博源化工,化工原料,2.8850009564358237,0.28732833648617007,0.6437128364545908,2.241288119981233,2.0162281,2.236247467664021,2016.2281,7.789855698924732,7.84,-72.08637543332308
000703.SZ,恒逸石化,化纤,26.87385075151365,2.4113445494291508,1.5385779505568742,25.335272800956776,27.220095500000003,24.958448753462605,27220.0955,6.92347691083795,7.029999999999999,-32.45616091288371
000709.SZ,河钢股份,普钢,20.322834419407542,1.869848720899192,-0.0016470716582395184,20.324481491065782,25.4233656864,20.3454200198933,25423.3656864,2.260037224432589,2.26,-22.122228490406737
000728.SZ,国元证券,证券,30.631697962546454,2.710705571333616,1.3369765653319376,29.294721397214516,34.0870015,28.878475476413623,34087.0015,6.246485946735395,6.33,-33.817879623980254
000729.SZ,燕京啤酒,啤酒,6.743623968467816,0.6572472733895829,1.637560766244528,5.106063202223288,4.636938649999999,5.006270903010024,4636.93865,10.448893027278428,10.62,-25.487798995689758
000738.SZ,航发控制,航空,2.0218718175000205,0.2028754245723574,0.40569398343393015,1.6161778340660904,1.3114776449999999,1.5325670498084198,1311.477645,25.53640036015326,25.64,-52.79617043541263
000739.SZ,普洛药业,化学制药,11.461385526629275,1.0935154061204821,-0.007870181898927964,11.469255708528204,5.419274249999999,11.419952596423188,5419.2742499999995,21.54169537060978,21.54,-78.11689950423767
000750.SZ,国海证券,证券,18.552411753271116,1.7189562443407969,0.334666959367369,18.217744793903748,22.5421053,18.16220163994291,22542.1053,3.3188927625070543,3.33,-27.89887750392287
000778.SZ,新兴铸管,钢加工,35.690260709466926,3.1016756171815762,2.4701607515397184,33.22009995792721,33.867407,32.43666939822567,33867.407,3.562012563686892,3.6499999999999995,-19.338877153447342
000783.SZ,长江证券,证券,47.60492006975199,3.973087202872816,4.792671568573659,42.81224850117833,42.9352345,40.87810337810338,42935.2345,5.086233531618844,5.33,-30.747182762817538
000785.SZ,居然智家,百货,9.509993732801814,0.9151177006928135,-0.003137816733522758,9.513131549535336,14.712165000000002,9.524199157222935,14712.165,4.090128340731498,4.09,-37.36319017480475
000807.SZ,云铝股份,铝,2.777950187906719,0.27688867982438303,0.6611574377891616,2.1167927501175576,1.8969135000000001,2.1104972375690645,1896.9135,11.046962187845304,11.12,-69.8468262818636
000825.SZ,太钢不锈,特种钢,27.624726114516672,2.471793661646915,1.8305708811703791,25.794155233346295,34.631541772,25.350080624628713,34631.541772,4.242340942035136,4.32,-43.72546893527791
000830.SZ,鲁西化工,化工原料,38.3286615102417,3.3004167123028783,-9.629656809728715e-05,38.3287578068098,37.978565,38.33188747056637,37978.565,12.390011931156277,12.39,-69.9021501703492
000831.SZ,中国稀土,小金属,0.4408222949999985,0.04649534996359339,-0.019816151818519145,0.4606384468185176,0.27405,0.4276315789473628,274.05,32.88651684210526,32.88,-41.339642322622986
000869.SZ,张裕Ａ,红黄酒,18.043150105216,1.6751764802747537,2.932446276854783,15.110703828361217,19.550436,14.545988833382317,19550.436,29.378491519247724,30.240000000000002,-28.90016747839995
000878.SZ,云南铜业,铜,2.673718749999998,0.2667145402289295,-0.006009251847238772,2.679728001847237,2.5646000000000004,2.6915843911612614,2564.6000000000004,11.750706129525152,11.75,-44.113379157189755
000883.SZ,湖北能源,水力发电,29.16737572985859,2.594986664759258,4.194441473049015,24.972934256809577,28.357278200000003,23.97790500766068,28357.2782,4.030925201596646,4.2,-29.118862966497062
000887.SZ,中鼎股份,汽车配件,22.245764191046426,2.0314921011488796,9.811335484747573,12.434428706298853,11.504658800000001,11.295637274284953,11504.658800000001,13.177145998747857,14.47,-42.21737722586484
000898.SZ,鞍钢股份,普钢,33.045382394271286,2.8989246984026273,-0.002197346687315971,33.047579740958604,40.15867895,33.07160216862965,40158.67895,2.6700586704457443,2.67,-23.943289879507635
000930.SZ,中粮科技,农业综合,4.909853860000002,0.4829747229682546,0.3450784627685888,4.564775397231413,4.9399918000000005,4.533333333333323,4939.9918,8.331250648333333,8.36,-48.7369687354477
000932.SZ,华菱钢铁,普钢,15.12946744500001,1.421377644921784,-0.0013069016394862132,15.130774346639496,16.802379999999996,15.15678623477974,16802.379999999997,4.700061425179823,4.7,-70.52890637285434
000937.SZ,冀中能源,煤炭开采,50.79665896619105,4.195755436622495,3.751170747982502,47.045488218208554,42.40871125,45.36758844809614,42408.71125,6.13005130847998,6.36,-32.02996847178598
000959.SZ,首钢股份,普钢,3.746246516652918,0.3709639513599594,-0.002147321684731196,3.748393838337649,5.062461,3.7710234557658984,5062.461,3.770080955765895,3.77,-45.70726734263304
000960.SZ,锡业股份,小金属,0.790384164999991,0.08126023471470845,0.13502599603449905,0.6553581689654919,0.902239,0.661971830985908,902.239,14.080987007042253,14.1,-27.72333304552479
000967.SZ,盈峰环境,环境保护,25.022641646271726,2.2609263742748187,2.665979000133567,22.356662646138158,18.171891313699998,21.779900920028304,18171.891313699998,4.422107541578202,4.54,-37.1622608804457
000970.SZ,中科三环,矿物制品,17.558463296140147,1.6333510233910609,11.043711922335554,6.514751373804593,7.20225525,5.811524757341191,7202.25525,12.283451051726257,13.64,-48.143122764335345
000975.SZ,山金国际,黄金,34.39391048896472,3.0027486847037155,2.5982811572302644,31.795629331734457,19.2537415,30.986976644064157,19253.7415,10.760414185771175,11.04,-64.35089176255875
000987.SZ,越秀资本,多元金融,48.62049425392148,4.044403798673524,7.002153342440809,41.61834091148067,48.56196,38.89915448793326,48561.96,5.598018182708998,5.99,-36.3482926075147
000988.SZ,华工科技,专用机械,2.0529851271626764,0.2059308468144394,0.10960982415857412,1.9433753030041023,2.2871696,1.8527627479914655,2287.1696,16.392032721757666,16.41,-58.36775366423661
000990.SZ,诚志股份,化工原料,4.743326803133807,0.4670132845127073,0.19544084457587818,4.547885958557929,7.6746089999999985,4.506720548185883,7674.6089999999995,8.7828347535799,8.8,-44.360414185754074
000997.SZ,新大陆,IT设备,9.625768059994533,0.9257813316225993,0.8266788153055371,8.799089244688997,10.9239746725,8.686112545172954,10923.9746725,12.903330897005679,13.01,-31.395713286334093
000998.SZ,隆平高科,种植业,16.38929981485189,1.5318176647763915,1.2502353371612651,15.139064477690624,6.3757728267000005,14.93887918717256,6375.7728267,15.871568047705985,16.07,-41.825643386673086
000999.SZ,华润三九,中成药,15.00710760461821,1.4105925297840827,0.8071164942445197,14.19999111037369,8.68907838,13.980492336274963,8689.078379999999,46.43521373084069,46.81,-52.775077904763656
001872.SZ,招商港口,港口,30.63291565626365,2.710801432447041,3.3173026927023397,27.315612963561307,36.323039830000006,26.386764910329497,36323.03983,13.89893040734047,14.36,-30.326441997961762
001914.SZ,招商积余,房产服务,14.315970320112093,1.3494849915394624,1.7179818666180013,12.597988453494093,8.55593,12.356321839080465,8555.93,15.120237068965519,15.379999999999999,-63.740743473963725
002010.SZ,传化智联,仓储物流,11.494765951161522,1.0965426197984796,1.1061289846736377,10.388636966487883,19.9571405,10.243541655660637,19957.1405,5.281578924665856,5.34,-59.47144486657163
002019.SZ,亿帆医药,化学制药,23.155025976133615,2.1071300921419844,-0.002757626715366168,23.15778360284898,9.05945,23.13441980149491,9059.45,12.250337818588408,12.25,-48.84441679255559
002025.SZ,航天电器,元器件,11.870530886033425,1.1305631189326038,1.5866393582998572,10.283891527733568,3.0431392500000003,9.980430528375738,3043.13925,65.21526887638618,66.25,-85.42109488872104
002028.SZ,思源电气,电气设备,16.550066377997517,1.5458327081429246,0.5437221811912973,16.006344196806218,3.9751617182000003,15.855513307984781,3975.1617182,38.01331318441064,38.22,-69.18475462298186
002030.SZ,达安基因,医疗保健,26.483328044577668,2.3797781704714582,1.0874650428568389,25.39586300172083,14.074149540000002,25.08083140877597,14074.149540000002,15.392610739030022,15.56,-46.836550556779855
002048.SZ,宁波华翔,汽车配件,27.058157382828085,2.42621176238631,0.5221226899469356,26.53603469288115,36.9729438325,26.320885200553246,36972.9438325,13.827801908713694,13.900000000000002,-55.040557054496084
002056.SZ,横店东磁,电气设备,42.38582623512455,3.599469195642846,-0.015854171924267746,42.401680407048815,9.8931971476,42.38845144356955,9893.1971476,18.742971542932132,18.74,-80.3153979528168
002065.SZ,东华软件,软件服务,38.805020030292006,3.335934919706718,3.552941136730059,35.252078893561944,24.666567999999998,34.044065387348965,24666.568,5.465803228637035,5.66,-26.813292141205526
002078.SZ,太阳纸业,造纸,28.628610022550617,2.552113027242009,4.05160524311261,24.577004779438006,9.691579,23.621262458471758,9691.579,11.07142938648948,11.52,-74.77313719267964
002080.SZ,中材科技,玻璃,34.49826738834349,3.0107441534867885,1.432110661158248,33.066156727185245,13.4577515,32.56551141166526,13457.7515,21.12743179680896,21.43,-74.25246736955012
002081.SZ,金螳螂,装修装饰,35.58477813315004,3.0936579065752756,6.348279904760834,29.236498228389205,38.98545300000001,27.511175987592363,38985.453,4.5604874891661344,4.85,-45.77668586795151
002092.SZ,中泰化学,化工原料,10.746237783761448,1.028464834366405,2.436481811609914,8.309755972151533,11.7386601,8.10023310023309,11738.660100000001,7.2825617085518655,7.46,-45.693368154115056
002110.SZ,三钢闽光,普钢,87.61199692481014,6.496887816281327,-0.0013069016394862132,87.61330382644962,142.84401695,87.66395562032814,142844.01695,4.700061425179823,4.7,-47.654211563930374
002124.SZ,天邦食品,农业综合,54.564431968656166,4.45321501476752,4.3665542859477435,50.19787768270842,27.6765772511,48.123206652222294,27676.5772511,5.854365933419219,6.11,-59.89110451265092
002127.SZ,南极电商,互联网,9.729137622761396,0.9352939588213927,-0.00396823177065686,9.733105854532052,9.5561090549,9.733448806774447,9556.1090549,4.81019087952271,4.81,-54.053709138585646
002128.SZ,电投能源,煤炭开采,34.465332937657145,3.00822134338381,1.6823320264383712,32.78300091121877,25.838531000000003,32.228696285506196,25838.531000000003,12.135834961762564,12.34,-43.02435741046035
002131.SZ,利欧股份,互联网,37.635532079792824,3.248538439320181,2.821989047752682,34.813543032040144,13.75628045,33.886047833049226,13756.28045,1.7214216690342132,1.7700000000000002,-42.963245263835105
002138.SZ,顺络电子,元器件,11.794029962930196,1.1236449287242545,1.9965877335152094,9.797442229414987,7.557028000000001,9.550706033376134,7557.028,25.667525337612325,26.18,-68.46139591419347
002146.SZ,荣盛发展,全国地产,62.12369094532324,4.953156375580758,1.896117423940158,60.22757352138308,170.03247575000003,59.1585898391735,170032.47575,2.129619905900522,2.17,-50.11682358173608
002152.SZ,广电运通,IT设备,44.0259569855227,3.7181906727403513,7.4683181005471555,36.55763888497554,24.961705,33.99944490702194,24961.704999999998,9.24923752012212,9.94,-30.494577555574853
002153.SZ,石基信息,软件服务,34.874382571393745,3.039514148242839,1.1628126885483203,33.711569882845424,6.0136562499999995,33.22958351860086,6013.65625,14.81769792833852,14.990000000000002,-45.62871465601566
002155.SZ,湖南黄金,黄金,6.5420532055068925,0.6382235546329218,3.755432113925372,2.7866210915815204,2.5223555,2.684144818976275,2522.3555,12.481274219725345,12.95,-37.84574799440209
002156.SZ,通富微电,半导体,4.942868188023208,0.48613636741530186,0.503677798752511,4.439190389270697,0.9984435999999999,4.412005904543226,998.4436,16.39740988682959,16.48,-73.31091242287997
002183.SZ,怡亚通,仓储物流,19.556961882580026,1.8048205919344529,1.2399333116162925,18.317028570963735,10.2680455,18.099231306778485,10268.0455,6.351248751032336,6.43,-48.146151487529295
