code,name,industry,total_ret,cagr,price_chg,div_contrib,div_ratio,div_amplify,div_total,buy_price,last_price,max_yr_loss
000009.SZ,中国宝安,电气设备,178.12089498321254,10.77307644587937,155.18571751253688,22.935177470675654,6.557064649999999,8.996364640375498,6557.06465,4.600570954533626,11.74,-39.85774822208258
000021.SZ,深科技,元器件,250.89598611845426,13.377975020404786,228.22106471982747,22.674921398626793,17.55446625,6.925850911426168,17554.46625,4.938744566512514,16.21,-39.98265906242015
000027.SZ,深圳能源,火力发电,274.8861790089253,14.130257925643686,184.21288404474504,90.67329496418026,73.98093875,31.931991010827865,73980.93875,2.2694256179408616,6.45,-24.65776689279243
000031.SZ,大悦城,全国地产,-6.18925773696316,-0.6343876684130278,-12.357154859332597,6.167897122369437,14.268055500000001,7.023252660836543,14268.0555,3.3887535203051984,2.97,-37.8386469379454
000039.SZ,中集集团,运输设备,75.32024829565846,5.777686321100384,15.11537095850115,60.204877337157306,51.779988700000004,52.313214570592926,51779.9887,6.64550696948873,7.65,-50.47731623583785
000050.SZ,深天马Ａ,元器件,-3.762114849999998,-0.38024653376387274,-7.460321817342908,3.6982069673429097,5.8089189999999995,3.9714515943363615,5808.919,11.50857687118683,10.65,-50.000574438750334
000060.SZ,中金岭南,铅锌,23.95802448847604,2.1735117332135623,0.789190605249046,23.16883388322699,20.7605276456,22.992497320471593,20760.5276456,4.2861739181136125,4.32,-40.12836719013637
000066.SZ,中国长城,IT设备,167.34611938510002,10.336256275492328,159.4809324586708,7.865186926429232,8.7740870026,3.042833736443784,8774.0870026,3.900093892876648,10.12,-42.246798204576955
000089.SZ,深圳机场,机场,69.50223474605248,5.421307582513979,59.62606579276102,9.876168953291462,13.0989205,6.192836133607327,13098.9205,4.02816417736432,6.43,-18.19277115300819
000155.SZ,川能动力,新型电力,311.3521262599999,15.194629069164112,311.4549179724152,-0.10279171241529639,0.0,0.0,0.0,3.2300014945722406,13.29,-41.28529097333497
000156.SZ,华数传媒,影视音像,-49.35913701780096,-6.575460662044119,-58.680823468329415,9.321686450528453,11.027965,22.49776984834968,11027.965,17.83675430789623,7.37,-45.160536017513934
000400.SZ,许继电气,电气设备,22.39008823468471,2.043531143732902,16.48298771926815,5.907100515416563,4.519153,5.016028663020933,4519.153,18.852538409235414,21.96,-32.252533017887544
000401.SZ,金隅冀东,水泥,11.132137018169107,1.06361352719766,-8.651288964202186,19.78342598237129,37.107636500000005,21.655471592499296,37107.6365,6.995172594713329,6.39,-20.69811358012339
000402.SZ,金融街,全国地产,33.2021615200647,2.9110437881747497,-0.3787912215239886,33.58095274158869,75.9720875,33.72088785217042,75972.0875,3.643802403634648,3.63,-37.743325162930276
000423.SZ,东阿阿胶,中成药,75.07166940516699,5.7626783040297,48.687632094269915,26.38403731089707,23.4398256086,17.617783676177833,23439.8256086,33.17021012798864,49.32000000000001,-31.734655993464823
000630.SZ,铜陵有色,铜,44.80719571,3.7743137858031073,2.6043645244517855,42.20283118554822,17.1614775,41.16198759352816,17161.4775,3.196745104559698,3.28,0.0
000636.SZ,风华高科,元器件,177.53888459099954,10.749873722774472,161.80469391672258,15.73419067427696,16.1203598555,6.017431240540683,16120.3598555,5.217629904047904,13.66,-48.85591315088652
000683.SZ,博源化工,化工原料,193.83619891373215,11.383634648761308,181.03779098620683,12.798407927525318,14.052325,4.577457432361842,14052.324999999999,2.088687069237637,5.87,-21.733551979342923
000703.SZ,恒逸石化,化纤,133.54546921980264,8.854904290287902,87.23911654125047,46.30635267855217,49.46288199999999,24.752297530155086,49462.882,3.588993648407609,6.72,-31.087431667703992
