code,name,industry,total_ret,cagr,price_chg,div_contrib,div_ratio,div_amplify,div_total,buy_price,last_price,max_yr_loss
000001.SZ,平安银行,银行,335.9811327123973,15.866429806074134,236.5068234022936,99.4743093101037,36.9093624,29.57774076614088,36909.3624,4.8973746901703015,16.48,-27.21984941196971
000002.SZ,万科Ａ,全国地产,419.0932104144565,17.90586003359522,258.04188503901355,161.05132537544296,152.300334917,45.001380071763734,152300.334917,5.518907375277303,19.76,-27.097110827045825
000063.SZ,中兴通讯,通信设备,170.63045210782835,10.471059946801041,154.9987260132605,15.631726094567853,8.074425,6.123521681997368,8074.425,13.137320536361395,33.5,-46.11313331174755
000066.SZ,中国长城,IT设备,198.34056342150004,11.5532136733977,191.11739836002556,7.223165061474475,6.2734271790000005,2.4958645519120415,6273.427179,4.864017087184976,14.16,-42.246598400224386
000069.SZ,华侨城Ａ,全国地产,103.69128513140038,7.376217305538635,58.6790182287189,45.012266902681475,42.863966698800006,28.38377562794001,42863.9666988,4.436629416154183,7.040000000000001,-27.25209251756565
000100.SZ,TCL科技,元器件,405.5924678280576,17.595557529501725,315.7706460735573,89.82182175450026,58.62184140000001,21.633095340586927,58621.841400000005,1.4839912481239514,6.17,-32.9736998198527
000157.SZ,中联重科,工程机械,74.25898432623032,5.713480939133264,26.445872659885005,47.813111666345314,38.13907,37.83109296126141,38139.07,5.670410468268835,7.17,-35.63489833902519
000301.SZ,东方盛虹,化纤,801.3203722630275,24.59447219150035,691.9775434718005,109.34282879122702,28.927034000000003,13.832437713727398,28927.034,2.441988432553155,19.34,-14.788816496477097
000338.SZ,潍柴动力,汽车配件,572.4108416092045,20.996923024525003,263.400943691825,309.0098979173795,94.21312850000001,85.0600748473508,94213.1285,4.922937133363986,17.89,-17.550895702603285
000425.SZ,徐工机械,工程机械,69.96842565896799,5.450266318912345,47.15117766616703,22.817247992800958,19.2909415,15.525244299674256,19290.9415,4.070643602723418,5.99,-30.555339288346982
000538.SZ,云南白药,中成药,307.98242744974556,15.099914094749266,234.54499781825945,73.43742963148611,47.7754865462,21.871088861076338,47775.4865462,31.28129270575757,104.65,-25.10175641138922
000568.SZ,泸州老窖,白酒,1221.1064247555485,29.4507687119812,872.3111858199402,348.79523893560827,59.917745999999994,35.88404283102638,59917.746,26.109953655003363,253.87,-35.71244007672478
000596.SZ,古井贡酒,白酒,722.0065711786166,23.45207229988928,645.6063477077969,76.4002234708197,24.580093,10.212765957446802,24580.093,32.72504328190398,244.0,-31.80934168815962
000625.SZ,长安汽车,汽车整车,512.9493755383695,19.88181694032438,382.5702005565945,130.379174981775,85.23812649999999,27.042599414376124,85238.1265,3.1477285548257883,15.19,-41.94988009090193
000651.SZ,格力电器,家用电器,1160.0970157502304,28.840159635132334,521.7039362359062,638.3930795143242,429.528315,102.72862675007448,429528.315,5.95621128349249,37.03,-36.2299974776147
000661.SZ,长春高新,生物制药,980.5084909398153,26.874304012184847,844.4366168305592,136.0718741092561,22.184420000000003,14.343202069560213,22184.420000000002,28.7367087598523,271.4,-39.42677009238659
000703.SZ,恒逸石化,化纤,54.09218967133684,4.421257204232654,23.70081471827925,30.39137495305759,28.156534,24.55130957492486,28156.534,8.585230440224969,10.62,-30.878356626735293
000708.SZ,中信特钢,特种钢,701.3923065910376,23.138929166251376,402.74581148813945,298.64649510289814,121.76463,59.440958357102105,121764.63,4.073629164483483,20.48,-22.191459898738806
000725.SZ,京东方Ａ,元器件,233.38261191703654,12.79897426659451,214.37542378087926,19.007188136157282,16.001579999999997,6.0703440075839055,16001.58,1.6063596636357513,5.05,-53.224857119332135
000768.SZ,中航西飞,航空,397.71589960250003,17.411059479394673,375.85993022098734,21.855969381512693,9.913942500000001,4.603345097437472,9913.942500000001,7.670324329062453,36.5,-21.128840852610587
000776.SZ,广发证券,证券,301.57449480878586,14.917843416313147,224.76752500420992,76.80696980457594,49.81850500000001,23.651923659497132,49818.505000000005,7.571569848211038,24.59,-23.901194122208935
000783.SZ,长江证券,证券,258.1333263631244,13.609678143838778,154.40286383722542,103.73046252589899,66.6455525,40.803984347207404,66645.55249999999,2.963803113798404,7.540000000000001,-30.747703364574907
000786.SZ,北新建材,其他建材,1011.9034398403039,27.23821366650665,718.7051434407923,293.1982963995116,86.55176476000001,35.838732271055854,86551.76476,4.376422975604669,35.83,-36.84227681054363
000800.SZ,一汽解放,汽车整车,31.87873634166529,2.8083366849423808,24.550417328267105,7.328319013398186,7.59164205,5.8838112552681565,7591.6420499999995,8.261714589746823,10.29,-38.1388171406457
000858.SZ,五粮液,白酒,967.3969079303497,26.719499761552832,769.0365204637267,198.36038746662302,53.32839500000001,22.80881599179907,53328.395000000004,25.621477896140238,222.66,-40.31147449945137
000876.SZ,新希望,饲料,229.82510249852797,12.678024993919967,130.9607331441324,98.86436935439556,38.469004500000004,42.82985310585601,38469.0045,6.585535035736189,15.210000000000003,-32.096451687463365
000895.SZ,双汇发展,食品,324.0822988235206,15.546253670082312,107.08285046277805,216.99944836074255,138.77806950000002,104.76988722950323,138778.0695,15.235448000398724,31.55,-29.583158361950655
000938.SZ,紫光股份,IT设备,359.35194731037427,16.47304017634028,293.14110507814064,66.21084223223363,17.6965675,16.836230451717917,17696.5675,5.812162530157802,22.85,-41.60131391802181
000963.SZ,华东医药,化学制药,845.2306259869368,25.18855724453173,513.8466219230215,331.3840040639153,107.1401,54.00890868596881,107140.1,6.5488671867353245,40.2,-20.48578884177692
000977.SZ,浪潮信息,IT设备,1406.3965691546157,31.161020672648498,1094.2615758555207,312.13499329909496,26.175136,26.162110254178806,26175.136,3.0001802556808244,35.83,-32.79813993054527
002001.SZ,新和成,化学制药,791.0138395102977,24.4512607466959,444.73614484962354,346.2776946606741,119.42159649999999,63.605714285714285,119421.5965,5.7128575539247155,31.12,-24.12336605782971
002007.SZ,华兰生物,生物制药,324.4728387269191,15.556890166259073,217.44307467598335,107.02976405093577,42.1666842,33.706730327793586,42166.684199999996,9.179598587791977,29.14,-30.442301157086238
