code,name,industry,total_ret,cagr,price_chg,div_contrib,div_ratio,div_amplify,buy_price,last_price,div_total,max_yr_loss
002372.SZ,伟星新材,其他建材,615.1164269759406,21.744270406571452,306.9452302206164,308.1711967553242,269.4434,75.76870832304272,3.0864104226484907,12.56,269443.39999999997,-27.832017445783507
002385.SZ,大北农,饲料,0.3023445657701629,0.03269385360933352,-16.852768550431165,17.155113116201328,19.173260306,20.61281337047354,5.063307492749756,4.21,19173.260306,-45.512376557304314
002402.SZ,和而泰,元器件,599.2075002762862,21.47068021270162,471.8261159421524,127.38138433413377,30.192823630000003,22.29850378671263,3.077858724763188,17.6,30192.823630000003,-45.98028600827243
002409.SZ,雅克科技,半导体,612.8828571022937,21.70619160817544,520.7634278079311,92.11942929436259,22.918346500000002,14.835066332018654,8.96154597838395,55.63000000000001,22918.3465,-51.44282815049556
002410.SZ,广联达,软件服务,38.80128435236463,3.335656617711047,19.74732643036219,19.053957922002443,27.324151509,15.810684161199617,9.369729023991926,11.22,27324.151509,-57.65633613445327
002414.SZ,高德红外,电器仪表,227.0358378443647,12.582370935511156,131.8016747319408,95.23416311242389,41.943131,41.10628403597871,3.0586491698987897,7.09,41943.131,-29.784159601277516
002423.SZ,中粮资本,多元金融,27.902603009749583,2.4940827685074662,19.98951691925075,7.913086090498833,4.382293,6.59530760082172,10.809277621084524,12.97,4382.293,-39.121299763333695
002429.SZ,兆驰股份,家用电器,133.40021608355494,8.848132197264746,89.99140461918726,43.40881146436767,11.6536052,22.872498366886383,2.9685553466508847,5.64,11653.6052,-46.925434769516826
002430.SZ,杭氧股份,化工机械,199.318416210493,11.58972296305505,163.62936798785964,35.689048222633375,42.1550985,13.536807147940234,7.90503734809989,20.84,42155.0985,-32.4142031670416
002432.SZ,九安医疗,医疗保健,115.02815238229603,7.9593815332730244,95.89093876378554,19.137213618510486,17.556289,9.743375756311279,20.858545197575932,40.86,17556.289,-44.83599542752882
002436.SZ,兴森科技,元器件,223.82160095771914,12.47122812876993,152.7933818460363,71.02821911168283,20.419543,28.106633081444166,4.197103548566004,10.61,20419.543,-29.477984090029373
002439.SZ,启明星辰,软件服务,14.21998691046662,1.3409721642445138,10.075190784222166,4.144796126244454,6.07216325,3.6763700970342983,13.663387628809621,15.04,6072.1632500000005,-42.46303946921495
002444.SZ,巨星科技,轻工机械,220.99027453167625,12.372500118829732,198.9064475456399,22.083826986036343,14.773421,7.371626588260005,10.498268022541938,31.380000000000003,14773.421,-37.784233220727536
002461.SZ,珠江啤酒,啤酒,109.11163004278195,7.658586754655317,68.12653013546237,40.98509990731958,18.12048735,24.39280097850778,5.822995331023623,9.79,18120.48735,-19.926200228046255
002465.SZ,海格通信,通信设备,40.359327564439006,3.451069162828513,24.879910864523104,15.479416699915902,16.366608,12.371134020618557,8.448116215782093,10.55,16366.608,-28.2185361481064
002472.SZ,双环传动,汽车配件,450.3679675200476,18.59767382267663,418.3490740079858,32.01889351206182,13.428329399999999,6.192765567765557,5.722012729889251,29.66,13428.329399999999,-40.90002036758784
002500.SZ,山西证券,证券,-46.80778895850173,-6.115119211180753,-53.91448271746331,7.106693758961576,8.2699385,15.340539132699572,13.019274500524258,6.0,8269.9385,-34.059024026887904
002508.SZ,老板电器,家用电器,223.55290588914514,12.461891954202775,134.53761397336436,89.01529191578078,84.98528999999999,37.933247753530175,9.16697310753817,21.5,84985.29,-56.13784851462527
002517.SZ,恺英网络,互联网,22.772948896760493,2.075407853578981,-0.008000246901906927,22.7809491436624,5.4059,22.7734529621322,13.191055316994326,13.19,5405.900000000001,-73.06703455566372
002532.SZ,天山铝业,铝,99.98547764335899,7.17924706072397,48.29962499707463,51.68585264628436,38.37171,34.86339369831466,5.232649779224373,7.76,38371.71,-29.322484803225546
002558.SZ,巨人网络,互联网,13.109348267530429,1.2419976317400216,-0.0023874416970048884,13.111735709227434,13.51634,13.024706164547851,11.990286261093788,11.99,13516.34,-46.374349955572725
002568.SZ,百润股份,红黄酒,314.5480157858919,15.28381484646173,237.5547210847706,76.9932947011213,47.814620000000005,22.813416858298318,7.9276035346220874,26.76,47814.62,-52.58401647810829
002583.SZ,海能达,通信设备,225.57915992324783,12.532123918923709,220.70169497498978,4.877464948258051,3.4572407,1.5373452451135972,4.533808279726714,14.54,3457.2407000000003,-57.132600770917406
002595.SZ,豪迈科技,专用机械,512.606984285615,19.875118532045555,422.4645340678533,90.14245021776168,49.4168475,17.25272658894321,9.39968108794577,49.11,49416.8475,-13.75035114565657
002603.SZ,以岭药业,中成药,128.6371192547795,8.623934591390725,87.51206569244496,41.12505356233453,37.1518235,21.927269701256556,8.319464639457886,15.6,37151.8235,-31.53800056932956
002607.SZ,中公教育,文教休闲,26.55993493647919,2.385977270577744,6.402253120880097,20.157681815599094,33.51522,18.951929416936174,3.139031272397527,3.34,33515.22,-77.6237447222874
002608.SZ,江苏国信,火力发电,-15.816406307247421,-1.7045077418533339,-20.55646443849808,4.740058131250658,4.3654,5.979073243647237,9.339966993608611,7.419999999999999,4365.4,-24.704290219662884
002624.SZ,完美世界,互联网,27.552189021850925,2.4659680247519633,-1.2831076740934422,28.83529669594437,32.01978035,29.163717261603807,10.109718574863322,9.98,32019.780349999997,-30.06104816817451
002670.SZ,国盛证券,证券,132.9150822566845,8.82548643204981,112.83096378074377,20.08411847594074,5.6996262953,9.459202434540037,6.338363441278807,13.49,5699.6262953,-30.43640193489314
002673.SZ,西部证券,证券,-36.70648307713139,-4.468460305933563,-42.40080569349084,5.69432261635945,7.24566225,9.788972089857051,13.611301502378858,7.839999999999999,7245.66225,-36.43306365090812
002683.SZ,广东宏大,化工原料,277.1470962918096,14.198903006406894,237.4793029814251,39.667793310384496,32.886997,11.754840676932465,7.621208107513375,25.72,32886.997,-29.37978751579433
002738.SZ,中矿资源,小金属,942.5441464402651,26.42131440061879,737.3201566406796,205.22398979958552,73.54632375,24.525948103792405,4.157310644432279,34.81,73546.32375,-48.83907953267678
300001.SZ,特锐德,电气设备,174.58428766228118,10.631403846929954,169.9840737506981,4.600213911583097,5.2548485,1.6912335143522084,7.756013052583202,20.94,5254.8485,-40.20431439052628
300002.SZ,神州泰岳,互联网,11.363417706562796,1.084626541938527,8.618487429414667,2.7449302771481285,2.9403095454999995,2.5223926696180454,10.292907095824992,11.18,2940.3095455,-45.84138598234402
300003.SZ,乐普医疗,医疗保健,29.484839333041734,2.620174354250482,5.462058846588236,24.0227804864535,24.08645103,22.66101519693993,10.335470518222888,10.9,24086.45103,-27.461343946842153
300012.SZ,华测检测,电器仪表,342.8388184438269,16.047402507830235,245.79961620015047,97.03920224367641,19.8340175,28.08110676945823,3.5193792676033353,12.17,19834.0175,-35.91314686814783
300017.SZ,网宿科技,软件服务,112.20197832220818,7.816641225895493,62.64850983239798,49.5534684898102,19.355901915319997,30.461854672953702,6.04370738479521,9.83,19355.90191532,-27.134519220159458
300024.SZ,机器人,专用机械,13.170268182380408,1.2474490371707558,0.40179260803696604,12.76847557434344,1.1960215,12.696173514371356,17.62916730889439,17.7,1196.0215,-29.3524275916725
300037.SZ,新宙邦,化工原料,597.6502128418338,21.443598982808567,398.39473701350727,199.2554758283265,62.663880000000006,39.99712043769348,7.1971064973400525,35.87,62663.880000000005,-23.205464895215087
300054.SZ,鼎龙股份,化工原料,282.89754264791867,14.371841366387983,246.62112810813915,36.27641453977952,5.0069089664,10.475493782004385,7.313460705168349,25.349999999999998,5006.9089664,-44.05321477071815
300058.SZ,蓝色光标,广告包装,0.39859755797795327,0.04228899813369935,-3.7673893511671275,4.165986909145081,4.515033139660001,4.317931793179319,9.165292244003952,8.82,4515.03313966,-52.288494944606036
300070.SZ,碧水源,环境保护,-53.97077616006168,-7.463254717368284,-62.177247390999405,8.206471230937723,5.40724477018,21.614617079175847,12.955164978748686,4.9,5407.24477018,-54.3577863240214
300073.SZ,当升科技,电气设备,16.607894497522114,1.5508699880224075,-0.027720101373218675,16.635614598895334,6.8554050559999995,16.536964980544756,38.90078333657588,38.89,6855.405056,-52.72569644755285
