ts_code,trade_date,close
H00922.CSI,20241113,10815.7781
H00922.CSI,20241112,10769.5546
H00922.CSI,20241111,10826.1864
H00922.CSI,20241108,10903.0725
H00922.CSI,20241107,11053.1797
H00922.CSI,20241106,10836.6599
H00922.CSI,20241105,10876.5016
H00922.CSI,20241104,10738.7494
H00922.CSI,20241101,10647.1211
H00922.CSI,20241031,10561.2198
H00922.CSI,20241030,10601.2927
H00922.CSI,20241029,10693.5252
H00922.CSI,20241028,10859.3538
H00922.CSI,20241025,10752.5053
H00922.CSI,20241024,10741.6552
H00922.CSI,20241023,10793.8526
H00922.CSI,20241022,10774.4796
H00922.CSI,20241021,10705.1578
H00922.CSI,20241018,10774.7825
H00922.CSI,20241017,10681.4515
H00922.CSI,20241016,10862.7955
H00922.CSI,20241015,10715.164
H00922.CSI,20241014,10957.8382
H00922.CSI,20241011,10677.3664
H00922.CSI,20241010,10868.0393
H00922.CSI,20241009,10540.9025
H00922.CSI,20241008,11413.3351
H00922.CSI,20240930,11305.5441
H00922.CSI,20240927,10624.3478
H00922.CSI,20240926,10471.9551
H00922.CSI,20240925,10104.8027
H00922.CSI,20240924,9966.3896
H00922.CSI,20240923,9535.8823
H00922.CSI,20240920,9435.5389
H00922.CSI,20240919,9444.5382
H00922.CSI,20240918,9412.2884
H00922.CSI,20240913,9305.4873
H00922.CSI,20240912,9342.698
H00922.CSI,20240911,9315.2069
H00922.CSI,20240910,9497.0039
H00922.CSI,20240909,9489.0724
H00922.CSI,20240906,9652.0518
H00922.CSI,20240905,9746.08
H00922.CSI,20240904,9739.7092
H00922.CSI,20240903,9752.3836
H00922.CSI,20240902,9822.6637
H00922.CSI,20240830,9786.6471
H00922.CSI,20240829,9752.6378
H00922.CSI,20240828,9896.1035
H00922.CSI,20240827,9938.4745
H00922.CSI,20240826,9940.3624
H00922.CSI,20240823,9951.5719
H00922.CSI,20240822,9941.2209
H00922.CSI,20240821,9956.9495
H00922.CSI,20240820,10035.8427
H00922.CSI,20240819,10152.5928
H00922.CSI,20240816,10067.6997
H00922.CSI,20240815,10067.0692
H00922.CSI,20240814,9977.7012
H00922.CSI,20240813,10018.9102
H00922.CSI,20240812,10003.6802
H00922.CSI,20240809,9948.1614
H00922.CSI,20240808,9990.023
H00922.CSI,20240807,9943.445
H00922.CSI,20240806,9916.6722
H00922.CSI,20240805,9947.9007
H00922.CSI,20240802,10063.8781
H00922.CSI,20240801,10089.6572
H00922.CSI,20240731,10107.4797
H00922.CSI,20240730,9950.1065
H00922.CSI,20240729,10010.1098
H00922.CSI,20240726,10000.6248
H00922.CSI,20240725,9993.8554
H00922.CSI,20240724,10017.894
H00922.CSI,20240723,10033.724
H00922.CSI,20240722,10159.7991
H00922.CSI,20240719,10254.5228
H00922.CSI,20240718,10320.7641
H00922.CSI,20240717,10295.1769
H00922.CSI,20240716,10352.7803
H00922.CSI,20240715,10402.1942
H00922.CSI,20240712,10312.1044
H00922.CSI,20240711,10321.3624
H00922.CSI,20240710,10288.9757
H00922.CSI,20240709,10478.0651
H00922.CSI,20240708,10361.6769
H00922.CSI,20240705,10417.5344
H00922.CSI,20240704,10446.7172
H00922.CSI,20240703,10511.8341
H00922.CSI,20240702,10595.0174
H00922.CSI,20240701,10608.5537
H00922.CSI,20240628,10382.4177
H00922.CSI,20240627,10323.2418
H00922.CSI,20240626,10375.8266
H00922.CSI,20240625,10334.1414
H00922.CSI,20240624,10301.0793
H00922.CSI,20240621,10425.8684
H00922.CSI,20240620,10421.2519
H00922.CSI,20240619,10443.6642
H00922.CSI,20240618,10474.259
H00922.CSI,20240617,10435.9783
H00922.CSI,20240614,10570.8797
H00922.CSI,20240613,10565.2323
H00922.CSI,20240612,10680.1487
H00922.CSI,20240611,10557.1763
H00922.CSI,20240607,10735.6255
H00922.CSI,20240606,10651.8968
H00922.CSI,20240605,10619.0296
H00922.CSI,20240604,10756.0302
H00922.CSI,20240603,10701.4596
H00922.CSI,20240531,10767.3473
H00922.CSI,20240530,10758.3838
H00922.CSI,20240529,10846.3639
H00922.CSI,20240528,10822.2575
H00922.CSI,20240527,10873.9344
H00922.CSI,20240524,10719.1948
H00922.CSI,20240523,10744.6784
H00922.CSI,20240522,10882.7746
H00922.CSI,20240521,10887.3174
H00922.CSI,20240520,10849.7776
H00922.CSI,20240517,10749.0048
H00922.CSI,20240516,10639.2081
H00922.CSI,20240515,10613.672
H00922.CSI,20240514,10620.8187
H00922.CSI,20240513,10651.3923
H00922.CSI,20240510,10621.453
H00922.CSI,20240509,10564.3163
H00922.CSI,20240508,10489.6907
H00922.CSI,20240507,10477.1475
H00922.CSI,20240506,10473.0377
H00922.CSI,20240430,10369.9765
H00922.CSI,20240429,10350.8131
H00922.CSI,20240426,10360.1166
H00922.CSI,20240425,10425.35
H00922.CSI,20240424,10373.4496
H00922.CSI,20240423,10358.5861
H00922.CSI,20240422,10533.8292
H00922.CSI,20240419,10752.0065
H00922.CSI,20240418,10720.2731
H00922.CSI,20240417,10674.4069
H00922.CSI,20240416,10481.7558
H00922.CSI,20240415,10516.6285
H00922.CSI,20240412,10325.6782
