ts_code,trade_date,close
000922.CSI,20180730,4204.8687
000922.CSI,20180727,4201.0621
000922.CSI,20180726,4216.1812
000922.CSI,20180725,4244.1339
000922.CSI,20180724,4250.7613
000922.CSI,20180723,4195.7148
000922.CSI,20180720,4154.6853
000922.CSI,20180719,4081.9136
000922.CSI,20180718,4087.3551
000922.CSI,20180717,4079.3265
000922.CSI,20180716,4107.222
000922.CSI,20180713,4133.1423
000922.CSI,20180712,4128.1795
000922.CSI,20180711,4052.9546
000922.CSI,20180710,4121.3817
000922.CSI,20180709,4108.5541
000922.CSI,20180706,4014.8838
000922.CSI,20180705,4003.2056
000922.CSI,20180704,4042.2912
000922.CSI,20180703,4082.4669
000922.CSI,20180702,4076.2311
000922.CSI,20180629,4187.0214
000922.CSI,20180628,4096.8811
000922.CSI,20180627,4151.267
000922.CSI,20180626,4202.3565
000922.CSI,20180625,4252.127
000922.CSI,20180622,4291.5
000922.CSI,20180621,4276.1777
000922.CSI,20180620,4315.1399
000922.CSI,20180619,4291.9818
000922.CSI,20180615,4460.9917
000922.CSI,20180614,4481.2387
000922.CSI,20180613,4501.3921
000922.CSI,20180612,4535.4677
000922.CSI,20180611,4480.9762
000922.CSI,20180608,4486.994
000922.CSI,20180607,4549.3562
000922.CSI,20180606,4578.864
000922.CSI,20180605,4579.5284
000922.CSI,20180604,4559.6793
000922.CSI,20180601,4527.0924
000922.CSI,20180531,4559.6164
000922.CSI,20180530,4466.2814
000922.CSI,20180529,4551.2635
000922.CSI,20180528,4564.4349
000922.CSI,20180525,4551.3759
000922.CSI,20180524,4561.8194
000922.CSI,20180523,4591.5073
000922.CSI,20180522,4637.4246
000922.CSI,20180521,4650.2242
000922.CSI,20180518,4628.8163
000922.CSI,20180517,4585.0769
000922.CSI,20180516,4601.8813
000922.CSI,20180515,4628.1632
000922.CSI,20180514,4608.9631
000922.CSI,20180511,4588.7785
000922.CSI,20180510,4608.9421
000922.CSI,20180509,4581.5762
000922.CSI,20180508,4586.6751
000922.CSI,20180507,4549.2201
000922.CSI,20180504,4482.6043
