trade_date,close
20201102,6147.5029
20201030,6114.2998
20201029,6215.3329
20201028,6168.9119
20201027,6119.4375
20201026,6108.5655
20201023,6143.8776
20201022,6220.8083
20201021,6240.1347
20201020,6240.9664
20201019,6191.5183
20201016,6238.6342
20201015,6247.5637
20201014,6258.4556
20201013,6300.2457
20201012,6279.3587
20201009,6094.4647
20200930,5972.4152
20200929,5978.1375
20200928,5965.2606
20200925,5949.7191
20200924,5940.5242
20200923,6056.7313
20200922,6035.1638
20200921,6107.3159
20200918,6166.7469
20200917,6030.872
20200916,6062.9539
20200915,6100.2385
20200914,6051.5354
20200911,6020.6105
20200910,5961.6635
20200909,5965.061
20200908,6107.924
20200907,6075.368
20200904,6206.5867
20200903,6267.5779
20200902,6302.437
20200901,6300.141
20200831,6266.4331
20200828,6302.9291
20200827,6156.0074
20200826,6123.2
20200825,6195.8288
20200824,6187.8323
20200821,6139.2581
20200820,6085.9718
20200819,6165.3144
20200818,6258.9523
20200817,6261.899
20200814,6118.0258
20200813,6024.926
20200812,6040.4338
20200811,6083.3761
20200810,6139.361
20200807,6117.3449
20200806,6187.2992
20200805,6205.8525
20200804,6203.6876
20200803,6197.8002
20200731,6098.7346
20200730,6048.0325
20200729,6077.4884
20200728,5933.458
20200727,5881.7541
20200724,5851.7102
20200723,6120.3207
20200722,6118.9419
20200721,6087.5775
20200720,6073.5367
20200717,5897.2349
20200716,5856.2389
20200715,6149.7348
20200714,6223.093
20200713,6279.8951
20200710,6146.6894
20200709,6249.9405
20200708,6162.39
20200707,6062.6971
20200706,6025.878
20200703,5701.9171
20200702,5593.1958
20200701,5478.5617
20200630,5370.273
20200629,5295.1997
20200624,5332.6826
20200623,5302.5436
20200622,5276.7463
20200619,5270.5251
20200618,5198.3
20200617,5161.5912
20200616,5156.9704
20200615,5080.1931
20200612,5140.2975
20200611,5130.5396
20200610,5181.6074
20200609,5187.2812
20200608,5155.089
20200605,5128.452
20200604,5103.0958
20200603,5104.3874
20200602,5103.2151
20200601,5084.2693
20200529,4950.6064
20200528,4933.7605
20200527,4918.3855
20200526,4952.8836
20200525,4896.6885
20200522,4889.5866
20200521,5003.6487
20200520,5030.9693
20200519,5056.8757
20200518,5014.0544
20200515,5001.1504
20200514,5016.2296
20200513,5071.2265
20200512,5060.9393
20200511,5060.7512
20200508,5065.0291
20200507,5010.1529
20200506,5024.2939
20200430,4994.0726
20200429,4935.4267
20200428,4912.4138
20200427,4878.7499
20200424,4845.6987
20200423,4887.2915
20200422,4899.5818
20200421,4859.5928
20200420,4917.5392
20200417,4899.7142
20200416,4852.3612
20200415,4845.9571
20200414,4882.1188
20200413,4789.6723
20200410,4809.9904
20200409,4840.1485
20200408,4824.2401
20200407,4846.7982
20200403,4738.5778
20200402,4765.7753
20200401,4689.8337
20200331,4703.9722
20200330,4688.6022
20200327,4734.4783
20200326,4719.1479
20200325,4750.3757
20200324,4626.0772
20200323,4505.0899
20200320,4661.948
20200319,4580.1089
20200318,4640.2956
20200317,4733.9955
20200316,4757.1668
20200313,4970.8822
20200312,5041.8323
20200311,5140.7542
20200310,5210.0507
20200309,5100.8163
20200306,5281.2272
