trade_date,close
20190809,1720.1955
20190808,1733.0158
20190807,1719.3648
20190806,1721.0181
20190805,1743.782
20190802,1782.8013
20190801,1812.4481
20190731,1825.8703
20190730,1838.8941
20190729,1834.2811
20190726,1832.6485
20190725,1823.4175
20190724,1819.0084
20190723,1808.4674
20190722,1805.1616
20190719,1814.6652
20190718,1799.3029
20190717,1819.5065
20190716,1824.4311
20190715,1828.6377
20190712,1827.3118
20190711,1820.4361
20190710,1818.7274
20190709,1827.5647
20190708,1834.56
20190705,1890.8616
20190704,1884.4461
20190703,1884.3152
20190702,1897.9155
20190701,1891.6503
20190628,1857.9622
20190627,1862.9798
20190626,1854.9644
20190625,1851.8355
20190624,1865.3423
20190621,1858.507
20190620,1858.1919
20190619,1825.4514
20190618,1813.5633
20190617,1813.0089
20190614,1808.3387
20190613,1820.937
20190612,1828.5904
20190611,1838.5383
20190610,1812.1077
20190606,1790.5369
20190605,1803.9104
20190604,1797.3147
20190603,1807.6283
20190531,1803.8402
20190530,1824.0072
20190529,1822.4417
20190528,1833.9606
20190527,1813.9302
20190524,1800.1345
20190523,1800.5462
20190522,1820.4221
20190521,1828.9182
20190520,1802.672
20190517,1811.4791
20190516,1849.0875
20190515,1834.9492
20190514,1806.722
20190513,1815.7595
20190510,1837.1608
20190509,1792.3019
20190508,1816.1306
20190507,1842.2054
20190506,1829.4869
20190430,1922.5354
20190429,1912.6921
20190426,1907.9027
20190425,1938.7797
20190424,1990.1719
20190423,1988.8182
20190422,2003.6433
20190419,2040.0896
20190418,2012.5592
20190417,2017.689
20190416,2018.9177
20190415,1975.3228
20190412,1979.9866
20190411,1980.8533
20190410,2023.2206
20190409,2017.1416
20190408,2027.3565
20190404,2008.694
20190403,1989.4864
20190402,1965.5397
20190401,1969.6506
20190329,1918.1632
20190328,1872.5394
20190327,1885.454
20190326,1867.939
20190325,1895.9173
20190322,1952.139
20190321,1953.2603
20190320,1949.6564
20190319,1951.2242
20190318,1959.7396
20190315,1909.1759
20190314,1890.4019
20190313,1897.9187
20190312,1924.0589
20190311,1901.5685
20190308,1870.7885
20190307,1956.0133
20190306,1976.7889
20190305,1956.0224
20190304,1944.1238
20190301,1925.4664
20190228,1897.9227
20190227,1906.2534
20190226,1898.0463
20190225,1900.0635
20190222,1818.2141
20190221,1807.0769
20190220,1817.4812
20190219,1807.8313
20190218,1815.577
20190215,1774.5163
20190214,1805.6228
20190213,1807.5578
20190212,1776.0217
20190211,1764.1343
20190201,1747.4002
20190131,1729.9336
20190130,1713.6545
20190129,1724.9291
20190128,1715.3522
20190125,1709.486
20190124,1702.2168
20190123,1702.74
20190122,1699.2694
20190121,1722.439
20190118,1707.6108
20190117,1682.0799
20190116,1688.1828
20190115,1685.2331
20190114,1665.7755
20190111,1671.159
20190110,1658.4051
20190109,1664.6909
20190108,1646.9271
20190107,1642.3872
20190104,1631.0147
20190103,1610.1052
20190102,1611.1905
20201231,2155.1565
20201230,2127.7014
20201229,2119.5666
20201228,2135.24
20201225,2127.3014
20201224,2085.713
20201223,2094.4577
20201222,2077.5723
20201221,2134.2678
20201218,2129.8338
20201217,2108.2782
20201216,2078.7572
20201215,2079.7197
20201214,2066.5679
20201211,2070.6969
20201210,2088.9566
20201209,2092.1847
20201208,2117.3847
20201207,2123.7782
20201204,2156.4199
20201203,2163.924
20201202,2192.9872
20201201,2188.9962
20201130,2167.5563
20201127,2168.4875
20201126,2154.4487
20201125,2149.2173
20201124,2167.7351
20201123,2178.9946
20201120,2138.7676
20201119,2115.334
20201118,2112.1392
20201117,2110.1234
20201116,2094.0743
20201113,2072.3771
20201112,2086.2307
20201111,2087.7295
20201110,2090.1306
20201109,2108.2613
20201106,2078.7652
20201105,2053.5192
20201104,2016.3476
20201103,1988.5052
20201102,1965.2381
20201030,1946.4684
20201029,1970.9548
20201028,1961.9706
20201027,1956.4037
20201026,1962.7133
20201023,1968.4484
20201022,1985.2305
20201021,1995.7378
20201020,1988.5654
20201019,1977.8166
20201016,1989.7677
20201015,1987.4278
20201014,1994.7611
20201013,2009.6841
20201012,1998.3445
20201009,1962.8713
20200930,1933.0599
20200929,1936.8185
20200928,1932.7529
20200925,1923.7617
20200924,1934.4464
20200923,1973.0217
20200922,1971.511
20200921,2004.3271
20200918,2022.3847
20200917,1991.8234
20200916,1986.9917
20200915,1977.2448
20200914,1962.8237
20200911,1949.6331
20200910,1948.3704
20200909,1965.1254
20200908,1984.1291
20200907,1954.9203
20200904,1963.5066
20200903,1968.5687
20200902,1963.2906
20200901,1971.1358
20200831,1956.9944
20200828,1957.2291
20200827,1933.9124
20200826,1930.0752
20200825,1949.3228
20200824,1961.3159
20200821,1956.7183
20200820,1946.5239
20200819,1970.685
20200818,1970.8035
20200817,1971.4816
20200814,1937.3453
20200813,1928.649
20200812,1920.564
20200811,1918.1649
20200810,1933.9936
20200807,1914.2377
20200806,1921.3772
20200805,1920.0267
20200804,1929.6504
20200803,1929.5961
20200731,1893.2242
20200730,1890.0596
20200729,1902.2874
20200728,1870.1454
20200727,1866.7875
20200724,1853.088
20200723,1908.6958
20200722,1914.8532
20200721,1914.0411
20200720,1917.8323
20200717,1839.7903
20200716,1840.5056
20200715,1904.6848
20200714,1935.3738
20200713,1926.8061
20200710,1887.4088
20200709,1935.2847
20200708,1912.6692
20200707,1893.9055
20200706,1913.6054
20200703,1818.5784
20200702,1785.0698
20200701,1747.7024
20200630,1713.2959
20200629,1712.1371
20200624,1730.5167
20200623,1721.5606
20200622,1729.0815
20200619,1737.4616
20200618,1729.501
20200617,1717.2829
20200616,1717.5415
20200615,1697.7385
20200612,1736.267
20200611,1740.2505
20200610,1768.3633
20200609,1782.0963
20200608,1767.2018
20200605,1748.7951
20200604,1741.9468
20200603,1748.4018
20200602,1751.64
20200601,1750.284
20200529,1712.1573
20200528,1709.3776
20200527,1704.0335
20200526,1701.1979
20200525,1685.6729
20200522,1681.4881
20200521,1717.9317
20200520,1725.0702
20200519,1732.1005
20200518,1716.132
20200515,1710.3257
20200514,1717.8018
20200513,1731.9966
20200512,1734.2835
20200511,1733.6281
20200508,1724.2437
20200507,1702.0397
20200506,1703.8397
20200430,1702.1706
20200429,1678.7554
20200428,1668.7388
20200427,1665.8028
20200424,1663.6868
20200423,1671.9545
20200422,1674.569
20200421,1659.962
20200420,1684.8036
20200417,1684.4472
20200416,1677.5314
20200415,1677.3132
20200414,1697.5346
20200413,1678.2259
20200410,1672.661
20200409,1677.2784
20200408,1673.0108
20200407,1677.6082
20200403,1646.2239
20200402,1655.9105
20200401,1638.0134
20200331,1648.8554
20200330,1646.9055
20200327,1656.2146
20200326,1645.7177
20200325,1657.1845
20200324,1620.6604
20200323,1569.9727
20200320,1611.8779
20200319,1580.9197
20200318,1623.705
20200317,1646.0893
20200316,1665.3085
20200313,1716.7374
20200312,1748.5509
20200311,1783.0649
20200310,1800.4709
20200309,1765.4597
20200306,1813.0797
20200305,1847.4012
20200304,1807.1467
20200303,1803.9958
20200302,1804.3746
20200228,1742.5407
20200227,1798.7033
20200226,1787.4734
20200225,1783.2113
20200224,1807.932
20200221,1819.6688
20200220,1820.4161
20200219,1787.0992
20200218,1792.899
20200217,1809.064
20200214,1779.0507
20200213,1775.5945
20200212,1787.99
20200211,1781.2671
20200210,1758.5635
20200207,1741.9186
20200206,1742.3247
20200205,1720.3376
20200204,1701.5907
20200203,1661.8246
20200123,1803.8542
20200122,1865.6578
20200121,1865.6222
20200120,1906.0839
20200117,1904.2358
20200116,1903.7127
20200115,1920.9591
20200114,1936.7317
20200113,1934.2911
20200110,1929.8772
20200109,1933.3375
20200108,1911.8037
20200107,1934.1928
20200106,1915.2296
20200103,1934.2117
20200102,1948.6557
20211231,2374.0902
20211230,2361.1768
20211229,2365.8865
20211228,2383.3151
20211227,2381.3451
20211224,2372.1287
20211223,2400.2466
20211222,2365.7051
20211221,2377.3495
20211220,2353.89
20211217,2369.2327
20211216,2382.3123
20211215,2330.9069
20211214,2328.5919
20211213,2372.9153
20211210,2358.3798
20211209,2367.2629
20211208,2346.0803
20211207,2338.1735
20211206,2305.0559
20211203,2294.052
20211202,2258.1284
20211201,2236.5354
20211130,2207.4381
20211129,2196.3694
20211126,2192.3738
20211125,2223.2014
20211124,2228.3659
20211123,2224.1565
20211122,2217.763
20211119,2214.1506
20211118,2184.2094
20211117,2201.6668
20211116,2201.9801
20211115,2200.2015
20211112,2199.0263
20211111,2210.2928
20211110,2191.3753
20211109,2211.842
20211108,2225.069
20211105,2224.6554
20211104,2268.7694
20211103,2268.9373
20211102,2255.4493
20211101,2291.4307
20211029,2300.6081
20211028,2283.599
20211027,2332.5597
20211026,2368.1164
20211025,2378.5254
20211022,2358.9056
20211021,2390.5865
20211020,2374.5628
20211019,2410.605
20211018,2395.0059
20211015,2366.7675
20211014,2361.6477
20211013,2382.4532
20211012,2413.9252
20211011,2454.0847
20211008,2458.291
20210930,2449.841
20210929,2426.3326
20210928,2507.0856
20210927,2472.2477
20210924,2501.4739
20210923,2547.6615
20210922,2539.6259
20210917,2472.6411
20210916,2482.741
20210915,2506.521
20210914,2516.9704
20210913,2571.9126
20210910,2515.9768
20210909,2529.1407
20210908,2495.6106
20210907,2459.4201
20210906,2408.0221
20210903,2373.5642
20210902,2375.5064
20210901,2362.4214
20210831,2346.4607
20210830,2318.4142
20210827,2298.2609
20210826,2280.8374
20210825,2282.3332
20210824,2253.8811
20210823,2242.3797
20210820,2207.9524
20210819,2241.8726
20210818,2270.3691
20210817,2254.2731
20210816,2286.0485
20210813,2273.8061
20210812,2291.0967
20210811,2273.4074
20210810,2255.3188
20210809,2252.2308
20210806,2226.5487
20210805,2220.756
20210804,2233.5418
20210803,2227.6941
20210802,2205.8739
20210730,2162.0113
20210729,2154.903
20210728,2150.9927
20210727,2152.1852
20210726,2215.4367
20210723,2258.1274
