date,ts_code,name,action,price,shares,amount,commission,reason,category
2018-06-29,600516.SH,方大炭素,buy,24.404,2500,61010.95,61.01,新买入，评分85(🔥 大胆攒股)，股息率7.79%，目标权重6.8%,周期龙头红利
2018-06-29,002756.SZ,永兴材料,buy,17.387,2300,39990.95,39.99,新买入，评分77(✅ 积极布局)，股息率5.76%，目标权重4.5%,周期龙头红利
2018-06-29,000060.SZ,中金岭南,buy,4.865,8500,41351.31,41.35,新买入，评分77(✅ 积极布局)，股息率5.76%，目标权重4.5%,周期龙头红利
2018-06-29,002335.SZ,科华数据,buy,18.068,2200,39749.71,39.75,新买入，评分72(✅ 积极布局)，股息率5.54%，目标权重4.5%,周期龙头红利
2018-06-29,511880.SH,银华日利,buy,112.164,1600,179462.92,179.46,闲置现金扫入,现金管理
2018-09-28,601991.SH,大唐发电,sell,3.397,12100,41098.86,82.2,清仓，评分28(🚫 回避)，低于观察阈值，当前权重4.6%,周期龙头红利
2018-09-28,600642.SH,申能股份,sell,5.255,4100,21544.43,43.09,清仓，评分38(⏸️ 暂缓)，低于观察阈值，当前权重2.4%,周期龙头红利
2018-09-28,002568.SZ,百润股份,sell,11.988,4600,55144.8,110.29,清仓，评分20(🚫 回避)，低于观察阈值，当前权重6.2%,周期龙头红利
2018-09-28,000728.SZ,国元证券,sell,6.883,4800,33038.93,66.08,清仓，评分26(🚫 回避)，低于观察阈值，当前权重3.7%,周期龙头红利
2018-09-28,600578.SH,京能电力,sell,3.187,14600,46527.43,93.05,清仓，评分24(🚫 回避)，低于观察阈值，当前权重5.2%,周期龙头红利
2018-09-28,600312.SH,平高电气,sell,7.173,11100,79618.3,159.24,清仓，评分25(🚫 回避)，低于观察阈值，当前权重8.9%,周期龙头红利
2018-09-28,002085.SZ,万丰奥威,buy,7.117,3000,21351.33,21.35,新买入，评分51(👀 观察等待)，股息率4.22%，目标权重2.4%,周期龙头红利
2018-09-28,601567.SH,三星电气,buy,7.037,3000,21111.09,21.11,新买入，评分51(👀 观察等待)，股息率4.27%，目标权重2.4%,周期龙头红利
2018-09-28,603766.SH,隆鑫通用,buy,4.935,5500,27142.11,27.14,加仓，评分81(🔥 大胆攒股)，股息率6.69%，权重4.3%→7.3%,周期龙头红利
2018-09-28,600816.SH,建元信托,buy,5.185,4100,21259.24,21.26,加仓，评分85(🔥 大胆攒股)，股息率9.65%，权重4.9%→7.3%,周期龙头红利
2018-09-28,000513.SZ,丽珠集团,buy,33.914,1200,40696.66,40.7,新买入，评分78(✅ 积极布局)，股息率5.90%，目标权重4.9%,周期龙头红利
2018-09-28,002756.SZ,永兴材料,buy,13.503,2500,33758.72,33.76,加仓，评分85(🔥 大胆攒股)，股息率7.41%，权重3.5%→7.3%,周期龙头红利
2018-09-28,000825.SZ,太钢不锈,buy,5.696,3800,21643.62,21.64,新买入，评分51(👀 观察等待)，股息率4.27%，目标权重2.4%,周期龙头红利
2018-09-28,000951.SZ,中国重汽,buy,12.422,3500,43478.43,43.48,新买入，评分66(✅ 积极布局)，股息率5.48%，目标权重4.9%,周期龙头红利
2018-09-28,002335.SZ,科华数据,buy,15.846,1900,30107.08,30.11,加仓，评分81(🔥 大胆攒股)，股息率6.32%，权重3.9%→7.3%,周期龙头红利
2018-09-28,511880.SH,银华日利,sell,112.888,100,11288.84,22.58,释放现金用于调仓,现金管理
2018-09-28,603858.SH,步长制药,buy,29.119,1400,40766.73,40.77,新买入，评分72(✅ 积极布局)，股息率5.55%，目标权重4.9%,周期龙头红利
2018-12-28,002085.SZ,万丰奥威,sell,7.742,3000,23226.75,46.45,清仓，评分38(⏸️ 暂缓)，低于观察阈值，当前权重2.8%,周期龙头红利
2018-12-28,600873.SH,梅花生物,sell,4.216,5100,21500.48,43.0,减仓，评分85(🔥 大胆攒股)，权重7.7%→5.0%,周期龙头红利
2018-12-28,000429.SZ,粤高速Ａ,sell,8.382,5200,43584.37,87.17,减仓，评分78(✅ 积极布局)，权重8.7%→3.3%,周期龙头红利
2018-12-28,600177.SH,雅戈尔,sell,7.183,5400,38787.17,77.57,清仓，评分76(✅ 积极布局)，低于观察阈值，当前权重4.7%,周期龙头红利
2018-12-28,000951.SZ,中国重汽,sell,11.129,3500,38951.01,77.9,清仓，评分78(✅ 积极布局)，低于观察阈值，当前权重4.8%,周期龙头红利
2018-12-28,002335.SZ,科华数据,sell,15.055,1300,19571.41,39.14,减仓，评分81(🔥 大胆攒股)，权重7.5%→5.0%,周期龙头红利
2018-12-28,002517.SZ,恺英网络,buy,3.714,7300,27110.08,27.11,新买入，评分78(✅ 积极布局)，股息率5.93%，目标权重3.3%,周期龙头红利
2018-12-28,000921.SZ,海信家电,buy,7.077,5700,40339.3,40.34,新买入，评分81(🔥 大胆攒股)，股息率6.22%，目标权重5.0%,周期龙头红利
2018-12-28,603156.SH,养元饮品,buy,41.622,900,37459.42,37.46,新买入，评分81(🔥 大胆攒股)，股息率6.25%，目标权重5.0%,周期龙头红利
2018-12-28,511880.SH,银华日利,buy,113.82,700,79674.21,79.67,闲置现金扫入,现金管理
2019-03-29,000921.SZ,海信家电,sell,13.447,5700,76645.28,153.29,清仓，评分31(🚫 回避)，低于观察阈值，当前权重7.5%,周期龙头红利
2019-03-29,603156.SH,养元饮品,sell,57.752,900,51976.97,103.95,清仓，评分58(👀 观察等待)，低于观察阈值，当前权重5.1%,周期龙头红利
2019-03-29,600873.SH,梅花生物,buy,5.205,6500,33833.8,33.83,加仓，评分81(🔥 大胆攒股)，股息率6.35%，权重5.0%→8.3%,周期龙头红利
2019-03-29,000429.SZ,粤高速Ａ,buy,9.089,2900,26358.33,26.36,加仓，评分76(✅ 积极布局)，股息率5.57%，权重2.9%→5.6%,周期龙头红利
2019-03-29,600688.SH,上海石化,buy,5.375,10500,56441.38,56.44,新买入，评分76(✅ 积极布局)，股息率5.59%，目标权重5.6%,周期龙头红利
2019-03-29,511880.SH,银华日利,sell,114.37,100,11437.0,22.87,释放现金用于调仓,现金管理
2019-03-29,600808.SH,马钢股份,buy,3.894,7200,28036.01,28.04,新买入，评分51(👀 观察等待)，股息率4.24%，目标权重2.8%,周期龙头红利
2019-03-29,511880.SH,银华日利,sell,114.37,200,22874.0,45.75,释放现金用于调仓,现金管理
2019-03-29,600516.SH,方大炭素,buy,22.613,1200,27135.11,27.14,加仓，评分85(🔥 大胆攒股)，股息率8.41%，权重5.5%→8.3%,周期龙头红利
2019-06-28,600873.SH,梅花生物,sell,4.785,6900,33017.95,66.04,减仓，评分81(🔥 大胆攒股)，权重8.7%→5.0%,周期龙头红利
2019-06-28,600816.SH,建元信托,sell,5.045,3700,18666.31,37.33,减仓，评分85(🔥 大胆攒股)，权重7.1%→5.0%,周期龙头红利
2019-06-28,600688.SH,上海石化,sell,5.155,10500,54125.82,108.25,清仓，评分77(✅ 积极布局)，低于观察阈值，当前权重6.1%,周期龙头红利
2019-06-28,600808.SH,马钢股份,sell,3.407,7200,24527.45,49.05,清仓，评分59(👀 观察等待)，低于观察阈值，当前权重2.7%,周期龙头红利
2019-06-28,002756.SZ,永兴材料,sell,14.585,1700,24795.18,49.59,减仓，评分81(🔥 大胆攒股)，权重7.8%→5.0%,周期龙头红利
2019-06-28,000060.SZ,中金岭南,sell,4.685,8500,39825.14,79.65,清仓，评分24(🚫 回避)，低于观察阈值，当前权重4.5%,周期龙头红利
2019-06-28,002335.SZ,科华数据,sell,17.632,1100,19395.58,38.79,减仓，评分76(✅ 积极布局)，权重5.5%→3.3%,周期龙头红利
2019-06-28,002517.SZ,恺英网络,buy,3.193,6700,21394.37,21.39,加仓，评分81(🔥 大胆攒股)，股息率6.90%，权重2.6%→5.0%,周期龙头红利
2019-06-28,600282.SH,南钢股份,buy,3.503,12700,44494.45,44.49,新买入，评分85(🔥 大胆攒股)，股息率8.57%，目标权重5.0%,周期龙头红利
2019-06-28,600153.SH,建发股份,buy,8.889,3300,29333.3,29.33,新买入，评分76(✅ 积极布局)，股息率5.63%，目标权重3.3%,周期龙头红利
2019-06-28,603156.SH,养元饮品,buy,37.117,1200,44540.5,44.54,新买入，评分85(🔥 大胆攒股)，股息率8.09%，目标权重5.0%,周期龙头红利
2019-06-28,600177.SH,雅戈尔,buy,6.356,7000,44494.45,44.49,新买入，评分85(🔥 大胆攒股)，股息率7.87%，目标权重5.0%,周期龙头红利
2019-06-28,000898.SZ,鞍钢股份,buy,3.794,7800,29591.56,29.59,新买入，评分77(✅ 积极布局)，股息率5.80%，目标权重3.3%,周期龙头红利
2019-09-27,601567.SH,三星电气,sell,6.833,3000,20499.48,41.0,清仓，评分57(👀 观察等待)，低于观察阈值，当前权重2.4%,周期龙头红利
2019-09-27,000513.SZ,丽珠集团,sell,26.224,1200,31468.5,62.94,清仓，评分58(👀 观察等待)，低于观察阈值，当前权重3.7%,周期龙头红利
2019-09-27,002756.SZ,永兴材料,sell,17.832,3100,55279.67,110.56,清仓，评分76(✅ 积极布局)，低于观察阈值，当前权重6.5%,周期龙头红利
2019-09-27,600808.SH,马钢股份,buy,2.703,13000,35135.1,35.14,新买入，评分85(🔥 大胆攒股)，股息率13.33%，目标权重4.1%,周期龙头红利
2019-09-27,600348.SH,华阳股份,buy,5.205,4500,23423.4,23.42,新买入，评分70(✅ 积极布局)，股息率5.38%，目标权重2.7%,周期龙头红利
2019-09-27,511880.SH,银华日利,buy,115.963,500,57981.57,57.98,闲置现金扫入,现金管理
2019-12-27,600153.SH,建发股份,sell,8.711,3300,28747.22,57.49,清仓，评分77(✅ 积极布局)，低于观察阈值，当前权重3.3%,周期龙头红利
2019-12-27,600348.SH,华阳股份,sell,5.415,4500,24365.61,48.73,清仓，评分65(👀 观察等待)，低于观察阈值，当前权重2.8%,周期龙头红利
2019-12-27,600566.SH,济川药业,buy,23.313,1000,23313.29,23.31,新买入，评分65(✅ 积极布局)，股息率5.28%，目标权重2.8%,周期龙头红利
2019-12-27,600688.SH,上海石化,buy,3.804,9600,36516.48,36.52,新买入，评分81(🔥 大胆攒股)，股息率6.58%，目标权重4.2%,周期龙头红利
2020-03-27,600566.SH,济川药业,sell,21.708,1000,21708.27,43.42,清仓，评分76(✅ 积极布局)，低于观察阈值，当前权重2.6%,周期龙头红利
2020-03-27,600688.SH,上海石化,sell,3.986,9600,38265.7,76.53,清仓，评分81(🔥 大胆攒股)，低于观察阈值，当前权重4.6%,周期龙头红利
2020-03-27,600177.SH,雅戈尔,sell,6.513,7000,45594.36,91.19,清仓，评分85(🔥 大胆攒股)，低于观察阈值，当前权重5.5%,周期龙头红利
2020-03-27,002335.SZ,科华数据,sell,24.316,1700,41336.62,82.67,清仓，评分50(👀 观察等待)，低于观察阈值，当前权重5.0%,周期龙头红利
2020-03-27,600153.SH,建发股份,buy,7.457,3800,28338.31,28.34,新买入，评分81(🔥 大胆攒股)，股息率6.71%，目标权重3.4%,周期龙头红利
2020-03-27,002756.SZ,永兴材料,buy,15.926,1700,27074.05,27.07,新买入，评分81(🔥 大胆攒股)，股息率6.29%，目标权重3.4%,周期龙头红利
2020-03-27,000830.SZ,鲁西化工,buy,8.038,3500,28133.1,28.13,新买入，评分81(🔥 大胆攒股)，股息率6.23%，目标权重3.4%,周期龙头红利
2020-03-27,600348.SH,华阳股份,buy,4.625,6100,28210.18,28.21,新买入，评分81(🔥 大胆攒股)，股息率6.06%，目标权重3.4%,周期龙头红利
2020-03-27,511880.SH,银华日利,buy,117.357,200,23471.38,23.47,闲置现金扫入,现金管理
2020-06-26,002517.SZ,恺英网络,sell,3.886,14000,54405.54,108.81,清仓，评分76(✅ 积极布局)，低于观察阈值，当前权重6.3%,周期龙头红利
2020-06-26,603766.SH,隆鑫通用,sell,3.856,5900,22751.23,45.5,减仓，评分85(🔥 大胆攒股)，权重5.9%→3.2%,周期龙头红利
2020-06-26,600873.SH,梅花生物,sell,4.765,9400,44793.16,89.59,清仓，评分81(🔥 大胆攒股)，低于观察阈值，当前权重5.2%,周期龙头红利
2020-06-26,000429.SZ,粤高速Ａ,sell,6.933,6200,42984.97,85.97,清仓，评分85(🔥 大胆攒股)，低于观察阈值，当前权重5.0%,周期龙头红利
