ts_code,trade_date,total_mv,circ_mv
600774.SH,20121112,158863.6013,157331.2541
601199.SH,20121112,291314.8,100228.6213
600318.SH,20121112,231352.0,231352.0
300110.SZ,20121112,286056.185,128748.11
600161.SH,20121112,659282.1242,624471.75
002519.SZ,20121112,180787.2,45196.8
002185.SZ,20121112,310608.224,310435.2616
000900.SZ,20121112,507739.0248,507461.5651
002142.SZ,20121112,2621392.8609,2257528.8709
002604.SZ,20121112,280159.2,195712.8444
002098.SZ,20121112,110515.0,110515.0
002582.SZ,20121112,248558.4,88034.1379
002337.SZ,20121112,200064.0,50682.88
600770.SH,20121112,624099.0,611386.5
002295.SZ,20121112,133222.2,115106.1754
002171.SZ,20121112,303217.2,299690.7107
601678.SH,20121112,645480.0,209781.0
002235.SZ,20121112,142545.0,77008.5093
002688.SZ,20121112,240713.2,60178.3
000570.SZ,20121112,282932.6603,207332.6603
300018.SZ,20121112,103220.0,77637.32
000702.SZ,20121112,112253.1565,112251.2262
002027.SZ,20121112,118213.0304,76123.6434
000790.SZ,20121112,254385.1385,249861.2174
600259.SH,20121112,1052218.6,1052218.6
002121.SZ,20121112,308624.82,208209.1263
002282.SZ,20121112,170417.52,162787.1115
300276.SZ,20121112,109200.0,27300.0
300229.SZ,20121112,238272.0,79992.0802
600818.SH,20121112,343657.0386,254398.6386
002310.SZ,20121112,1560999.7133,515558.1739
002569.SZ,20121112,105007.5,32951.25
002658.SZ,20121112,282231.6584,70582.14
600279.SH,20121112,228859.7233,100843.7354
600823.SH,20121112,1171765.9333,1171765.9333
002220.SZ,20121112,298354.8624,252313.1994
002682.SZ,20121112,151680.0,37920.0
601336.SH,20121112,6822448.4142,346726.98
600802.SH,20121112,232179.1889,232179.1889
002309.SZ,20121112,471468.6,198408.231
002430.SZ,20121112,836385.75,308218.8284
000522.SZ,20121112,886511.4722,886481.476
000789.SZ,20121112,455691.9254,455670.1013
600435.SH,20121112,580090.14,580090.14
002184.SZ,20121112,121440.0,73266.2264
600896.SH,20121112,217993.4149,217993.4149
000755.SZ,20121112,256687.7477,256665.8026
601988.SH,20121112,78998697.3216,55333593.1018
002126.SZ,20121112,173310.0,158449.8687
600012.SH,20121112,631930.41,444093.6
600236.SH,20121112,759389.6882,375553.3354
002181.SZ,20121112,580590.215,182921.9481
600983.SH,20121112,352713.6,130215.6648
000927.SZ,20121112,709852.4389,709851.0772
600866.SH,20121112,242723.5181,240140.0572
300235.SZ,20121112,83072.0,26545.3366
600064.SH,20121112,508475.5495,508475.5495
002355.SZ,20121112,288512.0,94180.6186
600360.SH,20121112,251567.68,251567.68
600697.SH,20121112,354607.3192,345842.7574
002609.SZ,20121112,145789.4442,35700.0
000950.SZ,20121112,296405.6213,296405.6213
300179.SZ,20121112,157680.0,63264.66
002629.SZ,20121112,182630.28,129191.562
002146.SZ,20121112,1993466.6805,1735293.8535
002063.SZ,20121112,620874.1225,466811.3455
300311.SZ,20121112,95162.2,23824.2
000049.SZ,20121112,436621.8496,436487.2308
002440.SZ,20121112,490880.0,209900.8384
002689.SZ,20121112,205449.7379,51382.5
000788.SZ,20121112,361168.3796,338617.27
600578.SH,20121112,561291.8157,547146.8148
002534.SZ,20121112,518272.88,144759.7541
002595.SZ,20121112,419800.0,136034.196
002632.SZ,20121112,149017.99,37257.99
600317.SH,20121112,796176.9094,405003.93
600290.SH,20121112,294001.0812,287472.4812
600250.SH,20121112,111237.7578,111237.7578
000610.SZ,20121112,128673.1273,127353.7921
600246.SH,20121112,423446.4,423446.4
600739.SH,20121112,1842358.2516,1842358.2516
300054.SZ,20121112,351804.6,168420.1549
601258.SH,20121112,1300264.0,353866.24
600793.SH,20121112,93295.8,93295.8
600573.SH,20121112,150500.0,150500.0
002352.SZ,20121112,151380.8671,37927.5
002497.SZ,20121112,401760.0,100440.0
600260.SH,20121112,532388.76,532388.76
000711.SZ,20121112,107480.1312,107480.1312
002073.SZ,20121112,484021.98,393130.4657
300252.SZ,20121112,113940.0,50113.6605
600297.SH,20121112,200200.0,200200.0
002186.SZ,20121112,448745.2,441891.4983
600843.SH,20121112,306140.7819,139771.1444
601038.SH,20121112,666257.1,100350.0
002011.SZ,20121112,788499.1499,785325.0496
600313.SH,20121112,248286.1796,205639.2
000056.SZ,20121112,282532.6143,152473.4168
601360.SH,20121112,210112.0,52528.0
601998.SH,20121112,17077374.3674,11567334.9813
002413.SZ,20121112,178605.0,63748.7415
600109.SH,20121112,1520368.0285,1520368.0285
300145.SZ,20121112,251856.0,100021.777
002690.SZ,20121112,418000.0,104500.0
600309.SH,20121112,2841307.8221,2841307.8221
300106.SZ,20121112,122850.0,63054.452
000955.SZ,20121112,177256.2,125468.2
002244.SZ,20121112,1169480.0,981952.325
601519.SH,20121112,610210.0,220004.4944
300253.SZ,20121112,222560.0,104035.1062
000985.SZ,20121112,140269.939,140269.939
002137.SZ,20121112,176055.984,173977.6412
600439.SH,20121112,402798.1524,402798.1524
002304.SZ,20121112,11745000.0,5315257.2896
600663.SH,20121112,1944259.044,1413765.444
002017.SZ,20121112,217763.4977,216323.9873
000525.SZ,20121112,556449.7934,303230.5998
300351.SZ,20121112,201294.6,51220.0
002366.SZ,20121112,104530.5,62808.1336
300208.SZ,20121112,166180.0,80478.6
600031.SH,20121112,6940647.4092,6426151.2
002066.SZ,20121112,113883.0,113351.122
600740.SH,20121112,467833.9,377800.6909
002541.SZ,20121112,298820.0,77604.0
000811.SZ,20121112,263196.4771,263164.1103
002478.SZ,20121112,384096.0,66689.328
002085.SZ,20121112,326122.7372,112664.7112
600600.SH,20121112,4174536.8366,2150373.0765
600354.SH,20121112,287936.7374,280863.7374
000568.SZ,20121112,5089697.2526,5084832.3926
300053.SZ,20121112,130400.0,84846.716
002099.SZ,20121112,208971.56,165946.5769
000958.SZ,20121112,97332.625,63930.6161
000050.SZ,20121112,437568.975,437551.83
002155.SZ,20121112,1548047.2,1547669.5408
300027.SZ,20121112,910828.8,543648.9069
600459.SH,20121112,271393.3125,262438.8141
600962.SH,20121112,194035.4,187974.8
600800.SH,20121112,309914.4208,308091.1221
600716.SH,20121112,397702.5405,157143.0833
000048.SZ,20121112,261424.2409,254125.4629
002075.SZ,20121112,589523.3164,148104.0
002701.SZ,20121112,680194.06,170054.06
600548.SH,20121112,708750.356,465812.856
600642.SH,20121112,1943526.1387,1943526.1387
002641.SZ,20121112,348200.0,87050.0
600536.SH,20121112,249617.4302,249617.4302
600268.SH,20121112,345574.0601,345574.0601
600009.SH,20121112,2154339.5449,1222506.6118
002058.SZ,20121112,81578.4427,80869.7637
000417.SZ,20121112,521742.5298,520686.9201
600262.SH,20121112,225760.0,87648.0
002375.SZ,20121112,1455151.875,502798.125
000799.SZ,20121112,1605474.0902,1107780.5453
300333.SZ,20121112,192976.0,48244.0
002421.SZ,20121112,287935.2,167086.1903
600433.SH,20121112,443974.44,260682.24
002368.SZ,20121112,351610.5206,171453.3375
002528.SZ,20121112,299565.216,75124.8
600990.SH,20121112,179928.0,179928.0
002331.SZ,20121112,152523.9319,70555.4325
600115.SH,20121112,3732534.3627,2413722.7877
002271.SZ,20121112,496729.92,289948.4163
002404.SZ,20121112,185872.05,86518.7337
600589.SH,20121112,339375.72,339375.72
000807.SZ,20121112,758812.2811,758775.4757
002206.SZ,20121112,230503.9575,170125.0356
300112.SZ,20121112,119102.7825,29929.5
002104.SZ,20121112,438436.8,338619.0269
600356.SH,20121112,146834.4,146834.4
002363.SZ,20121112,157800.0,69037.5
002605.SZ,20121112,172320.5,51085.4572
002415.SZ,20121112,5722534.4797,1530250.749
600640.SH,20121112,388674.6589,149850.9404
600894.SH,20121112,492035.4342,475743.6048
000544.SZ,20121112,257064.6482,257064.6482
600053.SH,20121112,260991.5616,260991.5616
300224.SZ,20121112,361200.0,95839.905
002514.SZ,20121112,104883.2,37017.6
600880.SH,20121112,702709.7062,463345.6873
600210.SH,20121112,488490.2937,488490.2937
300140.SZ,20121112,125172.0,66518.4282
000885.SZ,20121112,331918.5196,331918.5196
002623.SZ,20121112,284800.0,135280.0
300100.SZ,20121112,151049.25,54119.25
600137.SH,20121112,88759.6578,88759.6578
300250.SZ,20121112,110480.0,38458.088
002400.SZ,20121112,426941.0418,235005.6413
600984.SH,20121112,85358.268,85358.268
002311.SZ,20121112,1181123.1237,298912.2773
000592.SZ,20121112,363537.6176,358791.6678
600266.SH,20121112,1016355.6,1016355.6
600061.SH,20121112,193087.323,193087.323
002446.SZ,20121112,117393.9253,29879.2
002300.SZ,20121112,248737.5,248711.0736
603008.SH,20121112,189420.0,47355.0
600657.SH,20121112,565500.624,565500.624
600858.SH,20121112,520066.589,474168.373
000559.SZ,20121112,701035.9726,699692.7986
002489.SZ,20121112,417746.6091,119193.3012
002283.SZ,20121112,332290.5878,332290.5878
000876.SZ,20121112,1911436.571,1181542.3422
600269.SH,20121112,742659.4305,742659.4305
600255.SH,20121112,257563.5,257563.5
002583.SZ,20121112,388366.0,139014.0381
300040.SZ,20121112,179181.0,92879.0325
600293.SH,20121112,242185.3278,242185.3278
600300.SH,20121112,1452968.0,1452968.0
000609.SZ,20121112,192867.8027,188223.8735
300228.SZ,20121112,411380.0,212490.8666
601919.SH,20121112,4198888.7607,3072615.5692
000960.SZ,20121112,1626297.5815,1626297.5815
002702.SZ,20121112,167205.5,41860.5
002041.SZ,20121112,770880.0,719238.0918
002370.SZ,20121112,174624.0,66837.336
600069.SH,20121112,439924.4188,439924.4188
000878.SZ,20121112,2075024.242,2075003.6192
002484.SZ,20121112,265200.0,66300.0
002308.SZ,20121112,626006.4,189366.936
002407.SZ,20121112,353425.28,252656.9551
300300.SZ,20121112,218283.0,55198.0
