ts_code,trade_date,total_mv,circ_mv
600057.SH,20060315,111758.4,60652.8
600072.SH,20060315,111996.0167,50903.424
000603.SZ,20060315,32104.5375,8179.5
000632.SZ,20060315,79191.4557,23945.587
000716.SZ,20060315,38147.5411,21688.6398
000790.SZ,20060315,61302.42,25126.9557
000807.SZ,20060315,293202.0,107937.0
600138.SH,20060315,129228.0,73616.4
600415.SH,20060315,431391.7349,182656.1144
600478.SH,20060315,51829.2651,16760.0
600515.SH,20060315,35805.2016,19105.2838
600122.SH,20060315,132468.0,59760.0
600200.SH,20060315,400415.4,271060.425
600307.SH,20060315,366912.0,100800.0
600345.SH,20060315,137610.0,37530.0
600793.SH,20060315,52018.2,16568.76
002028.SZ,20060315,146810.0,48253.4
600370.SH,20060315,94164.7,34260.9925
600392.SH,20060315,69984.0,31099.14
600439.SH,20060315,120849.3,43505.748
000409.SZ,20060315,29304.9793,12872.2765
600151.SH,20060315,304563.84,92077.44
600436.SH,20060315,266280.0,76080.0
600438.SH,20060315,223272.12,89631.0
600548.SH,20060315,652029.3,65122.2
600673.SH,20060315,46384.4222,22501.3166
600744.SH,20060315,192144.96,77837.76
000782.SZ,20060315,91314.0,34042.5
002023.SZ,20060315,91130.1002,38498.1498
600145.SH,20060315,82120.5,29563.38
600178.SH,20060315,192687.36,57787.86
600217.SH,20060315,122908.8,41664.0
600295.SH,20060315,362232.0,67392.0
600301.SH,20060315,67208.7748,37042.8733
600351.SH,20060315,52717.5,23760.0
600375.SH,20060315,45995.4,22024.8
600481.SH,20060315,102816.0,34944.0
600713.SH,20060315,86640.2793,37061.4386
600779.SH,20060315,170990.9943,85708.1701
000019.SZ,20060315,91689.2364,20134.0324
600019.SH,20060315,7477624.0,2019684.38
600060.SH,20060315,335762.1108,138611.2
000576.SZ,20060315,63280.8195,39773.4821
000861.SZ,20060315,40830.4011,20194.8477
000917.SZ,20060315,146400.4256,110216.5626
002043.SZ,20060315,61732.0,28052.64
600233.SH,20060315,46695.0,28017.0
600357.SH,20060315,223636.1098,81790.8
600409.SH,20060315,133140.0,50973.6
600650.SH,20060315,364062.6706,37259.4816
600992.SH,20060315,70021.62,29820.0
000549.SZ,20060315,308974.5648,197541.1152
600020.SH,20060315,641550.0,171080.0
600149.SH,20060315,97499.16,39619.8
600791.SH,20060315,45559.8,19742.58
600877.SH,20060315,127945.1268,59292.0
600756.SH,20060315,160186.7702,76987.9094
600897.SH,20060315,224370.0,56092.5
600148.SH,20060315,46700.4285,13860.0
600179.SH,20060315,93390.0,28300.0
600249.SH,20060315,90450.0,36180.0
600644.SH,20060315,88015.7841,45452.8346
600726.SH,20060315,364985.5888,63039.741
600795.SH,20060315,1279962.5611,332131.4541
000031.SZ,20060315,306360.6617,135224.7091
000515.SZ,20060315,75257.4102,32093.1072
000589.SZ,20060315,116227.4687,56951.4497
600790.SH,20060315,112301.9272,76174.4506
000156.SZ,20060315,14861.0,6391.0
000563.SZ,20060315,138556.4785,55724.76
000977.SZ,20060315,105780.0,42527.5108
002006.SZ,20060315,45280.0,22923.0
000815.SZ,20060315,61617.6,40027.0085
000837.SZ,20060315,94386.2304,66417.7296
000898.SZ,20060315,3150415.4051,500438.7575
000510.SZ,20060315,141330.2829,89837.5992
600570.SH,20060315,54264.0,18992.4
600685.SH,20060315,210732.6491,53880.267
600717.SH,20060315,754845.8703,345473.6167
600818.SH,20060315,162583.5712,13724.1863
600406.SH,20060315,362397.75,132990.0
000851.SZ,20060315,134490.2,46333.04
000863.SZ,20060315,23191.0648,6669.0003
000957.SZ,20060315,58672.2177,31088.8409
000972.SZ,20060315,68399.456,32856.4817
600469.SH,20060315,124950.0,52185.0
600585.SH,20060315,1318464.0,210000.0
600586.SH,20060315,97450.47,45782.1
600635.SH,20060315,241412.2964,145549.9557
600637.SH,20060315,305708.0755,91958.7228
600094.SH,20060315,151951.986,34113.6
600160.SH,20060315,242764.8,101003.76
600408.SH,20060315,169694.0,67139.8
000153.SZ,20060315,60842.1528,31588.1046
600111.SH,20060315,247048.488,89107.2
000570.SZ,20060315,111526.3662,33085.6142
000607.SZ,20060315,133904.6023,68556.9542
000963.SZ,20060315,178220.0,59260.1386
600165.SH,20060315,45579.0749,26222.24
600173.SH,20060315,48760.0,21521.286
600216.SH,20060315,188125.08,73465.9144
600338.SH,20060315,53833.3332,17000.0
000688.SZ,20060315,75213.5758,42961.6872
000960.SZ,20060315,312450.192,147537.0
600337.SH,20060315,89302.8672,48492.0
000007.SZ,20060315,46955.1281,26016.4342
600110.SH,20060315,209829.7426,86460.7478
600120.SH,20060315,104127.5315,56206.154
600369.SH,20060315,39456.7,16615.6675
600381.SH,20060315,60632.0,19292.0
600556.SH,20060315,95054.1775,70829.386
000550.SZ,20060315,450597.708,61384.0367
000524.SZ,20060315,66609.4148,32272.118
600006.SH,20060315,602000.0,180600.0
600004.SH,20060315,625000.0,297500.0
000825.SZ,20060315,502356.156,304899.6109
000833.SZ,20060315,128618.4465,50182.0555
000902.SZ,20060315,57405.0,17355.0
600238.SH,20060315,47476.0,28783.04
600398.SH,20060315,100580.0045,67626.0
600488.SH,20060315,131704.4813,54888.327
600305.SH,20060315,117613.75,37000.0
600850.SH,20060315,53532.8595,20383.812
600054.SH,20060315,205972.0,45614.4
000776.SZ,20060315,47132.1567,23855.0938
000801.SZ,20060315,49909.5713,14859.9356
002039.SZ,20060315,80647.2,37944.25
000429.SZ,20060315,460105.0958,131468.589
000762.SZ,20060315,141610.1875,71697.5785
002040.SZ,20060315,107722.67,35085.05
600489.SH,20060315,300440.0,107300.0
600604.SH,20060315,142745.1959,24216.0756
600815.SH,20060315,112353.4498,39501.0493
600817.SH,20060315,89515.5165,18292.996
000021.SZ,20060315,686024.4465,187744.8465
000509.SZ,20060315,42251.6706,25503.2703
600809.SH,20060315,426863.1951,75610.5551
000029.SZ,20060315,358127.64,77453.7132
000686.SZ,20060315,71014.042,30189.012
000752.SZ,20060315,81237.6152,33922.7889
000805.SZ,20060315,13732.38,3460.38
000809.SZ,20060315,48463.11,14805.0
600203.SH,20060315,92560.4,25270.0
600523.SH,20060315,55000.0,17500.0
600774.SH,20060315,67866.1812,24865.0322
600109.SH,20060315,33929.7287,13145.0
