ts_code,trade_date,total_mv,circ_mv,pe_ttm,pb
002782.SZ,20190614,553800.0,553800.0,70.2995,6.9106
002089.SZ,20190614,285931.2801,194769.4039,,2.2562
600861.SH,20190614,238237.3216,238237.3216,67.073,1.0089
601958.SH,20190614,2187637.7832,2187637.7832,55.414,1.6681
000701.SZ,20190614,246000.8989,246000.8989,,0.8873
600216.SH,20190614,1010625.126,1000855.2811,314.1668,1.3079
300403.SZ,20190614,306324.0,193518.6361,17.7285,2.3476
603605.SH,20190614,1176358.5566,362740.2956,38.1418,6.8993
600986.SH,20190614,547461.9877,530820.3802,27.7025,0.8887
603456.SH,20190614,626981.775,623141.8782,42.0829,2.3598
300526.SZ,20190614,225819.1627,79148.0664,136.5613,4.1148
603025.SH,20190614,948625.5416,942437.2004,28.0009,5.8919
600023.SH,20190614,6174713.2546,6174713.2546,13.6321,0.9752
002683.SZ,20190614,714180.0405,603893.237,30.4762,2.3092
000720.SZ,20190614,679646.057,455043.42,7.8423,2.6747
600728.SH,20190614,1599364.4449,1584877.4997,37.3014,3.8266
000902.SZ,20190614,1369755.7545,1231522.6875,15.6125,2.1915
600004.SH,20190614,3269526.4121,3269526.4121,35.5407,2.0625
000099.SZ,20190614,415764.3081,415764.3081,26.3985,1.3487
300014.SZ,20190614,2351460.845,1984905.9571,33.7487,3.7747
002903.SZ,20190614,212250.0,93390.0,146.0026,3.5756
600837.SH,20190614,14653165.8,10309375.1233,20.214,1.1947
603889.SH,20190614,348499.2902,348499.2902,16.378,1.5322
002438.SZ,20190614,355087.75,291887.1567,27.0029,1.9325
601997.SH,20190614,2972079.3267,1601981.8678,5.6278,0.9744
600201.SH,20190614,1773113.1693,1722021.3285,28.7469,3.4611
000630.SZ,20190614,2579000.6605,2342336.9959,32.8116,1.4524
600713.SH,20190614,456225.7249,393072.4119,16.8839,1.2242
002213.SZ,20190614,155324.0,155324.0,,4.2636
300607.SZ,20190614,433459.0584,190605.8445,24.5269,4.5764
601998.SH,20190614,28724725.5884,18728331.3015,6.3044,0.6866
000017.SZ,20190614,246452.5323,135432.5106,,176.8012
601166.SH,20190614,38120640.0281,34961037.9381,6.0873,0.8354
600629.SH,20190614,528811.508,442973.9639,19.2843,1.9002
002054.SZ,20190614,324065.43,239163.3739,46.404,1.7956
600136.SH,20190614,500823.2872,500514.8872,27.9717,1.4139
002106.SZ,20190614,497600.3928,496217.3534,19.5658,1.3169
600998.SH,20190614,2384632.7885,2125287.5681,16.4867,1.5298
300155.SZ,20190614,270055.1892,138095.7674,72.9772,2.3025
002226.SZ,20190614,671952.1492,515561.8454,24.0301,1.1876
600979.SH,20190614,418968.3285,418968.3285,16.1871,1.1122
002787.SZ,20190614,225482.7104,112546.7583,46.3117,1.5318
603839.SH,20190614,475356.1485,124084.7227,16.3459,1.6871
002698.SZ,20190614,825197.85,664153.7047,33.0911,4.0175
002872.SZ,20190614,179988.0,121711.6597,32.7515,0.5623
300556.SZ,20190614,199946.5776,110855.2729,34.7506,4.3317
600995.SH,20190614,376600.2768,376600.2768,13.3184,1.7731
300233.SZ,20190614,721827.509,651849.2117,24.9317,1.7999
300701.SZ,20190614,284160.0,80564.3328,37.8224,5.7458
002283.SZ,20190614,434108.2815,394126.1586,12.3751,1.0037
002583.SZ,20190614,1497334.7002,853439.788,31.1343,2.5042
300040.SZ,20190614,206162.2344,141097.2604,43.8154,1.0656
000796.SZ,20190614,554070.178,553740.634,28.1986,2.4852
000723.SZ,20190614,4357308.0404,1151522.1411,23.4241,5.8105
600634.SH,20190614,118025.0766,118025.0766,,
002258.SZ,20190614,693221.1457,691329.3015,12.9708,2.3712
002449.SZ,20190614,773096.4613,759384.03,16.4203,2.2927
002798.SZ,20190614,685671.566,360716.6152,17.0479,2.1411
002384.SZ,20190614,2180118.8513,1577010.6841,25.3917,2.5148
300662.SZ,20190614,591120.0,297555.7689,46.2086,7.8146
002923.SZ,20190614,307425.531,99511.0875,26.5316,3.5353
300530.SZ,20190614,266768.334,79850.1438,49.3919,5.1681
300443.SZ,20190614,327090.0459,219085.9254,23.849,1.8715
300108.SZ,20190614,354985.8212,242581.6591,16.9035,1.5873
002502.SZ,20190614,296640.9615,242044.7871,,1.3877
603938.SH,20190614,271351.0462,91771.3862,27.7712,2.5495
300422.SZ,20190614,349778.5691,260209.4867,14.2472,2.3746
300127.SZ,20190614,800756.6801,562790.6974,50.7157,6.9711
002692.SZ,20190614,178100.208,177415.2072,,1.5646
000688.SZ,20190614,1229420.5584,1229415.8885,30.0028,5.0958
300020.SZ,20190614,522008.1125,490917.8505,158.2697,1.5736
000506.SZ,20190614,378110.2287,377969.0811,33.5378,3.5209
600988.SH,20190614,837285.9382,837285.9382,,3.1718
600647.SH,20190614,194661.8265,194661.8265,,6.4753
002548.SZ,20190614,552515.221,506977.2734,,3.6323
000605.SZ,20190614,280010.9284,216752.0686,48.5169,1.3391
002143.SZ,20190614,231848.2781,127610.2297,,2.0878
601111.SH,20190614,12680163.6565,8248674.0716,17.064,1.4108
600701.SH,20190614,246266.9819,184659.0909,,
002175.SZ,20190614,158293.4245,158281.1511,,2.9055
600532.SH,20190614,278159.4231,278159.4231,122.2195,1.5172
002922.SZ,20190614,193237.569,105266.175,45.8054,2.2036
300424.SZ,20190614,349130.1164,229509.292,71.791,3.6667
002533.SZ,20190614,289372.201,264810.0326,19.997,1.2389
000761.SZ,20190614,1650908.2726,1480508.2726,17.2424,0.8508
600243.SH,20190614,201871.0,201871.0,,1.3432
300759.SZ,20190614,2152642.926,215266.4,61.0167,7.6266
600054.SH,20190614,664464.6698,467616.3,12.5817,1.5994
002271.SZ,20190614,3060262.6904,2042083.5072,19.9135,4.0207
600643.SH,20190614,1464595.9742,1294954.8941,11.7644,1.5039
600875.SH,20190614,3177345.9271,2052813.5783,25.0384,1.0979
002299.SZ,20190614,3000782.3317,2689488.9,14.7727,4.2163
000020.SZ,20190614,296469.8047,189680.1644,913.3702,9.1439
002632.SZ,20190614,429098.2096,391648.6377,20.3929,2.3462
300033.SZ,20190614,4485196.8,2205074.5394,68.0623,14.1329
000655.SZ,20190614,338153.2506,338153.2506,29.2754,1.3937
300050.SZ,20190614,351426.1331,238118.6793,58.7933,1.2253
603819.SH,20190614,208175.599,96218.719,40.9426,2.9295
601969.SH,20190614,1102462.2571,1102462.2571,,2.6415
300456.SZ,20190614,938835.5247,379870.0886,93.2207,3.4824
000657.SZ,20190614,719935.3207,281227.5665,63.3131,2.2366
603737.SH,20190614,705716.3784,693367.1688,30.9019,5.2821
300121.SZ,20190614,301174.0722,279239.0844,9.3848,1.9108
002928.SZ,20190614,680649.75,231344.7434,27.1481,3.1549
000806.SZ,20190614,259579.1758,164833.799,,1.8753
600521.SH,20190614,1632344.4226,1613598.433,200.9019,3.8854
300215.SZ,20190614,459543.4271,368549.9668,34.3763,2.348
600221.SH,20190614,3361224.066,3287200.5456,,0.6811
002112.SZ,20190614,135878.4,123551.4704,92.0837,3.5266
002759.SZ,20190614,569746.7786,237010.2437,33.2163,1.6253
000716.SZ,20190614,392604.246,326038.8082,71.558,1.4347
603519.SH,20190614,333575.6186,333575.6186,29.4887,5.205
600335.SH,20190614,977563.3605,690953.4176,16.672,0.8846
300537.SZ,20190614,247268.3351,119349.2879,34.9912,1.8994
002733.SZ,20190614,728235.4706,680655.6598,54.6669,3.1005
300523.SZ,20190614,821986.3227,543600.8547,63.9872,5.7087
000038.SZ,20190614,369080.8578,137626.1609,,1.3011
000977.SZ,20190614,3129015.019,3129015.019,44.9623,3.5033
002949.SZ,20190614,464983.16,116299.16,34.8873,4.5861
603050.SH,20190614,183337.415,90755.385,24.6412,1.8089
603311.SH,20190614,206850.0,206850.0,31.7611,2.7754
603355.SH,20190614,801599.0,801599.0,18.3708,2.8841
300719.SZ,20190614,287038.9463,88332.9095,52.7265,3.2569
600376.SH,20190614,2231323.9343,2202125.6223,6.978,0.9674
300302.SZ,20190614,482178.7761,260705.7796,11930.5518,4.1401
002694.SZ,20190614,225740.3904,188607.5211,,2.3677
600310.SH,20190614,403954.2,403954.2,9.7966,1.8745
603587.SH,20190614,852125.0,129625.0,13.6984,2.958
300187.SZ,20190614,312582.58,308118.5028,,2.1577
000933.SZ,20190614,788707.5,788694.4898,35.0655,1.2839
600396.SH,20190614,265087.2271,265087.2271,,1.2919
300411.SZ,20190614,400368.6488,157275.3918,,2.4431
300470.SZ,20190614,453305.3184,414091.6992,24.1279,3.8407
603706.SH,20190614,337440.0,84360.0,35.6019,2.9917
600513.SH,20190614,200104.8453,200104.8453,26.8981,2.1132
600885.SH,20190614,1619111.614,1619111.614,23.4829,3.7091
600071.SH,20190614,272845.0984,230110.8099,,3.4443
603188.SH,20190614,426816.0,426816.0,25.5771,1.3037
603978.SH,20190614,348160.0,165640.7757,32.3524,2.4389
002272.SZ,20190614,209604.8,158197.269,21.6083,1.6362
601668.SH,20190614,24055265.2186,23573836.0002,6.1752,1.0382
601163.SH,20190614,972800.0,341018.384,18.1583,1.0213
600020.SH,20190614,1168633.3526,1168633.3526,11.8914,1.1795
600965.SH,20190614,859636.0028,859636.0028,52.7656,4.5903
600780.SH,20190614,404715.3906,404715.3906,17.3281,0.7789
600343.SH,20190614,635653.5226,635653.5226,275.3787,2.8754
002294.SZ,20190614,2242658.304,2242343.7792,16.4359,3.6492
002055.SZ,20190614,511353.9063,453918.0044,20.4673,1.854
603586.SH,20190614,280344.4512,130001.4721,22.352,1.3933
603602.SH,20190614,353740.8,209623.9691,81.6669,5.327
002566.SZ,20190614,220082.814,151460.0203,33.5523,1.1754
000906.SZ,20190614,431667.1903,422124.1285,9.7902,1.9283
000768.SZ,20190614,4213877.7981,4213851.886,73.8632,2.589
600436.SH,20190614,6437997.9479,6437997.9479,52.7194,11.6846
300509.SZ,20190614,191292.0,106071.414,43.486,3.3417
600240.SH,20190614,138152.5992,138152.5992,,10.4201
000333.SZ,20190614,33405746.4682,32682660.3596,15.8294,4.1188
000996.SZ,20190614,456780.0,456780.0,452.066,8.2939
002570.SZ,20190614,665660.52,665624.8778,158.0512,3.6478
600793.SH,20190614,210768.48,175640.4,9.9194,2.9024
000619.SZ,20190614,193680.0,193680.0,172.846,0.7946
002790.SZ,20190614,274432.0,169461.76,15.5097,1.8378
600619.SH,20190614,782278.5215,525673.3654,24.896,1.7474
300679.SZ,20190614,706212.0,335478.2091,32.3684,2.094
603757.SH,20190614,231753.928,69139.0,14.74,2.3613
600575.SH,20190614,1084266.8371,1084266.8371,26.2545,1.2358
600200.SH,20190614,420141.1196,416291.1296,,1.7509
002746.SZ,20190614,718723.3921,563396.0708,13.6217,2.9336
600782.SH,20190614,1591172.6253,1591172.6253,2.7507,0.8068
300259.SZ,20190614,411480.2853,253532.4841,26.8346,2.1201
000552.SZ,20190614,608334.2993,607475.1757,11.3294,0.8353
002709.SZ,20190614,803980.4896,794645.6735,109.5545,2.8208
002558.SZ,20190614,3696517.7558,3696517.7558,36.5456,4.0402
002584.SZ,20190614,292022.9946,190173.0222,65.7115,1.6424
000551.SZ,20190614,256051.4592,256051.4592,29.5741,1.5374
600792.SH,20190614,357362.4196,357362.4196,17.446,1.1442
300339.SZ,20190614,1091082.8522,1018026.0965,33.9819,2.3403
600151.SH,20190614,731468.6664,708234.8208,104.4767,1.2389
000536.SZ,20190614,705338.3648,510852.6086,,0.9936
300435.SZ,20190614,397957.285,189020.402,60.5487,4.8561
002365.SZ,20190614,302344.245,248471.9696,21.5822,1.8925
300297.SZ,20190614,771337.3259,530388.0173,19.2355,1.5908
002695.SZ,20190614,698367.171,615790.4306,37.4716,3.6262
000628.SZ,20190614,319578.48,192867.8288,43.0595,3.5776
002735.SZ,20190614,207630.2897,106722.8678,37.9694,3.6594
600220.SH,20190614,449401.7622,449401.7622,32.661,2.1114
002229.SZ,20190614,368817.1332,303836.0192,558.6726,2.3301
600771.SH,20190614,827543.4904,711140.6484,21.79,3.5702
002353.SZ,20190614,1964558.5376,1382293.1229,28.3937,2.3356
002131.SZ,20190614,1316094.6002,949563.9309,,1.6448
000539.SZ,20190614,2226120.4101,1082856.585,38.4986,0.9131
002565.SZ,20190614,850245.8514,846990.3987,93.4178,3.9628
600163.SH,20190614,410780.2095,410780.2095,35.2027,2.1602
000755.SZ,20190614,195214.0823,195214.0823,22.6511,1.8501
600961.SH,20190614,495810.4392,495810.4392,,
600583.SH,20190614,2436166.4948,2436166.4948,136.0729,1.086
600058.SH,20190614,962575.8185,962575.8185,,2.343
002753.SZ,20190614,295329.7199,177588.6271,13.4532,2.0899
002102.SZ,20190614,653191.3999,533183.6303,,2.4908
002141.SZ,20190614,434573.4468,243820.864,546.5263,3.2346
300699.SZ,20190614,1627619.0,1010056.5484,36.2985,5.7493
600604.SH,20190614,2500861.9133,1781136.5852,101.0796,4.1155
603058.SH,20190614,377586.0344,201923.4704,37.7992,4.1732
002150.SZ,20190614,191806.1745,191037.1842,14.56,1.6308
002823.SZ,20190614,286367.7546,98238.1054,30.0182,2.4794
002806.SZ,20190614,288327.3345,95092.5409,40.3836,2.3178
