ts_code,trade_date,total_mv,circ_mv
002092.SZ,20080129,995606.87,793837.27
002093.SZ,20080129,670170.0,177466.799
000960.SZ,20080129,2619857.28,1254699.6353
600120.SH,20080129,580283.5252,446074.7714
600121.SH,20080129,1001590.88,524622.904
600122.SH,20080129,982816.8,759129.2943
600123.SH,20080129,2048976.0,1217897.775
000880.SZ,20080129,446454.5085,213496.9584
000881.SZ,20080129,340119.1584,271832.6931
000882.SZ,20080129,305270.0,146092.9181
000883.SZ,20080129,195490.5711,129361.9438
002181.SZ,20080129,619517.144,101092.9028
002182.SZ,20080129,549312.0,109862.4
002183.SZ,20080129,861312.5783,172856.0
002184.SZ,20080129,241780.0,49235.2
002185.SZ,20080129,354960.0,71808.0
002186.SZ,20080129,755364.16,153676.8
002187.SZ,20080129,663840.0,132768.0
002188.SZ,20080129,144800.0,28960.0
002189.SZ,20080129,240482.68,48280.0
002190.SZ,20080129,206549.43,41536.8
002191.SZ,20080129,766387.5,154710.0
002192.SZ,20080129,159580.3,31968.64
002193.SZ,20080129,173440.0,34688.0
002194.SZ,20080129,1233839.8,248383.84
002195.SZ,20080129,158940.6,32120.4
002118.SZ,20080129,287377.888,71926.4
002119.SZ,20080129,230709.6,59400.0
002120.SZ,20080129,182763.6,45690.9
002121.SZ,20080129,421200.0,105300.0
002122.SZ,20080129,2006272.0,501568.0
002123.SZ,20080129,527232.0,131808.0
002124.SZ,20080129,199335.0,53835.0
002125.SZ,20080129,102770.2,34075.0
002126.SZ,20080129,152200.0,45660.0
600399.SH,20080129,598000.0,245484.6339
600400.SH,20080129,438836.0256,232821.8855
600401.SH,20080129,203083.4958,132114.3464
600403.SH,20080129,152068.131,106472.1697
600405.SH,20080129,231642.792,213736.1055
600112.SH,20080129,518921.1802,283355.3569
600113.SH,20080129,136998.0,70937.1
600114.SH,20080129,173604.0,95618.064
600115.SH,20080129,7412364.85,603108.0
600116.SH,20080129,239321.1744,171073.3358
600117.SH,20080129,1336418.3114,669904.7726
600008.SH,20080129,3647600.0,1393894.5123
600009.SH,20080129,6515046.5127,3371291.374
600010.SH,20080129,4599086.6521,1947744.7653
600011.SH,20080129,14044521.7076,3352849.6183
600518.SH,20080129,751660.0,548495.1697
600519.SH,20080129,20335114.8,8789280.5934
600520.SH,20080129,101736.0,59170.8006
600521.SH,20080129,647019.263,446685.9691
600522.SH,20080129,346627.84,211788.343
600523.SH,20080129,463514.049,164152.9479
600525.SH,20080129,646996.0266,309073.9443
600526.SH,20080129,250600.0,154369.6
600629.SH,20080129,251135.4351,95824.7491
600630.SH,20080129,450778.1544,315170.4744
600631.SH,20080129,2133790.8977,1301505.3364
600633.SH,20080129,160413.6067,96574.3719
600635.SH,20080129,2466058.5611,1919441.1579
000572.SZ,20080129,1154834.0146,272376.6344
000001.SZ,20080129,8192050.3219,6275363.001
000002.SZ,20080129,17887832.6254,15314557.7244
000004.SZ,20080129,73815.5052,57389.6955
000005.SZ,20080129,641862.1921,511488.3492
600857.SH,20080129,231049.5166,185875.895
600858.SH,20080129,650554.7447,490002.8233
600859.SH,20080129,1835577.0044,926626.562
600860.SH,20080129,429596.0,122628.28
600861.SH,20080129,493898.9155,322671.4667
600862.SH,20080129,338114.6754,190869.3568
600863.SH,20080129,1464121.58,423399.1815
600864.SH,20080129,846613.0147,489451.0923
600866.SH,20080129,321520.2604,259054.7183
600867.SH,20080129,482829.2519,316077.8677
600868.SH,20080129,1123704.018,1004548.5384
600869.SH,20080129,173040.0,120372.7756
600827.SH,20080129,793584.8185,278197.5317
000049.SZ,20080129,149554.2708,69998.7072
000050.SZ,20080129,638934.925,228055.0858
000055.SZ,20080129,396135.3396,121096.5116
000401.SZ,20080129,2040110.9311,1091795.982
000402.SZ,20080129,3441993.7551,2130858.3229
000404.SZ,20080129,250576.7003,135419.723
000407.SZ,20080129,441620.4792,365970.0528
000514.SZ,20080129,739268.7891,140080.7604
000515.SZ,20080129,331357.2538,202702.2904
000559.SZ,20080129,1220448.9644,608609.5266
000560.SZ,20080129,238022.4,166297.5995
000561.SZ,20080129,305699.6905,186407.5329
600201.SH,20080129,501535.465,418096.2133
600202.SH,20080129,644061.4752,375582.5902
600206.SH,20080129,297395.0,179975.25
600207.SH,20080129,373560.0,224043.9574
600208.SH,20080129,2641957.1704,408068.0798
600209.SH,20080129,244529.2211,124635.7125
600210.SH,20080129,1390760.6009,1028946.3342
600211.SH,20080129,185871.4,81887.4
600212.SH,20080129,365863.5073,296826.485
600213.SH,20080129,158620.0,64890.0
600894.SH,20080129,544360.4708,173170.2742
600895.SH,20080129,2426475.324,1162641.2336
600896.SH,20080129,941284.3858,682527.2608
600897.SH,20080129,672752.79,215305.29
600898.SH,20080129,252523.82,152992.609
600900.SH,20080129,16066429.8751,8380311.2793
600960.SH,20080129,150448.914,75715.277
000687.SZ,20080129,402924.8,209276.1255
000690.SZ,20080129,1727015.94,1194927.1455
000692.SZ,20080129,218994.3531,142082.0967
000541.SZ,20080129,1202235.4589,683699.4118
000543.SZ,20080129,1066752.1661,334372.8035
600676.SH,20080129,491723.1222,249900.8788
600677.SH,20080129,1008524.9248,865694.9103
600678.SH,20080129,298735.44,206560.4638
600679.SH,20080129,500018.2021,116719.7711
600680.SH,20080129,389694.5807,97169.135
600074.SH,20080129,467497.2456,306668.2818
600075.SH,20080129,802623.36,455362.56
600076.SH,20080129,254047.52,234683.152
600077.SH,20080129,144956.8779,98747.344
600078.SH,20080129,869520.7467,422932.8774
600079.SH,20080129,317104.8341,265074.8184
600080.SH,20080129,230803.6792,153060.268
600081.SH,20080129,228585.24,91434.096
600082.SH,20080129,491371.0857,301587.0041
600083.SH,20080129,195270.0,115235.2794
600084.SH,20080129,581365.9488,335799.7937
600085.SH,20080129,1267343.9422,567216.9642
600086.SH,20080129,496364.8758,226469.5197
600087.SH,20080129,1965900.8282,809715.502
600088.SH,20080129,699300.42,299535.6
600433.SH,20080129,171040.0,84664.8
600278.SH,20080129,394240.0,156151.9652
600279.SH,20080129,310154.9237,178883.4042
000967.SZ,20080129,155388.9869,83802.2133
000968.SZ,20080129,1293061.68,782969.5754
000969.SZ,20080129,690778.2336,458619.4885
000970.SZ,20080129,723330.0,413683.2
000971.SZ,20080129,224624.4,145005.9164
000972.SZ,20080129,580248.9198,480220.7004
000973.SZ,20080129,376108.6871,262590.3182
000975.SZ,20080129,619188.1428,340046.8205
000976.SZ,20080129,591922.5812,411619.8196
000977.SZ,20080129,242735.0,118439.5853
000978.SZ,20080129,403560.0,213089.3153
000979.SZ,20080129,112964.0,79577.1883
000980.SZ,20080129,287519.0,106527.15
600600.SH,20080129,4740986.3011,854377.9139
600601.SH,20080129,1662606.6671,1662606.6671
600603.SH,20080129,182768.7629,182768.7629
600636.SH,20080129,420145.6282,287679.7113
600638.SH,20080129,1145335.6995,846174.1162
600639.SH,20080129,1979241.7216,531955.4773
000725.SZ,20080129,3382706.9803,812698.6648
000726.SZ,20080129,1153240.452,413309.9771
000727.SZ,20080129,369932.0767,273456.6972
000728.SZ,20080129,4685120.0,399234.0864
000729.SZ,20080129,2397481.7124,1050712.6473
000731.SZ,20080129,852852.0,458222.856
000733.SZ,20080129,362059.32,231243.735
000735.SZ,20080129,539520.916,510816.0324
000737.SZ,20080129,609672.36,440763.3659
000819.SZ,20080129,555954.7114,231324.5715
000820.SZ,20080129,284956.4124,213965.5944
000821.SZ,20080129,252024.3101,199571.726
000889.SZ,20080129,243869.449,210052.2838
000890.SZ,20080129,249044.8896,203828.588
000893.SZ,20080129,190032.0,75058.669
002041.SZ,20080129,253440.0,126670.2782
002043.SZ,20080129,126514.0,88704.1504
002196.SZ,20080129,176904.95,36688.0
600292.SH,20080129,360925.5,233365.1068
600293.SH,20080129,276291.0852,160074.5484
600295.SH,20080129,1691448.0,314688.0
600297.SH,20080129,151659.0,78541.65
600298.SH,20080129,624220.0,372515.0104
600299.SH,20080129,2257694.5739,1025436.3036
600300.SH,20080129,633600.0,250567.68
000917.SZ,20080129,914351.4117,712106.9235
000919.SZ,20080129,710136.0,273909.6
002066.SZ,20080129,121200.0,44662.0263
002067.SZ,20080129,676592.0,333118.0
002068.SZ,20080129,302422.0,130490.9033
002069.SZ,20080129,1470300.0,686336.95
002070.SZ,20080129,186883.2,93082.1959
000801.SZ,20080129,149860.7499,74119.771
000802.SZ,20080129,310727.8068,136142.8068
000803.SZ,20080129,104228.4087,73658.9042
000806.SZ,20080129,456396.6756,365758.0975
000807.SZ,20080129,2052960.0,997226.3
000748.SZ,20080129,607409.2163,448734.0735
000751.SZ,20080129,1691843.1355,1045680.8804
000752.SZ,20080129,253999.4268,129484.3049
002014.SZ,20080129,182754.048,122461.2491
002015.SZ,20080129,151966.4,120554.4272
002016.SZ,20080129,117656.7923,95286.4693
002017.SZ,20080129,218374.0,140124.7831
002018.SZ,20080129,503575.8,372102.8934
002019.SZ,20080129,646491.3,363443.5589
002020.SZ,20080129,109674.0,47505.5453
002021.SZ,20080129,376116.8,232232.2592
600805.SH,20080129,410174.7814,300399.5788
600806.SH,20080129,1082555.7219,336687.4533
600807.SH,20080129,174063.9504,73243.17
600808.SH,20080129,5602839.3726,990706.1626
600809.SH,20080129,1351156.2191,473256.2806
600810.SH,20080129,561695.6,264297.033
600811.SH,20080129,1826006.6559,1359608.3742
600812.SH,20080129,938062.7329,723431.0113
600171.SH,20080129,583762.5525,428918.8562
600172.SH,20080129,219224.0,137666.128
600173.SH,20080129,397320.0,128335.8951
600175.SH,20080129,327612.9024,162806.003
600176.SH,20080129,1347566.976,725183.5427
600177.SH,20080129,4751589.3571,2628480.8983
600179.SH,20080129,335010.0,156431.0039
600180.SH,20080129,250488.0998,116150.3378
600182.SH,20080129,424660.0,212330.0
600183.SH,20080129,1291024.6179,814523.4157
600184.SH,20080129,150465.0,80149.4813
600185.SH,20080129,389583.9376,285826.3551
600186.SH,20080129,619160.1733,397897.5
600188.SH,20080129,10672928.0,781200.0
600189.SH,20080129,538717.5,318441.9
600227.SH,20080129,416160.0,236730.6429
600228.SH,20080129,185816.4,101380.125
600229.SH,20080129,308997.1419,162867.8817
600230.SH,20080129,599574.7054,248835.9661
600232.SH,20080129,228742.4081,99466.444
600233.SH,20080129,203280.0,121968.0
600234.SH,20080129,106717.8996,53313.12
002115.SZ,20080129,218720.0,54680.0
002116.SZ,20080129,298680.0,75980.0
002117.SZ,20080129,229680.0,58464.0
000988.SZ,20080129,456872.0,284738.106
000989.SZ,20080129,375478.6465,223964.126
000990.SZ,20080129,312889.8375,237764.448
000993.SZ,20080129,342787.0,160393.07
000995.SZ,20080129,145119.744,67025.8435
000997.SZ,20080129,683124.0,393072.778
000998.SZ,20080129,252472.5,176330.0
600246.SH,20080129,1249248.0,382700.2946
600247.SH,20080129,236518.4448,217502.2589
600249.SH,20080129,1167900.0,982801.2964
600250.SH,20080129,286889.9381,186294.7894
600348.SH,20080129,3057717.0,1273894.1817
600350.SH,20080129,3081240.8,610605.6
600351.SH,20080129,190901.25,135913.086
600352.SH,20080129,1113710.0,1058603.036
600353.SH,20080129,108484.3511,67242.4559
002133.SZ,20080129,630230.4,159264.0
002134.SZ,20080129,287545.8895,73100.0
002135.SZ,20080129,308000.0,76315.47
002136.SZ,20080129,136926.2,34700.0
002137.SZ,20080129,336301.4,84201.4
002138.SZ,20080129,251450.0,64200.0
002139.SZ,20080129,121400.0,43898.24
002173.SZ,20080129,174937.0,44387.0
002161.SZ,20080129,336921.6,84492.8
002162.SZ,20080129,430540.0,107635.0
002163.SZ,20080129,250784.0,62696.0
002164.SZ,20080129,354000.0,88500.0
002165.SZ,20080129,392700.0,99484.0
002166.SZ,20080129,149870.5603,38181.0
600498.SH,20080129,703560.0,307869.3738
600499.SH,20080129,342517.14,258488.3627
600500.SH,20080129,2892430.2169,1398170.7325
600501.SH,20080129,666323.762,352556.3714
600842.SH,20080129,208480.0053,114389.1869
600843.SH,20080129,341602.8373,89545.1258
600844.SH,20080129,670042.1398,79177.2014
600845.SH,20080129,798008.705,87297.584
600846.SH,20080129,295053.2046,227484.0997
600749.SH,20080129,176000.0,93845.7264
600750.SH,20080129,496481.2704,279882.3456
600882.SH,20080129,185728.2607,129011.4836
600883.SH,20080129,452580.696,287552.3004
600884.SH,20080129,703389.3189,429341.013
600978.SH,20080129,999974.2915,370351.6809
600591.SH,20080129,1295637.0,751923.4098
600592.SH,20080129,302850.0,135525.375
600593.SH,20080129,121164.0,83940.312
600594.SH,20080129,311690.7,209809.71
600595.SH,20080129,1667457.442,914797.7264
600596.SH,20080129,2181011.6139,1496235.5115
600597.SH,20080129,1283611.6339,380558.1805
000789.SZ,20080129,404223.6802,164026.5159
000790.SZ,20080129,274440.312,139966.1353
000791.SZ,20080129,164241.0,91501.5905
000597.SZ,20080129,470905.4969,263426.9253
000598.SZ,20080129,465804.935,339643.9785
000599.SZ,20080129,438192.4243,357442.2713
000600.SZ,20080129,1279124.1694,183608.2571
000601.SZ,20080129,612715.2049,426330.0072
000602.SZ,20080129,514057.5,370813.0912
000655.SZ,20080129,1095477.4153,527697.6807
600535.SH,20080129,917928.0,465095.0198
600536.SH,20080129,281165.2194,134843.7404
600537.SH,20080129,201969.852,119017.4252
600538.SH,20080129,252969.696,204509.4593
600539.SH,20080129,188600.0,86592.0
600540.SH,20080129,274860.0,139389.8617
600543.SH,20080129,259223.2,190022.1377
600545.SH,20080129,316913.3822,145980.1877
600546.SH,20080129,432300.0,246646.6136
600547.SH,20080129,3664233.5665,1597452.45
600548.SH,20080129,2407492.8,240451.2
600549.SH,20080129,1288417.6,572994.624
600550.SH,20080129,3415670.0,1673678.3
600552.SH,20080129,151398.0,101628.4308
600553.SH,20080129,351500.0,207811.5175
600715.SH,20080129,143523.84,81690.624
600717.SH,20080129,3255544.4732,1950712.0473
600718.SH,20080129,1084151.9099,545338.6837
600690.SH,20080129,3011667.2325,1700313.4643
600692.SH,20080129,338391.2159,245315.903
600693.SH,20080129,440116.9725,344645.1619
000595.SZ,20080129,209673.966,121894.0536
000596.SZ,20080129,535800.0,90630.0
000540.SZ,20080129,434659.2498,149942.5575
000410.SZ,20080129,1017848.6695,565294.1142
000411.SZ,20080129,126544.4671,87973.7847
000413.SZ,20080129,304485.0,71713.4091
000415.SZ,20080129,298533.819,193610.164
000416.SZ,20080129,494640.4894,382713.8939
000848.SZ,20080129,519314.952,297776.0885
000850.SZ,20080129,863768.0382,462447.2751
000851.SZ,20080129,319417.1,206200.1464
000852.SZ,20080129,647108.0,210122.3357
000856.SZ,20080129,172520.0,88920.0
000858.SZ,20080129,14918149.2096,5659806.5444
000859.SZ,20080129,330497.28,217960.5785
000860.SZ,20080129,832348.92,363633.5058
000861.SZ,20080129,210938.5301,167414.813
600354.SH,20080129,249938.8416,180942.4257
600355.SH,20080129,172231.22,83848.0986
600356.SH,20080129,227547.0,102573.0
600357.SH,20080129,1481787.8974,882294.5526
600358.SH,20080129,362016.0,228069.5973
600359.SH,20080129,403818.0,198701.1
600360.SH,20080129,573238.4,332372.0229
600361.SH,20080129,999450.1702,657989.237
600362.SH,20080129,13645071.4437,1275298.828
000153.SZ,20080129,190326.7344,131257.0362
000155.SZ,20080129,640140.0,265726.2
000157.SZ,20080129,4292262.0,2353626.4968
000158.SZ,20080129,458380.0,189631.6813
000159.SZ,20080129,332397.4875,183235.0
000301.SZ,20080129,1236509.9917,844616.3013
000338.SZ,20080129,4295391.804,1447981.9695
600604.SH,20080129,414640.8071,70341.9338
600605.SH,20080129,216449.2056,87114.1826
600606.SH,20080129,433862.3735,264812.3376
600607.SH,20080129,619400.1586,349217.7082
600608.SH,20080129,259142.8155,195833.5236
600576.SH,20080129,222018.7656,105487.0911
600577.SH,20080129,215952.0,92307.6
600578.SH,20080129,847999.44,199155.6013
000534.SZ,20080129,359961.7565,274056.6929
000537.SZ,20080129,789585.0747,567130.0127
000538.SZ,20080129,1839394.3244,838391.435
000539.SZ,20080129,3002467.116,849560.5315
000011.SZ,20080129,573223.5272,96691.9954
000012.SZ,20080129,2292768.8293,745744.8957
000014.SZ,20080129,195922.9721,142979.3191
000016.SZ,20080129,529747.9898,246615.1054
600562.SH,20080129,83921.1154,53372.0001
