ts_code,total_mv,circ_mv
300877.SZ,131040.0,131038.8534
600822.SH,396282.3583,316522.1785
688513.SH,680670.12,680670.12
688556.SH,819778.221,775747.2746
603277.SH,1334281.182,1333871.994
001965.SZ,8088920.1493,8088920.1493
600120.SH,1178306.6147,1178306.6147
688175.SH,196143.9464,88261.6264
603098.SH,468999.2809,468217.1809
600603.SH,669419.2821,669419.2821
000925.SZ,353268.3194,348065.5453
688326.SH,758466.9036,502375.9564
605222.SH,683235.7992,674679.3582
688536.SH,1280134.3404,1280134.3404
000505.SZ,418723.3446,363516.6735
688203.SH,175721.885,99990.9591
300722.SZ,643689.4464,643689.4464
688981.SH,38937071.91,9658843.2878
300584.SZ,187440.0,128269.286
003040.SZ,553363.1664,548220.3096
688032.SH,1673848.575,841681.4991
605128.SH,333308.2987,333308.2987
000983.SZ,6136946.2448,5016068.0888
688338.SH,233937.8496,233937.8496
002638.SZ,232728.2845,218375.3227
301195.SZ,422316.3071,157645.2973
002081.SZ,844392.9331,840491.6659
300423.SZ,311442.0675,203149.1125
603102.SH,201472.0,112664.8738
300359.SZ,254600.0356,254577.4231
002452.SZ,444157.7729,369387.8296
688088.SH,1232210.0,1232210.0
600358.SH,130273.6583,130273.6583
002893.SZ,257312.64,196905.7542
300648.SZ,264237.606,189866.7169
002382.SZ,463268.5479,459849.8854
002243.SZ,644041.4445,636106.6289
688147.SH,1405071.856,252756.0073
002898.SZ,155584.0,89516.1039
002760.SZ,144596.8773,117806.4653
002963.SZ,143142.6534,117090.3337
688728.SH,3500389.6538,1499712.7599
300059.SZ,19132077.4797,16191445.7638
600616.SH,335840.4849,335840.4849
300831.SZ,417280.0,240567.449
688126.SH,4021867.4003,3982516.8561
301011.SZ,225172.22,120131.8446
000661.SZ,4221772.6365,4195856.2532
301157.SZ,190920.0,65740.295
301279.SZ,164400.0,47265.0
000889.SZ,191939.6788,178319.1836
688679.SH,92972.9106,92972.9106
603177.SH,156174.92,152735.616
002967.SZ,742616.5672,653847.4007
688709.SH,1350115.6951,152012.357
688367.SH,103525.2972,77942.6759
600017.SH,845804.8192,845804.8192
688570.SH,887650.0,145160.5
300570.SZ,744521.87,630907.4062
601038.SH,1875363.964,1221216.104
600313.SH,643908.2045,643908.2045
301081.SZ,154627.02,63709.92
688608.SH,1598502.2064,1598502.2064
601519.SH,1169245.8012,1160238.1824
002094.SZ,137488.6123,137400.2563
603119.SH,675640.0,168910.0
605117.SH,4064263.9448,4064263.9448
688162.SH,280922.6541,99470.0751
301276.SZ,238464.0,85541.7398
920204.BJ,67887.2138,35914.3603
600595.SH,1122767.8319,1110509.4319
603398.SH,773182.8373,610917.326
002588.SZ,802877.496,711065.3698
002649.SZ,475576.9248,444463.5623
000672.SZ,599086.3881,599086.3881
688083.SH,910021.1001,910021.1001
000892.SZ,255054.923,183795.5634
600839.SH,2192716.0055,2192105.3497
603063.SH,804457.005,804457.005
688548.SH,1298288.1447,258008.1299
000659.SZ,185141.1629,185141.1629
300076.SZ,139072.0,139072.0
600658.SH,392623.3508,392623.3508
002697.SZ,673200.0,533476.35
002376.SZ,348877.7929,336454.2641
300661.SZ,3736407.9213,3581274.6379
002515.SZ,480613.8231,448048.7587
002906.SZ,1437998.0033,1437503.1875
600939.SH,456430.2878,456430.2878
603103.SH,935445.0,935445.0
301048.SZ,481066.7268,120266.7268
603686.SH,336265.4912,336265.4912
603879.SH,76112.3293,75821.6768
300196.SZ,454901.519,274201.1108
002768.SZ,584001.25,380538.7131
301566.SZ,763619.09,87290.7698
688306.SH,475345.4436,181186.7436
002135.SZ,483980.8397,453816.0137
002614.SZ,366603.3882,259315.2365
002816.SZ,105200.0,105200.0
000713.SZ,357970.7333,357970.7333
600420.SH,1527595.6962,1362323.6286
301286.SZ,1196299.0,118777.75
600423.SH,195680.2814,195680.2814
600491.SH,367141.9092,367141.9092
300746.SZ,138603.3334,136236.9105
688282.SH,224576.0,93199.04
601133.SH,550715.0,155465.0
301033.SZ,263062.6709,152118.5402
002278.SZ,149566.8653,139482.663
301128.SZ,273971.5944,101068.0253
300869.SZ,580604.9954,363517.2512
601633.SH,21482961.3491,15513793.7243
603922.SH,323584.0,323584.0
600789.SH,674729.8849,674729.8849
600916.SH,1762320.0,1762320.0
003016.SZ,280688.5878,279363.2845
605189.SH,166539.3116,166539.3116
301421.SZ,624298.61,156077.35
300213.SZ,338419.5815,310549.265
002491.SZ,435418.053,416462.2146
688234.SH,2275749.689,1400131.6841
600213.SH,153296.0,153296.0
301255.SZ,385369.6,96342.4
002766.SZ,332748.9579,328928.3161
002115.SZ,406306.6573,376849.9615
300904.SZ,289026.2454,72257.328
688700.SH,845964.288,540567.3597
002408.SZ,1646004.8585,1592904.5902
301488.SZ,479136.0,109310.3995
603208.SH,394563.545,394563.545
600009.SH,8528025.5522,6603686.6013
920419.BJ,82160.388,73768.4865
603028.SH,170501.76,170501.76
688691.SH,696600.0,139119.7217
603112.SH,488756.4144,484001.9931
002421.SZ,513180.7566,483332.6681
600736.SH,503115.0004,503115.0004
688311.SH,354458.7353,354177.4907
601007.SH,251160.0,251160.0
600059.SH,745641.6938,745641.6938
000932.SZ,3454316.2495,3454273.2915
