ts_code,trade_date,total_mv,circ_mv
002085.SZ,20091021,241697.5,96076.2438
002086.SZ,20091021,230438.25,162624.6248
002087.SZ,20091021,171566.16,90973.2467
002088.SZ,20091021,514987.0945,251488.1771
002089.SZ,20091021,265268.9088,158238.1478
002090.SZ,20091021,194820.0,48702.2076
002091.SZ,20091021,489600.0,215921.709
002092.SZ,20091021,810121.74,645506.5899
002138.SZ,20091021,185744.0,80023.2576
002139.SZ,20091021,181020.0,94131.9839
600112.SH,20091021,413600.0696,413600.0696
600113.SH,20091021,117852.5,117852.5
600114.SH,20091021,124338.0,68483.208
600115.SH,20091021,4420510.7,226116.0
600116.SH,20091021,172680.0768,132500.4525
600117.SH,20091021,784951.1879,430174.6225
600118.SH,20091021,698025.2202,339797.1674
600119.SH,20091021,242846.0,203346.0
002268.SZ,20091021,233584.0118,136467.0057
002140.SZ,20091021,436835.0721,158641.1996
002141.SZ,20091021,102539.36,42209.09
002142.SZ,20091021,3505000.0,1477128.3992
002143.SZ,20091021,200464.5,51071.605
002269.SZ,20091021,2334615.0,243915.0
002270.SZ,20091021,225525.0,56575.0
002271.SZ,20091021,255068.22,80058.8817
002272.SZ,20091021,195923.2,51184.936
002273.SZ,20091021,182784.68,125236.28
002274.SZ,20091021,320002.9419,125871.7216
002275.SZ,20091021,1241690.0,125810.0
002276.SZ,20091021,546400.0,136600.0
002277.SZ,20091021,597520.0,154000.0
600371.SH,20091021,171740.0,100983.12
600373.SH,20091021,188437.5,188437.5
600375.SH,20091021,165733.425,165733.425
600376.SH,20091021,2666270.25,417789.2544
600377.SH,20091021,3078063.7225,258903.9058
600378.SH,20091021,231123.0478,185231.5628
600379.SH,20091021,239932.1754,149610.2105
600239.SH,20091021,1618988.4556,553794.6972
600240.SH,20091021,567600.0,414530.0069
600241.SH,20091021,123278.0,65764.5901
600242.SH,20091021,118166.2512,64861.0289
600243.SH,20091021,174084.75,77774.025
600246.SH,20091021,1120470.0,775710.0
600247.SH,20091021,198500.544,198500.544
600248.SH,20091021,338052.858,101459.853
600249.SH,20091021,411300.0,346113.6854
600545.SH,20091021,401416.7521,219832.2001
600546.SH,20091021,824100.0,496475.7074
600547.SH,20091021,4939484.3282,2401654.32
600548.SH,20091021,1247360.4,819790.4
600549.SH,20091021,1288942.2,1272664.575
600550.SH,20091021,3933824.0,1927573.76
600380.SH,20091021,1005652.584,559497.1968
600381.SH,20091021,241736.976,127277.0616
600382.SH,20091021,257335.1898,209749.5912
600383.SH,20091021,4046715.2578,3553826.4
600385.SH,20091021,67981.1809,65533.1806
600836.SH,20091021,450590.5699,442830.7699
600837.SH,20091021,12193630.9888,5931593.7937
600838.SH,20091021,279815.6227,279815.6227
600839.SH,20091021,941512.8633,939332.1611
600841.SH,20091021,919311.9619,41342.4
000002.SZ,20091021,13776998.4032,11768294.9222
000004.SZ,20091021,73059.7151,61167.4476
000005.SZ,20091021,440708.7986,440424.1294
000029.SZ,20091021,885202.5,780197.6438
000030.SZ,20091021,204489.78,42812.7083
000031.SZ,20091021,2414076.7543,2414049.5021
000032.SZ,20091021,175812.5616,175778.4688
000033.SZ,20091021,194676.6116,188491.8574
000034.SZ,20091021,293896.269,154783.3172
000035.SZ,20091021,86703.7917,49356.8997
000036.SZ,20091021,596784.3751,596784.3751
000037.SZ,20091021,375521.0973,211131.6828
000039.SZ,20091021,2909998.8837,1345807.8013
000040.SZ,20091021,324019.4212,241272.7968
000042.SZ,20091021,527058.151,526746.0801
000043.SZ,20091021,397064.363,197935.7914
000725.SZ,20091021,3950944.4672,834468.1507
000726.SZ,20091021,910301.292,414450.9656
000727.SZ,20091021,247100.2609,246356.513
000728.SZ,20091021,3206379.0,624389.7065
000729.SZ,20091021,1857759.7882,740278.4988
000731.SZ,20091021,447356.8,427365.2781
000733.SZ,20091021,453379.92,453378.8629
000735.SZ,20091021,421583.228,421464.9916
000736.SZ,20091021,493341.8491,66645.0774
