ts_code,trade_date,total_mv,circ_mv,pe_ttm,pb
300231.SZ,20150911,499426.2158,380244.942,70.8821,11.9096
002767.SZ,20150911,295000.0,73750.0,49.502,5.0442
002139.SZ,20150911,399368.4812,265041.245,50.5288,4.4724
002060.SZ,20150911,509759.1126,509700.9483,51.277,2.0117
002250.SZ,20150911,1567507.7054,1033374.842,25.6028,4.0581
000503.SZ,20150911,2379182.374,2376918.5908,,18.4695
002492.SZ,20150911,272700.0,237848.1068,81.0299,2.4667
000537.SZ,20150911,384538.1858,384535.0358,20.3188,2.0254
300014.SZ,20150911,704907.2885,552696.6413,75.3065,6.9388
000667.SZ,20150911,1325868.828,1325868.828,184.3782,2.4163
600837.SH,20150911,14814189.6,10422664.9598,9.8842,1.4448
000948.SZ,20150911,431313.9745,404504.8215,1049.6379,3.1628
603889.SH,20150911,363725.46,90965.46,26.9205,3.6504
600201.SH,20150911,1436370.874,1416880.578,32.9079,7.8651
000999.SZ,20150911,2439418.8,2436532.6404,23.3183,3.4911
600713.SH,20150911,775375.7167,599253.7075,42.2268,3.4856
002213.SZ,20150911,257912.0,180325.3058,219.5296,7.4604
000531.SZ,20150911,569303.8234,569302.5138,9.9821,1.7018
000662.SZ,20150911,323987.85,323982.747,76.5963,5.658
300203.SZ,20150911,1082357.951,1063105.0,50.7242,5.0366
600668.SH,20150911,393631.8992,393366.9214,18.9702,1.9892
300290.SZ,20150911,432001.4523,206017.8167,77.3272,5.2562
000909.SZ,20150911,317520.0,317520.0,103.3235,4.1433
000687.SZ,20150911,958828.4729,673089.4117,125.9282,6.8623
600331.SH,20150911,1304544.0,662544.0,,3.1483
002675.SZ,20150911,694310.4,493177.356,70.4412,5.8204
002365.SZ,20150911,274329.0,214625.9054,110.336,2.4733
002206.SZ,20150911,533877.5835,407010.2816,31.7987,2.6267
002363.SZ,20150911,437144.4,436952.9299,84.2999,3.2867
600640.SH,20150911,1033788.9345,1033788.9345,117.7258,4.0652
300297.SZ,20150911,993981.4748,629808.9882,157.5957,8.5256
002695.SZ,20150911,316519.3966,312097.591,39.958,2.1043
