ts_code,total_mv,circ_mv
000898.SZ,2407889.8633,2045037.9665
600546.SH,2355157.8943,2355157.8943
301231.SZ,296159.6,229597.379
301551.SZ,1280832.02,494881.0114
600961.SH,2068498.5714,1449494.3033
603596.SH,2933093.0331,2933093.0331
301137.SZ,988701.2692,988701.2692
605122.SH,238193.228,238193.228
301012.SZ,609000.8209,609000.8209
600828.SH,1072097.196,1071711.952
600165.SH,604340.5319,274109.7036
000682.SZ,1839477.4536,1839244.1203
920110.BJ,141297.0,58833.897
688565.SH,219354.45,219354.45
002721.SZ,832385.5065,832385.5065
603583.SH,1321651.2918,1309578.0678
600108.SH,1199299.7145,1199299.7145
600583.SH,3134740.5532,3134740.5532
603308.SH,4193050.0232,4193050.0232
688135.SH,616259.8428,616259.8428
300626.SZ,362340.0,362141.7698
688583.SH,1169532.0,407529.5377
600523.SH,600402.3102,600006.2607
603895.SH,313323.92,313323.92
002602.SZ,12397487.6656,11432274.1606
002631.SZ,597164.8779,594385.6916
301091.SZ,1298690.64,1298690.64
600058.SH,1293796.2282,1293796.2282
002015.SZ,3467421.3755,3467421.3755
688200.SH,3591765.9957,3591765.9957
301261.SZ,720787.4974,307400.7155
002643.SZ,1529343.4358,1506702.7595
001211.SZ,202968.0,188863.3449
002466.SZ,9142060.6189,7907438.3842
603005.SH,1998906.2789,1998906.2789
002956.SZ,584683.5918,584624.4443
600975.SH,727303.1327,727303.1327
000710.SZ,401600.3842,374345.9925
300147.SZ,625569.9766,621898.8419
603380.SH,584968.6152,584968.6152
002753.SZ,346799.0426,196433.489
002655.SZ,643444.1094,643268.2207
600585.SH,13248256.4475,9999256.4475
300451.SZ,782307.9695,770980.3539
301358.SZ,6100116.217,6093183.9344
605369.SH,401738.1531,401738.1531
002364.SZ,1837785.3346,1819976.3614
300747.SZ,1734220.8,1572637.0065
601065.SH,573999.0385,371716.6785
002501.SZ,720650.0,719933.2488
300540.SZ,533954.4899,480847.4765
603856.SH,382750.0734,382750.0734
301090.SZ,1334050.052,1332658.7712
002152.SZ,3265648.5109,3264005.8326
002369.SZ,451297.1989,450707.464
688109.SH,1048602.59,1048602.59
600679.SH,629689.5821,419994.3821
603260.SH,5849559.9441,5849559.9441
300970.SZ,303825.3498,235747.3277
601339.SH,1096184.939,1096184.939
002019.SZ,1741870.6017,1204990.8826
301633.SZ,369325.44,169212.0884
600439.SH,310164.0106,310164.0106
002304.SZ,7797359.703,7797175.6962
300771.SZ,355200.0,268174.7242
688639.SH,897164.9908,897164.9908
920478.BJ,138212.4772,82953.5559
002559.SZ,568457.0348,521209.6818
600421.SH,154132.8,154132.8
002897.SZ,1233662.8686,1160771.6303
300150.SZ,341701.935,268770.3675
603101.SH,407836.8,407836.8
002095.SZ,457423.2,455592.2312
301237.SZ,487200.0,401102.625
600879.SH,7489409.4882,7489409.4882
300461.SZ,822977.0661,753005.0667
603836.SH,286508.3909,286508.3909
300316.SZ,6101117.9602,5737816.7623
600808.SH,3095673.8368,2399035.9768
605288.SH,734363.2677,729436.8946
301449.SZ,573913.0496,122436.6968
688391.SH,366277.3608,366277.3608
002051.SZ,1114905.4522,1114841.283
301369.SZ,968365.036,498942.184
688363.SH,2192117.6793,2192117.6793
600877.SH,2080392.5274,2080392.5274
300841.SZ,805410.88,737123.6465
