ts_code,trade_date,total_mv,circ_mv,pe_ttm,pb
603926.SH,20250613,274129.5511,267634.9311,26.6494,1.6561
002448.SZ,20250613,498971.3798,412871.406,22.0788,1.3892
300347.SZ,20250613,4520386.7625,2972624.5815,134.7197,2.2236
600370.SH,20250613,759842.9908,759842.9908,,1.4498
603690.SH,20250613,918061.6475,916433.4503,,1.9116
600783.SH,20250613,913328.8537,913328.8537,33.1594,2.0547
920706.BJ,20250613,169101.5984,77494.7721,35.2861,3.0741
600511.SH,20250613,2289162.0959,1678853.0504,11.4476,1.3016
920066.BJ,20250613,214832.6683,58291.4299,44.0696,5.6149
002660.SZ,20250613,318110.4089,229319.7656,56.677,2.5227
600288.SH,20250613,394430.4,394430.4,,2.1596
603122.SH,20250613,265501.1062,265501.1062,183.9728,2.2787
600079.SH,20250613,3460319.0458,3271538.9924,25.0078,1.9081
920556.BJ,20250613,176801.4592,129509.8691,66.6295,3.495
300996.SZ,20250613,394472.587,330454.3644,37.9195,3.1864
301202.SZ,20250613,513000.4,139833.98,50.3346,4.2879
300384.SZ,20250613,549330.5103,378840.3702,17.1872,2.0536
603776.SH,20250613,419610.8681,419610.8681,,1.4114
603538.SH,20250613,412178.0006,399965.5631,55.711,1.9085
002302.SZ,20250613,737214.9135,737214.9135,,0.854
688739.SH,20250613,1069027.15,1056667.946,32.0475,1.1488
688523.SH,20250613,812946.24,192838.8421,75.6533,4.9522
301219.SZ,20250613,1437925.131,838843.1816,21.6334,1.6372
920871.BJ,20250613,132067.5867,68667.7371,48.7689,5.2682
002356.SZ,20250613,395998.8653,395998.8653,,7.1435
300160.SZ,20250613,415072.1588,409387.0606,18.0506,1.6394
600223.SH,20250613,888481.1094,888481.1094,37.7755,2.138
002685.SZ,20250613,663060.4418,662943.0875,48.5624,4.2367
688315.SH,20250613,557291.8,557291.8,27.4057,2.2185
603027.SH,20250613,1181890.7489,1105428.9785,22.736,3.1014
603990.SH,20250613,493421.4796,493421.4796,,5.9944
603666.SH,20250613,752452.5335,752452.5335,,3.4725
001339.SZ,20250613,1152727.771,339123.9398,74.777,5.4203
002006.SZ,20250613,833748.6778,730076.64,63.0616,3.5129
002413.SZ,20250613,663762.7725,624204.8437,,1.951
300145.SZ,20250613,653106.0802,647357.7223,33.3713,2.42
002690.SZ,20250613,1622471.4506,797715.103,24.7054,7.0031
002244.SZ,20250613,2865639.8227,2470447.7945,10.0136,1.006
300753.SZ,20250613,322304.736,210782.5848,,4.7893
605155.SH,20250613,225259.7894,222378.5894,18.4653,1.7965
300037.SZ,20250613,2578342.3058,1862211.9732,25.6064,2.7966
002403.SZ,20250613,472465.7091,412162.9367,10484.2972,2.8616
001217.SZ,20250613,381318.63,377541.4614,53.3723,1.7
