ts_code,trade_date,total_mv,circ_mv,pe_ttm,pb
301169.SZ,20231208,469486.2912,182765.7099,,7.4661
000690.SZ,20231208,970445.9865,969814.2333,15.2104,0.8167
000733.SZ,20231208,3269178.9915,3079278.6346,12.6847,2.3803
600551.SH,20231208,560364.2228,560364.2228,14.8298,1.0381
002020.SZ,20231208,1118476.8529,852664.5976,16.8668,2.0863
300757.SZ,20231208,907176.6869,854672.0,157.9069,9.8289
603011.SH,20231208,363394.6112,363394.6112,,1.606
300484.SZ,20231208,252633.8549,193969.2039,58.5544,3.9054
605198.SH,20231208,733598.0,568666.672,32.2798,2.9063
605050.SH,20231208,595337.6506,595337.6506,15.4022,1.4566
300166.SZ,20231208,1192714.7873,951589.6512,,1.804
600571.SH,20231208,797754.0376,761599.6196,,7.0908
002091.SZ,20231208,1254886.2044,1231504.8777,8.0894,0.8664
920914.BJ,20231208,108200.0,65136.1295,23.0424,1.2455
300321.SZ,20231208,160639.2,154377.2778,6123.0501,2.5742
002861.SZ,20231208,214194.2943,164441.9046,,2.4266
300668.SZ,20231208,277117.6904,181504.1596,54.6448,3.5993
920058.BJ,20231208,109312.0,21945.1492,22.8886,3.1999
920634.BJ,20231208,74163.18,18437.7648,43.0537,3.1269
301305.SZ,20231208,438427.26,106449.5538,25.886,1.3005
001260.SZ,20231208,255415.0,63853.75,46.6419,3.3618
603273.SH,20231208,514352.16,126003.9312,68.5182,6.0975
688158.SH,20231208,813305.6704,680009.4927,,3.0213
600241.SH,20231208,265166.2056,265166.2056,80.8876,2.3749
601766.SH,20231208,14866011.5976,12601799.3889,12.6221,0.9552
688420.SH,20231208,225673.36,54167.7312,30.0574,1.5588
300960.SZ,20231208,216648.3782,54169.6,56.269,3.5218
688048.SH,20231208,1232020.5216,687042.0293,6099.0615,3.8832
601169.SH,20231208,9598914.8595,9598914.8595,3.7449,0.3912
001896.SZ,20231208,672869.5665,582464.5665,,2.1026
603787.SH,20231208,308392.6786,273360.0,27.1328,1.9858
300323.SZ,20231208,1057321.0132,604043.8823,,1.3541
688499.SH,20231208,481895.3057,226503.5184,217.7719,1.9826
601963.SH,20231208,2473886.8752,492286.0247,5.052,0.5193
002454.SZ,20231208,484636.4136,483221.9154,33.462,1.2612
603949.SH,20231208,550855.5981,547384.1149,93.1264,5.4925
688701.SH,20231208,121789.5764,61048.1338,,3.5415
000756.SZ,20231208,1392545.3714,910236.7142,27.3199,3.1088
688118.SH,20231208,326458.8,326458.8,,3.8938
300068.SZ,20231208,1102118.0628,1048644.5451,60.7773,1.9167
920491.BJ,20231208,234606.8364,177649.2055,31.5173,2.5153
603829.SH,20231208,237120.0,237120.0,21.9606,2.6041
002646.SZ,20231208,666313.7933,666219.5701,81.8099,2.3539
003025.SZ,20231208,286319.8377,136073.8339,29.5697,2.8334
300552.SZ,20231208,664762.1763,392626.6816,,2.6544
300801.SZ,20231208,344682.54,213308.5722,18.5266,1.4711
601369.SH,20231208,1366208.2526,1325361.4872,15.5035,1.6172
002518.SZ,20231208,1451586.9345,1397590.3891,16.0995,3.58
600597.SH,20231208,1242004.8605,1241988.2821,39.5692,1.5265
603515.SH,20231208,1308484.8394,1296555.1835,13.9679,2.0524
603105.SH,20231208,569000.0,569000.0,26.2888,3.0091
603132.SH,20231208,1254774.0,204766.8,30.7934,4.0652
002913.SZ,20231208,1024122.3464,858128.1932,30.7878,2.5546
600956.SH,20231208,3571590.3913,1847089.1207,16.7363,1.7725
601818.SH,20231208,17134809.8077,13457976.5127,3.7326,0.3866
600926.SH,20231208,5823539.0736,5266214.5452,4.1313,0.6473
002166.SZ,20231208,592181.7752,409101.9921,135.0991,1.9316
920047.BJ,20231208,443786.9536,281260.6105,,26.602
000529.SZ,20231208,404566.6987,394929.8733,12.0104,1.3122
300559.SZ,20231208,665990.7832,518665.1006,69.9027,5.6888
603189.SH,20231208,549069.9869,549069.9869,,3.4327
688426.SH,20231208,357781.4868,117558.772,,2.0996
600841.SH,20231208,903471.9814,599013.8208,,1.3066
300968.SZ,20231208,437769.42,183340.1671,64.9396,2.3206
300634.SZ,20231208,1003190.9333,966516.9683,26.9843,3.8699
300295.SZ,20231208,262765.6312,230678.4811,,1.9879
688370.SH,20231208,338607.36,106869.9272,24.1209,1.2701
301106.SZ,20231208,304428.4856,87430.9214,38.984,2.6636
300126.SZ,20231208,209730.744,145150.7488,,1.9161
920578.BJ,20231208,145310.2843,43700.0,59.3177,5.73
301093.SZ,20231208,447417.0678,318589.6652,42.0493,1.8225
300564.SZ,20231208,214356.736,143602.2176,19.119,1.6104
601009.SH,20231208,7426800.2423,6614664.5102,3.967,0.5503
603300.SH,20231208,1286651.43,1171501.43,16.7149,2.4554
002195.SZ,20231208,1854850.6428,1832658.0736,85.9494,1.9256
301295.SZ,20231208,235512.0,55837.841,43.5589,2.4509
002573.SZ,20231208,728718.9281,548345.7283,21.4443,1.1156
002374.SZ,20231208,415598.3451,415598.3451,,3.1667
300792.SZ,20231208,598154.9202,523510.0184,40.7512,2.1237
688155.SH,20231208,444721.5888,444721.5888,,3.8169
603332.SH,20231208,211154.8516,211154.8516,,1.7154
301397.SZ,20231208,495698.2,117536.5739,30.26,2.5877
002645.SZ,20231208,624553.3338,535573.1062,,1.729
300527.SZ,20231208,725319.9158,725319.9158,,2.9609
688716.SH,20231208,372949.2,83732.3887,87.4074,3.2334
000717.SZ,20231208,673829.074,673749.9483,,0.7505
688793.SH,20231208,301582.4753,116283.3439,,6.8555
300908.SZ,20231208,433200.0,360183.6938,26.4775,2.6338
601089.SH,20231208,839040.0,358945.5299,17.236,2.4992
002168.SZ,20231208,348168.5354,347351.1536,,
300230.SZ,20231208,328114.8285,254391.6698,14.9896,1.1555
000782.SZ,20231208,293645.6304,293645.6304,,2.2201
300600.SZ,20231208,324540.6314,271643.3501,1115.0169,3.4487
002774.SZ,20231208,269350.32,225426.548,21.7822,2.2142
000972.SZ,20231208,279204.6556,279204.6556,29.8116,20.1846
000856.SZ,20231208,201576.0,201576.0,88.8836,4.9963
603896.SH,20231208,677336.842,677336.842,23.6,3.4058
002430.SZ,20231208,2930287.4792,2870702.9135,36.8169,3.4755
920152.BJ,20231208,195899.4268,150972.2049,79.0455,4.296
688376.SH,20231208,487872.0,180103.3829,29.3815,3.0713
002971.SZ,20231208,418720.0,326031.1202,48.8846,3.3076
301299.SZ,20231208,406980.0,238642.4566,93.6941,6.1539
301386.SZ,20231208,346640.0,86660.0,37.8612,2.3488
688221.SH,20231208,396304.2149,227088.2239,,2.7729
603931.SH,20231208,524439.4226,524439.4226,35.7856,3.7004
688567.SH,20231208,2118568.1372,2118568.1372,,2.0025
301363.SZ,20231208,1533108.2,422843.2,40.8516,4.844
600016.SH,20231208,16724883.8678,13546531.0674,4.7693,0.3179
601619.SH,20231208,849593.6502,844802.5782,10.4907,1.3437
300162.SZ,20231208,269821.7432,210108.8942,,4.1281
301079.SZ,20231208,186074.6886,98407.6539,51.0728,3.7933
601595.SH,20231208,1183248.0,1183248.0,,7.1861
600398.SH,20231208,3334863.9902,3334863.9902,11.6707,2.2753
920885.BJ,20231208,134667.4735,68396.6259,161.7737,3.684
000883.SZ,20231208,2738798.743,2721416.8422,26.2397,0.8504
600408.SH,20231208,283917.6,283917.6,,1.3615
688096.SH,20231208,141819.8773,141819.8773,35.6946,1.7372
603269.SH,20231208,215023.5524,215023.5524,30.1368,2.2841
301251.SZ,20231208,515062.8538,122124.6153,50.9075,3.6319
600055.SH,20231208,1226138.4852,943183.4511,63.7195,2.6381
001322.SZ,20231208,1164146.4,183093.3012,25.4279,2.3907
002669.SZ,20231208,353351.2398,336315.721,31.0061,1.184
002510.SZ,20231208,510372.5152,504791.7786,88.7369,2.4932
002041.SZ,20231208,1259280.0,1259280.0,53.3001,3.6938
002370.SZ,20231208,257384.5625,257384.5625,,11.0108
603339.SH,20231208,358642.3218,358642.3218,11.357,1.5073
603508.SH,20231208,599744.595,599744.595,15.1179,1.3676
000878.SZ,20231208,2119838.752,2119799.771,11.483,1.5118
920768.BJ,20231208,63807.75,44255.3442,,0.9698
000888.SZ,20231208,463683.5298,463683.5298,23.7522,1.8374
600725.SH,20231208,356183.83,356183.83,1168.152,10.0246
002616.SZ,20231208,384331.4478,243572.148,18.7402,1.5554
002875.SZ,20231208,276267.319,224362.3958,,3.2658
300034.SZ,20231208,1461718.792,1376955.3975,41.1961,4.4461
688636.SH,20231208,459957.3842,273112.6528,49.7678,4.3829
000620.SZ,20231208,314850.6097,314839.6164,,
300130.SZ,20231208,1389690.2051,1047039.5906,47.7559,3.5672
600851.SH,20231208,841318.5143,514529.6587,70.2609,2.0972
920239.BJ,20231208,201452.1016,77007.8906,,2.5841
301236.SZ,20231208,3888952.9433,2776367.1025,59.5259,3.7599
600726.SH,20231208,1818687.3283,443414.1979,18.5969,5.2053
600933.SH,20231208,1931961.3556,1931961.3556,23.033,3.2971
603030.SH,20231208,167667.6535,167667.6535,,
300735.SZ,20231208,1795858.0123,1762321.1018,53.0347,3.8319
600699.SH,20231208,2600463.0484,2525484.2159,24.9583,1.9256
600538.SH,20231208,239034.4467,239034.4467,,2.5542
301318.SZ,20231208,334218.78,95849.3224,34.3128,1.9086
300474.SZ,20231208,3601625.0881,2589720.8993,274.054,10.5449
300473.SZ,20231208,278193.5526,276532.9417,,1.8692
600727.SH,20231208,329307.2931,329269.9131,,1.1247
002871.SZ,20231208,238859.8377,130195.5994,21.5287,3.0513
301373.SZ,20231208,317389.3383,78017.2079,28.2721,2.1702
600846.SH,20231208,579778.6868,579778.6868,12.9012,1.5543
600928.SH,20231208,1480000.0002,1124672.6799,5.8021,0.4867
920974.BJ,20231208,124651.8,81368.7044,27.316,1.9215
002902.SZ,20231208,542125.76,383140.8273,,5.158
301019.SZ,20231208,277320.0,132737.2768,27.2432,2.5893
300640.SZ,20231208,193720.5047,136115.172,66.8087,2.3831
002460.SZ,20231208,8502362.1885,5087643.1508,7.2555,1.7527
002520.SZ,20231208,503354.2126,405667.3676,,2.3834
000040.SZ,20231208,565012.0706,402929.4546,,0.4995
688111.SH,20231208,14973687.4946,14973687.4946,125.0234,15.8154
600905.SH,20231208,12708647.1648,6026412.0,19.7901,1.5816
600346.SH,20231208,9432393.7132,9432393.7132,48.8184,1.6062
920870.BJ,20231208,133732.0,65870.8942,34.2505,3.0438
600104.SH,20231208,16497047.4474,16497047.4474,11.09,0.577
300319.SZ,20231208,838200.5066,797843.5941,38.2469,2.0372
603220.SH,20231208,1233463.5682,1224124.977,86.5732,6.7909
301507.SZ,20231208,623970.0775,147954.7948,72.7142,4.2474
300695.SZ,20231208,371885.3189,371885.3189,21.9361,1.5085
300214.SZ,20231208,287083.6076,248191.2979,24.2712,1.1129
920522.BJ,20231208,182185.92,97349.5374,11.5771,2.1834
600735.SH,20231208,273131.7255,271012.8138,42.8509,2.0271
300446.SZ,20231208,1068140.3829,317259.2759,43.573,4.517
601989.SH,20231208,8847189.7057,8568515.6734,,1.0586
688272.SH,20231208,149188.0,54235.0419,,2.8717
605001.SH,20231208,258126.102,258126.102,,1.0544
603936.SH,20231208,678856.5827,678856.5827,1284.3546,1.3045
600898.SH,20231208,82189.724,72726.8602,,
002090.SZ,20231208,400222.2866,395708.3232,107.8055,2.8096
