ts_code,trade_date,total_mv,circ_mv
000949.SZ,20060320,117737.1389,44597.04
002011.SZ,20060320,42993.8465,21985.6
600226.SH,20060320,102468.7765,48008.688
600748.SH,20060320,228553.6991,80600.9661
000038.SZ,20060320,52119.936,11024.64
000819.SZ,20060320,90163.0876,28448.3254
000932.SZ,20060320,799257.8736,320461.3736
000959.SZ,20060320,649230.2126,122103.0635
000962.SZ,20060320,169290.0,89361.1249
000981.SZ,20060320,73416.0,22800.0
600031.SH,20060320,301440.0,101736.0
600251.SH,20060320,86580.0,28860.0
600112.SH,20060320,78681.6202,31161.6202
600127.SH,20060320,79635.8553,45178.5314
600167.SH,20060320,62890.0,23170.0
600801.SH,20060320,192114.0,36504.0
600834.SH,20060320,270675.5401,71386.9556
000089.SZ,20060320,560676.624,254199.4583
000597.SZ,20060320,72306.7795,35214.3903
000883.SZ,20060320,73630.0253,32966.2077
000905.SZ,20060320,207680.0,66880.0
600227.SH,20060320,128180.0,71253.0
600401.SH,20060320,60899.244,36957.6
600525.SH,20060320,103919.76,34713.0
600667.SH,20060320,75607.5631,38876.2
600701.SH,20060320,94310.4717,50835.0717
600864.SH,20060320,103675.2627,34439.625
000539.SZ,20060320,1047805.176,202049.7022
000733.SZ,20060320,145754.84,72446.0
000995.SZ,20060320,57596.0,16456.0
600426.SH,20060320,172845.0,82593.0
600579.SH,20060320,60480.0,20160.0
600584.SH,20060320,171166.32,67953.6
600077.SH,20060320,54024.9545,19826.3561
002038.SZ,20060320,76176.0,27688.32
600859.SH,20060320,272330.307,137476.3878
000410.SZ,20060320,260803.2668,137732.41
000514.SZ,20060320,60299.4974,22180.698
000708.SZ,20060320,167179.9546,62137.8622
600393.SH,20060320,86400.0,31036.1501
600486.SH,20060320,75600.0,22680.0
600529.SH,20060320,105465.0526,73312.4988
600679.SH,20060320,111390.1935,15027.0196
600178.SH,20060320,197308.16,59173.66
600889.SH,20060320,65911.3361,27261.966
000010.SZ,20060320,39988.7459,18439.9256
000530.SZ,20060320,130905.6007,47776.5283
600306.SH,20060320,63417.4548,29362.4549
600369.SH,20060320,38595.2,16252.88
600381.SH,20060320,60918.0,19383.0
600556.SH,20060320,94143.1151,70150.5101
600201.SH,20060320,86060.041,39646.841
600806.SH,20060320,98492.9748,24120.0
600987.SH,20060320,101460.0,30260.0
000421.SZ,20060320,64853.4902,24984.8533
000617.SZ,20060320,237818.88,74318.4
002017.SZ,20060320,68735.6,25548.75
000540.SZ,20060320,65689.1047,22689.2233
