ts_code,trade_date,total_mv,circ_mv
600022.SH,20051230,435220.0,101860.0
600054.SH,20051230,278668.0,47840.0
600168.SH,20051230,158372.85,45772.5
000776.SZ,20051230,45843.3868,23202.806
000801.SZ,20051230,43307.7762,12894.3357
600272.SH,20051230,67068.0,16560.0
600503.SH,20051230,30030.0,10920.0
600087.SH,20051230,181021.0471,83661.0518
600123.SH,20051230,418770.0,162432.0
000753.SZ,20051230,83695.4405,34454.7835
600136.SH,20051230,35302.072,13832.312
000729.SZ,20051230,690121.8171,202453.8374
600270.SH,20051230,695409.961,175633.92
600275.SH,20051230,87692.0359,25097.8
000921.SZ,20051230,211297.3979,41428.713
600568.SH,20051230,42295.23,20867.814
600590.SH,20051230,86217.7928,34320.0
600629.SH,20051230,23766.2829,9068.406
600773.SH,20051230,36066.0116,13866.6528
600887.SH,20051230,576724.5923,379865.5865
000043.SZ,20051230,94462.67,25896.8012
000411.SZ,20051230,51286.2367,14031.1749
600079.SH,20051230,62422.4328,43058.7394
600221.SH,20051230,179642.189,91501.6102
600552.SH,20051230,35685.0,15860.0
600572.SH,20051230,77106.4,29673.6
600636.SH,20051230,249858.3205,110189.1417
600026.SH,20051230,1829300.0,248325.0
000558.SZ,20051230,40070.2156,17272.4956
000731.SZ,20051230,190636.5832,78463.6104
000737.SZ,20051230,119355.3,54695.16
000812.SZ,20051230,103501.2439,48156.4053
000831.SZ,20051230,103092.0,41535.0
600241.SH,20051230,53636.0,15180.0
000710.SZ,20051230,35532.0,10363.5
600246.SH,20051230,73048.0,23820.0
600289.SH,20051230,188484.2,71200.0
600783.SH,20051230,67561.1526,21675.264
600467.SH,20051230,123300.0,41100.0
600496.SH,20051230,74800.0,33456.0
600660.SH,20051230,527786.8985,203255.526
600889.SH,20051230,56218.4926,23252.8534
000010.SZ,20051230,41458.9203,19117.864
000550.SZ,20051230,517065.186,70442.4
600110.SH,20051230,161047.6687,66360.0007
600120.SH,20051230,130412.1511,54149.3194
000782.SZ,20051230,81054.0,30217.5
600734.SH,20051230,73475.7043,27741.0181
000666.SZ,20051230,186574.2,62727.0
000758.SZ,20051230,311308.8,146649.6
600228.SH,20051230,74016.0,24672.0
600837.SH,20051230,160947.2149,52528.3828
000541.SZ,20051230,364541.8794,149535.011
000582.SZ,20051230,80288.9868,24367.2
000612.SZ,20051230,133488.9511,58715.4148
600125.SH,20051230,309836.6569,165438.8969
600139.SH,20051230,29948.0188,11583.6
600176.SH,20051230,200019.456,66673.152
600205.SH,20051230,739200.0,211200.0
600227.SH,20051230,164050.0,67550.0
600256.SH,20051230,335165.7018,94737.6
000995.SZ,20051230,57442.0,16412.0
600525.SH,20051230,97250.58,32485.25
000029.SZ,20051230,478515.18,69928.32
600667.SH,20051230,71550.5719,36790.16
600701.SH,20051230,86532.2885,46642.4885
600863.SH,20051230,592384.78,118242.54
600864.SH,20051230,85917.9713,28540.875
000016.SZ,20051230,211899.1959,78917.9438
600009.SH,20051230,2778674.082,1091534.082
600072.SH,20051230,105109.5302,47773.44
000603.SZ,20051230,32104.5375,8179.5
600545.SH,20051230,59400.1807,22200.0
600620.SH,20051230,83233.5894,25105.2318
000021.SZ,20051230,586345.6808,160465.6808
000401.SZ,20051230,299421.661,109140.8718
600398.SH,20051230,102236.6163,68739.84
600031.SH,20051230,318720.0,107568.0
600251.SH,20051230,85140.0,28380.0
000876.SZ,20051230,222281.0363,73320.0
600689.SH,20051230,66126.1518,22550.976
000555.SZ,20051230,23320.8882,6270.0
000570.SZ,20051230,110403.6175,32752.5375
000607.SZ,20051230,109518.0026,56071.4162
600108.SH,20051230,159386.526,83937.126
600180.SH,20051230,116459.3971,37060.608
000963.SZ,20051230,164920.0,54837.7402
600551.SH,20051230,41250.0,13750.0
600518.SH,20051230,107155.8,34053.75
002040.SZ,20051230,107876.34,35135.1
600597.SH,20051230,459474.619,105840.0
600610.SH,20051230,149264.2616,10759.32
600715.SH,20051230,32965.632,14902.272
600794.SH,20051230,39229.8547,16489.3747
600132.SH,20051230,268098.168,81588.0
600143.SH,20051230,246837.5,82514.25
600782.SH,20051230,67627.1309,19656.0
600857.SH,20051230,57879.8438,27544.1479
600865.SH,20051230,152653.7771,76602.4049
000505.SZ,20051230,61179.4296,18371.7435
000506.SZ,20051230,36617.9562,21214.0845
600080.SH,20051230,65557.1968,28354.56
600155.SH,20051230,112200.0,32640.0
600213.SH,20051230,46550.0,14700.0
600528.SH,20051230,156210.0,57835.8
600711.SH,20051230,40803.36,10221.12
000895.SZ,20051230,656836.845,258038.25
000007.SZ,20051230,46237.1598,25618.6294
000498.SZ,20051230,73320.0,32712.0
600293.SH,20051230,64460.5,25380.94
600310.SH,20051230,108941.25,31275.0
002007.SZ,20051230,106128.0,47384.663
002026.SZ,20051230,58680.0,24450.0
600543.SH,20051230,61726.4,24976.0
600403.SH,20051230,80814.078,34236.0
600405.SH,20051230,63127.878,21780.0
002024.SZ,20051230,670752.0,225000.0
600866.SH,20051230,97446.1729,78514.1529
600966.SH,20051230,113616.0,57439.2
000061.SZ,20051230,166695.2801,101832.6047
000687.SZ,20051230,57744.0,24211.2821
000691.SZ,20051230,35887.02,18095.02
600303.SH,20051230,65286.0,46470.9375
000927.SZ,20051230,642855.1301,96639.4
600617.SH,20051230,77411.1924,4167.0
600720.SH,20051230,75617.3454,40512.6941
000792.SZ,20051230,887287.8,346800.0
000888.SZ,20051230,127471.896,50731.2
600894.SH,20051230,186297.87,43898.907
000042.SZ,20051230,176723.7235,51165.1282
000402.SZ,20051230,660453.6716,369075.945
000515.SZ,20051230,61029.6411,26025.7536
000589.SZ,20051230,96898.6118,47480.3114
000628.SZ,20051230,54971.04,24537.6
600148.SH,20051230,45285.264,13440.0
600179.SH,20051230,90750.0,27500.0
000563.SZ,20051230,131958.5509,53071.2
600188.SH,20051230,2911692.8,170496.0
600250.SH,20051230,85885.8967,36863.9918
600283.SH,20051230,97012.2,28900.0
000977.SZ,20051230,132010.0,39910.0
002006.SZ,20051230,51040.0,25839.0
600418.SH,20051230,313912.9146,225730.9146
600540.SH,20051230,91800.0,30600.0
600666.SH,20051230,58326.8454,24771.9669
600790.SH,20051230,102261.6887,69364.152
600774.SH,20051230,55755.0138,20427.7033
600015.SH,20051230,1990800.0,568800.0
000502.SZ,20051230,64291.0959,23606.6695
600133.SH,20051230,100315.5608,30284.8
600280.SH,20051230,109235.3463,71859.3724
600308.SH,20051230,263626.841,190084.1904
000875.SZ,20051230,158760.0,95760.0
000931.SZ,20051230,162638.1125,90338.1125
002001.SZ,20051230,161965.41,57530.25
600433.SH,20051230,62880.0,23580.0
600520.SH,20051230,47024.64,18720.0
002030.SZ,20051230,73986.0,25311.0
002008.SZ,20051230,168389.676,57354.075
600535.SH,20051230,281010.0,95395.5
600621.SH,20051230,153032.0465,85829.75
000020.SZ,20051230,81550.4334,16196.9941
600652.SH,20051230,126591.4917,126591.4917
600674.SH,20051230,141738.5063,56789.8031
600742.SH,20051230,63033.9732,30751.812
600830.SH,20051230,86697.6733,50801.2626
600028.SH,20051230,40403336.574,1304800.0
600186.SH,20051230,171496.0,70616.0
600215.SH,20051230,129493.7712,77818.416
000673.SZ,20051230,55314.6,16269.0
002019.SZ,20051230,65315.25,27054.6656
600778.SH,20051230,79741.7861,43856.094
600840.SH,20051230,56739.0696,26154.6219
600185.SH,20051230,74052.0,25432.0
000976.SZ,20051230,83808.054,36820.8108
000978.SZ,20051230,108855.0,36900.0
600569.SH,20051230,423829.4317,149625.0
600606.SH,20051230,107687.7316,47976.8675
600470.SH,20051230,104904.0,44640.0
600577.SH,20051230,66096.0,22032.0
600781.SH,20051230,52389.8949,14934.375
600853.SH,20051230,113401.2038,35051.2838
600881.SH,20051230,200793.9432,128941.3102
600892.SH,20051230,17271.0,5235.9174
002033.SZ,20051230,77968.5927,26493.75
000419.SZ,20051230,67570.6397,25162.8897
000971.SZ,20051230,40766.0,24103.231
600776.SH,20051230,180864.0,33984.0
600814.SH,20051230,95660.2789,40863.2296
000035.SZ,20051230,26422.2816,9724.0176
600091.SH,20051230,133600.822,81861.4
600158.SH,20051230,178061.0364,53387.1
600172.SH,20051230,96480.0,48672.0
000800.SZ,20051230,507780.0,170352.0
000852.SZ,20051230,200200.0,50050.0
600549.SH,20051230,324000.0,81000.0
600575.SH,20051230,81003.8,30735.0
600498.SH,20051230,313240.0,67232.0
600537.SH,20051230,60498.942,23933.0
600737.SH,20051230,222346.7664,112134.6672
600979.SH,20051230,73996.556,29120.0
000525.SZ,20051230,93880.0121,43350.9641
600589.SH,20051230,80448.0,27151.2
600706.SH,20051230,38776.0478,16650.0093
600714.SH,20051230,71997.1875,19199.25
600888.SH,20051230,90258.597,25535.25
600001.SH,20051230,700577.5941,237180.4026
600076.SH,20051230,60518.624,29827.2
000631.SZ,20051230,25959.9123,12383.28
000636.SZ,20051230,170236.2356,64454.9385
600265.SH,20051230,45990.0,17520.0
000988.SZ,20051230,138736.0,52840.32
600468.SH,20051230,62128.0,23382.72
600477.SH,20051230,94325.6308,30480.0
000155.SZ,20051230,244870.0,67730.0
600707.SH,20051230,112025.5808,38209.5168
600708.SH,20051230,129912.4277,63826.9643
002038.SZ,20051230,81889.2,29764.944
600587.SH,20051230,46342.8,21772.8
600693.SH,20051230,55575.6585,30438.7202
600704.SH,20051230,121044.918,53908.3893
600769.SH,20051230,99761.376,24984.96
600859.SH,20051230,224387.5978,113274.1954
000410.SZ,20051230,264894.2984,105184.6656
000595.SZ,20051230,55112.3616,20737.2306
000680.SZ,20051230,126755.616,88629.216
000948.SZ,20051230,65380.2578,18680.0
000819.SZ,20051230,82566.93,26051.58
000932.SZ,20051230,983580.1792,341677.1792
600199.SH,20051230,63391.2,23790.0
600973.SH,20051230,76680.0,38819.25
000592.SZ,20051230,30618.0841,9080.0481
600151.SH,20051230,303160.32,91653.12
000682.SZ,20051230,191851.9672,125841.4072
000695.SZ,20051230,59757.688,27012.5066
000951.SZ,20051230,219688.375,77850.0
600436.SH,20051230,236740.0,67640.0
000996.SZ,20051230,53590.0,16310.0
600372.SH,20051230,95530.0,25630.0
600531.SH,20051230,82405.1668,39475.35
000727.SZ,20051230,87275.2375,47825.9298
600322.SH,20051230,150416.133,69147.4325
000982.SZ,20051230,35964.0,14580.0
600495.SH,20051230,70184.62,36555.2
002036.SZ,20051230,42114.38,20493.0
600594.SH,20051230,106288.8,41246.4
600675.SH,20051230,287351.5,170620.8015
600371.SH,20051230,51925.0,20770.0
600497.SH,20051230,189920.0,83090.0
600539.SH,20051230,67620.0,25872.0
600757.SH,20051230,110009.6049,32713.2
000065.SZ,20051230,87716.0448,30516.8229
000557.SZ,20051230,73768.1615,41031.4613
000659.SZ,20051230,172073.9,111285.9933
600182.SH,20051230,106420.0,53210.0
000703.SZ,20051230,31447.0,13806.0
600291.SH,20051230,62400.0,23400.0
002022.SZ,20051230,109312.5,38923.2
002046.SZ,20051230,74425.0,37212.5
600731.SH,20051230,72536.8897,27461.1872
000008.SZ,20051230,29903.2024,17193.5304
000980.SZ,20051230,43650.0,16878.0
000985.SZ,20051230,85790.0,22380.0
600181.SH,20051230,41080.0744,19824.0
000780.SZ,20051230,118235.0115,53803.2456
600311.SH,20051230,93080.0,37232.0
600352.SH,20051230,213652.4,75107.76
000908.SZ,20051230,61880.0,19890.0
600653.SH,20051230,215386.9058,215386.9058
600676.SH,20051230,86170.5466,50535.9
600872.SH,20051230,112964.0435,62558.2546
000088.SZ,20051230,1228815.0,320775.0
600273.SH,20051230,51815.0,28847.7
600284.SH,20051230,92886.0,43401.6
000928.SZ,20051230,89113.185,37815.435
001896.SZ,20051230,97610.0,18160.0
600764.SH,20051230,130901.6126,42151.1312
600967.SH,20051230,72150.0,27750.0
600135.SH,20051230,120042.0,44226.0
600832.SH,20051230,1188638.4043,379452.6307
000002.SZ,20051230,1603547.3982,1152037.9731
