ts_code,trade_date,total_mv,circ_mv,pe_ttm,pb
301329.SZ,20241213,350271.6,123364.752,51.699,2.2697
300405.SZ,20241213,166926.7579,128431.4024,,3.4939
002393.SZ,20241213,450110.5141,445737.5441,23.8894,0.9055
920826.BJ,20241213,195879.0447,86939.9967,49.7026,5.8697
300724.SZ,20241213,2380457.8211,1964065.5689,9.7811,2.3033
001288.SZ,20241213,507826.5675,234307.5707,43.5321,2.5469
603214.SH,20241213,293843.4164,293843.4164,27.8061,2.7151
688677.SH,20241213,444703.818,444703.818,35.601,3.4698
300780.SZ,20241213,260485.92,186266.301,,2.268
300365.SZ,20241213,430096.3713,346780.1811,334.293,2.1529
300948.SZ,20241213,163834.8917,153042.3005,,1.9538
920454.BJ,20241213,166478.4,100075.734,82.2478,5.3615
605299.SH,20241213,371325.438,370658.363,30.2112,2.9879
300663.SZ,20241213,989080.4282,887802.1848,,9.7331
688597.SH,20241213,234216.3393,234216.3393,29.4465,3.0255
301489.SZ,20241213,384676.8164,226748.2741,65.5511,3.7613
600035.SH,20241213,740653.3145,740653.3145,9.2537,0.8664
300293.SZ,20241213,918859.4578,761112.0147,,9.9822
002336.SZ,20241213,260920.0,260920.0,,
002970.SZ,20241213,816064.5306,533469.3219,33.877,5.1731
600183.SH,20241213,5415127.5402,5285714.368,33.0732,3.7737
688216.SH,20241213,263701.127,261636.74,,3.8167
600470.SH,20241213,318697.6,318697.6,43.9354,1.7213
301368.SZ,20241213,658868.6,351770.2198,639.2828,6.7526
600847.SH,20241213,159725.4708,159725.4708,,2.5024
300414.SZ,20241213,290157.3247,279050.4487,,2.9704
000415.SZ,20241213,2504731.1192,2184048.5666,12.3838,0.8221
000429.SZ,20241213,2567509.9227,1600489.1246,15.7134,2.5168
601952.SH,20241213,1400048.0,1400048.0,18.8737,2.1514
300192.SZ,20241213,504576.7234,322191.8839,34.7513,6.2822
300693.SZ,20241213,748471.4965,609836.1332,18.698,4.512
301292.SZ,20241213,333302.4839,126593.4498,,1.148
688110.SH,20241213,1100759.6477,1100759.6477,,3.3813
603042.SH,20241213,221935.1589,221935.1589,,2.5321
688377.SH,20241213,366557.961,366557.961,44.6671,2.0669
002017.SZ,20241213,649503.3062,649116.102,34.7531,3.8658
000525.SZ,20241213,1118899.5679,853450.2677,,12.2213
300351.SZ,20241213,701742.0647,473745.428,62.8331,2.9299
001331.SZ,20241213,251395.2,62848.8,66.8525,1.6705
688327.SH,20241213,1460009.8121,1058828.4749,,11.41
300139.SZ,20241213,469088.0,400011.7532,,4.7514
600171.SH,20241213,2977477.8726,2977477.8726,96.3623,7.002
601579.SH,20241213,589260.5297,589260.5297,33.5049,1.6258
600476.SH,20241213,307160.49,307160.49,126.5972,24.1804
300492.SZ,20241213,1137940.407,1137940.407,276.4352,31.2312
600352.SH,20241213,3474558.4265,3474558.4265,17.4799,1.0376
688230.SH,20241213,582237.6,145559.4,50.6769,2.5996
600706.SH,20241213,336678.9162,335319.8442,,5.7411
300260.SZ,20241213,1049286.7729,740089.8595,39.5081,5.4399
301517.SZ,20241213,607542.1608,238888.9608,118.8631,4.5085
301193.SZ,20241213,337152.3793,168997.8193,68.1517,2.1407
300101.SZ,20241213,1363541.5857,1359070.2394,281569.1287,7.5399
000669.SZ,20241213,142205.4386,142205.4386,,9.1083
605389.SH,20241213,391340.4821,370100.5202,33.6198,1.8684
