ts_code,total_mv,circ_mv
600230.SH,886094.9066,886094.9066
600237.SH,438515.152,438515.152
002465.SZ,2572756.2331,2205768.9761
600007.SH,2022623.3283,2022623.3283
300552.SZ,571805.3,143085.3
601369.SH,1161888.0952,1161888.0952
002518.SZ,908455.6152,869203.7998
601818.SH,19185108.045,16362057.7545
600926.SH,5886643.2508,588675.75
002166.SZ,583770.6183,465902.1119
600841.SH,1374570.0704,827721.5526
300126.SZ,359334.9432,246884.8044
000708.SZ,602656.7717,602656.7717
600816.SH,5154662.4881,2824789.874
300593.SZ,485961.24,121511.34
600545.SH,800806.1469,800806.1469
002676.SZ,1124400.0,1124400.0
002067.SZ,757014.092,664528.292
601225.SH,5620000.0,5620000.0
600695.SH,689798.137,355473.1374
600332.SH,4311597.5967,2840767.371
600113.SH,648032.4,648032.4
603089.SH,455800.91,113960.91
600131.SH,549496.419,433207.5323
002628.SZ,598044.5504,551783.3448
600665.SH,462305.5487,462305.5487
000540.SZ,3048409.8758,2561159.2359
300382.SZ,561773.2285,287952.4676
600774.SH,396635.277,396302.7425
603318.SH,501740.4,145706.4
000750.SZ,2778042.1595,2778039.9354
300190.SZ,676664.4323,548673.9783
603908.SH,190199.88,47599.88
002199.SZ,464488.0286,250993.2997
300109.SZ,751656.9986,372303.9712
000070.SZ,810390.7092,700324.3096
300566.SZ,541480.66,129947.0
600892.SH,921017.9195,414192.4371
002290.SZ,537365.0986,336479.3983
603077.SH,2063301.1896,1637153.6574
002826.SZ,584147.88,146036.97
002027.SZ,10274516.196,4166891.4494
002121.SZ,1094474.2316,643811.6847
000638.SZ,443989.0,443989.0
002069.SZ,822045.6963,787972.2495
300099.SZ,807668.2889,437029.2501
002310.SZ,3967848.1217,2098643.901
300415.SZ,528000.0,349800.0
002569.SZ,788396.31,774238.0784
600802.SH,467031.4935,467031.4935
002330.SZ,591356.0,591289.9142
603599.SH,634368.8,229968.8
000547.SZ,2228791.4504,1405045.1846
002810.SZ,442633.92,111075.36
300090.SZ,1397830.1444,930221.3005
300590.SZ,603040.0,150760.0
600365.SH,464400.0,464400.0
603606.SH,493509.39,220970.706
002140.SZ,648088.1779,638195.4739
002200.SZ,448915.9858,262887.2702
002068.SZ,564569.1443,564470.913
002236.SZ,4323022.4049,2547682.3726
300254.SZ,399951.36,263719.6973
002435.SZ,1043391.4662,390610.0034
601088.SH,33016769.9553,27375123.0053
600860.SH,401744.0,306544.0
600765.SH,1241693.1072,1241693.1072
600729.SH,1119172.8641,1118892.0581
002529.SZ,517400.0,398000.0
002585.SZ,858641.1875,644695.1447
002831.SZ,2786469.66,278709.66
600401.SH,1082010.1498,1082010.1498
600891.SH,566326.1814,352178.4818
002463.SZ,816989.9643,816653.42
603959.SH,620704.0,155176.0
000839.SZ,4315728.8136,4314826.9294
300274.SZ,1479366.7956,880516.0847
300049.SZ,549657.9027,472156.6671
600540.SH,404523.1259,397822.9259
002686.SZ,699520.3321,445151.433
601311.SH,1421062.8813,1421062.8813
002382.SZ,598169.55,582634.0139
600616.SH,649449.4203,615903.4411
000889.SZ,1070785.7255,766877.0453
300570.SZ,640541.088,160135.272
601519.SH,1299955.8,1299955.8
002094.SZ,1045723.7886,892144.9706
603067.SH,619080.0,154770.0
601677.SH,737078.628,689363.2356
300379.SZ,928590.0768,588804.6614
000685.SZ,1606396.2612,1166338.6412
600202.SH,506776.3684,506776.3684
600675.SH,1430167.4989,1430167.4989
603018.SH,746512.0,451732.6074
603038.SH,440553.5,110303.5
002030.SZ,1675291.2108,1604697.5213
300239.SZ,373308.0275,360390.2738
601333.SH,3796775.832,3029599.032
300583.SZ,780800.0024,195200.0024
000411.SZ,487507.3731,487188.1844
603238.SH,647160.0,161790.0
603429.SH,506328.0,126582.0
601158.SH,3883200.0,3883200.0
600539.SH,441140.0,441140.0
000021.SZ,1443305.4351,1441887.8891
603360.SH,559227.96,139827.96
000875.SZ,1300666.2719,676072.0376
002663.SZ,1014910.7046,687445.4514
002572.SZ,2887092.3582,1807462.4783
600187.SH,1033709.455,909765.1425
300153.SZ,550720.0,549887.3372
000861.SZ,1059687.0918,829571.3702
002083.SZ,649220.0036,612107.4603
600196.SH,6156910.0898,4867882.0145
002329.SZ,1175208.9691,678682.2323
600757.SH,1035243.6829,1035113.0289
000615.SZ,948004.4183,430461.559
002420.SZ,389371.0,377673.3067
300154.SZ,445212.0,312569.6004
002249.SZ,2031527.204,1161650.448
000622.SZ,358040.292,358040.292
300329.SZ,384473.5164,383853.8664
600249.SH,606650.0,496350.0
600397.SH,534578.3363,534578.3363
000428.SZ,741778.128,523282.1594
600321.SH,892735.05,697900.08
600648.SH,2287728.4849,1883605.1224
600967.SH,2346898.5938,1142908.0906
600039.SH,1461550.6132,1461550.6132
000031.SZ,1525348.2722,1525341.0077
000738.SZ,2876707.9383,2876707.9383
600888.SH,580950.64,580950.64
600340.SH,7863113.1926,7863113.1926
603159.SH,601800.0,150450.0
600812.SH,1012729.7367,856096.6635
300156.SZ,3105825.0761,2013087.1568
002712.SZ,835869.9325,396216.6609
000061.SZ,1982054.105,1975702.9765
601100.SH,1010520.0,1010520.0
300508.SZ,601610.16,125150.16
300333.SZ,525504.0,517519.8864
