ts_code,trade_date,total_mv,circ_mv
600122.SH,20050217,165664.8,74736.0
600200.SH,20050217,426195.0,192341.25
600307.SH,20050217,471744.0,129600.0
600345.SH,20050217,176616.0,48168.0
000629.SZ,20050217,742288.1236,331340.0412
600988.SH,20050217,90942.1192,25100.0
000511.SZ,20050217,140037.3196,92667.1142
000552.SZ,20050217,65811.9,24713.04
000788.SZ,20050217,77385.0,19899.0
600333.SH,20050217,277660.8096,110462.4096
600592.SH,20050217,84600.0,28200.0
600227.SH,20050217,123760.0,50960.0
600256.SH,20050217,459012.4599,129744.0
600426.SH,20050217,214929.0,77220.0
600579.SH,20050217,74952.0,24984.0
600584.SH,20050217,184918.144,55616.0
600697.SH,20050217,77220.5062,45821.592
600740.SH,20050217,243825.7,101569.0
000603.SZ,20050217,41389.125,10545.0
000632.SZ,20050217,155013.0623,46872.2129
000716.SZ,20050217,72729.8915,41350.3039
000790.SZ,20050217,57974.94,18020.34
000807.SZ,20050217,230958.0,85023.0
600009.SH,20050217,3061936.9739,1202806.9739
600398.SH,20050217,142941.9357,73929.6
600488.SH,20050217,174766.5583,52778.7
600627.SH,20050217,378632.7454,37281.0022
600895.SH,20050217,731832.738,259745.4252
600896.SH,20050217,151343.7764,74449.206
600238.SH,20050217,68226.0,30414.0
000961.SZ,20050217,116305.11,50310.0
002035.SZ,20050217,58594.25,18625.0
600196.SH,20050217,429759.942,184696.422
600209.SH,20050217,139605.5517,52708.5
600222.SH,20050217,153844.1212,39550.0
600229.SH,20050217,109786.9501,46293.6788
600302.SH,20050217,188921.353,63882.0
600327.SH,20050217,120645.8567,44400.0
600493.SH,20050217,78540.0,27720.0
600501.SH,20050217,149476.8713,57456.0
600552.SH,20050217,62595.0,27820.0
600572.SH,20050217,92610.0,27000.0
600636.SH,20050217,187697.2612,82775.7109
600662.SH,20050217,255326.0916,136630.1096
600875.SH,20050217,461250.0,61500.0
000558.SZ,20050217,55184.4197,23787.5597
000731.SZ,20050217,261388.3048,107584.1256
000737.SZ,20050217,146793.3,67268.76
000812.SZ,20050217,104757.3848,48728.9088
000831.SZ,20050217,137577.0,55428.75
000916.SZ,20050217,442540.0,138040.0
600026.SH,20050217,3073224.0,323400.0
600241.SH,20050217,65296.0,18480.0
600756.SH,20050217,204786.335,98423.0582
600897.SH,20050217,200880.0,50220.0
000001.SZ,20050217,1276459.3297,924541.449
000524.SZ,20050217,96543.2004,35436.5276
000950.SZ,20050217,51770.0,18370.0
600006.SH,20050217,662000.0,198600.0
600105.SH,20050217,170341.1492,61035.0
600225.SH,20050217,75616.2003,32540.6417
600857.SH,20050217,76147.5686,36237.4836
600865.SH,20050217,116243.4239,58331.5133
600893.SH,20050217,86682.1092,42551.9306
000616.SZ,20050217,169764.387,78819.1796
000802.SZ,20050217,42198.75,14157.0
600192.SH,20050217,141661.0,48841.0
600321.SH,20050217,103403.04,48691.5
600665.SH,20050217,297402.1677,60711.0
000419.SZ,20050217,74064.4414,27581.1414
000585.SZ,20050217,209608.8,34464.0
000803.SZ,20050217,124674.03,59962.5
002037.SZ,20050217,80630.0,29320.0
600021.SH,20050217,997516.19,153120.0
600114.SH,20050217,133400.0,52200.0
600776.SH,20050217,295160.0,55460.0
600814.SH,20050217,98033.983,41877.2055
000035.SZ,20050217,57132.3896,21026.0556
000971.SZ,20050217,66946.0,29141.2
600519.SH,20050217,1534461.5,438855.989
600987.SH,20050217,141360.0,42160.0
000421.SZ,20050217,87154.888,33576.4827
000617.SZ,20050217,199680.0,62400.0
000899.SZ,20050217,210444.288,68689.92
002017.SZ,20050217,107144.0,29500.0
600201.SH,20050217,112926.5005,52023.9005
600400.SH,20050217,166014.033,66151.8
600410.SH,20050217,170516.0,43536.0
600650.SH,20050217,467765.3707,35461.3248
600702.SH,20050217,128511.3,56623.6866
600992.SH,20050217,86787.36,36960.0
000993.SZ,20050217,90900.0,30300.0
600165.SH,20050217,86664.0,34996.8
600173.SH,20050217,69920.0,30860.712
600216.SH,20050217,141318.84,41494.2208
600338.SH,20050217,60483.3332,19100.0
000672.SZ,20050217,44071.2986,20461.6741
000915.SZ,20050217,64192.7612,32709.1621
002034.SZ,20050217,78348.4,25034.4
600035.SH,20050217,373592.6505,112280.0
600115.SH,20050217,1795904.55,110700.0
600152.SH,20050217,116223.7032,43946.1
600498.SH,20050217,370230.0,79464.0
600537.SH,20050217,96384.246,29330.0
600737.SH,20050217,140175.1353,70693.5945
600842.SH,20050217,54329.8463,21224.8313
600961.SH,20050217,206462.1725,57960.0
600979.SH,20050217,81924.7585,32240.0
000525.SZ,20050217,134794.883,62244.2201
000526.SZ,20050217,31620.8637,13077.3387
000606.SZ,20050217,60377.396,25456.08
000830.SZ,20050217,151326.2172,43649.9937
000880.SZ,20050217,73718.8335,35280.045
000997.SZ,20050217,242904.0,64914.0
600161.SH,20050217,233058.0,78402.0
600267.SH,20050217,485671.68,124531.2
600312.SH,20050217,153479.4,50184.0
000763.SZ,20050217,424462.5,80850.0
000909.SZ,20050217,122500.0,37500.0
600343.SH,20050217,83065.0,29185.0
600435.SH,20050217,55170.0,24520.0
600361.SH,20050217,184592.163,73500.0
600517.SH,20050217,70250.4,22000.0
600599.SH,20050217,80136.0,25185.6
600682.SH,20050217,167131.1612,110990.88
600714.SH,20050217,70336.875,18756.5
600888.SH,20050217,96358.548,27261.0
600985.SH,20050217,66330.0,29480.0
000652.SZ,20050217,392081.0522,179622.3598
000701.SZ,20050217,139000.0,79925.0
000860.SZ,20050217,173348.35,61870.9
002005.SZ,20050217,131603.0,33878.0
600067.SH,20050217,164523.8651,106418.3097
600084.SH,20050217,132641.7456,50326.848
600170.SH,20050217,370438.47,120510.0
600259.SH,20050217,65300.4,28947.6
600468.SH,20050217,84128.0,22944.0
000988.SZ,20050217,243984.0,63648.0
600001.SH,20050217,704736.9061,233367.2898
600076.SH,20050217,102299.264,50419.2
600600.SH,20050217,1070600.0,202000.0
600812.SH,20050217,284192.1696,175037.1968
000030.SZ,20050217,45281.94,6320.82
000078.SZ,20050217,144724.5,69948.0
000566.SZ,20050217,71631.5432,29576.3432
000584.SZ,20050217,141969.0238,60191.4456
000681.SZ,20050217,67773.75,19820.625
600191.SH,20050217,168513.87,58185.4
600328.SH,20050217,148674.8644,51667.2
600628.SH,20050217,224102.7023,109754.975
600993.SH,20050217,111703.5424,39294.0
000529.SZ,20050217,99128.968,54014.5228
000533.SZ,20050217,192852.8,68241.376
600508.SH,20050217,472978.78,129580.0
600883.SH,20050217,103648.14,33043.14
600036.SH,20050217,6135970.7459,1612800.0
600104.SH,20050217,1834559.4904,550367.8471
600132.SH,20050217,264766.164,80574.0
600143.SH,20050217,209125.0,53775.0
600279.SH,20050217,118763.2992,44720.0
600489.SH,20050217,178920.0,63900.0
600604.SH,20050217,234509.9647,29469.2983
600531.SH,20050217,152483.7989,54108.0
600652.SH,20050217,189692.4813,189692.4813
600663.SH,20050217,1454925.836,125048.196
600674.SH,20050217,159890.3041,64062.6117
600742.SH,20050217,92647.2492,45198.972
600830.SH,20050217,114546.0168,67119.2439
000673.SZ,20050217,71440.8,21012.0
000817.SZ,20050217,722700.0,131400.0
000937.SZ,20050217,552075.0,129900.0
000958.SZ,20050217,124084.725,50982.225
600774.SH,20050217,53027.2734,19428.3049
000769.SZ,20050217,26326.8,11502.0
000848.SZ,20050217,127810.25,44863.0
000920.SZ,20050217,283584.0,122304.0
600068.SH,20050217,261851.8,128291.8
600071.SH,20050217,122773.2598,55551.7534
000752.SZ,20050217,99349.0316,41485.6618
000805.SZ,20050217,21342.4073,5378.0073
000809.SZ,20050217,46286.28,14140.0
600065.SH,20050217,63744.0,19920.0
600082.SH,20050217,112629.4735,59866.2809
600482.SH,20050217,99190.0,36400.0
600146.SH,20050217,58600.0,17580.0
600210.SH,20050217,462629.0429,192113.5865
600223.SH,20050217,198412.5,78186.55
600269.SH,20050217,582276.8495,233376.0
600313.SH,20050217,82721.6,26240.0
600872.SH,20050217,153919.1349,85238.7373
000088.SZ,20050217,1535085.0,400725.0
000780.SZ,20050217,172647.6639,78563.9088
600521.SH,20050217,340200.0,119070.0
600250.SH,20050217,158578.478,68065.1416
600283.SH,20050217,113561.34,33830.0
600582.SH,20050217,126984.0,42328.0
000070.SZ,20050217,156500.0,43820.0
000158.SZ,20050217,162540.0,49140.0
000507.SZ,20050217,158008.8184,89565.5732
000564.SZ,20050217,69692.4233,47154.6335
000605.SZ,20050217,51067.5,12766.875
002027.SZ,20050217,114999.3202,29783.0
600166.SH,20050217,302791.437,103428.0
600262.SH,20050217,75820.0,24530.0
000700.SZ,20050217,121763.1784,54000.655
000707.SZ,20050217,162451.0178,92431.0163
000900.SZ,20050217,343282.674,184354.674
000825.SZ,20050217,684444.12,310050.0
000833.SZ,20050217,113709.825,44365.275
000902.SZ,20050217,82775.0,25025.0
600004.SH,20050217,885000.0,354000.0
600305.SH,20050217,102864.35,32360.0
600456.SH,20050217,148059.2,44400.0
600480.SH,20050217,132480.0,37536.0
600500.SH,20050217,813308.625,261900.0
002026.SZ,20050217,68760.0,22920.0
600099.SH,20050217,81731.76,34017.6
600220.SH,20050217,284944.5542,141532.7214
600292.SH,20050217,169257.0,60720.0
600293.SH,20050217,95456.4,37585.392
600310.SH,20050217,104238.75,29925.0
000020.SZ,20050217,73621.919,14622.2864
000727.SZ,20050217,164494.069,90141.0529
000982.SZ,20050217,68524.0,27780.0
002036.SZ,20050217,56762.86,20460.0
600322.SH,20050217,180499.3596,82976.919
600535.SH,20050217,385320.0,101400.0
600621.SH,20050217,266757.9167,106867.2767
000692.SZ,20050217,102570.3479,45178.456
000738.SZ,20050217,108599.4,37128.0
600559.SH,20050217,63980.0,18280.0
600634.SH,20050217,47789.5911,21815.7359
600867.SH,20050217,135962.5821,66075.1603
600960.SH,20050217,79349.319,29240.0
000555.SZ,20050217,88946.686,23914.0
000570.SZ,20050217,172529.043,51182.779
000607.SZ,20050217,157500.3984,62653.9998
000963.SZ,20050217,186960.0,62166.2861
000522.SZ,20050217,188295.2106,78741.8106
000999.SZ,20050217,323037.0,85800.0
600150.SH,20050217,202854.2208,64680.0
000592.SZ,20050217,43571.8889,12921.6069
000682.SZ,20050217,290990.7827,190869.5027
000695.SZ,20050217,75085.8682,26110.4662
000826.SZ,20050217,75319.595,26975.0
