ts_code,total_mv,circ_mv
000529.SZ,466448.4737,453191.0366
600841.SH,995826.6147,599654.517
300295.SZ,630917.1,513629.8279
300126.SZ,325559.92,223557.7142
600827.SH,2216852.0328,1985554.7133
600330.SH,896078.6859,635335.0536
300378.SZ,916807.4844,510609.0004
000708.SZ,465137.7768,465137.7768
603288.SH,7764219.774,773080.74
300158.SZ,423648.0,420901.109
002626.SZ,1009152.0,1009152.0
600816.SH,2688462.6487,1724481.882
002043.SZ,597816.4949,508499.4868
000833.SZ,679764.6825,301098.5627
600833.SH,319013.4762,319013.4762
002188.SZ,739975.1031,308717.8851
000778.SZ,1960099.3602,1959294.2637
002107.SZ,554842.728,536628.9861
600545.SH,552792.7664,552792.7664
002676.SZ,618000.0,612684.5743
600758.SH,1228245.4498,105386.0382
000524.SZ,323878.1665,323875.546
000566.SZ,1151758.9924,1044052.5047
002320.SZ,633283.56,633277.8811
002503.SZ,1482624.0,894718.8507
600871.SH,7014759.8535,884533.3332
002067.SZ,661840.355,581118.23
601225.SH,4490000.0,1216790.0
600695.SH,597350.964,307832.4077
002398.SZ,414020.256,305498.728
000958.SZ,715926.4603,325372.9848
000050.SZ,2196922.8306,1478759.5599
000048.SZ,1267653.5687,1252405.695
002075.SZ,2718742.8231,2718741.5295
600332.SH,2836501.1123,2276838.1122
600234.SH,416633.621,416633.621
002025.SZ,849420.0,848994.3436
000725.SZ,8858573.0712,6055154.686
600113.SH,353964.6,353964.6
000543.SZ,1142272.634,1111885.9068
600131.SH,359441.2355,283322.6225
002628.SZ,589195.5558,507837.0276
002576.SZ,321119.5,230529.3278
600665.SH,438974.2407,438974.2407
000540.SZ,3231321.8183,2704959.6322
600568.SH,844513.2148,671251.0009
002601.SZ,940351.32,756762.3852
300382.SZ,361905.0426,97886.0799
600774.SH,300444.2393,300192.3503
600318.SH,580800.0,580800.0
002171.SZ,640389.5885,466417.4054
002775.SZ,462120.0,115530.0
000750.SZ,2565859.8806,2109357.8263
300190.SZ,631143.1699,590202.6675
600678.SH,382493.04,382493.04
300287.SZ,1457280.4703,832400.1817
603169.SH,1305354.0206,492274.192
002199.SZ,360294.6972,216091.6047
002758.SZ,369824.0,92456.0
300109.SZ,836727.7272,394407.5622
