ts_code,trade_date,total_mv,circ_mv,pe_ttm,pb
689009.SH,20240913,3064093.083,2335527.4905,31.5479,5.4495
688577.SH,20240913,208619.5812,208619.5812,96.9353,2.4179
301151.SZ,20240913,223530.7142,71592.4668,27.9974,1.1002
603599.SH,20240913,888422.8807,888422.8807,10.7268,0.9504
000547.SZ,20240913,981459.5172,975247.3273,,1.5103
002453.SZ,20240913,269705.8858,202811.5873,,2.1248
002493.SZ,20240913,8201675.25,7693607.8125,26.0974,1.8668
002810.SZ,20240913,383733.7481,359359.4947,20.4957,1.8596
605080.SH,20240913,205280.908,205280.908,18.5115,1.0511
300590.SZ,20240913,456160.933,351310.061,24.8645,2.54
300697.SZ,20240913,308505.6,236199.6,24.4295,2.8742
300400.SZ,20240913,275380.283,272588.8356,64.9166,3.6652
600365.SH,20240913,113688.4,111379.52,,3.9136
603606.SH,20240913,3225385.0759,3225385.0759,31.388,4.8651
002140.SZ,20240913,452437.638,346025.2127,12.9125,1.0923
002472.SZ,20240913,1738337.7858,1543480.7456,18.8783,2.1128
300751.SZ,20240913,2106470.0638,1457461.3773,22.1612,2.8913
002200.SZ,20240913,89488.5845,89488.5845,,29.7335
002068.SZ,20240913,389732.9539,389347.7764,,1.3163
920496.BJ,20240913,69210.35,39354.435,15.9589,1.287
002128.SZ,20240913,3427365.8708,3231653.8708,6.9648,1.053
002236.SZ,20240913,4451252.7249,2840563.0945,6.1862,1.2572
300254.SZ,20240913,193215.4735,174841.7793,23.3295,2.8969
603486.SH,20240913,2291035.8363,2291035.8363,35.9674,3.4914
301288.SZ,20240913,138252.8,60278.9427,456.0465,1.6947
600083.SH,20240913,46690.0,46282.6452,,
301118.SZ,20240913,161516.25,79565.6801,,1.1851
300597.SZ,20240913,191344.1611,190503.3111,7002.394,1.8572
002161.SZ,20240913,286286.1138,276108.7506,160.0576,1.859
688217.SH,20240913,77360.416,77360.416,843.6757,0.8281
601088.SH,20240913,75202348.0297,62418578.6597,13.4484,2.1351
603638.SH,20240913,1242412.4744,1242412.4744,39.8718,3.8953
600860.SH,20240913,412392.489,327729.2713,,3.8611
603317.SH,20240913,911711.7277,910635.2049,18.3907,2.1845
603916.SH,20240913,277917.2444,269840.8844,23.806,0.6754
688328.SH,20240913,111741.797,111741.797,,1.171
002579.SZ,20240913,395139.0099,375314.6924,,1.6329
605088.SH,20240913,306009.7339,297131.2139,10.082,1.4332
002568.SZ,20240913,1695780.2313,1160264.0266,21.9455,4.055
001300.SZ,20240913,240363.0512,65292.0198,,2.2776
300462.SZ,20240913,137366.229,103644.6851,,0.9842
603536.SH,20240913,178099.5944,178099.5944,82.2997,3.7644
600235.SH,20240913,156679.8,156679.8,19.6787,1.0496
300820.SZ,20240913,782267.5914,390268.4377,17.5261,3.4618
003000.SZ,20240913,479380.216,323301.2888,17.7696,3.6493
920402.BJ,20240913,243106.5986,243106.5986,9.6108,1.4566
001236.SZ,20240913,903976.6669,292812.7834,671.3425,4.8668
688653.SH,20240913,419386.24,53945.5529,,2.6185
002179.SZ,20240913,7832148.8582,7625410.1312,25.6457,3.6659
688222.SH,20240913,342982.08,342982.08,76.0575,2.5344
601702.SH,20240913,1404932.5542,1404932.5542,13.4499,2.8797
603373.SH,20240913,268709.6781,67177.4208,21.85,1.5671
300421.SZ,20240913,241104.9969,188882.139,40.1591,1.9531
600755.SH,20240913,1254205.6506,1213073.3121,10.6658,0.6084
600415.SH,20240913,4683621.3863,4670978.6422,22.032,2.5907
600486.SH,20240913,1907453.0582,1889453.6355,15.8383,1.9548
002513.SZ,20240913,126094.1734,88673.1367,,
300682.SZ,20240913,954201.5335,924147.3114,17.2006,1.2801
002714.SZ,20240913,20445885.4832,14255892.7422,,3.242
688419.SH,20240913,175644.0,45267.0852,28.0971,1.7936
300225.SZ,20240913,247698.8164,247136.1364,87.6635,2.9586
300988.SZ,20240913,211147.5223,161638.651,25.6039,1.8292
002494.SZ,20240913,110929.3511,84310.5088,,0.913
601512.SH,20240913,960788.49,960788.49,8.335,0.6687
688571.SH,20240913,195936.0,195936.0,13.7631,1.354
002575.SZ,20240913,286010.4,261980.4,,3.4805
600650.SH,20240913,552713.3272,391341.1952,31.04,1.4131
001339.SZ,20240913,706842.7894,205128.3942,147.9629,3.5331
002006.SZ,20240913,485655.72,485655.72,26.3402,3.6281
603353.SH,20240913,189172.854,185926.038,36.638,1.142
002958.SZ,20240913,1316681.1747,1167522.8794,4.8688,0.3913
002982.SZ,20240913,206963.3154,133923.4157,,1.3603
002300.SZ,20240913,325772.4987,325746.0516,23.0317,1.7601
600657.SH,20240913,838452.3069,838452.3069,19.3536,0.3391
002867.SZ,20240913,1124420.3479,1107871.0366,9.548,1.7913
300369.SZ,20240913,434024.5302,433438.3839,,1.7346
600858.SH,20240913,192424.6379,191492.7707,16.3038,0.7104
920394.BJ,20240913,165116.25,48308.4988,19.221,2.5022
603095.SH,20240913,262785.6,262785.6,61.7815,1.0626
300536.SZ,20240913,134912.5412,134896.4904,,2.2349
605319.SH,20240913,383989.1865,327344.8365,11.1285,1.7086
300595.SZ,20240913,1208454.6773,900462.4417,17.7627,2.7051
603255.SH,20240913,344102.2075,154054.4547,129.6608,2.1371
000561.SZ,20240913,383713.2134,382286.9456,,2.0841
600428.SH,20240913,1184951.2256,1184951.2256,10.3009,1.0071
300546.SZ,20240913,210013.9502,150599.3782,,1.962
600531.SH,20240913,598543.2061,598543.2061,9.3921,1.1788
002498.SZ,20240913,951463.656,951463.656,13.2468,1.1946
000599.SZ,20240913,301384.0662,301377.2397,,1.4445
688560.SH,20240913,208951.3909,208951.3909,,0.7425
002863.SZ,20240913,217311.7247,217311.7247,28.3768,0.814
002743.SZ,20240913,153649.7727,153403.5552,18.4015,0.4842
601700.SH,20240913,416920.0455,416920.0455,34.0209,1.5553
603378.SH,20240913,285445.3636,285445.3636,1557.3335,1.7282
002919.SZ,20240913,323029.592,320438.4645,103.919,3.8595
601319.SH,20240913,26357498.3875,21156662.9235,10.3044,1.0709
600610.SH,20240913,359948.2673,150772.1729,,167.4774
002215.SZ,20240913,745851.952,589155.0601,16.5728,1.9131
300969.SZ,20240913,394400.0,105098.7654,17.4253,3.3487
301039.SZ,20240913,1598628.1303,1239989.04,14.2494,1.1124
600371.SH,20240913,186664.764,186664.764,29.5331,3.3204
300674.SZ,20240913,766014.0813,765057.6314,23.6409,1.8949
600704.SH,20240913,2087409.8396,2071788.2201,6.3016,0.5823
300539.SZ,20240913,166714.65,128498.259,56.3587,3.1185
000581.SZ,20240913,1581220.2607,1306546.9871,8.5802,0.8166
003002.SZ,20240913,249000.0,227678.7525,13.7526,1.9315
603709.SH,20240913,100868.6484,99964.8,149.8889,1.7438
002092.SZ,20240913,878016.6163,873136.796,,0.3907
603661.SH,20240913,428743.6566,428743.6566,19.429,1.1803
601992.SH,20240913,1430821.332,1116777.2074,,0.3262
688550.SH,20240913,318884.659,318884.659,18.6248,1.1155
920396.BJ,20240913,55052.1119,38685.5173,13.49,1.8389
001215.SZ,20240913,217988.349,216039.1201,15.8303,1.2211
