ts_code,total_mv,circ_mv
002460.SZ,3102283.7056,1888555.8046
002520.SZ,553290.6048,172720.3044
000040.SZ,963494.2678,687100.7056
600346.SH,8347208.9561,5506755.2282
603220.SH,947754.56,236938.64
300695.SZ,358926.0591,89776.0591
300214.SZ,242713.19,177072.1741
600735.SH,224091.4084,224091.4084
300446.SZ,245845.6,237019.5968
600796.SH,162154.3535,162154.3535
600760.SH,3834265.8623,1091153.4961
002907.SZ,747712.14,110196.24
002951.SZ,954180.0,106020.0
300612.SZ,325296.0,91037.5896
300235.SZ,168334.5833,105552.2637
600360.SH,637383.3319,631300.1489
300161.SZ,234615.6183,228048.9278
000695.SZ,190824.736,190458.6302
300521.SZ,140256.0,92396.0507
000501.SZ,795907.4766,795420.182
000822.SZ,450231.2388,450231.2388
000760.SZ,119635.9173,101438.8615
603809.SH,214509.1032,118063.4616
603010.SH,389023.9704,354679.5098
002737.SZ,881256.0,779819.1277
002193.SZ,223766.7953,197005.721
002313.SZ,608712.0,607406.6815
002385.SZ,2359104.5889,1487531.4178
002238.SZ,579694.6548,579694.6548
603028.SH,244646.4,244646.4
601007.SH,315600.0,315600.0
002409.SZ,682246.0634,350455.8728
600558.SH,312366.4812,312366.4812
002254.SZ,658478.6208,658471.5265
300120.SZ,245518.1991,145274.6744
603595.SH,416898.5856,145304.7842
300218.SZ,150588.978,150095.8174
300338.SZ,357258.9112,205853.0368
002222.SZ,481792.5,476636.4739
002240.SZ,489303.9197,448457.1848
603055.SH,588012.88,108212.8178
600285.SH,479128.9457,479128.9457
603042.SH,225352.0,167404.3438
002017.SZ,559893.5493,559893.5493
600171.SH,972457.2245,936592.8045
601579.SH,420766.56,338400.0
300492.SZ,192108.8,83369.7099
002070.SZ,50820.6525,46463.636
300260.SZ,251819.18,158259.1979
300101.SZ,574452.45,564481.1057
002888.SZ,250724.2404,71544.1404
002625.SZ,1842172.622,436772.6947
300507.SZ,219775.1688,130253.6496
601005.SH,1730208.8398,1625812.163
600209.SH,138288.5182,138288.5182
002910.SZ,244104.02,96575.6237
600242.SH,410998.6098,273372.0984
300709.SZ,398816.0,256426.7235
600893.SH,4904660.901,4246043.879
603559.SH,303823.9988,178492.4884
600823.SH,1729288.5683,1729288.5683
300180.SZ,1423202.1446,857053.7204
300479.SZ,254777.2917,243274.3163
002891.SZ,357340.0,192450.3378
600081.SH,340212.6,340212.6
300716.SZ,186263.28,110312.28
601016.SH,1097067.84,1097067.84
002214.SZ,386655.9994,301221.941
002640.SZ,1357053.9984,923106.6787
000978.SZ,200935.8,200909.8112
601606.SH,1053752.322,215340.0
600409.SH,1158100.0403,1142937.8782
002486.SZ,287872.0,287872.0
300270.SZ,217414.7281,108297.2066
603712.SH,1676012.0,795534.2928
000028.SZ,1718501.7098,1235285.841
600399.SH,621211.5,621211.5
600015.SH,11709677.4511,9758064.5429
600586.SH,432917.31,432917.31
300545.SZ,329886.7246,111165.5414
603980.SH,663600.0,326004.2342
300098.SZ,1316312.0234,984912.2808
000927.SZ,634879.26,634878.0421
603779.SH,325179.7555,298520.9458
300576.SZ,211320.0,70288.3691
300466.SZ,331649.6154,176133.813
000410.SZ,522816.6138,505658.6293
300234.SZ,321962.4619,190711.0057
002122.SZ,273240.0,273240.0
600177.SH,3123738.3812,3123738.3812
601558.SH,777947.4,736228.7999
603611.SH,452104.5174,382269.5121
601229.SH,12720307.236,6047652.132
603160.SH,5143294.7081,2612166.5807
002114.SZ,297847.0409,297830.031
002301.SZ,657846.1091,656512.662
300094.SZ,413193.942,340143.9578
600299.SH,2799904.929,2799904.929
002887.SZ,301184.0,96640.7218
300573.SZ,398878.77,258830.8515
000963.SZ,4173295.7739,4173295.7739
600715.SH,699279.7695,484143.2492
000666.SZ,871008.81,363082.7135
000758.SZ,1146178.2428,1146059.7487
000507.SZ,563837.4864,467919.1289
600300.SH,590216.0,590216.0
000609.SZ,159807.7887,155929.4268
300555.SZ,221800.0,96783.6388
300388.SZ,502264.2845,491769.5624
002848.SZ,223813.85,117260.9835
002221.SZ,1418813.2286,1305141.8428
300765.SZ,717600.0,179400.0
002316.SZ,315282.24,235317.7417
603305.SH,980668.8,154869.0382
300394.SZ,516851.0822,425155.2957
601009.SH,7031750.369,7031750.369
002195.SZ,2204303.3978,2132220.8707
002573.SZ,783922.2725,781956.7431
002374.SZ,278144.5074,254004.699
000717.SZ,1025878.3498,1025878.3498
002168.SZ,691204.4932,670790.2882
