ts_code,trade_date,total_mv,circ_mv,pe_ttm,pb
600230.SH,20170310,887565.8477,887565.8477,23.9195,5.885
600237.SH,20170310,436257.6737,436257.6737,,3.1874
002465.SZ,20170310,2568464.7298,2202089.6284,48.2746,3.8431
600007.SH,20170310,1994419.4173,1994419.4173,28.0672,3.3256
300552.SZ,20170310,599120.5,149920.5,87.2542,8.0615
601369.SH,20170310,1163526.8654,1163526.8654,42.6734,1.939
002518.SZ,20170310,929831.0414,889655.6539,31.6389,4.725
601818.SH,20170310,19325145.33,16481488.833,6.4224,0.8861
600926.SH,20170310,5826441.9192,582655.5,14.8315,1.5203
002166.SZ,20170310,577648.6792,461016.2471,84.6181,6.8414
600841.SH,20170310,1337302.4077,805280.1738,144.9027,3.8191
300126.SZ,20170310,352595.4984,242254.3988,510.5489,3.4005
000708.SZ,20170310,603106.1802,603106.1802,20.6063,1.6198
600816.SH,20170310,5455465.0736,2989631.7235,17.9814,4.3731
300593.SZ,20170310,475678.18,118940.13,105.2585,9.135
600545.SH,20170310,802833.5043,802833.5043,,4.3766
002676.SZ,20170310,1124400.0,1124400.0,329.5437,10.3349
002852.SZ,20170310,681100.0,170275.0,33.1059,3.8247
002067.SZ,20170310,748262.484,656845.884,23.4948,2.3071
601225.SH,20170310,5640000.0,5640000.0,,1.7287
600695.SH,20170310,691220.4012,356206.0717,124.1484,10.2217
600332.SH,20170310,4410770.8446,2906109.3053,31.5783,2.5374
600113.SH,20170310,634651.2,634651.2,39.5475,11.5357
603089.SH,20170310,456334.26,114094.26,51.7377,7.047
600131.SH,20170310,547984.0435,432015.218,32.2881,5.2386
002628.SZ,20170310,601731.6314,555185.215,131.547,2.2602
600665.SH,20170310,466626.1613,466626.1613,79.0105,1.8969
000540.SZ,20170310,3062501.1387,2572998.1846,11.1675,2.1638
300382.SZ,20170310,561522.884,287824.1466,52.2408,5.7418
600774.SH,20170310,398730.1816,398395.8908,383.4684,7.0016
603318.SH,20170310,511248.6,148467.6,618.7774,11.642
000750.SZ,20170310,2769611.0756,2769608.8582,27.2296,2.0129
300190.SZ,20170310,670950.7399,544041.0255,74.4473,2.4122
603908.SH,20170310,209206.53,52356.53,44.0556,4.9576
