ts_code,total_mv,circ_mv
002916.SZ,3610657.8464,3594904.2483
600576.SH,827176.2597,521703.533
600775.SH,1237337.3683,909669.3683
300092.SZ,367057.1831,281220.783
600710.SH,976141.8272,976141.8272
688519.SH,620213.7272,242825.4406
300818.SZ,329837.2298,195128.3807
600798.SH,463309.1332,463309.1332
300464.SZ,293660.4297,196547.1256
601528.SH,967345.5677,389163.4023
000539.SZ,2656643.6969,1292279.3197
002818.SZ,991708.0955,395338.8005
000548.SZ,280559.2858,280544.1118
301211.SZ,662976.0,159319.8155
920368.BJ,921156.0798,477047.6141
002339.SZ,373028.2828,353781.867
300522.SZ,443370.8221,300381.8139
301096.SZ,673996.3598,428951.5598
920961.BJ,174408.2603,128740.7846
688353.SH,463188.0,161252.8996
002989.SZ,277816.0448,250913.2898
301153.SZ,1282068.0,754279.7787
002880.SZ,857757.6,857757.6
603031.SH,540960.0,540960.0
002792.SZ,681084.5004,406462.2426
603040.SH,305749.1686,304353.5765
300617.SZ,500797.9719,314380.6898
600863.SH,2519378.695,2519378.695
301159.SZ,411734.05,174137.6866
688659.SH,196640.0,108111.2955
301021.SZ,388778.4628,179521.1628
300102.SZ,704047.9274,700998.0334
300088.SZ,1642340.9107,1634159.0862
002261.SZ,2038768.5129,1825460.1501
000719.SZ,1066178.3065,695167.7398
300568.SZ,1822553.1819,1634594.1121
603068.SH,449770.6483,449770.6483
000882.SZ,489985.9985,489985.2949
001238.SZ,262350.0,76265.4431
600493.SH,189312.0,189312.0
920489.BJ,81739.0608,51330.5557
301371.SZ,1585517.04,149136.5632
001278.SZ,319232.172,79808.172
300797.SZ,486632.25,472821.0
600537.SH,590473.2689,584360.0189
601588.SH,666669.96,526680.0
301201.SZ,412776.4824,232633.1224
603967.SH,341120.0426,341120.0426
000159.SZ,314368.6394,314368.6394
688030.SH,363702.3561,363702.3561
002418.SZ,336374.4,336374.4
603660.SH,334932.4576,329148.514
301189.SZ,329408.1652,118052.9252
600778.SH,198419.9912,198243.8798
688665.SH,520170.0,160138.05
300881.SZ,293370.0,153102.4688
