ts_code,trade_date,total_mv,circ_mv
600774.SH,20120906,140358.6103,139004.7564
601199.SH,20120906,292250.0,100550.3825
600318.SH,20120906,239096.0,239096.0
300110.SZ,20120906,306363.9905,123858.243
600161.SH,20120906,730932.0188,692338.5
002519.SZ,20120906,201625.6,50406.4
002185.SZ,20120906,340499.392,312726.4247
000900.SZ,20120906,514325.2622,514044.2034
002142.SZ,20120906,2705023.6562,2329551.2441
002604.SZ,20120906,314829.6,219932.7972
002098.SZ,20120906,128495.0,128495.0
002582.SZ,20120906,212101.2,75121.7673
002337.SZ,20120906,210432.0,53309.44
600770.SH,20120906,693688.8,679558.8
002295.SZ,20120906,136187.4,68739.072
002171.SZ,20120906,321149.4,317414.3549
002433.SZ,20120906,247400.0,98945.8982
000061.SZ,20120906,753906.2014,746535.7849
600490.SH,20120906,594384.0,338184.0
600386.SH,20120906,293529.6,293529.6
002651.SZ,20120906,571826.0,58466.0
300302.SZ,20120906,167640.0,41910.0
002694.SZ,20120906,221760.0,55440.0
002082.SZ,20120906,165410.0,116999.2795
600310.SH,20120906,286686.075,286686.075
600107.SH,20120906,259920.0,259920.0
300187.SZ,20120906,426457.08,116225.2
000933.SZ,20120906,1535604.0,1357359.6444
000803.SZ,20120906,103589.7542,73208.4055
601100.SH,20120906,621180.0,155295.0
601678.SH,20120906,687720.0,223509.0
002235.SZ,20120906,144300.0,77956.6305
002688.SZ,20120906,282865.24,70716.31
000570.SZ,20120906,285739.5319,209389.5319
300018.SZ,20120906,118820.0,64199.36
000702.SZ,20120906,116252.6751,116250.6761
002027.SZ,20120906,117608.3601,75734.2641
000790.SZ,20120906,285527.1981,280449.4545
600259.SH,20120906,1197369.4,1197369.4
002121.SZ,20120906,318542.07,214899.651
002282.SZ,20120906,181012.26,172907.4742
300276.SZ,20120906,110526.0,27631.5
300229.SZ,20120906,321300.0,107866.0328
600818.SH,20120906,368203.97,272569.97
000002.SZ,20120906,9181000.532,8067800.0851
300219.SZ,20120906,222637.662,64965.0831
600398.SH,20120906,226311.4273,226311.4273
002338.SZ,20120906,240000.0,121298.908
000783.SZ,20120906,1873274.7328,1873234.9879
600182.SH,20120906,267240.0,133620.0
600100.SH,20120906,1592148.5875,1592148.5875
600162.SH,20120906,413083.189,194593.1366
002310.SZ,20120906,1749946.9759,577962.6092
002569.SZ,20120906,117608.4,36905.4
002658.SZ,20120906,303127.524,75807.9
600279.SH,20120906,228517.631,100692.9974
600823.SH,20120906,1052365.2089,1052365.2089
002220.SZ,20120906,370852.3056,313622.9488
002682.SZ,20120906,145280.0,36320.0
601336.SH,20120906,8204407.558,416960.2
600802.SH,20120906,223396.0946,223396.0946
002309.SZ,20120906,465701.4,195981.219
002430.SZ,20120906,1049948.325,386919.3642
000522.SZ,20120906,989703.2838,989669.796
000789.SZ,20120906,397889.1269,397870.0711
600435.SH,20120906,538389.18,538389.18
002184.SZ,20120906,127600.0,76982.6292
600896.SH,20120906,230782.3619,230782.3619
000755.SZ,20120906,268888.6278,268865.6396
601988.SH,20120906,75369781.8969,52791767.2703
002126.SZ,20120906,178716.0,130796.3416
600012.SH,20120906,620320.14,435934.4
600236.SH,20120906,759389.6882,375553.3354
002355.SZ,20120906,282844.8,92330.6421
600360.SH,20120906,267163.52,267163.52
600697.SH,20120906,346812.0035,338240.1127
002609.SZ,20120906,133840.0629,33840.0
000950.SZ,20120906,318561.193,282252.193
002629.SZ,20120906,209292.47,52327.69
002146.SZ,20120906,1746389.1201,1518274.5387
600321.SH,20120906,258612.72,258612.72
002063.SZ,20120906,710138.587,533925.8593
300311.SZ,20120906,123018.0,30798.0
000049.SZ,20120906,517898.3706,517738.6928
002440.SZ,20120906,471705.0,201701.5869
002689.SZ,20120906,228380.7795,57117.5
000788.SZ,20120906,401695.5245,328068.7532
