ts_code,total_mv,circ_mv
600230.SH,598084.6431,598084.6431
600237.SH,476327.9129,476327.9129
002465.SZ,2512675.1868,2154258.1076
600007.SH,1908800.4019,1908800.4019
300068.SZ,1557557.3403,1154137.9052
300552.SZ,756929.8,189409.8
601369.SH,1163526.8654,1163526.8654
002518.SZ,1010879.5326,967202.2674
601818.SH,18811675.285,16043574.8785
600926.SH,6137918.374,613803.75
002166.SZ,522551.2276,417043.4635
600841.SH,1202965.484,724386.8316
300126.SZ,329007.4416,226047.9794
000708.SZ,568951.1357,568951.1357
002626.SZ,916708.6254,856363.3
600816.SH,4325610.7396,2774610.7436
600545.SH,885279.3692,885279.3692
002676.SZ,1170000.0,1170000.0
000566.SZ,1779524.3796,1316929.8639
002067.SZ,781081.014,685654.914
601225.SH,5420000.0,1468820.0
600695.SH,660641.7209,340447.9842
600332.SH,3997819.9436,2634029.7758
600113.SH,635288.4,635288.4
600131.SH,603941.9357,476130.8474
002628.SZ,629016.0314,580359.0544
600665.SH,465762.0388,465762.0388
300382.SZ,640961.2317,203151.146
600774.SH,365211.7075,364905.5182
603318.SH,550744.2,159937.2
000750.SZ,3098423.3494,3098420.8688
300190.SZ,701559.8065,568860.4154
002199.SZ,463270.8168,277852.9214
300109.SZ,906284.5554,448892.6992
000070.SZ,861804.2784,744754.9428
300566.SZ,640301.55,160095.5
002290.SZ,576199.0714,360795.886
002803.SZ,667464.0,166866.0
603077.SH,2095414.8268,1662634.6481
002027.SZ,13655670.7605,792511.5788
002121.SZ,1097736.9068,641945.2365
000638.SZ,508653.6,508653.6
002069.SZ,760890.0476,728393.8266
300099.SZ,598175.5209,334829.4418
002310.SZ,3807206.4973,2013678.5608
300415.SZ,466800.0,309255.0
002569.SZ,680868.63,668641.4092
600802.SH,376145.561,376145.561
002330.SZ,597380.0,597313.241
603599.SH,675781.6,244981.6
002810.SZ,534658.2,134168.1
300090.SZ,1562824.2596,1040020.793
000613.SZ,527945.0,385186.12
600365.SH,495200.0,495200.0
603606.SH,459302.69,205654.526
002140.SZ,652994.5578,643026.9606
002200.SZ,408038.4842,238949.2169
002068.SZ,552427.8724,552331.7536
002236.SZ,4128761.8407,2433198.993
300254.SZ,419740.62,276768.3281
002435.SZ,1108174.0031,414862.3648
601088.SH,34051030.219,28232656.979
600860.SH,438880.0,334880.0
600765.SH,1197346.9248,1197346.9248
600729.SH,983392.3568,902266.2401
300467.SZ,841826.1984,459318.6795
002529.SZ,581100.0,447000.0
002585.SZ,756780.6623,568215.0189
600401.SH,1129259.5013,1129259.5013
600891.SH,631172.6907,392504.2621
002463.SZ,848798.9998,848449.3524
603959.SH,711424.0,177856.0
000839.SZ,4127577.1487,4126714.5837
300274.SZ,1599587.7678,948539.9533
300049.SZ,596515.7125,512407.5708
600540.SH,369674.8007,363551.8007
002686.SZ,645815.545,443953.5865
601311.SH,1529657.5373,1529657.5373
002382.SZ,604596.165,588054.4345
600616.SH,570712.6839,541233.6895
000889.SZ,898539.7058,643517.6135
300570.SZ,378855.84,94713.96
601519.SH,1566307.6,1566307.6
002094.SZ,1109100.988,946214.3628
603067.SH,777260.0,194315.0
601677.SH,770791.164,713307.9216
300379.SZ,1073652.8797,493495.8852
000685.SZ,1666875.8266,1127216.2134
600202.SH,453875.3556,453875.3556
603018.SH,723216.0,437635.63
002030.SZ,1878268.943,1799122.1453
300239.SZ,381603.7614,368398.9466
601333.SH,3435515.445,2741334.945
000411.SZ,488129.7229,487810.1267
601158.SH,3955200.0,3955200.0
000979.SZ,1660140.3802,1276400.1138
000021.SZ,1527167.2188,1525667.3078
000875.SZ,937713.0292,716234.7329
002663.SZ,1054274.8635,673016.5571
002572.SZ,2626686.1388,1644435.3173
600187.SH,898120.1487,898120.1487
300153.SZ,654080.0,653091.0617
000861.SZ,1127181.3525,882408.5786
002083.SZ,653760.0036,616387.932
600196.SH,5579937.336,4408727.0055
002329.SZ,1233843.7716,712543.7835
600757.SH,1065584.9397,1065450.4564
000615.SZ,904310.3875,410621.3555
002420.SZ,400198.0,388175.0361
300154.SZ,467562.0,328260.8454
002249.SZ,2247139.4278,868791.2697
300329.SZ,446793.4066,428069.502
600249.SH,434500.0,355500.0
600397.SH,516759.0584,516759.0584
000428.SZ,719361.756,507468.6876
600321.SH,1172186.8,916362.88
600648.SH,2296811.2779,1891083.4554
600967.SH,1142908.0906,1142908.0906
600039.SH,1455511.1479,1455511.1479
000031.SZ,1674074.2631,1674066.2902
000738.SZ,2921387.99,2921387.99
600888.SH,515545.6011,515545.6011
600340.SH,7756735.1111,6945118.5038
603159.SH,620300.0,155075.0
600812.SH,1055130.6597,891939.68
300156.SZ,2523040.9887,1635346.9
002712.SZ,932925.5655,292054.6969
000061.SZ,2150053.554,2143164.1021
002082.SZ,484092.0,417836.6223
601100.SH,951300.0,951300.0
300508.SZ,808889.52,168269.52
300333.SZ,636720.0,627046.1539
600006.SH,1458000.0,1458000.0
002668.SZ,1323296.05,964725.3084
601099.SH,3789871.9017,3602221.9017
600526.SH,700130.5755,520411.6066
002378.SZ,970375.8078,969080.1341
002035.SZ,996206.3114,919294.1
600130.SH,717312.0,717312.0
000692.SZ,335684.7749,335655.1044
000587.SZ,1692628.216,887993.066
002016.SZ,852786.7961,680984.7961
601899.SH,7474638.0466,5483919.8666
002392.SZ,689171.6746,373881.8176
300061.SZ,1433469.1699,394311.1727
000757.SZ,507622.1793,411755.4033
000876.SZ,3467971.1739,2875865.9322
002747.SZ,1005814.6457,218820.0
002705.SZ,1010149.5425,237013.4616
601368.SH,941102.1385,376285.2853
300052.SZ,678700.36,676729.2532
600624.SH,602546.5688,513314.5688
600720.SH,615598.1936,615497.0108
600562.SH,1540557.3942,1054364.6349
601058.SH,970335.4415,937587.6275
601798.SH,454859.678,454859.678
000009.SZ,2267558.9444,2236669.1342
603322.SH,651920.0,162980.0
600737.SH,2423265.7391,1562065.5404
603300.SH,567070.66,389081.486
002645.SZ,718396.4152,492969.204
300527.SZ,1504237.7,376140.7
300230.SZ,842153.3326,353379.5006
000972.SZ,533728.2367,533728.2367
000856.SZ,342770.0,342770.0
600170.SH,3316313.5441,3211436.4341
603589.SH,1991400.0,974207.467
600149.SH,992977.92,992977.92
300478.SZ,392752.97,142385.47
002212.SZ,871013.82,513963.1547
002524.SZ,467092.8384,464917.741
603099.SH,537873.39,207085.39
600333.SH,451236.0764,451236.0764
002594.SZ,14491894.8458,4464142.538
300438.SZ,905688.0,448689.9434
601636.SH,1032902.541,978769.341
002715.SZ,329176.0,193407.0905
600900.SH,29062000.0,12874388.6951
600073.SH,1084015.2696,1084015.2696
002179.SZ,2286543.9848,2284214.8529
600415.SH,4479765.2668,4479765.2668
300225.SZ,459522.18,320748.2227
002494.SZ,617282.8696,411826.2354
002575.SZ,827151.6,827151.6
300157.SZ,709208.2196,574287.9827
600651.SH,1135767.7734,880072.0881
300538.SZ,502320.0,125580.0
002552.SZ,513000.0,342254.6942
600082.SH,434835.9509,425621.8917
002103.SZ,798647.1572,458172.5275
002479.SZ,1124446.2,1030669.1533
002123.SZ,1404399.8908,996388.6087
002049.SZ,2055292.4576,2020209.8676
000565.SZ,561935.5171,561935.5171
002434.SZ,1578960.0,1557067.3945
000523.SZ,621257.7939,529561.2548
002530.SZ,1735263.1922,605009.6
601238.SH,15718105.7142,10326506.3831
600028.SH,64167741.1124,50645618.6544
300202.SZ,1445745.024,1128077.5683
002348.SZ,739763.2,572697.1189
002132.SZ,828214.3467,470752.9247
300036.SZ,836216.8786,566433.5711
000892.SZ,1176867.2914,448437.0608
000659.SZ,739278.949,739278.949
600658.SH,1121781.0025,814456.7524
002697.SZ,976480.0,525145.0851
002376.SZ,830409.4684,752357.2436
002515.SZ,1044960.8722,618180.1465
600093.SH,1641018.245,471418.245
300196.SZ,811212.0012,408687.7174
300336.SZ,1075096.14,894044.484
002768.SZ,627360.0,227418.0
