ts_code,trade_date,total_mv,circ_mv,pe_ttm,pb
000983.SZ,20170609,2413819.2,2413817.3501,28.3851,1.4165
300359.SZ,20170609,854959.0715,457461.052,102.4474,4.2546
002853.SZ,20170609,430295.955,108030.0,43.1319,5.1549
002373.SZ,20170609,1571527.6627,1201464.0686,45.9829,4.7488
603020.SH,20170609,475200.0,287288.1,28.3312,2.6382
300515.SZ,20170609,397800.0,175817.655,108.171,8.7341
000911.SZ,20170609,362970.6494,362970.6494,26.6451,2.2702
600425.SH,20170609,435697.6672,435697.6672,,1.1339
002543.SZ,20170609,1113640.0,851709.7207,24.7164,4.0818
603808.SH,20170609,727168.54,232508.094,31.0175,3.6905
000881.SZ,20170609,2142863.9136,625167.0885,61.2811,4.1565
600183.SH,20170609,1674092.768,1674092.768,19.0431,3.1209
600470.SH,20170609,318176.0,318176.0,,1.6034
000429.SZ,20170609,1819001.3296,407930.6669,15.6711,2.2966
601952.SH,20170609,1578340.0,387140.0,29.7794,3.1688
002830.SZ,20170609,382819.14,95719.14,74.5761,7.1577
002341.SZ,20170609,866035.5827,498301.4825,165.2575,2.7021
601515.SH,20170609,1208744.0,1208744.0,21.311,3.2784
002696.SZ,20170609,337920.0,199237.9277,58.603,3.364
603656.SH,20170609,385421.04,96355.26,45.912,5.0164
002648.SZ,20170609,1071092.16,1066400.0,17.8428,3.2618
002785.SZ,20170609,395000.0,190754.4823,164.8669,6.0408
002247.SZ,20170609,1169261.9703,716770.8276,26.3964,2.5057
002624.SZ,20170609,4722310.9549,1124856.898,32.0896,7.0954
000987.SZ,20170609,2624119.8873,634928.3301,35.4206,2.0696
603901.SH,20170609,491200.0,189112.0,54.4545,5.4891
000886.SZ,20170609,458816.3312,447914.4846,44.4728,1.7368
601968.SH,20170609,612499.9755,230299.9755,861.92,3.0847
000665.SZ,20170609,764733.3725,554206.3984,26.0975,1.3415
603798.SH,20170609,597500.0,255132.5,45.9739,7.2685
002608.SZ,20170609,4287645.5357,707975.7228,28.0564,2.7072
600641.SH,20170609,907734.7502,907734.7502,11.8256,2.0245
601139.SH,20170609,1908754.3659,1882744.3779,24.3608,2.3983
002288.SZ,20170609,625132.9522,443171.5721,,3.7058
300410.SZ,20170609,712544.603,253280.2032,77.0783,3.9395
300458.SZ,20170609,943134.0786,407176.1776,92.179,4.7831
002233.SZ,20170609,1137107.7366,963640.4123,20.16,2.5609
300488.SZ,20170609,350507.1872,84627.072,46.5212,4.4214
600029.SH,20170609,8855445.434,6334430.3,22.5789,1.9791
300335.SZ,20170609,654234.0084,474476.2469,45.1476,5.9615
600601.SH,20170609,823084.2015,823084.2015,326.1848,2.2691
603778.SH,20170609,706000.0,319400.1793,94.446,7.5485
600635.SH,20170609,1682887.7648,1378711.2548,31.6298,2.2364
000797.SZ,20170609,896637.7376,768156.6117,33.7537,3.894
002251.SZ,20170609,1089382.8822,932535.5333,68.238,1.7479
603369.SH,20170609,1574397.5,854341.25,18.9006,3.3056
300657.SZ,20170609,331968.0,82992.0,49.266,5.0819
300261.SZ,20170609,476296.3975,456381.1595,205.5568,4.631
300003.SZ,20170609,3648825.1822,2895595.563,49.6867,6.3372
000812.SZ,20170609,372663.9173,371804.3329,106.0909,4.1411
