ts_code,trade_date,total_mv,circ_mv,pe_ttm,pb
600262.SH,20210910,250580.0,250580.0,35.3241,2.0076
002375.SZ,20210910,1038497.286,1031519.2061,35.1966,1.2401
000799.SZ,20210910,7785623.2898,7785623.2898,95.2488,24.795
300333.SZ,20210910,268800.0,266498.0536,,3.3765
002386.SZ,20210910,1108036.1071,1107633.849,23.575,2.0704
300720.SZ,20210910,247276.8,126747.9058,29.07,4.6555
600006.SH,20210910,1840000.0,1840000.0,24.0812,2.2565
603520.SH,20210910,1119052.1115,1116198.9325,43.9376,5.5862
300703.SZ,20210910,235232.1792,220228.4416,73.2135,3.4334
002983.SZ,20210910,414414.0,116076.537,46.4343,4.0513
002668.SZ,20210910,607102.3997,540142.129,,2.7108
600960.SH,20210910,395414.4555,395414.4555,37.6224,0.7193
601099.SH,20210910,2399343.3622,2399343.3622,,2.4671
600057.SH,20210910,1909346.8652,1891657.9118,10.7861,1.6748
000921.SZ,20210910,1917354.5956,1269298.7644,11.3389,1.9303
002496.SZ,20210910,444738.9547,302094.2025,14.6733,1.5944
601018.SH,20210910,6560078.2086,5466731.8407,16.1944,1.2474
600749.SH,20210910,285295.6549,285295.6549,79.7579,2.7637
000023.SZ,20210910,198421.4232,198421.4232,181.1054,4.2257
002657.SZ,20210910,375047.6981,316330.2449,264.3868,1.6789
000981.SZ,20210910,1063389.3288,679619.3184,,2.2538
301032.SZ,20210910,303345.8172,71927.6143,31.6591,2.9295
000408.SZ,20210910,6677167.6192,1585760.4083,81.8071,8.007
600117.SH,20210910,528829.8355,528829.8355,,3.8922
000601.SZ,20210910,564047.9712,563698.5408,61.6269,1.1807
600919.SH,20210910,9659335.3805,9600631.1417,5.6426,0.6872
300980.SZ,20210910,298736.4227,74684.1057,32.8282,3.4224
605266.SH,20210910,529995.3259,131306.175,20.1936,3.0783
603326.SH,20210910,326578.1688,319833.8216,14.5328,3.0038
002241.SZ,20210910,16169447.4634,14091216.153,42.5703,6.6594
300775.SZ,20210910,2292183.0,1221264.0,85.2466,11.1803
300043.SZ,20210910,408097.0755,307586.3627,,1.518
603685.SH,20210910,223756.0,223756.0,17.2951,2.0217
688526.SH,20210910,1296420.0,234192.0,23.5264,4.5332
000301.SZ,20210910,17826143.0739,6385208.9029,127.2632,9.7941
300654.SZ,20210910,147264.2925,140447.7386,45.518,3.0843
300288.SZ,20210910,372749.3664,273896.2883,53.0757,2.5757
