ts_code,total_mv,circ_mv
603908.SH,209046.474,209046.474
300287.SZ,264090.3807,237763.8542
603169.SH,627020.063,627020.063
920523.BJ,107784.6566,63163.7397
002199.SZ,126833.4711,126833.4711
002758.SZ,443315.6292,440498.7717
688307.SH,174416.0,113071.7562
603341.SH,1930150.6576,193214.6169
300784.SZ,508894.0424,127228.94
688553.SH,585415.2,402349.08
300109.SZ,622579.2847,565092.5644
000070.SZ,441168.9324,435403.5267
300566.SZ,384007.6968,332293.464
600227.SH,243811.3249,184057.8548
688177.SH,1044309.76,1044309.76
601186.SH,11515451.192,9754752.184
600506.SH,248856.5385,191428.1074
600892.SH,247842.6353,247778.5544
002290.SZ,330733.7359,329334.0859
600787.SH,1079460.6907,1074189.3931
600985.SH,5057939.8555,5057939.8555
002581.SZ,691402.8941,420029.1367
002803.SZ,488191.7772,363632.8404
603077.SH,1563131.2904,1563131.2904
000919.SZ,420841.4932,337096.7068
603629.SH,511706.91,503739.6
300581.SZ,468693.3332,468693.3332
603733.SH,1330057.9381,1330057.9381
688660.SH,405333.3536,405333.3536
920021.BJ,95171.9948,72098.3229
300616.SZ,260663.0528,144248.1548
300561.SZ,249690.169,148785.5452
688227.SH,136118.5511,76046.6242
000856.SZ,143464.0,143464.0
603896.SH,528791.118,528791.118
002430.SZ,2423500.1301,2393106.0451
920152.BJ,101098.8727,77913.0392
688376.SH,416371.2,153708.0662
002971.SZ,412000.0,320798.6758
301299.SZ,262200.0,153747.2541
301386.SZ,288540.0,88460.1892
301587.SZ,456864.252,89879.0677
688221.SH,218379.3547,125134.6262
603931.SH,483729.5131,483729.5131
688567.SH,1368756.3512,1368756.3512
688530.SH,341695.6992,64233.5097
301363.SZ,1095135.38,302046.88
920533.BJ,125489.3283,44981.15
600301.SH,1189859.428,517906.416
600170.SH,1990450.5027,1990450.5027
603589.SH,2425800.0,2418197.0253
002442.SZ,228722.12,226117.6288
688169.SH,5430144.8936,5430144.8936
600149.SH,135336.96,135336.96
300478.SZ,100705.035,97908.384
002209.SZ,155043.63,120135.7511
601019.SH,2859053.0,2859053.0
300237.SZ,165820.217,165422.3026
002212.SZ,606674.5038,600031.7436
002347.SZ,198852.6967,194392.863
688322.SH,1100002.75,702528.09
688225.SH,532813.32,254469.6117
300692.SZ,200859.6188,177551.1072
300768.SZ,789334.4018,515738.6112
600865.SH,264120.7018,264120.7018
601898.SH,17527953.0148,12098944.5288
603216.SH,211241.43,53458.67
920808.BJ,785200.0039,764076.0157
601881.SH,12432415.3651,8235765.8374
002837.SZ,1704713.6214,1480666.024
600503.SH,310844.26,310844.26
688008.SH,5889939.4102,5889939.4102
603181.SH,593998.3,593998.3
688669.SH,135408.0007,68652.2678
300242.SZ,121834.603,120878.7114
002366.SZ,846941.6195,511381.0067
600031.SH,13636584.5609,13601994.8501
603033.SH,1314733.5314,1290977.048
603499.SH,335879.7729,335879.7729
603201.SH,306813.7763,124793.0403
002541.SZ,1234430.3982,887652.3896
002478.SZ,477719.8608,377421.9771
300638.SZ,1262711.9038,875515.4049
600660.SH,12255355.6263,9406023.8151
600016.SH,16637319.0308,13475606.8209
601619.SH,788729.1868,784290.3868
300162.SZ,351968.9152,227166.6164
301079.SZ,125705.2612,66480.6155
601595.SH,1086885.0,1086885.0
600398.SH,4490590.2268,4490590.2268
920885.BJ,96568.09,48848.3589
000883.SZ,3938500.3768,3913772.8982
600408.SH,175183.2,175183.2
688096.SH,82429.1404,82429.1404
603269.SH,219213.7551,219213.7551
301251.SZ,451521.383,112880.3458
600055.SH,966708.9548,743622.2736
001322.SZ,808111.626,137955.4624
002669.SZ,268754.6162,267433.1642
605305.SH,575504.16,575504.16
300558.SZ,1602382.4537,1597290.3125
000707.SZ,346252.7407,346252.7407
603138.SH,325368.0346,312844.274
600732.SH,1940368.3023,1694500.3447
002599.SZ,285996.1334,213864.6336
600705.SH,2100324.8353,2095453.1103
920006.BJ,106990.332,36111.69
002423.SZ,1783377.7151,1783377.7151
600855.SH,450008.4908,443790.1019
600379.SH,275057.9028,275057.9028
301175.SZ,682952.32,286368.7824
920985.BJ,171449.8148,74495.8698
600838.SH,239727.4246,239727.4246
300300.SZ,92024.8946,92011.274
002305.SZ,293082.4651,293063.4536
300769.SZ,924620.499,831096.2055
688768.SH,201126.5823,122254.5262
688349.SH,3379075.405,517209.5628
920564.BJ,61262.8528,27769.1797
002833.SZ,851854.3279,517246.9689
600320.SH,1849192.0789,1166021.179
688552.SH,586474.272,146064.4391
603116.SH,263323.7656,263323.7656
000060.SZ,1652015.0686,1651893.2424
688120.SH,3229526.3426,2319186.624
300873.SZ,360891.7841,264860.107
300641.SZ,1710668.1761,1710389.8065
300232.SZ,585337.8702,475248.2473
002367.SZ,489655.9326,322910.3061
300913.SZ,911854.8435,744767.5791
603858.SH,1685608.991,1685608.991
002124.SZ,588812.4655,413826.5949
300897.SZ,182785.1982,114491.9182
300119.SZ,684959.7172,491031.849
603937.SH,170028.32,170028.32
600580.SH,1746571.8478,1742643.7798
600682.SH,745757.2504,645443.3924
603298.SH,2747985.6788,2747985.6788
300745.SZ,261478.45,220416.5371
603936.SH,475320.095,475320.095
600898.SH,25969.6697,22979.6676
002090.SZ,346098.5893,342159.1304
920422.BJ,44595.2858,28080.8015
920640.BJ,260378.736,245368.0131
002536.SZ,598352.1094,558528.7595
688273.SH,207500.0,74340.5893
301001.SZ,142240.0,89433.4
601226.SH,619464.6,615337.668
688265.SH,170272.3124,107864.5124
300112.SZ,204944.1812,166848.7584
002104.SZ,380095.2832,321491.0407
002415.SZ,30679015.8611,29948150.6296
300016.SZ,230225.6085,229870.4316
002516.SZ,567743.7313,566394.6613
002335.SZ,1088379.5841,945153.3601
301539.SZ,383024.0,90816.9806
603811.SH,218311.9814,218311.9814
301268.SZ,679617.3009,305829.5705
002586.SZ,185364.2417,145307.2282
600190.SH,336384.972,298953.401
301165.SZ,1748863.6358,209863.6358
000850.SZ,290648.8228,290648.8228
300241.SZ,278735.6878,232160.7969
688378.SH,524533.5169,507064.2772
603193.SH,769131.8899,115371.69
001218.SZ,208286.12,117151.4505
603619.SH,989600.2474,989600.2474
002439.SZ,2206466.9399,1313898.9016
603037.SH,239787.2382,239030.403
300078.SZ,218316.6905,212783.3947
002946.SZ,859812.1282,850725.0114
001267.SZ,453710.5711,211434.9418
300465.SZ,294863.0896,294863.0896
600112.SH,63650.6058,63650.6058
600689.SH,141497.9055,107151.7167
301550.SZ,527010.0,131752.5
603615.SH,304935.02,304935.02
300346.SZ,1703091.2736,1609886.1261
601857.SH,183020977.818,161922077.818
603707.SH,2104876.5866,2103555.1907
601500.SH,890114.8116,878214.4252
001205.SZ,293397.1034,225309.6451
300486.SZ,193943.3754,188442.3358
688389.SH,817269.7157,817269.7157
600977.SH,2100375.0,2100375.0
601218.SH,276518.1488,276208.9158
300926.SZ,773843.2056,512901.4704
300046.SZ,475664.5871,475664.5871
600053.SH,576175.7232,576175.7232
300224.SZ,808762.1291,803549.4438
002514.SZ,334815.9328,257625.9328
600880.SH,459199.4786,459072.6735
300140.SZ,1993390.455,270973.0778
301503.SZ,239360.0,59840.0
300100.SZ,422811.5545,408351.3426
688196.SH,309120.0,309120.0
300483.SZ,221287.4429,215492.4569
920663.BJ,105367.2,31021.8394
600192.SH,176257.452,176257.452
300815.SZ,495449.856,482025.456
600363.SH,1312871.063,1312871.063
600743.SH,290916.5084,290916.5084
688339.SH,539583.8825,371263.738
002561.SZ,311822.25,310829.6753
002590.SZ,669107.4618,635497.3264
688275.SH,475214.3686,290774.1146
000513.SZ,3658128.8682,2359605.0652
603136.SH,303352.2953,303352.2953
688117.SH,286496.0,286496.0
600938.SH,149454772.4377,8929098.5221
300496.SZ,2492784.9452,1989263.8313
600085.SH,6068755.9094,6068755.9094
002953.SZ,363402.3617,207370.646
920839.BJ,121691.1,65669.0025
002138.SZ,2114973.0425,1984322.1155
002840.SZ,1279582.6606,970834.6349
300370.SZ,258287.0771,218669.8089
600088.SH,685248.1272,685248.1272
300380.SZ,207797.0141,191196.694
002409.SZ,2945992.3268,1971655.8039
301538.SZ,623336.0,147779.0519
600558.SH,337499.4165,337499.4165
002208.SZ,387989.9848,387481.0351
002254.SZ,867250.1629,815233.0605
601068.SH,1299030.2668,1123660.3028
301057.SZ,137581.5933,60555.4093
300120.SZ,289494.5402,262746.6529
603880.SH,121669.184,120241.472
603595.SH,486501.7883,486501.7883
300218.SZ,347396.187,346258.5068
002547.SZ,312471.8355,305810.3312
601965.SH,1861094.9494,1823041.2197
600306.SH,13709.2352,11977.9593
603729.SH,138046.902,138046.902
000995.SZ,156828.672,156828.672
002357.SZ,165835.7,165829.7488
