ts_code,trade_date,total_mv,circ_mv,pe_ttm,pb
688556.SH,20210611,346685.6988,82337.9552,59.4403,3.4598
603277.SH,20210611,1009368.44,980430.345,28.9731,4.1207
001965.SZ,20210611,4874622.4112,1524981.3918,11.6806,0.9762
600120.SH,20210611,1314930.6969,1314930.6969,13.7688,0.9675
603098.SH,20210611,1441828.7411,1441828.7411,77.6027,5.2873
600603.SH,20210611,527951.2757,524663.5157,6.251,0.8038
000925.SZ,20210611,453416.0938,437448.8919,18.805,1.827
605222.SH,20210611,785937.96,98100.0,15.998,2.6927
688536.SH,20210611,4160000.0,986105.38,242.0491,15.7934
000505.SZ,20210611,529946.733,451627.0649,27.3483,1.929
300722.SZ,20210611,891421.44,824564.832,157.5615,20.0243
688981.SH,20210611,43943016.2265,6094021.986,89.1738,4.3602
300584.SZ,20210611,232080.0,123863.5154,45.0006,3.4228
003040.SZ,20210611,1484857.8298,252425.8303,136.9108,10.815
002776.SZ,20210611,125351.4617,125351.4617,,0.619
605128.SH,20210611,270960.0,67740.0,29.4865,2.7706
000983.SZ,20210611,3350986.08,3350961.1989,14.3703,1.6892
688338.SH,20210611,446124.672,107069.9213,52.416,3.2431
002638.SZ,20210611,375033.0148,248047.506,79.1762,1.0455
002081.SZ,20210611,2154737.0273,2118480.9798,8.577,1.2784
300423.SZ,20210611,535806.0043,334182.4604,9.4984,1.3239
300359.SZ,20210611,387168.3508,325950.3991,70.1133,5.7443
002452.SZ,20210611,292285.074,229697.7114,13.1182,2.0134
688088.SH,20210611,1871660.0,1217160.6898,72.6195,6.7941
002853.SZ,20210611,428115.6067,171131.3981,18.7659,2.1914
002044.SZ,20210611,4129537.8888,4037076.8353,56.6716,5.4723
000151.SZ,20210611,253028.046,199907.9753,,2.8567
600328.SH,20210611,1098441.287,641874.5281,14.7242,1.6818
600970.SH,20210611,1781088.1576,1781088.1576,14.0434,1.6711
002892.SZ,20210611,383297.64,223744.9405,37.057,5.218
000400.SZ,20210611,1291667.2828,1291593.9533,16.9925,1.476
603359.SH,20210611,535315.2,535315.2,13.3494,1.6325
002148.SZ,20210611,243848.4763,198265.2509,135.8928,2.1676
300220.SZ,20210611,284407.2,282885.9036,,13.6731
300655.SZ,20210611,855345.0855,718707.0392,89.3546,6.5588
600083.SH,20210611,123510.0,122432.4161,77.5843,114.9436
300597.SZ,20210611,219120.0,201533.9218,68.426,2.6303
002435.SZ,20210611,746533.7441,724555.107,25.9724,1.4174
002161.SZ,20210611,406866.57,391948.8557,,2.8407
688217.SH,20210611,522035.3246,106184.0796,97.6301,6.0853
601088.SH,20210611,40889414.0674,33938556.1114,9.9794,1.0987
603638.SH,20210611,3589247.011,3337729.7677,57.3377,13.675
600860.SH,20210611,275480.0,182896.0,15.4951,3.9626
603317.SH,20210611,2152337.3239,525111.5791,58.5748,5.8842
600765.SH,20210611,1963932.9556,1791970.5959,51.7686,2.9466
600729.SH,20210611,1061039.2937,1060773.0737,8.2285,2.0759
300467.SZ,20210611,295256.7153,218742.9094,93.842,3.8405
002529.SZ,20210611,209040.0,209040.0,2001.917,2.4473
300928.SZ,20210611,348400.0,87100.0,46.808,2.8603
300773.SZ,20210611,2398459.96,1148256.8208,24.1324,6.0052
000829.SZ,20210611,777026.132,776108.0181,61.3082,3.2076
002726.SZ,20210611,1178022.8273,1165103.7649,12.0537,3.5684
600143.SH,20210611,5224453.3563,5224453.3563,10.0271,3.7182
600569.SH,20210611,968006.0071,806671.6728,12.3554,0.9517
002585.SZ,20210611,1999204.809,1521166.1238,21.9893,2.4209
600809.SH,20210611,40982770.2587,40822791.2087,101.5297,34.2539
002700.SZ,20210611,172772.5939,129218.7463,,2.026
300945.SZ,20210611,440844.0,104520.6634,54.6365,6.2011
002110.SZ,20210611,1902423.1607,1709980.8402,6.3926,0.8948
000708.SZ,20210611,11855739.9241,2957757.794,17.8013,5.1009
603501.SH,20210611,25129825.9486,22723438.4205,76.1087,20.1983
603399.SH,20210611,270577.534,269266.844,,1.4069
603288.SH,20210611,56734975.8576,56734975.8576,84.132,30.3654
300158.SZ,20210611,631909.2159,622217.5207,21.1633,1.1144
688017.SH,20210611,1499187.915,359805.3984,145.1843,8.7538
002626.SZ,20210611,2774785.1534,2774380.0634,26.6181,7.3801
600816.SH,20210611,1427444.9969,1373979.8257,,86.1661
002909.SZ,20210611,255857.4221,207170.7936,22.4027,3.0259
002043.SZ,20210611,750738.5659,701745.4705,14.0619,4.1593
000833.SZ,20210611,322169.6922,182236.9806,34.0555,1.124
600235.SH,20210611,190755.9,190755.9,33.8915,1.4082
300820.SZ,20210611,367878.72,115385.5303,32.4803,3.5032
003000.SZ,20210611,552787.2,54853.71,55.9698,6.8295
002179.SZ,20210611,8259487.403,8019511.0715,43.476,7.9158
688222.SH,20210611,1137129.84,789538.8993,186.2168,8.829
601702.SH,20210611,724933.2156,181231.38,23.105,2.6524
300421.SZ,20210611,328691.8011,246492.9385,37.7223,2.7534
600755.SH,20210611,1597876.4543,1518919.707,5.8818,0.9894
600415.SH,20210611,2981023.3976,2955665.2976,28.7654,2.1469
600486.SH,20210611,3548342.4852,3548342.4852,29.3772,5.5815
002513.SZ,20210611,181946.1587,168216.4826,57.8106,1.5677
300682.SZ,20210611,1808421.7719,1252288.0431,25.0694,3.4344
002714.SZ,20210611,33052031.9662,22294677.7376,10.9143,6.5315
300225.SZ,20210611,938295.7654,897367.7859,83.0835,9.0514
300988.SZ,20210611,298844.6,74738.656,43.7751,3.516
002494.SZ,20210611,144585.3068,110632.7014,,0.9352
601512.SH,20210611,1564841.16,832496.04,12.5853,1.3366
688571.SH,20210611,292160.0,69388.0,23.976,2.2521
002575.SZ,20210611,260481.12,218179.04,58.4152,3.2271
600650.SH,20210611,555471.3777,393293.9955,22.9697,1.5722
000780.SZ,20210611,557868.4782,557868.4782,,1.8869
300157.SZ,20210611,361753.5346,359186.7726,,4.1073
600651.SH,20210611,872445.7492,342856.5607,16.4937,3.6127
000816.SZ,20210611,411681.4589,386184.1894,64.7614,1.9567
300538.SZ,20210611,301681.6339,154136.7913,129.3311,6.7368
300766.SZ,20210611,622955.7,481896.3796,98.7996,3.8979
688021.SH,20210611,354113.3819,207884.0158,41.1555,4.0554
688468.SH,20210611,963202.0,79600.0582,66.7149,8.4795
600663.SH,20210611,5696286.7853,4142047.5533,13.7745,2.9736
002552.SZ,20210611,378196.9374,286944.8968,433.8902,5.6228
300344.SZ,20210611,264925.3374,177352.5558,,27.4632
300226.SZ,20210611,1197325.918,1152591.4197,52.7908,8.6538
300627.SZ,20210611,1045049.4184,815895.6703,45.9345,9.5305
600082.SH,20210611,189311.937,185846.9061,59.8972,1.0947
603958.SH,20210611,142153.44,142153.44,,1.4475
600987.SH,20210611,608501.0075,518635.3185,9.6982,1.2018
603158.SH,20210611,363209.7888,363209.7888,20.7401,2.9369
603221.SH,20210611,256320.0,64848.96,37.326,1.7538
600116.SH,20210611,1592815.039,1074079.6179,21.075,1.5625
002100.SZ,20210611,987418.5615,987418.5615,5.8535,1.6304
600172.SH,20210611,892712.1906,757793.595,,2.7651
605300.SH,20210611,1082827.07,108307.07,46.438,6.2504
002074.SZ,20210611,4609960.1604,4242987.1116,281.16,4.2183
002693.SZ,20210611,175512.0,171855.5657,,3.4899
600215.SH,20210611,308316.7994,308316.7994,27.256,1.2446
603718.SH,20210611,988540.0,988540.0,606.3604,9.2985
600273.SH,20210611,1256504.6862,1256504.6862,8.9751,1.6053
300481.SZ,20210611,662182.7558,578383.875,34.3518,3.7062
601077.SH,20210611,4872153.0,2520145.4927,5.6851,0.5047
300738.SZ,20210611,745352.0093,738897.7349,61.2018,5.6861
603977.SH,20210611,422511.488,331920.6688,19.6414,1.9469
600801.SH,20210611,4342058.2997,2820453.1797,7.2239,1.7842
603335.SH,20210611,187955.4794,187955.4794,38.7063,3.2274
603759.SH,20210611,724776.0,181194.0,36.1295,3.5809
002004.SZ,20210611,1286947.4742,1182452.3737,18.6389,1.3819
300244.SZ,20210611,2364566.5661,1743700.5765,20.8361,4.6287
300896.SZ,20210611,14149944.0,3229366.1298,249.364,33.0307
300687.SZ,20210611,716650.385,513720.6727,38.9527,8.7395
603203.SH,20210611,556477.6128,556477.6128,27.0546,4.6431
600850.SH,20210611,1267324.2649,1267324.2649,39.2929,4.534
603703.SH,20210611,384311.07,295623.9,264.2946,3.5151
605151.SH,20210611,252412.62,63112.62,21.5704,2.2441
300281.SZ,20210611,231664.7397,219721.2293,53.5121,1.8369
300677.SZ,20210611,3647676.4053,2524535.21,3.4368,2.7657
300058.SZ,20210611,1624156.6678,1552728.4091,18.3737,1.7389
002032.SZ,20210611,5542481.0049,4126360.898,27.1116,8.4886
002614.SZ,20210611,1209864.4428,856508.5916,20.5972,2.7451
002816.SZ,20210611,237600.0,231503.0486,,5.998
000713.SZ,20210611,549981.9898,500657.3205,127.3871,3.1881
600420.SH,20210611,1033122.1483,1033122.1483,14.0738,1.2768
300012.SZ,20210611,5548281.7905,5035053.9863,83.497,14.5161
601601.SH,20210611,31275730.0702,22253229.7702,12.6402,1.4125
002539.SZ,20210611,952524.3,619027.8123,15.3371,2.7872
300261.SZ,20210611,510554.0196,500861.3192,32.8735,2.4842
002886.SZ,20210611,317202.9406,240252.8506,39.0049,2.8433
300437.SZ,20210611,196235.2055,121127.3718,,1.7663
603356.SH,20210611,132673.3,132673.3,22.3027,1.7224
600291.SH,20210611,289662.0602,289662.0602,,1.3265
002869.SZ,20210611,342124.7677,282525.8398,6.6042,1.4427
601518.SH,20210611,314642.0632,314642.0632,14.6777,0.8226
300308.SZ,20210611,2770781.268,2648322.9663,32.7945,3.4766
300425.SZ,20210611,303393.2449,301550.5956,17.2553,1.6056
300003.SZ,20210611,5581569.3949,4723116.0197,26.0309,5.2504
002252.SZ,20210611,5075813.294,3744126.6133,35.2708,1.9803
300946.SZ,20210611,400620.03,100170.03,35.6863,4.354
000812.SZ,20210611,274423.2632,274125.3442,117.389,1.6945
002612.SZ,20210611,2036576.0611,1203031.3435,112.882,6.8356
300047.SZ,20210611,498716.3335,409787.3686,37.7181,1.5287
002802.SZ,20210611,307704.06,303401.727,32.6673,5.602
300942.SZ,20210611,1204985.16,115324.8173,102.0959,15.1887
600870.SH,20210611,163238.2955,163238.2955,3701.6946,160.8227
000157.SZ,20210611,8393264.9779,6338111.4457,9.6807,1.5152
300305.SZ,20210611,303479.403,244457.6803,15.6777,1.7915
300203.SZ,20210611,530350.3928,529774.8236,11.9987,1.4384
603825.SH,20210611,400763.1713,396878.625,18.9225,2.2221
600668.SH,20210611,430792.9527,430792.9527,7.8243,0.9517
603848.SH,20210611,525310.0,525310.0,18.0944,3.0846
300290.SZ,20210611,331964.3034,299234.3004,34.0233,2.1786
603877.SH,20210611,2296397.7644,2296397.7644,25.3079,6.1668
000909.SZ,20210611,368962.6518,253942.5532,83.0605,2.0247
688060.SH,20210611,408960.0,97128.0,60.6215,4.5366
000687.SZ,20210611,141746.882,139279.9096,,
600331.SH,20210611,445008.0,445008.0,,51.9015
002675.SZ,20210611,1687056.7276,1434784.9821,41.0681,3.8936
603818.SH,20210611,574719.2324,572270.0084,28.8637,2.5891
002600.SZ,20210611,5602757.1909,1823957.1231,21.0285,3.748
600754.SH,20210611,6566860.4146,4921483.9323,,3.9051
002789.SZ,20210611,155295.0,97329.4088,,1.5025
600277.SH,20210611,914806.0098,914806.0098,15.821,0.5782
