ts_code,total_mv,circ_mv
600230.SH,574137.7218,574137.7218
600237.SH,229698.413,229698.413
002465.SZ,2140843.4604,1937455.9359
300732.SZ,423853.735,260787.6568
600007.SH,1399115.4397,1399115.4397
300068.SZ,1044231.332,739082.3214
300552.SZ,289752.8816,111054.4758
601369.SH,1091551.3817,1066839.4217
002518.SZ,534102.4263,513174.4111
002913.SZ,646670.9132,157376.81
601818.SH,20785762.9802,15764983.7222
600926.SH,4252936.1581,1725721.5381
002166.SZ,508128.0513,508128.0513
600841.SH,673417.9979,405510.4958
300634.SZ,884422.11,466543.11
300718.SZ,358776.0,89694.0
000708.SZ,581085.1646,581085.1646
002626.SZ,736079.4208,716551.4792
600816.SH,2521272.5807,2154026.7168
603680.SH,953731.045,289014.1298
300593.SZ,299648.88,169952.1976
603833.SH,4707405.9459,1031887.526
002676.SZ,246960.0,246947.9381
000566.SZ,860370.646,775051.7209
002852.SZ,448528.0,193611.2023
002067.SZ,381141.943,334391.043
600695.SH,454413.4119,234172.5101
000050.SZ,2820265.4412,2505943.9276
601990.SH,2740772.4445,1672457.8401
600332.SH,6324326.7916,4166887.2825
002025.SZ,1040754.0,1040508.4209
603730.SH,882109.133,160402.4506
300752.SZ,365049.8688,91262.4672
300445.SZ,201626.9136,108304.6869
300256.SZ,345815.039,286632.7405
002895.SZ,486871.268,106494.232
603129.SH,263798.5402,127942.9496
300469.SZ,285953.7485,227625.9666
300532.SZ,440278.2086,189964.5191
600198.SH,1290524.6945,1288105.2773
603183.SH,245028.6944,144382.8311
000555.SZ,1136848.9021,1103198.9106
603986.SH,2218188.4836,1614794.4357
000737.SZ,178895.76,178895.76
002711.SZ,132008.8,131639.7415
603316.SH,168112.56,86898.3465
600626.SH,595751.6299,496459.7284
002930.SZ,568293.6508,229291.8453
000668.SZ,254183.3116,253917.6083
603617.SH,225584.7818,67454.4794
603601.SH,503215.2794,503215.2794
600232.SH,217372.2522,217372.2522
603035.SH,269640.0,165842.4961
000078.SZ,950328.6404,638689.2127
300128.SZ,450775.5497,438760.6331
600292.SH,469270.9509,469270.9509
000055.SZ,581913.0099,351351.0623
000997.SZ,1776056.1436,1712011.0085
002440.SZ,1435824.0,1142405.7965
600317.SH,1799489.2748,1799489.2748
600971.SH,681602.7741,681602.7741
002022.SZ,519345.9865,516877.4449
601169.SH,12347502.8148,10656838.32
001896.SZ,472891.6051,382028.3523
603787.SH,316200.0,109879.5
300513.SZ,456072.0851,416819.2991
600446.SH,1356604.6696,1356604.6696
300197.SZ,785735.0754,558077.8289
300401.SZ,843068.1461,807398.0183
002532.SZ,315431.1744,237004.6607
601688.SH,16057419.0,10593485.1915
300251.SZ,2027123.4265,1895359.6161
300454.SZ,3533777.9712,1832672.556
600309.SH,12427117.1457,5635227.9104
600095.SH,202668.86,202668.86
002033.SZ,324199.5195,324193.3068
002856.SZ,256106.448,64039.248
600754.SH,2299047.456,1556442.576
600277.SH,1322908.092,1291544.4561
600052.SH,270254.6185,270254.6185
