ts_code,trade_date,total_mv,circ_mv,pe_ttm,pb
688569.SH,20250314,445138.7371,445138.7371,20.778,1.5621
603325.SH,20250314,586562.66,246308.808,20.9796,2.5534
600805.SH,20250314,403323.9902,403030.5244,,0.9166
688246.SH,20250314,526540.0835,386343.4456,,3.1449
603766.SH,20250314,2067916.643,2067916.643,29.9096,2.3124
603408.SH,20250314,578711.889,578711.889,10.8937,1.8107
000004.SZ,20250314,162298.2257,154829.202,,10.1597
601628.SH,20250314,111815172.98,82377884.68,10.2185,1.993
301042.SZ,20250314,265843.4555,259539.3605,25.9496,2.5503
002350.SZ,20250314,373666.3008,364543.0851,,2.1995
600505.SH,20250314,397743.1425,397743.1425,,3.2717
688172.SH,20250314,2595845.4915,1262973.4081,,1.7688
688449.SH,20250314,2421900.0,342738.3217,204.7104,14.1632
300750.SZ,20250314,115368946.6682,102246975.9246,23.5558,4.9785
300315.SZ,20250314,1632100.9488,1549814.5842,78.6752,3.3749
000938.SZ,20250314,8448675.9478,8448675.9478,39.4097,6.2531
001231.SZ,20250314,180100.0,66342.5365,34.089,1.9124
600887.SH,20250314,18938554.5974,18845047.533,15.8921,3.3682
002354.SZ,20250314,1171446.7606,1145806.6553,,8.398
300307.SZ,20250314,779952.298,769714.9068,25.4632,2.4151
300637.SZ,20250314,233106.8791,232669.0704,,3.4342
001311.SZ,20250314,748805.2021,190060.7763,16.5887,1.6724
300762.SZ,20250314,1517165.3052,1517165.3052,,6.3084
000625.SZ,20250314,13037023.1689,10862857.0307,25.9448,1.795
301136.SZ,20250314,341804.3864,341804.3864,,2.3469
002681.SZ,20250314,1588757.1709,1358222.2931,475.8985,6.4303
301234.SZ,20250314,191488.0,51848.4736,47.2176,2.53
000922.SZ,20250314,830783.9015,701845.9098,25.7414,1.8922
688585.SH,20250314,323899.4676,323899.4676,33.5612,2.5415
688226.SH,20250314,744022.4168,625072.4168,78.3369,4.417
600256.SH,20250314,4110162.717,4110162.717,17.6761,1.559
600030.SH,20250314,41601274.949,34179578.584,19.1676,1.5561
603057.SH,20250314,819821.5295,134694.5496,24.1799,4.1023
000828.SZ,20250314,1065504.9168,1065503.5331,16.506,1.1093
002183.SZ,20250314,1381608.8364,1381600.8564,159.9415,1.5422
600988.SH,20250314,3688648.5448,3282897.1488,26.5518,5.1832
002548.SZ,20250314,315596.7139,315352.8249,,2.087
301131.SZ,20250314,188486.3552,121466.5271,62.5127,2.311
000605.SZ,20250314,274368.3908,258792.9218,123.6989,1.294
000913.SZ,20250314,994354.848,863415.5816,19.0917,2.2836
601233.SH,20250314,2909783.5253,2899036.6925,32.3255,0.8011
920357.BJ,20250314,217817.6,121079.712,45.843,5.7815
000967.SZ,20250314,1833659.2976,1832786.3393,36.7454,1.0566
600062.SH,20250314,2020537.0353,1997942.6005,12.2284,2.0032
601111.SH,20250314,12824589.435,8554010.4634,,2.7557
601216.SH,20250314,5029058.3644,5029058.3644,18.0463,1.9018
002175.SZ,20250314,740532.8217,740528.4717,272.8466,12.0656
688576.SH,20250314,329525.3583,169171.7022,32.5346,1.8642
301040.SZ,20250314,166901.462,119520.3462,,1.8898
605186.SH,20250314,309672.0,309672.0,171.9981,2.8909
688603.SH,20250314,612887.5016,220476.7535,79.7608,5.4529
688321.SH,20250314,774813.3063,774813.3063,,5.0989
605368.SH,20250314,758227.2098,710465.1532,13.5908,2.1579
688359.SH,20250314,535708.7684,535708.7684,,10.4479
603058.SH,20250314,376216.9573,374020.3237,22.4201,3.2506
002922.SZ,20250314,777350.8868,733071.6332,30.5636,2.4615
603786.SH,20250314,2542489.4385,2533033.0895,33.4396,5.0134
301585.SZ,20250314,476720.0,113016.934,45.5371,5.1185
920271.BJ,20250314,240238.6,105105.2945,27.0443,4.3022
003003.SZ,20250314,183693.4337,120631.5697,26.1793,1.4455
300424.SZ,20250314,414770.9777,413792.253,115.8325,4.983
002533.SZ,20250314,849169.8087,737502.759,14.3776,2.1891
000761.SZ,20250314,1548802.0152,1398002.0152,,1.2036
300712.SZ,20250314,467552.2653,465200.3067,81.2737,3.6067
688692.SH,20250314,2556640.0,511328.0,70.6275,8.6486
000935.SZ,20250314,1247461.5041,1247461.5041,22.2088,1.6904
002150.SZ,20250314,490003.412,483679.3,37.9556,2.7669
301191.SZ,20250314,894581.142,337979.9207,70.2943,5.2442
688439.SH,20250314,1321000.0,752426.0254,40.9565,2.6819
000915.SZ,20250314,662220.7766,661869.6461,13.5177,2.3981
002144.SZ,20250314,200448.7068,154994.0019,25.9857,0.988
300485.SZ,20250314,351616.472,199886.5429,,1.0569
688181.SH,20250314,403444.638,403444.638,50.8575,1.9276
301345.SZ,20250314,689702.9236,182132.1186,18.2757,2.3656
600461.SH,20250314,1144174.2562,1067128.0419,10.2448,1.2727
603117.SH,20250314,352328.2723,352328.2723,,4.0338
600405.SH,20250314,362182.2865,326985.7898,,5.8336
920906.BJ,20250314,187633.36,95833.148,116.9837,3.4106
601956.SH,20250314,341358.34,339626.7995,21.756,1.3798
300389.SZ,20250314,442182.1798,279367.6651,37.7098,2.9231
301123.SZ,20250314,603388.8,238020.3581,753.0453,2.0581
000663.SZ,20250314,195613.3627,177960.9949,132.8093,1.8315
605588.SH,20250314,324646.1312,322953.8605,198.7995,3.051
688248.SH,20250314,1870286.4,756460.8,51.2342,6.2586
601113.SH,20250314,482514.5228,482514.5228,15.1445,1.3328
603003.SH,20250314,208090.2137,208090.2137,,0.583
688429.SH,20250314,630001.26,185577.8825,,3.7035
000793.SZ,20250314,571212.2007,560848.4639,,6.8564
300444.SZ,20250314,598170.1924,443633.3689,51.9288,3.5711
000709.SZ,20250314,2336189.3668,2335803.2019,27.5637,0.4563
002391.SZ,20250314,331292.2005,236701.6136,,0.7523
003028.SZ,20250314,513625.2126,248390.3251,27.4602,3.0456
001376.SZ,20250314,633276.6,290349.1664,33.1161,5.767
600356.SH,20250314,235101.5945,235101.5945,14.894,0.9157
002349.SZ,20250314,602493.8719,602493.8719,27.8183,2.376
300206.SZ,20250314,744287.7363,434479.3615,47.6029,3.6918
688150.SH,20250314,832643.3634,369946.1484,49.876,4.614
688717.SH,20250314,782880.0,330843.2923,38.0817,1.7788
002470.SZ,20250314,624345.271,624292.3892,,2.8298
600498.SH,20250314,2855743.8854,2812623.9219,49.9999,2.2515
300656.SZ,20250314,442358.3111,323535.3377,,3.9578
300477.SZ,20250314,341973.9612,298417.5168,,2.0796
301161.SZ,20250314,286080.0,127133.952,50.9533,2.9322
300893.SZ,20250314,765225.9901,382461.773,28.1952,6.245
300853.SZ,20250314,455815.0177,342009.8033,,5.3034
920438.BJ,20250314,320637.5,180295.5218,45.2789,3.4004
300072.SZ,20250314,817702.6651,811316.1687,,1.3017
000825.SZ,20250314,2105851.1169,2101915.4367,,0.6374
300332.SZ,20250314,453320.1971,434727.9697,70.4109,1.0758
301045.SZ,20250314,253732.2234,156227.5644,174.7423,2.5616
688116.SH,20250314,1695783.409,1695783.409,66.9461,6.1944
300181.SZ,20250314,1116608.6373,956923.2779,22.1252,4.0275
603637.SH,20250314,233673.4736,233673.4736,23.2865,2.3692
000968.SZ,20250314,617266.6971,617266.6971,14.7014,1.0628
605179.SH,20250314,878190.0,878190.0,370.5522,7.9554
600089.SH,20250314,6376624.2246,6376624.2246,11.3389,0.9881
600756.SH,20250314,561987.2377,561987.2377,444.3624,2.5315
300327.SZ,20250314,860983.6355,858274.8285,48.723,5.0727
002679.SZ,20250314,209351.328,209351.328,292.5106,2.8774
603313.SH,20250314,366887.3671,366887.3671,,0.9844
688605.SH,20250314,1485468.143,279251.2322,68.3043,9.9965
301047.SZ,20250314,780178.0632,766990.1031,50.5788,1.4176
002176.SZ,20250314,1392361.6741,1392111.5987,,3.7304
300829.SZ,20250314,345745.1379,237443.0459,37.5977,1.8979
000970.SZ,20250314,1586522.1338,1586522.1338,1321.2452,2.4638
600692.SH,20250314,262767.7558,190492.8562,100.539,2.8157
603113.SH,20250314,505379.5571,505379.5571,50.8979,0.6012
688237.SH,20250314,237269.5649,116740.4456,177.1356,1.9381
000821.SZ,20250314,842126.6999,818309.1729,17.8778,2.0835
002782.SZ,20250314,691411.6064,688912.2489,53.1483,3.6321
