ts_code,trade_date,total_mv,circ_mv,pe_ttm,pb
002601.SZ,20220909,4228166.9579,2933378.452,9.3799,2.1085
300382.SZ,20220909,1347032.9146,1247760.0186,90.2501,6.1376
600774.SH,20220909,348728.2992,348503.3988,40.4027,2.1262
600318.SH,20220909,366600.2569,366600.2569,,3.2361
603318.SH,20220909,323577.5487,323577.5487,72.3917,3.0492
300110.SZ,20220909,503622.7303,502898.5836,38.4452,2.0775
301129.SZ,20220909,382885.33,94807.74,21.034,2.6198
002171.SZ,20220909,1331863.3103,1238499.9063,22.5874,2.1528
002775.SZ,20220909,212798.327,184046.4215,,5.7876
001227.SZ,20220909,2523193.8454,252319.3846,15.337,0.9744
000750.SZ,20220909,1965473.7106,1965473.7106,35.9759,1.0564
300190.SZ,20220909,357185.6657,348099.222,40.0502,0.8242
600678.SH,20220909,220561.68,220561.68,56.8795,8.358
300973.SZ,20220909,1208240.9,506915.7073,55.7473,6.0104
603908.SH,20220909,688307.49,688307.49,49.7511,13.194
300287.SZ,20220909,542533.4994,485449.871,,2.647
603169.SH,20220909,1056790.0646,1056790.0646,63.4408,3.4419
920523.BJ,20220909,108080.7683,65329.56,21.9071,2.8752
002199.SZ,20220909,183798.9841,183798.9841,,4.3961
002758.SZ,20220909,628839.5082,246683.4815,8.7924,1.6939
688553.SH,20220909,889136.4,109771.9257,24.8402,2.4433
300109.SZ,20220909,942865.0616,786415.9778,26.5028,2.9305
000070.SZ,20220909,559958.885,552152.6647,,3.075
300566.SZ,20220909,633728.4213,491597.2569,67.6048,3.7789
600227.SH,20220909,568893.0915,429468.3278,,1.8531
688177.SH,20220909,803315.2,208634.2406,,4.1873
601186.SH,20220909,10293292.457,8719460.089,3.9808,0.4796
600506.SH,20220909,162034.4397,162034.4397,,8.0062
600892.SH,20220909,248402.0995,239919.634,,15.4014
002290.SZ,20220909,200722.875,175127.5032,31.5877,3.4443
600787.SH,20220909,1204673.9898,1193543.7701,10.251,0.9412
600985.SH,20220909,3934922.9771,3934922.9771,6.7556,1.3263
002581.SZ,20220909,1186864.3192,721023.2986,75.5786,4.9203
002803.SZ,20220909,499121.8509,374389.1188,30.9894,2.5135
603077.SH,20220909,3417693.8382,3417693.8382,7.2047,1.9347
600486.SH,20220909,3491321.0863,3491321.0863,17.9494,4.2223
002513.SZ,20220909,225857.5119,189907.1625,,3.3736
300682.SZ,20220909,2706358.1961,2617767.1133,29.4415,4.2539
002714.SZ,20220909,31134670.3454,21066503.7726,,6.9935
300225.SZ,20220909,362011.922,350571.7388,,4.4
300988.SZ,20220909,313709.256,117071.3433,39.504,3.5285
002494.SZ,20220909,178467.9696,135642.4172,,1.1521
601512.SH,20220909,1326517.65,705707.85,9.1664,1.0563
688571.SH,20220909,231680.0,132642.592,26.8752,1.7236
002575.SZ,20220909,464040.0,441540.0,366.9439,5.9236
600650.SH,20220909,580845.4427,411259.759,10.1238,1.4865
300157.SZ,20220909,267754.5846,262388.0682,,41.1622
600651.SH,20220909,927600.3656,459386.4038,,3.9207
605033.SH,20220909,284818.131,69864.6,16.4371,2.6279
000816.SZ,20220909,575857.3805,540054.7588,146.1441,2.6314
300538.SZ,20220909,227216.2977,139520.769,,2.2013
300766.SZ,20220909,439309.8,376230.3687,50.8365,2.5831
688021.SH,20220909,180611.7358,108366.0146,70.2672,1.9542
001210.SZ,20220909,233676.2983,111462.9178,19.8297,1.8745
688468.SH,20220909,423857.0,288508.1437,29.794,3.2921
600663.SH,20220909,4147154.9683,3015598.3603,12.2246,1.9195
002552.SZ,20220909,477722.4473,360896.7118,772.9934,6.9994
300344.SZ,20220909,328553.685,250939.4002,,5.5644
688401.SH,20220909,634001.268,135338.1129,79.1524,4.9938
300226.SZ,20220909,543961.3364,523857.2743,34.8413,3.2928
300627.SZ,20220909,1798625.9665,1460534.2145,56.2634,7.9293
600082.SH,20220909,226140.5391,222017.3942,123.6088,1.3123
603958.SH,20220909,152074.32,149326.32,,1.719
605180.SH,20220909,213330.0,61332.375,18.3137,1.9707
002103.SZ,20220909,265533.6576,209473.7768,223.7796,3.2575
300609.SZ,20220909,173572.7562,134401.5655,84.7401,1.6563
002479.SZ,20220909,442015.0,440127.5454,23.2115,1.1539
601921.SH,20220909,1682222.2228,319622.0252,11.9194,1.403
002925.SZ,20220909,1557869.1379,1458885.0971,17.986,3.1339
002123.SZ,20220909,950602.5918,791926.065,,2.2555
600423.SH,20220909,316283.2303,316283.2303,174.4144,7.3038
600491.SH,20220909,1009640.2503,1009640.2503,19.6117,0.824
300746.SZ,20220909,238379.6744,225312.8972,47.7723,1.8223
002504.SZ,20220909,176437.69,71289.523,,11.9732
688282.SH,20220909,379192.0,84688.3535,49.4884,2.5425
301033.SZ,20220909,300982.8048,168737.2006,66.808,5.1303
002278.SZ,20220909,205972.8608,192921.8958,76.4049,1.896
301128.SZ,20220909,260524.2292,65131.2142,46.3903,3.266
300869.SZ,20220909,983196.7696,391700.9165,37.0651,5.4125
