ts_code,trade_date,total_mv,circ_mv,pe_ttm,pb
002342.SZ,20150313,678720.0,555811.585,216.2486,2.8506
000830.SZ,20150313,849619.2512,849108.4812,25.2233,1.438
300309.SZ,20150313,455189.03,154280.5934,54.6799,3.4956
000156.SZ,20150313,4621124.0351,476860.5141,149.9634,22.4998
002181.SZ,20150313,1414313.9887,424928.3394,63.4195,3.2588
000927.SZ,20150313,1209141.9072,1209139.5877,,4.8727
300235.SZ,20150313,379051.2,212491.8934,168.1753,11.2726
600360.SH,20150313,432514.88,432514.88,152.167,2.2128
600697.SH,20150313,444173.9054,433195.5939,16.1254,3.0081
300179.SZ,20150313,363960.0,224123.9866,97.1644,5.0839
002629.SZ,20150313,250189.752,248842.6244,434.6082,3.3221
300392.SZ,20150313,863296.0,215824.0,98.3524,11.3022
002220.SZ,20150313,496793.3768,416355.4338,36.8221,2.8152
601336.SH,20150313,16190446.854,10823430.1746,23.82,3.4583
000727.SZ,20150313,2060952.9759,325910.8999,254.7361,1.9192
600114.SH,20150313,613352.4306,382081.5726,49.716,4.445
002285.SZ,20150313,2053029.888,2052346.3565,51.9801,10.1296
002198.SZ,20150313,509539.8874,375782.7906,69.1803,5.9019
600611.SH,20150313,1960645.8948,1296510.3708,47.2268,3.3302
601866.SH,20150313,5234040.0,3553592.0,,2.1422
002109.SZ,20150313,276684.8,276684.8,,2.3844
300035.SZ,20150313,248586.5363,164934.5878,46.6035,2.9192
300137.SZ,20150313,637131.3864,498398.436,87.6343,5.0339
300358.SZ,20150313,696120.848,218691.0131,44.3654,8.357
600369.SH,20150313,5594303.1419,4603303.1419,55.0847,3.5242
600311.SH,20150313,455936.0,455936.0,,5.131
600853.SH,20150313,281824.0205,281824.0205,207.5445,3.5381
601188.SH,20150313,605304.1427,558072.0,13.9666,1.7583
600693.SH,20150313,378231.2986,377066.4218,21.4725,3.0554
601101.SH,20150313,1013998.5398,1013998.5398,52.0563,1.6222
000795.SZ,20150313,387506.5698,312777.724,,5.4249
000039.SZ,20150313,5345257.102,2483029.032,18.9203,2.4752
002508.SZ,20150313,1459845.25,1416259.375,25.3659,6.3058
002339.SZ,20150313,614948.208,461163.2775,47.3719,4.5471
600863.SH,20150313,2375367.705,2375367.705,16.9756,2.1399
000776.SZ,20150313,13495984.5379,13495984.5379,26.8707,3.4071
600265.SH,20150313,159394.4,159394.4,58.1278,125.5811
600702.SH,20150313,642893.8,642893.8,620.3754,2.8724
002201.SZ,20150313,280583.264,267294.2839,265.8342,6.5544
300102.SZ,20150313,514185.0,317508.8889,89.5152,2.8784
300088.SZ,20150313,980657.769,931059.3508,52.7444,4.4762
002306.SZ,20150313,728000.0,593331.83,,274.2125
000717.SZ,20150313,1246055.0712,859805.0712,,3.6021
600718.SH,20150313,2646693.1922,2646693.1922,77.1774,4.9027
600814.SH,20150313,723607.0791,314107.6173,30.0906,3.9011
002168.SZ,20150313,811616.3113,796320.7837,,7.7773
300230.SZ,20150313,240671.952,150893.2983,42.1005,4.1496
000782.SZ,20150313,609473.1249,466803.131,,4.2893
300317.SZ,20150313,372960.0,165503.1658,456.2045,6.3407
300118.SZ,20150313,649912.224,379829.36,96.7572,2.4144
000972.SZ,20150313,478195.819,478195.819,,5.5896
000856.SZ,20150313,223141.0,129825.3792,,4.5336
603518.SH,20150313,458738.0,114684.5,32.894,3.7086
600691.SH,20150313,780899.4026,480187.9986,,1.8582
002430.SZ,20150313,825121.792,801971.99,64.0166,2.3471
002310.SZ,20150313,2149565.1591,1175904.0627,32.8475,3.7666
002445.SZ,20150313,903880.9302,613340.55,134.0522,4.498
002397.SZ,20150313,364996.8,174964.7188,25.1554,2.8676
002309.SZ,20150313,1209894.3237,578892.6855,34.4831,2.7107
002126.SZ,20150313,480173.64,433808.7615,31.9615,3.2035
600012.SH,20150313,1026679.59,721506.4,11.7719,1.394
002405.SZ,20150313,1971050.6235,1840072.4924,167.7527,8.0103
600105.SH,20150313,425145.3849,425145.3849,15.0487,2.6467
600366.SH,20150313,1107199.158,1107199.158,33.5469,3.5908
601999.SH,20150313,759160.4566,759160.4566,115.6065,4.271
600350.SH,20150313,2395960.5968,2395960.5968,9.9061,1.1785
000960.SZ,20150313,2353094.4792,2353094.4792,646.9064,3.3234
600069.SH,20150313,435797.548,435797.548,,4.9544
002484.SZ,20150313,578739.2,529671.0473,38.3644,3.6566
002308.SZ,20150313,1074570.7462,1074461.179,101.4887,5.1707
601872.SH,20150313,2893925.0689,2893925.0689,,2.8251
002526.SZ,20150313,499824.0,348170.8211,1763.9854,2.5777
000686.SZ,20150313,3563999.3443,3076545.9135,33.3842,4.1028
002671.SZ,20150313,559056.7055,305224.2283,33.6784,3.7548
000923.SZ,20150313,277992.0,277990.7364,787.603,5.3665
002427.SZ,20150313,352529.9024,352513.2524,37.1422,3.2794
002092.SZ,20150313,1251215.1702,1118131.9335,35.7106,1.4363
600805.SH,20150313,1118926.2596,1116700.8273,10.6575,1.78
601992.SH,20150313,4497561.867,2924718.4675,13.9637,1.4775
603766.SH,20150313,1315228.5119,649576.1279,21.5106,3.2111
000004.SZ,20150313,162662.8369,162466.7641,,22.9576
601628.SH,20150313,103646673.235,76359884.51,36.2034,4.0189
600393.SH,20150313,243000.0,234499.05,39.484,2.4545
600505.SH,20150313,373317.12,373317.12,99.4456,4.0617
300211.SZ,20150313,204578.7744,115644.1904,193.7925,4.168
300071.SZ,20150313,621985.0272,384789.6828,88.0172,5.7734
000608.SZ,20150313,371957.0013,371957.0013,147.0128,0.931
002687.SZ,20150313,283408.464,83396.0745,34.6645,2.8417
600831.SH,20150313,864878.1543,864878.1543,85.5008,4.9054
300315.SZ,20150313,3696886.3145,1679294.9475,112.4735,9.2652
600057.SH,20150313,1284950.3174,533001.6,29.5683,3.4842
002488.SZ,20150313,783064.4245,500654.1656,117.5361,4.9347
000921.SZ,20150313,1374797.5067,908003.1174,17.793,3.9301
002345.SZ,20150313,1007372.5504,991887.04,45.6647,4.1789
300087.SZ,20150313,235699.2,158910.4228,470.5071,4.1462
002496.SZ,20150313,869641.6365,503870.1486,42.4985,4.2371
601018.SH,20150313,6067200.0,6067200.0,21.5615,1.9731
000023.SZ,20150313,353273.387,353273.387,204.8346,9.7557
000981.SZ,20150313,1176837.124,1175604.124,18.5026,2.615
002355.SZ,20150313,380651.7371,251678.4463,75.6221,1.9461
002609.SZ,20150313,759263.307,347140.4616,76.0626,8.8324
000950.SZ,20150313,446704.2293,446704.2293,,2.1605
002146.SZ,20150313,2956640.2931,2598016.6386,9.1832,2.127
600321.SH,20150313,559737.12,559737.12,78.314,2.6229
600648.SH,20150313,3748922.8074,2675357.8088,53.711,4.2177
600967.SH,20150313,1216962.6105,1143308.412,60.4966,5.215
600039.SH,20150313,1851096.1279,1238954.3279,26.9722,2.6216
000031.SZ,20150313,1576132.7569,1576122.7487,27.2446,2.8866
000738.SZ,20150313,2206507.1642,2206507.1642,94.5034,4.861
000534.SZ,20150313,442293.8256,438008.8673,86.3276,3.4818
002475.SZ,20150313,3252853.6782,2996850.78,50.0312,7.0808
600361.SH,20150313,495361.091,495361.091,43.3744,1.5958
600652.SH,20150313,1385618.6207,926852.2665,,6.7809
600257.SH,20150313,348045.75,348045.75,,4.5201
603100.SH,20150313,660045.0,167100.0,42.5561,3.8199
002061.SZ,20150313,407027.2259,367172.1899,,3.8276
300096.SZ,20150313,849680.0,590836.35,185.7534,12.4538
600038.SH,20150313,2839509.341,1891395.05,73.3117,4.6712
600128.SH,20150313,385204.0675,385204.0675,56.0696,2.6551
603698.SH,20150313,1332965.9,266075.9,58.3769,7.1005
300291.SZ,20150313,1996898.1849,1339272.0,133.3078,5.4802
002232.SZ,20150313,556851.5442,542434.1418,724.3183,5.549
300068.SZ,20150313,719900.1882,487978.4887,66.6194,2.5662
002646.SZ,20150313,1098450.0,1098450.0,34.6924,4.9397
601179.SH,20150313,3562488.2346,3028115.0,46.1303,1.9887
601369.SH,20150313,1515862.4655,1515862.4655,33.1765,2.6095
002518.SZ,20150313,590489.9042,554706.3987,38.7058,3.7993
002194.SZ,20150313,742099.8,413602.8101,52.3115,3.6588
002322.SZ,20150313,467570.6,431257.6492,75.9509,3.7883
300056.SZ,20150313,444787.2,338015.5723,75.8343,9.5958
002231.SZ,20150313,389625.6,222429.48,485.764,5.9801
600795.SH,20150313,7624354.3639,6912427.7589,12.6693,1.555
601818.SH,20150313,19605219.9,16720350.99,6.9098,1.1342
001696.SZ,20150313,1387772.627,1081267.3122,37.9509,4.3147
000683.SZ,20150313,909817.2163,431511.4584,23.0452,1.5033
000019.SZ,20150313,281208.8919,235603.7117,,3.0444
600874.SH,20150313,1872523.7002,1426443.7002,57.5633,4.5486
600485.SH,20150313,12224168.5715,579428.066,8265.1138,14.1811
