ts_code,total_mv,circ_mv
002915.SZ,364359.7271,88090.31
600113.SH,283064.6381,283064.6381
603089.SH,199216.892,199216.892
601860.SH,1691330.6667,801612.5008
600131.SH,2239054.1195,824286.3585
002628.SZ,337661.7832,324554.1624
600665.SH,297258.1472,297258.1472
000540.SZ,2591944.2312,2574108.1996
300629.SZ,238873.8728,85763.6387
300382.SZ,405925.4094,405883.8332
600774.SH,293443.7666,293197.7462
603318.SH,366771.9966,366771.9966
000750.SZ,2852931.3693,2852929.6008
300190.SZ,641136.0948,596446.6722
603908.SH,163924.02,163924.02
002199.SZ,243442.363,243442.363
300109.SZ,638061.2414,231851.6727
000070.SZ,948662.676,923829.4926
300566.SZ,411746.9265,254184.4977
688177.SH,2414914.56,318517.0245
600892.SH,283648.3433,273962.2848
002290.SZ,116744.6307,103897.7056
002574.SZ,254496.0,254496.0
300131.SZ,742251.3396,546743.628
300683.SZ,721211.4691,331105.8558
600090.SH,650727.6511,650727.6511
600530.SH,304200.0,304200.0
603577.SH,268707.176,228401.1
300022.SZ,151715.9116,136769.3245
600455.SH,170260.508,170260.508
300633.SZ,1207947.52,585157.9292
002500.SZ,2381786.5788,2381786.5788
002312.SZ,729010.5268,713426.6121
002280.SZ,727167.9915,588850.8042
002659.SZ,312102.9339,312099.6474
002883.SZ,168771.4753,88015.8911
603610.SH,653796.6949,163449.3368
002521.SZ,296811.4914,254363.5038
002933.SZ,454613.9,185428.487
600867.SH,2450956.163,2450956.163
600389.SH,629937.0,629937.0
600495.SH,594429.9159,594429.9159
300201.SZ,423655.0578,369988.5905
002245.SZ,481824.083,449154.0237
000703.SZ,3873271.8211,3468227.0816
601398.SH,191033753.7997,144512145.9209
002031.SZ,510259.7954,439187.284
600717.SH,1167649.0305,1167649.0305
688033.SH,1426535.5207,145968.0067
002845.SZ,469859.7219,276491.2801
002615.SZ,215460.0,118256.0153
600188.SH,4592734.96,2767487.3325
002459.SZ,2164122.3718,626955.9232
600416.SH,1060280.2783,1060280.2783
300119.SZ,656897.3839,396118.1029
603937.SH,218070.72,79196.0318
600682.SH,1369016.4688,1130508.867
603298.SH,839166.2681,839166.2681
600962.SH,191413.3,185434.6
601985.SH,7378021.7609,7378021.7609
600606.SH,7361733.4029,7361733.4029
300313.SZ,151481.0597,89115.0974
002436.SZ,2425289.2315,2057971.5563
002519.SZ,541813.2619,478331.4134
600958.SH,7469224.3976,6063421.0567
603813.SH,161373.898,85132.278
300174.SZ,419832.0,414748.1655
002416.SZ,893522.1821,882025.2957
000953.SZ,192587.2319,166437.6413
600810.SH,537591.34,537591.34
300073.SZ,1270863.2694,1251682.7552
603180.SH,464327.3059,127220.9817
603001.SH,325194.78,325194.78
002742.SZ,268272.0,167527.5426
600259.SH,887298.7355,887298.7355
300647.SZ,358100.314,129198.2691
300122.SZ,10552000.0,5775696.7199
002419.SZ,1121080.2,1120652.485
600893.SH,5462622.3246,4729080.0634
688199.SH,704399.3244,163172.9938
603559.SH,432089.3191,426021.3271
600823.SH,1590495.3427,1590495.3427
603867.SH,312900.0,78225.0
300180.SZ,1557230.7584,937620.4051
002262.SZ,1262001.9862,1098389.7422
300324.SZ,1513001.4247,994013.5987
002708.SZ,335704.5304,274573.5874
688002.SH,2011400.0,246792.0
300257.SZ,949806.0,905227.8107
000572.SZ,389778.833,389190.7881
002127.SZ,2832920.4451,2188247.0278
600653.SH,412632.6272,412632.6272
002344.SZ,532339.1941,529304.8539
002105.SZ,224416.5,224416.5
002788.SZ,275844.8914,268245.5289
601086.SH,349650.0,87150.0
002189.SZ,585527.0102,444305.2
600510.SH,857570.8255,857570.8255
002157.SZ,4865901.3841,4319694.941
002277.SZ,514449.7632,514449.7632
002781.SZ,328275.0,296101.7696
000089.SZ,1702138.6925,1702138.6925
300479.SZ,320122.1652,305668.925
002891.SZ,418220.541,225241.0366
600081.SH,376272.0,376272.0
603662.SH,550316.6925,137579.1754
300716.SZ,196824.6,116567.1
601016.SH,993178.84,993178.84
002214.SZ,1054933.3318,821839.2223
002640.SZ,1062584.1871,804768.1281
000978.SZ,175728.8,175706.0714
601606.SH,709743.832,291772.3042
600409.SH,1298475.8028,1281475.8028
002486.SZ,361920.0,361920.0
300270.SZ,281306.8,171371.6323
603712.SH,2081312.0,987913.6128
000028.SZ,1845655.4237,1585299.6574
688268.SH,731880.0,166058.1317
600399.SH,739537.5,739537.5
600015.SH,10940316.2519,9116930.2103
600586.SH,445776.24,445776.24
300545.SZ,492058.7169,244833.685
603980.SH,583800.0,286801.1934
000830.SZ,1352066.4981,1351374.1899
300098.SZ,1333480.0364,997602.7045
000927.SZ,663592.3923,663591.1194
603779.SH,172364.0618,158223.2202
300576.SZ,369120.0,181609.9622
002629.SZ,135942.84,113718.1429
300466.SZ,341106.8211,214043.5644
600726.SH,326468.0754,254756.0751
600933.SH,1233766.7981,384598.2131
600378.SH,1906224.0208,429816.694
603697.SH,392863.05,102555.0
000058.SZ,860016.7493,374475.5637
300725.SZ,1281242.2943,860869.5052
600753.SH,255360.0,255360.0
002972.SZ,469540.16,117385.04
300670.SZ,279563.0739,124254.0
603797.SH,341085.8538,101405.8538
603738.SH,468413.5793,468413.5793
000711.SZ,458603.1816,350753.265
002073.SZ,459521.4436,405833.0191
600276.SH,40070696.6248,39982821.302
002114.SZ,249661.1461,249644.5288
002301.SZ,1174432.1584,1024765.632
300094.SZ,391351.0905,376225.2582
600299.SH,2936681.8939,2936681.8939
002887.SZ,351312.0,112725.2619
300573.SZ,820178.5,595602.025
002713.SZ,332692.8251,318258.1388
000963.SZ,3511867.7628,3511817.0961
600715.SH,575004.585,398101.876
000666.SZ,828761.01,345471.5876
002511.SZ,2098152.7106,2027997.6529
000758.SZ,1031954.2942,1031855.288
000507.SZ,497777.3188,413096.9207
600300.SH,516648.0,516648.0
000609.SZ,152026.8852,148322.6508
601919.SH,5271597.5676,3722639.7706
300555.SZ,242200.0,170837.7185
300388.SZ,836221.999,685211.1906
002848.SZ,246379.1,218106.306
002221.SZ,1844457.1972,1696667.6257
300765.SZ,736000.0,184000.0
002566.SZ,245897.0388,170289.3105
000906.SZ,379832.4399,368689.3508
000768.SZ,5088769.6405,5088738.3485
600436.SH,7536035.2701,7536035.2701
601788.SH,5846478.7263,4953694.1279
300509.SZ,191292.0,106071.414
002751.SZ,408145.6183,311615.5838
600707.SH,1751134.1892,628527.6374
600153.SH,2276666.0256,2276666.0256
300671.SZ,439149.55,243321.8527
000678.SZ,279903.5844,279903.5844
002321.SZ,289051.4851,287293.1345
002156.SZ,2875031.7934,2874532.733
000062.SZ,1409885.7661,1408181.4681
600189.SH,248038.7074,165045.3174
002153.SZ,4004674.8038,1820953.3913
002929.SZ,776585.6487,269483.6302
002489.SZ,1329375.0033,1147877.4228
600255.SH,238895.1299,238895.1299
688310.SH,277468.4,63134.8212
002948.SZ,2444251.98,327911.4097
300611.SZ,162129.1983,99266.5469
688037.SH,925680.0,194874.8699
603590.SH,626240.0,326300.943
688369.SH,562639.8726,129049.6407
601107.SH,1128424.14,798051.06
000980.SZ,529222.2062,325191.5701
000521.SZ,400080.9884,334010.6282
300427.SZ,689805.9515,487742.4879
002846.SZ,456961.3056,305393.9128
002627.SZ,336675.7024,279539.0781
603992.SH,800014.6667,81795.0
002228.SZ,465467.7453,463843.9491
000635.SZ,260958.4253,260958.4253
603810.SH,242789.625,115572.0413
688198.SH,465984.0,94840.3984
000153.SZ,223180.9795,223063.7195
002086.SZ,219341.5,157837.488
603527.SH,262633.28,162150.342
000913.SZ,500250.208,500250.208
601233.SH,2648084.845,2648084.845
000967.SZ,2081294.8921,1318677.0085
600062.SH,1401068.2445,1401068.2445
601216.SH,2345768.8344,2345768.8344
688321.SH,2287800.0,239940.0
300712.SZ,239466.76,103226.5059
000935.SZ,1158902.4255,1158899.8646
000915.SZ,636912.9762,634469.4181
603579.SH,402780.0,402780.0
002528.SZ,723999.7495,631608.8098
000545.SZ,300984.0943,292617.9443
603613.SH,1661757.815,415513.21
600688.SH,5671678.274,3840298.274
600652.SH,216502.9095,216502.9095
002061.SZ,799246.2578,447780.5259
000628.SZ,295283.04,178205.3623
002735.SZ,259145.4337,137801.0619
600220.SH,449401.7622,449401.7622
600761.SH,710573.5699,710573.5699
600897.SH,587281.32,587281.32
002008.SZ,3916144.2026,3645760.2225
002717.SZ,806124.2348,556406.9947
300258.SZ,503415.0,468585.5595
