ts_code,trade_date,total_mv,circ_mv,pe_ttm,pb
000001.SZ,20200911,29128283.2152,29128034.7727,11.0043,1.0349
000002.SZ,20200911,32529650.1628,27200081.818,8.2275,1.7698
000004.SZ,20200911,379455.9849,192929.0545,499.7585,2.7206
000005.SZ,20200911,303800.0737,303630.5715,37.8228,1.8774
000006.SZ,20200911,791097.097,790108.4716,9.7046,1.1779
000007.SZ,20200911,315960.6161,281760.6161,,17.5985
000008.SZ,20200911,837019.3991,802219.8642,109.889,1.1732
000009.SZ,20200911,1787395.2777,1768465.3057,59.9097,3.1772
000010.SZ,20200911,341879.4153,217745.5147,75.8715,7.467
000011.SZ,20200911,999456.9373,882899.4856,10.793,3.177
000012.SZ,20200911,1645890.9694,1048983.8175,29.8951,1.7405
000014.SZ,20200911,209369.9841,209369.9841,43.358,2.2949
000016.SZ,20200911,1618139.3142,1072897.9296,,2.012
000017.SZ,20200911,137836.9868,75745.252,,138.9901
000019.SZ,20200911,1048807.0811,378728.1971,28.2643,2.3831
000020.SZ,20200911,333847.0866,213593.996,552.2483,10.0377
000021.SZ,20200911,3107299.7747,3102579.4462,78.7581,4.423
000023.SZ,20200911,229919.0897,229919.0897,400.9216,5.0295
000025.SZ,20200911,885824.8476,807159.4476,44.1842,6.9289
000026.SZ,20200911,747969.1071,623183.4949,43.9588,2.942
000027.SZ,20200911,2564233.1647,2564233.1647,7.3054,0.9775
000028.SZ,20200911,2102103.4865,1805572.0988,16.6318,1.5925
000030.SZ,20200911,1175048.32,1142162.6846,13.0131,1.727
000031.SZ,20200911,2186019.8029,924974.2286,21.5918,1.1538
000032.SZ,20200911,874786.0223,870984.8388,73.8327,5.9362
000034.SZ,20200911,1436338.6731,1080306.4569,26.1833,3.2289
000035.SZ,20200911,1261888.6485,1184152.222,15.829,1.1364
000036.SZ,20200911,633639.8287,631735.5816,7.9089,1.321
000037.SZ,20200911,914390.8581,514102.2147,89.4492,4.4763
000038.SZ,20200911,635697.3415,289624.4067,34.375,2.2471
000039.SZ,20200911,3120468.5693,1327622.8884,45.9163,0.9087
000040.SZ,20200911,474312.7645,338248.6737,,0.3612
000042.SZ,20200911,630924.7509,628562.0968,8.522,0.809
000045.SZ,20200911,407980.0816,366071.3171,324.6347,1.4941
000046.SZ,20200911,2229170.0814,2217963.7975,,1.0605
000048.SZ,20200911,1650216.0971,1649871.3691,15.1503,9.5991
000049.SZ,20200911,1047177.3679,1037301.8519,20.7104,4.6822
000050.SZ,20200911,3664501.7626,2726916.3787,39.395,1.115
000055.SZ,20200911,512579.3859,319466.3612,14.0038,0.9902
000056.SZ,20200911,407561.4658,313593.8877,,0.7463
000058.SZ,20200911,926742.1868,403711.5878,170.8893,4.8251
000059.SZ,20200911,774130.1879,774114.213,,0.6148
000060.SZ,20200911,1559952.4879,1559421.8926,20.7331,1.411
000061.SZ,20200911,1303268.4526,1302083.5069,31.8747,2.4688
000062.SZ,20200911,1479961.6906,1478165.2165,25.9746,2.7743
000063.SZ,20200911,15547275.6063,11714975.306,28.0917,3.8643
000065.SZ,20200911,589443.7822,515583.3153,9.5843,1.1834
000066.SZ,20200911,4702660.3771,4702065.3381,70.0446,6.0758
000068.SZ,20200911,325154.8829,325154.8829,1665.7573,6.7948
