ts_code,total_mv,circ_mv
600230.SH,344494.4009,344494.4009
600037.SH,3093922.2361,2597246.5538
601689.SH,1506561.1,299641.1
000987.SZ,977083.9673,976414.9704
300140.SZ,635620.0,629318.3487
300100.SZ,1034556.493,702376.572
300483.SZ,391570.5,98688.5
600367.SH,340704.0,340704.0
600251.SH,882162.417,882162.417
002002.SZ,2479672.0145,988382.9959
300428.SZ,467104.8,116776.2
002591.SZ,422670.4926,243515.9278
600820.SH,3452217.5112,3452217.5112
600139.SH,1098738.2433,1098738.2433
000690.SZ,1745605.2375,1729614.5609
000733.SZ,1051326.5683,961315.8778
600551.SH,1233707.8969,1233707.8969
002020.SZ,839301.1927,678720.9986
300276.SZ,979430.4,507899.9342
300122.SZ,3044000.0,1267640.5063
002419.SZ,1017854.4,1017854.4
300031.SZ,944700.0,701742.4004
600893.SH,9123901.1875,6391603.2482
600680.SH,1975722.767,1330631.567
600579.SH,678674.2726,442443.6
002658.SZ,1575108.3533,742856.9333
600823.SH,2137540.1175,2137540.1175
300180.SZ,616595.0,468155.901
002262.SZ,1348278.6289,1100095.8237
600138.SH,1635878.4,1588143.1862
300082.SZ,535766.4,535719.8925
300303.SZ,715575.5516,386881.5829
000863.SZ,1137256.991,1081914.7815
600683.SH,831152.4638,831152.4638
000728.SZ,4872932.1,4872932.1
002738.SZ,464172.25,111750.0
000420.SZ,533869.4794,237138.6018
601118.SH,2999483.9308,2999483.9308
002275.SZ,1291947.8,1162676.7793
600869.SH,1857321.3584,1857321.3584
002234.SZ,473609.119,323628.6646
600570.SH,4061451.2533,4061451.2533
600628.SH,861514.8174,861514.8174
300021.SZ,470555.4,283262.7558
603167.SH,573828.8,573828.8
600159.SH,572702.2301,572702.2301
300038.SZ,981290.9172,582168.09
600260.SH,958116.3702,758218.68
002186.SZ,709467.0965,645759.3712
600074.SH,3367206.1313,1331428.188
000150.SZ,1682850.7278,1217592.0
600096.SH,1502803.0389,693801.8702
603936.SH,258723.1,64700.1
002475.SZ,4271554.2721,4266727.5374
600361.SH,498690.1306,498690.1306
603100.SH,691645.0,405148.8069
300096.SZ,1014800.0,977576.9024
600038.SH,3170205.7786,2111671.7
600128.SH,359046.7125,359046.7125
603698.SH,1412952.1,282042.1
300350.SZ,1031408.2338,393801.0563
000639.SZ,633518.0136,633518.0136
300152.SZ,841104.0,841104.0
600302.SH,316944.9805,316944.9805
300448.SZ,920655.785,228200.0
600535.SH,4214936.4001,4029119.1933
002779.SZ,204248.0,51062.0
002564.SZ,816642.048,550640.8214
600889.SH,426519.2355,426519.2355
000593.SZ,364202.2028,290350.4395
600316.SH,1645777.805,1645777.805
601888.SH,5527458.2651,5527458.2651
002402.SZ,750731.3923,545467.95
000790.SZ,681013.7709,676871.7614
002317.SZ,943767.216,605830.31
002716.SZ,603445.4486,343299.6248
002287.SZ,1577716.0,1577716.0
600508.SH,742231.386,742231.386
300455.SZ,644000.0,161000.0
603598.SH,811240.56,202840.56
000584.SZ,813881.3979,810285.9325
002476.SZ,575280.0,565659.1912
002495.SZ,479842.272,268313.7503
603023.SH,549000.0,137250.0
002327.SZ,968942.9531,492454.9665
000022.SZ,1219892.9772,879528.977
000877.SZ,702320.8047,702247.5196
600664.SH,2254960.3479,2254960.3479
002505.SZ,2113311.816,510422.3549
603085.SH,474400.0,118600.0
002191.SZ,2048233.5,1999188.0
600582.SH,3170159.0913,929862.72
002076.SZ,609485.3278,302259.1063
601028.SH,655722.2918,653043.4838
002270.SZ,345955.35,255125.8163
300195.SZ,800747.0041,304414.8235
300085.SZ,3416151.4337,1631068.8354
002509.SZ,852175.6999,536716.8052
600388.SH,1876182.75,1876182.75
300364.SZ,2231520.0,557880.0
000592.SZ,1727015.5353,1707242.0319
600061.SH,10325154.0378,1199286.8173
002467.SZ,1261205.0162,1016817.1514
300164.SZ,409956.2584,305514.2638
300487.SZ,539200.0,134800.0
002180.SZ,2545236.5729,642762.5724
600218.SH,503350.575,386841.0
601106.SH,5485382.0,5485382.0
002598.SZ,446160.0,377360.412
600785.SH,659745.8627,606529.0627
603123.SH,539344.4044,379078.3408
300284.SZ,1178190.1425,693449.5713
603555.SH,2004710.0,371834.525
601618.SH,12861030.0,10928847.0
002203.SZ,1885340.4555,1655575.1982
300398.SZ,754104.0,261018.9602
002331.SZ,726636.7012,567553.5953
600558.SH,479919.3832,443091.4053
002208.SZ,703899.9,696742.8499
002254.SZ,945570.4128,945194.3804
300120.SZ,335283.8886,254858.0491
300218.SZ,338057.956,262475.8705
000560.SZ,1451092.5582,391731.1268
300182.SZ,3040675.9463,1274979.0613
300338.SZ,384804.0,257650.8826
002222.SZ,610470.0,596197.402
600285.SH,636152.4544,553260.213
002062.SZ,748125.0,636865.8982
600854.SH,420761.4158,420761.4158
