ts_code,trade_date,total_mv,circ_mv,pe_ttm,pb
300634.SZ,20221209,718853.9709,673424.465,35.0836,3.2506
300295.SZ,20221209,183764.1996,159746.4114,,1.3949
688370.SH,20221209,397510.4,88510.9359,21.5178,1.4149
301106.SZ,20221209,215001.7106,53750.4277,24.5153,1.9399
300126.SZ,20221209,179334.984,124290.8921,176.4253,1.6259
301093.SZ,20221209,386493.3343,276779.4163,35.6655,1.6112
600827.SH,20221209,2133865.0679,1918922.1043,,1.2764
300718.SZ,20221209,772443.343,480214.402,46.9396,5.5519
600330.SH,20221209,1344443.5134,1086256.6457,18.6348,1.7351
300378.SZ,20221209,424851.4599,423950.5562,45.7403,2.4872
000708.SZ,20221209,9286749.9446,9286749.9446,12.4915,2.7139
603501.SH,20221209,10031037.7283,9983171.3697,32.2877,5.1814
603399.SH,20221209,794054.1436,777825.5436,66.0292,4.1024
603288.SH,20221209,37163346.9717,37163346.9717,56.0515,14.9448
300158.SZ,20221209,898030.3328,895026.8231,3.8722,1.6844
688017.SH,20221209,1757987.4866,976017.1692,100.3165,9.2856
002626.SZ,20221209,1192422.4773,1192246.5273,25.2484,2.937
600816.SH,20221209,2258753.9605,2174151.9848,,
688670.SH,20221209,421960.0,146944.7793,111.0402,2.8644
301179.SZ,20221209,552420.0,138105.0,22.9401,2.6744
002909.SZ,20221209,343677.7607,333345.554,108.1233,4.261
002043.SZ,20221209,873311.2125,783498.2814,15.1237,3.8291
000833.SZ,20221209,475902.1179,269196.5357,15.354,1.4239
600833.SH,20221209,294250.8917,294250.8917,33.4421,3.4754
603680.SH,20221209,659891.2018,659891.2018,26.9487,1.3821
002188.SZ,20221209,212675.544,175122.1278,11.1688,21.2949
000778.SZ,20221209,1564103.0402,1527315.3212,10.6385,0.6411
300593.SZ,20221209,1739484.6604,1276379.2384,47.7221,5.8706
603530.SH,20221209,637588.4073,637588.4073,103.9468,4.0712
688357.SH,20221209,586454.0221,586454.0221,27.9186,3.9897
301389.SZ,20221209,593082.0,140631.539,32.6224,2.586
002107.SZ,20221209,427135.104,416634.2983,40.4345,5.6969
603833.SH,20221209,7261091.2917,7261091.2917,28.5577,4.7142
600545.SH,20221209,593264.2674,593264.2674,54.9161,1.6583
002676.SZ,20221209,288720.0,288704.3446,130.2059,2.5462
688390.SH,20221209,3846304.0,2520640.36,113.2751,20.6391
300394.SZ,20221209,990139.1693,898569.335,26.7194,3.9918
920682.BJ,20221209,109824.0,42204.6768,10.7199,1.1375
688302.SH,20221209,399824.9847,95981.6448,,2.4427
300564.SZ,20221209,209031.84,138201.4,12.1419,1.6061
601009.SH,20221209,10712079.2915,9132377.1168,5.7953,0.8745
603300.SH,20221209,971326.5849,883800.6149,16.1605,1.9438
002195.SZ,20221209,1196493.1616,1182013.7444,29.795,1.2569
002573.SZ,20221209,821960.5233,618361.7673,13.9371,1.2811
002374.SZ,20221209,555944.3831,544973.0138,,2.6985
300792.SZ,20221209,727718.6206,615011.0916,26.9396,2.6823
688155.SH,20221209,466804.316,202460.7016,,3.884
603332.SH,20221209,196818.6024,196818.6024,,1.5404
002645.SZ,20221209,934613.624,762237.6691,17.2019,2.4093
300527.SZ,20221209,686786.5286,686786.5286,120.8943,2.585
000717.SZ,20221209,761086.7617,760985.7322,,0.7754
688793.SH,20221209,327000.2,122812.5696,,5.8553
300908.SZ,20221209,382900.0,148139.2238,33.466,2.4201
601089.SH,20221209,834720.0,208680.0,21.4686,2.7197
002168.SZ,20221209,328791.1229,325604.6541,,140.662
300230.SZ,20221209,329747.2406,255657.3,13.3824,1.2671
000782.SZ,20221209,242944.2266,242944.2266,224.5117,1.6494
300600.SZ,20221209,232445.2392,193181.9082,,2.8005
002774.SZ,20221209,234334.7784,196121.0968,36.8807,1.9928
000972.SZ,20221209,215188.1185,215188.1185,,48.1734
000856.SZ,20221209,204073.0,204073.0,246.8047,5.2955
603896.SH,20221209,785656.6644,785656.6644,32.2108,4.71
002430.SZ,20221209,3899767.0436,3819544.6333,27.6002,4.7981
920152.BJ,20221209,155286.131,71814.5214,39.7637,3.6795
688376.SH,20221209,448896.0,103067.8543,34.0157,3.117
002971.SZ,20221209,311040.0,204399.9107,37.664,2.641
301299.SZ,20221209,259320.0,64830.0,42.8523,3.7962
688221.SH,20221209,701585.8171,357566.0015,,3.8946
603931.SH,20221209,567544.0327,328489.2067,31.7895,4.3062
688567.SH,20221209,3556947.5345,2365497.5035,,2.8431
002875.SZ,20221209,395525.7487,227805.8622,,3.918
300034.SZ,20221209,2285942.1796,2131708.3025,85.1916,7.567
688636.SH,20221209,550672.6663,320080.5396,62.6983,5.7482
000620.SZ,20221209,591767.411,591746.7488,,5.0379
300130.SZ,20221209,654013.6603,480479.3523,18.6276,2.145
600851.SH,20221209,877530.2151,536675.842,57.3815,2.2924
920239.BJ,20221209,332935.6877,126494.2874,17.5004,3.2021
301236.SZ,20221209,2394423.5307,308981.3009,26.5604,2.5298
600726.SH,20221209,546735.6925,426639.692,,
600933.SH,20221209,1670242.0126,1670242.0126,38.1024,3.3071
603767.SH,20221209,238884.765,237201.783,39.8619,1.6362
300940.SZ,20221209,399439.086,158825.1944,,4.6804
601778.SH,20221209,1496392.1733,1055184.3733,49.0272,1.2414
688317.SH,20221209,844043.3573,530051.3222,10.7641,2.0717
600378.SH,20221209,3849153.887,3814580.4985,38.2061,5.002
603697.SH,20221209,378873.6304,375147.0692,26.6507,2.088
301270.SZ,20221209,340400.0,64870.171,49.4388,3.1539
002118.SZ,20221209,349647.4325,349617.9316,,1.5936
601900.SH,20221209,731035.2779,731035.2779,11.1824,1.0551
600906.SH,20221209,2972420.0,1202208.2304,58.4261,2.6518
000058.SZ,20221209,920938.1027,736543.4667,758.661,4.7517
600522.SH,20221209,5392460.4502,5392460.4502,25.0286,1.8644
603185.SH,20221209,4722726.9458,4690651.7806,15.0561,3.8575
300725.SZ,20221209,1553586.3932,1310730.9645,52.879,6.4006
600753.SH,20221209,310914.6863,290304.0,,11.1755
002972.SZ,20221209,300272.96,99843.5674,20.5736,2.4198
300670.SZ,20221209,253853.3037,169989.8108,,2.7288
000926.SZ,20221209,448080.2077,441337.3984,38.848,0.4001
603900.SH,20221209,224712.7344,224712.7344,,1.0015
688697.SH,20221209,737940.0753,175260.8215,30.327,5.463
603797.SH,20221209,346376.4763,322492.7543,10.2657,1.274
688067.SH,20221209,147560.0,87162.6981,53.3488,3.0679
603738.SH,20221209,631570.5368,623479.7586,25.0272,3.5568
002497.SZ,20221209,3058900.9281,2744709.5108,7.948,2.994
000711.SZ,20221209,280484.9816,224789.626,,5.7262
300521.SZ,20221209,151632.0,151631.0049,189.2529,2.9687
600639.SH,20221209,1356997.1876,1027936.1739,6.5101,1.1177
301149.SZ,20221209,519870.0218,223860.1532,39.5143,3.2375
600835.SH,20221209,1226264.4303,966998.6557,19.114,0.9592
000973.SZ,20221209,456623.7367,456612.7849,38.8474,1.7953
000501.SZ,20221209,846660.9968,845648.5293,15.7916,0.7759
000822.SZ,20221209,801107.2738,801107.2738,6.5119,1.9567
688588.SH,20221209,426810.6732,270912.6444,34.8931,3.3607
300812.SZ,20221209,219658.8366,92720.2613,46.7495,2.5622
301205.SZ,20221209,302880.16,75720.04,24.1871,2.1863
002433.SZ,20221209,348881.806,338695.4594,,0.8124
600386.SH,20221209,333043.2,333043.2,49.5244,1.8545
605116.SH,20221209,1101600.84,209722.2144,49.7129,6.4797
002651.SZ,20221209,716187.78,389654.2472,44.0672,2.8501
300971.SZ,20221209,178668.0,117793.26,34.2519,1.9675
300808.SZ,20221209,240000.0,240000.0,,2.2498
603809.SH,20221209,437460.3874,433047.3287,23.0274,2.2379
603010.SH,20221209,761735.5422,626972.269,15.7136,1.9425
600107.SH,20221209,248040.0,248040.0,,3.4168
603279.SH,20221209,1726012.5183,1691800.2536,21.9946,4.709
002737.SZ,20221209,1551688.0,1551688.0,19.0834,4.0637
002193.SZ,20221209,263024.1278,262235.3666,42.769,0.9668
603393.SH,20221209,966116.7042,857195.6254,11.4641,1.9324
301009.SZ,20221209,324328.98,118783.1506,,2.2995
002313.SZ,20221209,232502.4,232145.0294,,1.9686
002385.SZ,20221209,3714729.8221,2955140.4547,,3.5611
