ts_code,total_mv,circ_mv
002464.SZ,432045.7533,432008.9702
600783.SH,1092719.4436,1092719.4436
002660.SZ,227966.3245,170695.1657
600288.SH,482227.2,482227.2
600079.SH,1681300.7431,1597272.935
603776.SH,341958.34,218781.3966
002302.SZ,1497152.2045,1469523.7961
002685.SZ,529037.5865,404610.4792
002006.SZ,218021.64,218021.64
002958.SZ,3594444.4447,359444.4447
002300.SZ,433997.19,433963.8491
600657.SH,1177825.8597,629519.5625
002867.SZ,1595566.0254,540086.8549
300369.SZ,1467047.0217,1319782.0186
600858.SH,258473.0947,257221.3704
300536.SZ,261026.4384,95131.0783
600175.SH,811862.9515,811862.9515
300595.SZ,1797640.8595,1104189.1424
600428.SH,807140.6899,807140.6899
000599.SZ,399338.5381,370027.3232
002863.SZ,227812.75,112398.594
002743.SZ,223656.7102,221776.4227
002919.SZ,197982.0426,68537.4929
002215.SZ,621571.9411,488346.8606
600694.SH,801558.204,801558.204
000752.SZ,105503.3964,105503.3964
600503.SH,576824.4,576824.4
603181.SH,442400.0,218988.0
300242.SZ,258263.9762,236135.8249
600031.SH,12203556.5079,12192094.8681
600398.SH,3730485.621,3730485.621
600675.SH,2901760.38,1066464.3283
603018.SH,575416.8124,569909.2728
002795.SZ,278000.0,278000.0
603038.SH,198278.35,79321.2645
002030.SZ,881938.246,840684.4195
300239.SZ,244645.1785,208255.7365
601333.SH,2266731.84,1808715.84
300583.SZ,359128.5801,114802.6165
300636.SZ,190720.556,111080.4383
002952.SZ,431118.6,89954.1
000411.SZ,335571.0324,279463.4117
603238.SH,214320.0,53580.0
603386.SH,424766.5415,106378.975
603429.SH,957497.0795,456420.692
603897.SH,354659.2,110406.9596
600539.SH,146050.0,146050.0
000021.SZ,1884683.244,1882207.969
603360.SH,613604.012,257731.4743
002663.SZ,637541.1105,455186.8809
002572.SZ,1724036.9208,1210248.4159
600187.SH,479641.1871,422131.0261
300153.SZ,221440.0,219604.3911
002083.SZ,530272.0029,511977.5839
300658.SZ,227512.5,63000.0
603197.SH,372180.6792,220518.1604
002329.SZ,378613.2958,224637.8736
600757.SH,809504.7321,809402.5677
000615.SZ,409929.2227,337285.5727
002420.SZ,134335.0,131225.3431
