ts_code,total_mv,circ_mv
600230.SH,1097616.2328,1097616.2328
600237.SH,238728.326,238728.326
002465.SZ,2005126.9754,1630723.5229
600007.SH,1599564.664,1599564.664
300068.SZ,1294843.3672,878505.5469
300552.SZ,283735.52,104176.5448
601369.SH,1114363.7584,1114363.7584
002518.SZ,638561.4127,600142.7617
002913.SZ,671858.528,167964.632
601818.SH,20418305.0224,15486276.9129
600926.SH,4342348.2228,1761840.2819
002166.SZ,398800.6021,322720.0884
600841.SH,936025.0164,563643.9324
300634.SZ,1772044.3,177244.3
300126.SZ,167058.6136,115245.5314
300718.SZ,490050.0,122512.5
000708.SZ,466935.4107,466935.4107
002626.SZ,1131244.336,1101232.8009
600816.SH,4315149.8181,2364731.2581
002909.SZ,255864.0,63966.0
603680.SH,1485540.0,148554.0
300593.SZ,229577.98,133081.7849
603833.SH,5988452.4544,1274405.7063
600545.SH,1552343.2429,553468.5522
002676.SZ,261360.0,261347.2347
002852.SZ,532049.0,230864.4266
002067.SZ,473949.42,403316.718
601225.SH,8460000.0,8460000.0
600695.SH,467924.9218,241135.386
000050.SZ,3371210.5419,2306069.4456
300669.SZ,199806.6,49951.65
600332.SH,6821818.822,4494668.133
002025.SZ,981552.0,981320.3926
002915.SZ,401968.0,100492.0
600113.SH,286421.4,286421.4
603089.SH,279048.72,82285.9661
600131.SH,301970.9678,238065.4237
002628.SZ,383456.4318,377182.6141
600665.SH,331823.0481,331823.0481
300629.SZ,256500.1283,110978.4519
300382.SZ,435652.1417,294455.0577
600774.SH,291628.1826,291383.6843
603318.SH,526309.4715,471366.0
000750.SZ,1610337.0333,1610335.7441
300190.SZ,457531.4105,399349.5147
603908.SH,223344.81,77192.1224
002199.SZ,233704.6685,206908.3968
300109.SZ,614939.9816,310531.7935
000070.SZ,526675.5866,455143.0716
300566.SZ,359037.705,210265.8804
600892.SH,646740.6013,290846.747
002290.SZ,336399.2894,227719.4189
002803.SZ,439988.0,174478.0
603077.SH,1554300.0401,1554300.0401
002826.SZ,328974.48,228342.3414
002027.SZ,14898048.4842,7069362.1953
000638.SZ,205751.0,205751.0
002069.SZ,294400.4483,284312.9761
300099.SZ,354048.7259,207506.5948
002873.SZ,330555.12,184537.07
300415.SZ,437616.0,437616.0
600802.SH,289460.2388,289460.2388
002330.SZ,298188.0,298154.6766
603599.SH,698412.7399,205129.44
000547.SZ,1289525.2651,871183.8465
002810.SZ,275212.8,147341.2118
300590.SZ,379200.0,229890.0
000613.SZ,424540.6,309742.7696
300697.SZ,411840.0,102960.0
600365.SH,288400.0,288400.0
603606.SH,399003.7579,332908.9335
002140.SZ,380021.423,374561.899
002200.SZ,154487.4947,118194.0453
002068.SZ,636907.7101,531699.1246
002236.SZ,7043977.3959,4135596.051
300254.SZ,210807.696,157383.4783
002435.SZ,814296.8578,304844.8336
601088.SH,41111845.4805,34086975.453
600860.SH,223238.0,170338.0
600729.SH,1428947.5545,1428589.0245
300467.SZ,796085.5285,360157.3164
000829.SZ,889054.7721,799375.7973
002585.SZ,706485.9099,520689.4415
002831.SZ,2079651.99,621251.3856
600891.SH,338437.02,210462.1679
002463.SZ,704821.2602,704530.9218
603959.SH,716352.0,340267.2
300624.SZ,764800.0,191200.0
000839.SZ,2477330.2545,2476812.5517
300274.SZ,1392715.9974,1014301.0515
600152.SH,259108.5192,172574.5896
600540.SH,208619.0277,208619.0277
002686.SZ,400103.065,294333.5552
601311.SH,988383.1458,988383.1458
300648.SZ,388327.2,139854.8939
002382.SZ,991181.775,975082.5814
600616.SH,410151.496,410151.496
000889.SZ,840709.8147,840462.2986
300570.SZ,414684.2304,171049.7482
601519.SH,860674.1,860674.1
002094.SZ,831062.3088,718280.3628
603067.SH,337876.0,170703.4021
601677.SH,639543.0191,539759.4587
300379.SZ,395878.3107,283729.702
000685.SZ,1283346.8754,1090310.02
300268.SZ,204082.0,149864.8464
600202.SH,144902.774,144902.774
600675.SH,2376883.9202,942864.996
603018.SH,481390.9337,472226.56
002795.SZ,448600.0,142991.25
603038.SH,240206.281,95505.9
002030.SZ,1239614.0071,1187378.9518
300239.SZ,221680.4459,214009.5335
601333.SH,3159257.502,2520897.702
300583.SZ,455496.1974,127596.3854
300636.SZ,208366.774,109031.4066
000411.SZ,496427.7208,496114.5369
603238.SH,242160.0,60540.0
603386.SH,524074.6,131148.5
603429.SH,526075.2,131518.8
603897.SH,676136.0,169034.0
601158.SH,2841600.0,2841600.0
600539.SH,174340.0,174340.0
000979.SZ,981700.3403,981503.7803
000021.SZ,1144639.7844,1143194.8058
603360.SH,282280.78,118566.1119
000875.SZ,654625.7639,596064.3231
002663.SZ,599827.411,397117.3851
002572.SZ,3380663.7209,2268953.4779
600187.SH,547452.5274,481811.6195
300153.SZ,274240.0,273865.1319
000861.SZ,562469.7905,468029.9148
002083.SZ,492136.0027,469465.4955
