ts_code,trade_date,total_mv,circ_mv,pe_ttm,pb
000001.SZ,20200612,25208287.7392,25208072.7313,8.6044,0.9062
000002.SZ,20200612,29869189.4888,24977702.1806,7.6586,1.5314
000004.SZ,20200612,469739.7708,238838.2667,3000.9032,3.3649
000005.SZ,20200612,276278.1158,276123.9692,16.1141,1.8008
000006.SZ,20200612,715497.3744,714603.2252,8.7444,1.0425
000007.SZ,20200612,279583.5715,249321.0715,,14.9875
000008.SZ,20200612,823115.4224,788928.036,26.178,1.1242
000009.SZ,20200612,1854454.8408,1829018.716,67.3765,3.3348
000010.SZ,20200612,329581.5946,209912.9422,103.3071,7.5625
000011.SZ,20200612,859401.8507,759177.733,9.6412,2.7866
000012.SZ,20200612,1473284.9813,927646.1371,28.5786,1.5334
000014.SZ,20200612,193435.2743,193435.2743,54.316,2.1572
000016.SZ,20200612,1675930.004,1111215.7128,,2.1358
000017.SZ,20200612,126810.0278,69685.6318,,194.2706
000019.SZ,20200612,907045.2449,327562.3123,27.8953,2.0139
000020.SZ,20200612,266171.5534,170295.4675,554.4,8.0896
000021.SZ,20200612,3383896.5349,3379452.2472,102.5953,4.8617
000023.SZ,20200612,217153.5156,217153.5156,88.9854,4.6962
000025.SZ,20200612,769439.1012,701109.3012,37.1959,6.116
000026.SZ,20200612,373794.0521,311413.3893,26.9741,1.4682
000027.SZ,20200612,2121795.9025,2121795.9025,13.751,0.7161
000028.SZ,20200612,1897030.6617,1629427.6924,15.5502,1.4523
000030.SZ,20200612,1064604.6413,1034809.9516,13.2045,1.5703
000031.SZ,20200612,2143156.6695,906861.479,15.6328,1.1109
000032.SZ,20200612,773133.9857,769511.7279,62.1456,5.3162
000034.SZ,20200612,1510902.7025,1133964.1721,22.1077,3.4969
000035.SZ,20200612,1203841.7707,1129681.2198,16.2416,1.1254
000036.SZ,20200612,651447.037,649281.2871,7.6082,1.2389
000037.SZ,20200612,722712.3526,406333.9192,184.1254,3.6562
000038.SZ,20200612,555712.3964,246697.6352,40.0404,2.0013
000039.SZ,20200612,2592732.0818,1102815.4987,52.3684,0.7474
000040.SZ,20200612,431193.4223,307498.7943,,0.3225
000042.SZ,20200612,668820.1258,666122.8638,13.9211,0.8938
000045.SZ,20200612,350424.8392,314427.4201,1009.6139,1.2871
000046.SZ,20200612,1891417.0388,1883732.1532,,0.8815
000048.SZ,20200612,972017.5304,971865.2405,9.2631,4.3293
000049.SZ,20200612,1017962.4868,1008362.4848,21.1398,4.8377
000050.SZ,20200612,2951345.3165,2635474.3814,35.0839,1.0995
000055.SZ,20200612,458165.4384,285552.7347,12.2981,0.8982
000056.SZ,20200612,409910.5233,315401.3453,644.2039,0.7518
000058.SZ,20200612,826654.0306,359930.883,1259.6646,4.3794
000059.SZ,20200612,734144.1245,734142.5382,,0.5937
000060.SZ,20200612,1338631.9976,1338149.2054,18.2411,1.2527
000061.SZ,20200612,1298177.5602,1296996.6695,42.2504,2.476
000062.SZ,20200612,1411977.5847,1410264.0756,22.5922,2.7331
000063.SZ,20200612,17621382.1485,13277679.1568,34.7887,4.2686
000065.SZ,20200612,567896.5594,496735.9529,7.8558,1.1854
000066.SZ,20200612,3789067.5766,3222988.1978,48.4909,4.7264
000068.SZ,20200612,330188.2402,330188.2402,404.4376,6.5722
000069.SZ,20200612,5003528.9132,4291439.9195,4.1764,0.7393
000070.SZ,20200612,745457.3439,725979.0814,33.857,2.6228
000078.SZ,20200612,1088457.8033,1032730.9578,57.885,1.7169
000088.SZ,20200612,866221.2,866221.2,26.9657,1.2216
000089.SZ,20200612,1603701.756,1603701.756,53.5286,1.3617
000090.SZ,20200612,1141681.2602,1141601.9811,5.2975,1.1702
000096.SZ,20200612,617232.0,597181.312,53.0329,2.2819
000099.SZ,20200612,409097.5335,409097.5335,19.24,1.2539
000100.SZ,20200612,7792380.7021,7292548.0737,34.6821,2.6784
000150.SZ,20200612,330014.2814,303052.331,,4.4451
000151.SZ,20200612,252766.92,227628.5478,164.9039,2.6616
000153.SZ,20200612,245655.148,245526.08,28.6433,1.8269
000155.SZ,20200612,519430.0,519430.0,27.3098,1.422
000156.SZ,20200612,1520786.368,1358393.3526,27.1185,1.3644
000157.SZ,20200612,4934604.6281,4024672.9313,11.2267,1.2319
000158.SZ,20200612,1641779.3725,1612297.7651,977.5342,2.824
000159.SZ,20200612,226403.1027,226403.1027,,1.0444
000166.SZ,20200612,11017575.6064,9915142.2502,18.7995,1.2982
000301.SZ,20200612,2215979.2721,670030.0448,14.828,1.5018
000333.SZ,20200612,41982804.9554,41019329.6849,18.3386,4.4251
000338.SZ,20200612,10853539.4884,5807162.223,12.653,2.2877
000400.SZ,20200612,1323933.7567,1323858.6938,30.1147,1.6205
000401.SZ,20200612,2358165.0995,2357623.7143,9.9303,1.6444
000402.SZ,20200612,1960738.019,1959886.2942,6.5456,0.5614
