ts_code,total_mv,circ_mv
605080.SH,262193.2701,87179.2701
300590.SZ,431282.4434,332009.3987
300697.SZ,346444.8,159362.5
300400.SZ,315170.9142,313044.9059
600365.SH,129074.8,123868.32
603606.SH,3028698.4807,3028698.4807
002140.SZ,551674.2625,421087.1304
002472.SZ,2063158.9364,1831794.1047
300751.SZ,3545543.9716,2452417.8319
002200.SZ,129077.1559,129077.1559
002068.SZ,732515.4472,726008.7756
920496.BJ,113418.875,58949.7595
002128.SZ,3826365.9526,3607869.9526
002236.SZ,6536226.4762,3886674.7171
300254.SZ,193778.0875,179353.5569
603486.SH,2222263.2883,2194270.5913
301288.SZ,147001.61,64093.4696
600083.SH,149500.0,148195.6619
301118.SZ,169285.29,85912.7417
300597.SZ,202519.5323,201629.5728
002435.SZ,385626.7022,375196.5195
002161.SZ,356563.0668,343887.3845
688217.SH,143046.9497,96048.9323
601088.SH,76891172.2259,63820316.8859
603638.SH,1373192.7349,1373192.7349
600860.SH,615576.5705,481293.2965
603317.SH,1298690.9231,1291338.5489
600765.SH,2444550.5898,2423319.6785
603282.SH,283163.12,70886.0
600729.SH,1333366.0562,573578.3876
300467.SZ,279406.7334,227994.2624
002529.SZ,231400.0,231400.0
300928.SZ,274160.0,172928.346
600235.SH,165813.6,165813.6
300820.SZ,1151395.1493,573523.7761
003000.SZ,622475.4394,417968.1086
920402.BJ,482122.4612,482122.4612
001236.SZ,984598.8891,318927.6359
688653.SH,560738.08,67062.6918
002179.SZ,7374301.9967,7180107.6226
688222.SH,496442.52,496442.52
601702.SH,1808338.9166,1808338.9166
603373.SH,309247.3126,75757.2567
300421.SZ,263157.2832,206321.0582
600755.SH,1644353.9813,1517634.9644
600415.SH,4946869.4268,4933516.0835
600486.SH,2174489.3428,2155749.7662
002513.SZ,164158.026,115855.6757
300682.SZ,1450934.7721,1403822.5119
002714.SZ,21861402.48,14544294.504
688419.SH,229600.0,59172.6604
300225.SZ,288585.7611,288359.6536
300988.SZ,225878.7448,92975.8852
002494.SZ,141491.5193,107538.9143
601512.SH,1136158.62,1136158.62
688571.SH,242112.0,242112.0
002575.SZ,452474.88,405433.248
600650.SH,431359.1037,305417.9787
300157.SZ,215499.7123,207126.6586
600651.SH,784699.7687,784699.7687
605033.SH,186711.2,46677.8
000816.SZ,376223.4627,373591.8087
300538.SZ,271422.5109,171418.0315
300766.SZ,588953.8239,535052.8224
688021.SH,97995.5845,97995.5845
001210.SZ,162910.9472,72451.9023
000926.SZ,384804.7825,304436.0332
688651.SH,266083.071,59324.9144
603900.SH,155995.9757,153894.1757
688697.SH,691553.4039,172888.4039
920026.BJ,227600.2032,48365.0466
603797.SH,255848.7311,255848.7311
603137.SH,203840.0005,50960.0005
688623.SH,363609.3196,87972.0763
688067.SH,108120.0,65217.2558
301260.SZ,626741.4746,271995.8445
603738.SH,533372.1976,533372.1976
002497.SZ,1312768.7103,1199035.4815
000711.SZ,491399.9104,169297.1576
002073.SZ,631546.8457,597362.5033
300252.SZ,503236.9138,405267.1918
603928.SH,200592.0,200592.0
301257.SZ,300295.6,177687.6954
600843.SH,354443.7406,233203.6968
600135.SH,344157.0156,344157.0156
002239.SZ,895139.2477,895110.2677
603668.SH,772683.7044,737940.3794
300227.SZ,331354.1552,276977.4233
002149.SZ,697658.1975,697551.0225
600543.SH,177900.48,177900.48
000908.SZ,208506.5212,186971.1692
301326.SZ,209359.2012,64359.2012
600339.SH,1808939.7806,1808939.7806
002307.SZ,493365.4254,424410.9489
301065.SZ,176417.28,75920.5824
300265.SZ,323549.9725,323314.213
603172.SH,167792.04,41992.04
600605.SH,465785.7247,465785.7247
688521.SH,2173114.1255,2132416.9725
300652.SZ,202138.022,181418.7066
603609.SH,644522.9978,644522.9978
002238.SZ,923745.5932,923745.5932
300799.SZ,182021.52,120553.8
605183.SH,571416.3561,569344.0255
688038.SH,105783.4206,74003.6444
603128.SH,973449.078,973449.078
688163.SH,154862.82,63496.332
300920.SZ,141500.0,86639.7722
600536.SH,2823236.9876,2744803.6623
600268.SH,573349.2561,564833.4356
300588.SZ,183046.3047,138101.8767
600009.SH,8729592.5407,6759770.2356
920419.BJ,103346.4,92757.549
603028.SH,247715.52,247715.52
603112.SH,476512.526,471877.1778
002421.SZ,640415.655,603167.2139
600736.SH,550318.0095,550318.0095
688311.SH,508807.7569,507868.0851
601007.SH,262470.0,262470.0
600059.SH,784838.0176,784838.0176
000932.SZ,4007006.8494,4006957.0181
002841.SZ,2740442.1879,1885673.8294
688475.SH,2621812.5,1347611.625
300987.SZ,260745.472,143433.472
688138.SH,482641.2,482641.2
688018.SH,768875.8033,750668.5546
603920.SH,1077898.845,1077898.845
601377.SH,5008872.6305,5008872.6305
300916.SZ,263975.3128,165211.1198
300039.SZ,660026.0,578530.6267
003026.SZ,269697.8229,174299.1466
688351.SH,1215559.8,315218.6806
920892.BJ,143250.0022,123533.1421
605196.SH,490552.265,312532.7565
002534.SZ,800556.9226,791472.6591
600881.SH,503581.6061,503581.6061
688231.SH,391268.5717,194552.261
003037.SZ,510411.6257,171260.2457
688386.SH,225890.0,225890.0
603111.SH,572796.9206,521557.8894
002984.SZ,2371474.9821,1614496.3709
600372.SH,5724414.7133,5627296.527
301098.SZ,129891.9303,88888.1771
301469.SZ,243475.08,59752.9967
688012.SH,9280521.4331,9280521.4331
600971.SH,1500006.105,1500006.105
