ts_code,total_mv,circ_mv
002465.SZ,2071699.3552,2036287.8333
300732.SZ,338528.6247,335365.0914
002428.SZ,700797.76,691349.1559
600007.SH,1525025.7565,1525025.7565
688701.SH,164355.5033,34925.545
000756.SZ,1193945.36,777981.2398
002511.SZ,1419919.9986,1397344.254
300061.SZ,497540.2261,428117.7889
603367.SH,557574.99,551381.94
002966.SZ,2401706.242,2320107.4581
000758.SZ,988627.9688,988603.2052
920225.BJ,56478.9078,30779.4156
688379.SH,150304.0,78345.96
000507.SZ,547242.2625,536890.963
000757.SZ,286812.2342,229002.9674
000876.SZ,7055576.7878,7048715.6751
688087.SH,704102.3114,360690.1455
002747.SZ,1658580.9987,1496326.6726
600300.SH,646856.872,646856.872
000609.SZ,189435.0754,184892.4301
002705.SZ,1536886.943,1529898.2612
601368.SH,501528.7077,501528.7077
603348.SH,2228654.6046,2208658.7646
601919.SH,21547110.33,17055059.91
300052.SZ,536604.0781,534528.1884
688004.SH,128936.0,90444.3364
600624.SH,420413.1741,420413.1741
300923.SZ,173941.8,69025.1298
600720.SH,912917.3716,912767.3199
300555.SZ,157200.0,155288.2224
600989.SH,10061369.92,2961187.6
600562.SH,1872721.6227,996393.5585
300388.SZ,499058.8844,497997.7512
601058.SH,3663927.7873,3135509.4862
601798.SH,284331.6148,284331.6148
301055.SZ,246324.0,92292.55
000009.SZ,3886875.4453,3845005.4983
002848.SZ,210943.3,202899.6199
002221.SZ,1574816.7969,1462406.9662
603322.SH,268891.85,262797.08
688113.SH,329010.5,208061.695
002541.SZ,2116953.8707,1508707.7301
002478.SZ,565902.3524,364877.9657
300638.SZ,1359203.4323,886430.3378
600660.SH,10517266.434,8072034.918
600016.SH,15893017.9162,12872750.7263
601619.SH,1068657.4985,1050517.1405
300162.SZ,267025.6629,201938.0199
301079.SZ,187669.3882,42225.6142
601595.SH,432961.2,432961.2
600398.SH,1939503.05,1939503.05
920885.BJ,119221.219,57837.9038
000883.SZ,3429409.9625,3395897.2717
600408.SH,336271.2,336271.2
688096.SH,139266.963,103302.628
603269.SH,149537.5729,149537.5729
600055.SH,1501035.3588,1154642.5849
002669.SZ,405269.7452,333061.6851
002510.SZ,385125.9342,380919.2416
002041.SZ,1891120.0,1891120.0
002370.SZ,288734.2311,266926.7368
603339.SH,396703.5864,396703.5864
603508.SH,497181.7876,497181.7876
000878.SZ,1861148.0232,1861050.1915
920768.BJ,64140.66,45123.015
000888.SZ,386754.2169,386754.2169
600725.SH,502847.76,502847.76
002616.SZ,409552.7331,259554.4059
002875.SZ,185359.1016,106548.7894
300034.SZ,2283998.3512,2129895.6254
688636.SH,675839.3208,391573.1928
000620.SZ,445722.2487,445706.6858
300130.SZ,642448.6395,471324.5303
600851.SH,931847.7662,569895.1169
920239.BJ,420591.4117,159797.8615
301236.SZ,2027223.5305,246026.3872
600846.SH,509805.3971,509805.3971
600928.SH,1573333.3335,1070930.6175
002902.SZ,336630.0,239634.7094
301019.SZ,267360.0,160152.3028
300640.SZ,199032.196,122378.1564
002460.SZ,16853727.1095,10089995.8117
002520.SZ,548803.9726,420288.3691
000040.SZ,658685.1244,469730.9168
688111.SH,8562116.4644,4051064.4644
600905.SH,17515752.12,5245452.0
600346.SH,13782557.381,13782557.381
920870.BJ,132660.0,30222.324
600104.SH,18015897.4248,18015897.4248
300319.SZ,758776.4406,655826.4953
603220.SH,410810.52,406261.2754
300695.SZ,386213.153,386213.153
300214.SZ,358759.2119,310571.263
600735.SH,316867.1038,277858.3067
300446.SZ,235444.44,229834.9629
601989.SH,9052408.0236,8767269.903
688272.SH,185820.0,39486.75
605001.SH,262447.848,159878.2296
600796.SH,559814.4048,194705.785
002979.SZ,623145.6,317748.0257
600760.SH,12257210.3963,12248057.1057
002907.SZ,486080.9289,346187.636
002951.SZ,385155.0,385154.5721
688101.SH,477448.4,261456.2665
605589.SH,1517787.7512,1205199.9338
920149.BJ,34223.712,22213.9726
000589.SZ,588661.6282,536947.1534
603396.SH,1437266.2004,1433642.5416
000676.SZ,774839.732,766079.3441
300989.SZ,212976.0,53244.0
300819.SZ,238877.205,70772.205
600027.SH,6227880.5337,5139963.8664
300353.SZ,466954.7396,384147.5918
603755.SH,315761.0066,315761.0066
301023.SZ,260289.162,107462.922
600959.SH,1595228.9418,1595228.9418
002163.SZ,959027.179,912029.25
002065.SZ,1904056.5308,1725088.9467
688041.SH,12388722.025,1063898.8767
603016.SH,281207.68,281207.68
920856.BJ,43082.9227,27481.9411
002926.SZ,2139375.0,2139375.0
000776.SZ,12772942.9249,9920732.4937
600265.SH,203915.8,203915.8
600702.SH,5112797.7906,5092696.9335
002201.SZ,978105.9977,976028.1589
603722.SH,394839.375,393061.335
600824.SH,381557.8004,381557.8004
600011.SH,13955604.9962,9776964.118
301208.SZ,301466.8174,75366.8174
600305.SH,1160420.129,1160420.129
600292.SH,491914.6407,491914.6407
600406.SH,17774244.8988,17596339.6279
000055.SZ,597074.0702,375787.1555
000997.SZ,1398445.2796,1390719.3596
000049.SZ,1695034.8868,1684940.9607
301213.SZ,326879.9959,81720.0
002440.SZ,976774.5,817483.9221
920892.BJ,93117.4652,23537.3513
605196.SH,403430.39,257801.394
002534.SZ,1417788.3792,1391106.7935
600881.SH,838219.7057,838219.7057
688231.SH,1010880.0006,207165.4112
003037.SZ,579915.907,104765.842
688386.SH,322070.0,213884.3313
603111.SH,467832.753,393748.1108
300848.SZ,542027.1,187957.47
300972.SZ,199703.5,97335.616
600446.SH,978725.0772,975998.6132
300197.SZ,748061.0156,514407.5227
300401.SZ,1145544.711,1127282.7771
002532.SZ,3512173.4883,1744348.1767
002807.SZ,981766.817,980601.6138
601688.SH,11963024.7,9637369.3098
300251.SZ,2663716.4563,2530798.8054
300454.SZ,4385215.8614,2853367.6496
688229.SH,165079.2,78311.5648
000056.SZ,582566.2451,448249.4764
920145.BJ,40142.95,15971.83
600309.SH,28728681.6279,28728681.6279
300106.SZ,188719.7528,188719.7528
600271.SH,1958499.0624,1958499.0624
600095.SH,2164058.4808,856244.8735
301083.SZ,234428.2671,52062.376
002033.SZ,484650.8071,484641.5196
688195.SH,399303.45,241881.3293
002856.SZ,169817.574,134290.3752
002600.SZ,3920541.9611,3837070.9147
