ts_code,trade_date,total_mv,circ_mv
000949.SZ,20090721,329663.9886,329590.2058
000950.SZ,20090721,491406.2103,140648.4399
000951.SZ,20090721,1138740.2325,412497.8805
000952.SZ,20090721,365728.1104,342556.0427
000953.SZ,20090721,190550.5152,96841.4266
000955.SZ,20090721,196703.65,151084.3649
000957.SZ,20090721,161944.8611,141684.2507
000958.SZ,20090721,182685.85,119992.8487
000959.SZ,20090721,1937141.5152,787616.0277
000960.SZ,20090721,1855209.876,934824.7648
000961.SZ,20090721,1519748.1128,377366.8278
000962.SZ,20090721,457617.6,457609.3156
000963.SZ,20090721,564712.0483,320556.5384
000683.SZ,20090721,652641.886,515359.6053
000685.SZ,20090721,1771803.8093,451988.3337
000686.SZ,20090721,2896085.3894,880109.3784
000687.SZ,20090721,458744.0,238269.5487
000690.SZ,20090721,1077406.2,1055711.1558
000692.SZ,20090721,168908.0534,109596.8627
000695.SZ,20090721,159724.0805,107957.6703
000697.SZ,20090721,181014.3753,117206.0865
000698.SZ,20090721,571703.1767,474945.2447
000700.SZ,20090721,175536.7648,105095.691
000701.SZ,20090721,185473.0,142435.3996
000702.SZ,20090721,158914.2073,158900.4492
000703.SZ,20090721,107212.95,82302.6487
600178.SH,20090721,504129.28,504129.28
600179.SH,20090721,288600.0,144461.9616
600180.SH,20090721,195270.2822,100309.569
600182.SH,20090721,265200.0,132600.0
600183.SH,20090721,751263.3988,750201.4406
600184.SH,20090721,227010.0,120959.8463
600185.SH,20090721,357512.4696,357512.4696
600186.SH,20090721,439678.0648,339773.5484
600187.SH,20090721,286321.875,85312.5
002181.SZ,20090721,420194.2368,261628.5312
002182.SZ,20090721,305280.0,134156.1546
002183.SZ,20090721,565722.9531,141918.0
002184.SZ,20090721,222200.0,56560.0
002185.SZ,20090721,189198.9,118521.15
002186.SZ,20090721,425529.36,162714.78
002187.SZ,20090721,431840.0,156542.0
002188.SZ,20090721,104400.0,68473.9547
002160.SZ,20090721,240550.0,96220.0
002165.SZ,20090721,281452.5,149392.8337
002166.SZ,20090721,291450.96,142125.3
002167.SZ,20090721,227404.8,81598.58
002168.SZ,20090721,323272.0627,101500.3863
002169.SZ,20090721,255817.056,99419.2765
002170.SZ,20090721,285068.16,72781.9382
002171.SZ,20090721,261158.04,90548.8848
002118.SZ,20090721,204554.1762,64738.3117
002119.SZ,20090721,129531.4,77982.3117
002120.SZ,20090721,135252.0,52864.2513
002121.SZ,20090721,407040.0,183817.3136
002122.SZ,20090721,1814076.0,415344.0
002123.SZ,20090721,640204.8,392070.0317
002124.SZ,20090721,187279.0,79745.5854
002125.SZ,20090721,85277.4,35546.8776
002126.SZ,20090721,132100.0,50012.9081
001696.SZ,20090721,630651.4032,474823.9209
001896.SZ,20090721,295410.0,118161.4238
002129.SZ,20090721,449031.5354,236622.2306
002130.SZ,20090721,276532.8,71232.0
002131.SZ,20090721,251284.64,76196.98
002132.SZ,20090721,267121.764,91244.0398
002133.SZ,20090721,532504.8,267188.863
600323.SH,20090721,283808.6347,203548.0123
600325.SH,20090721,1861229.9224,1861229.9224
600326.SH,20090721,580944.0,427529.1901
600327.SH,20090721,314331.3672,163655.3764
600328.SH,20090721,355167.7317,216188.4305
600329.SH,20090721,684969.5291,164210.5475
600330.SH,20090721,315017.844,315017.844
600331.SH,20090721,1942224.0,1144256.0
600467.SH,20090721,505612.8,505612.8
600468.SH,20090721,599702.4,293854.176
600469.SH,20090721,470177.4536,183878.0203
600470.SH,20090721,229390.0,229390.0
600475.SH,20090721,447488.0,447488.0
600476.SH,20090721,164291.4,164291.4
600545.SH,20090721,449397.5424,246108.4395
600546.SH,20090721,867300.0,522501.9506
600547.SH,20090721,4374524.5822,2126962.08
600548.SH,20090721,1354214.7,890017.2
600549.SH,20090721,1356458.22,1339327.9575
600550.SH,20090721,4329776.0,2121590.24
600551.SH,20090721,699966.0954,268800.0
600552.SH,20090721,133263.0,133263.0
600553.SH,20090721,458280.0,444338.64
600555.SH,20090721,923747.0,689887.0
600557.SH,20090721,480551.5207,355063.0687
600558.SH,20090721,195600.0,120510.4803
000993.SZ,20090721,311082.0,145558.02
000995.SZ,20090721,102896.64,59717.6886
000996.SZ,20090721,465520.0,399047.792
000997.SZ,20090721,357848.4,355399.2599
000998.SZ,20090721,499514.4,417394.8453
000999.SZ,20090721,1588754.7,548566.5634
000930.SZ,20090721,596970.4802,596970.4802
000931.SZ,20090721,458221.0723,324777.5132
600074.SH,20090721,300203.3232,300203.3232
600075.SH,20090721,373241.792,373241.792
600077.SH,20090721,124907.9573,97580.4392
600078.SH,20090721,545932.7751,429605.3894
600079.SH,20090721,359515.1739,300526.5426
600080.SH,20090721,141046.6929,141046.6929
600081.SH,20090721,222627.6,100182.42
000002.SZ,20090721,15305332.6235,13071182.9716
000004.SZ,20090721,72891.7617,61026.8327
000005.SZ,20090721,465395.806,371316.8041
000006.SZ,20090721,715128.3994,700913.4929
000007.SZ,20090721,120597.4167,94382.9573
000008.SZ,20090721,75715.4978,53163.7499
000009.SZ,20090721,1454334.0392,1316895.377
000010.SZ,20090721,141430.785,65217.6779
600533.SH,20090721,842100.0,842100.0
600535.SH,20090721,814960.0,814960.0
600536.SH,20090721,615918.5958,440217.9482
000423.SZ,20090721,1005102.3753,772287.8061
000425.SZ,20090721,1784616.8679,1420015.614
600539.SH,20090721,162840.0,86063.8619
000597.SZ,20090721,800476.3752,718966.8301
000598.SZ,20090721,336952.401,245690.5143
600629.SH,20090721,355887.6972,104205.5367
600630.SH,20090721,433358.8289,433358.8289
600631.SH,20090721,1513912.5306,1513912.5306
600633.SH,20090721,140190.8487,101518.618
600634.SH,20090721,117904.2466,88757.4034
600635.SH,20090721,1987301.7646,1987301.7646
600636.SH,20090721,294101.9398,294101.9398
600843.SH,20090721,496019.8886,226462.0448
600844.SH,20090721,968604.0488,270387.2241
600845.SH,20090721,652987.7343,136731.8909
600846.SH,20090721,334941.5904,268356.5904
600847.SH,20090721,94688.88,94688.88
600848.SH,20090721,416056.9394,194626.8784
600850.SH,20090721,147087.09,147087.09
002056.SZ,20090721,503352.5,224048.6413
002057.SZ,20090721,81900.0,49140.0
002058.SZ,20090721,76900.7797,41646.4196
002059.SZ,20090721,227685.0,58245.0
002060.SZ,20090721,263593.2,163266.012
002061.SZ,20090721,180154.26,60437.52
002062.SZ,20090721,601500.0,184013.9116
600730.SH,20090721,216769.3927,163880.5476
600734.SH,20090721,227106.7225,108479.4479
600735.SH,20090721,146143.4116,78787.6843
600736.SH,20090721,681452.064,661040.226
600737.SH,20090721,1260022.0952,610017.3463
600738.SH,20090721,212323.2157,178622.4754
600739.SH,20090721,3538869.3827,3538869.3827
600740.SH,20090721,554951.7,448152.9356
600741.SH,20090721,2464372.967,1404824.5659
600742.SH,20090721,344148.5718,344148.5718
000789.SZ,20090721,337314.9613,181512.1913
000790.SZ,20090721,180682.164,130758.2037
000791.SZ,20090721,128142.0,128124.6222
000718.SZ,20090721,2639123.7254,1427025.8117
000720.SZ,20090721,474039.54,433543.9105
000726.SZ,20090721,903337.2384,411120.7996
000727.SZ,20090721,210825.368,210190.8039
000728.SZ,20090721,3758344.7,731875.971
000729.SZ,20090721,1879544.5935,748967.054
000731.SZ,20090721,453854.72,433572.8184
000733.SZ,20090721,309773.8,228828.1077
000735.SZ,20090721,421583.228,421464.9916
000736.SZ,20090721,430931.1333,58210.7155
000737.SZ,20090721,345718.8,344894.3795
000738.SZ,20090721,369954.0,189242.8756
000751.SZ,20090721,709375.1729,709356.6439
000752.SZ,20090721,233162.506,118862.0203
000753.SZ,20090721,200219.5572,136552.9989
000825.SZ,20090721,5656374.0614,2272491.6653
000826.SZ,20090721,485693.4645,273590.2982
000828.SZ,20090721,638263.4331,390830.3428
