ts_code,trade_date,total_mv,circ_mv
002537.SZ,20111130,244100.0,61025.0
002538.SZ,20111130,358160.0,91960.0
002539.SZ,20111130,462793.92,117334.14
002540.SZ,20111130,378560.0,94640.0
002541.SZ,20111130,483740.0,122740.0
002542.SZ,20111130,203907.0,51282.0
002543.SZ,20111130,417200.0,104300.0
002544.SZ,20111130,228481.68,58476.0
002545.SZ,20111130,469230.75,117645.75
002546.SZ,20111130,335160.0,83790.0
002547.SZ,20111130,280450.0,71100.0
300007.SZ,20111130,166144.0,86102.9734
300008.SZ,20111130,217027.44,88520.4426
300009.SZ,20111130,253260.0,129397.77
600821.SH,20111130,198559.9433,198559.9433
600822.SH,20111130,316430.7191,225597.2045
600697.SH,20111130,419037.9896,408680.9435
600698.SH,20111130,425656.0387,186805.5971
600699.SH,20111130,165108.3773,165108.3773
600701.SH,20111130,204001.8118,204001.8118
600702.SH,20111130,704957.0,704957.0
600703.SH,20111130,2018731.2588,1684739.5524
600704.SH,20111130,552043.4879,471063.3495
600706.SH,20111130,124100.8197,120809.7837
002591.SZ,20111130,144000.0,36000.0
002592.SZ,20111130,176714.8484,35427.6
002593.SZ,20111130,239560.0,59890.0
002594.SZ,20111130,5496823.5,184465.0
002595.SZ,20111130,478000.0,119500.0
002596.SZ,20111130,192826.0,48926.0
002597.SZ,20111130,410245.5,102945.5
002598.SZ,20111130,219336.0,56240.0
002599.SZ,20111130,169224.0,42306.0
002600.SZ,20111130,566955.2,141828.0
002092.SZ,20111130,1019282.22,848534.9798
002093.SZ,20111130,562250.0,513499.9077
002094.SZ,20111130,482553.0134,482553.0134
002095.SZ,20111130,234090.0,232069.8178
002096.SZ,20111130,416694.7152,415843.6752
002097.SZ,20111130,491926.5,353797.7508
002098.SZ,20111130,164610.0,164610.0
002099.SZ,20111130,364905.25,286899.9804
002100.SZ,20111130,354299.0799,319657.9568
002101.SZ,20111130,184500.0,184500.0
002102.SZ,20111130,351554.34,203565.2891
002103.SZ,20111130,145475.046,111546.675
002104.SZ,20111130,461350.08,305399.3316
002105.SZ,20111130,154636.0,154636.0
002106.SZ,20111130,1476974.5536,1413529.6997
002107.SZ,20111130,216945.54,97842.2679
002247.SZ,20111130,140580.6,114285.9248
002248.SZ,20111130,334744.28,240187.4397
002249.SZ,20111130,808634.1186,768028.9386
002250.SZ,20111130,893233.2375,505406.1015
002251.SZ,20111130,636968.16,203827.6531
002252.SZ,20111130,627504.0,627504.0
002253.SZ,20111130,239850.546,213757.4766
002254.SZ,20111130,514509.84,514267.7027
002255.SZ,20111130,430548.5,430548.5
002256.SZ,20111130,211932.0,128961.84
002258.SZ,20111130,231595.9738,231595.9738
002259.SZ,20111130,247034.88,192060.8271
002260.SZ,20111130,125892.0,125892.0
