ts_code,total_mv,circ_mv
600230.SH,398683.8699,398683.8699
300346.SZ,1418421.4857,1288522.0228
300140.SZ,364866.4204,329333.7546
300848.SZ,388952.78,97252.78
300106.SZ,274520.6707,274520.6707
300405.SZ,216240.0196,142680.68
300724.SZ,4008183.16,2121283.5585
002970.SZ,979084.8,244771.2
000429.SZ,1415475.7473,882070.4315
002830.SZ,173342.0,86583.25
601139.SH,2174836.2633,2174808.2535
300488.SZ,302364.6878,249511.4487
000596.SZ,11532943.6,8784823.6
600219.SH,3238580.4919,3238580.4919
688333.SH,1014320.0,562766.9369
603558.SH,398036.6696,398036.6696
603196.SH,155760.0,155760.0
600310.SH,335248.875,335248.875
300411.SZ,490119.9956,182853.9097
603602.SH,266215.04,266215.04
000906.SZ,476826.4719,467688.7394
300509.SZ,227042.4,127597.8288
300671.SZ,718437.3211,641890.7308
688579.SH,704817.62,63577.0056
603379.SH,1165404.4816,368553.0347
002607.SZ,22819377.7393,2900766.552
600737.SH,1909991.4676,1885211.1927
688390.SH,1515096.0,345009.0526
603300.SH,562386.1526,416756.7633
603332.SH,434361.576,108592.22
002645.SZ,527981.1791,402055.9474
300527.SZ,998792.2697,998792.2697
300908.SZ,1022000.0,242318.755
300230.SZ,471767.0917,320714.8831
002774.SZ,234789.3028,193664.2279
000972.SZ,192049.6112,192049.6112
000856.SZ,183643.0,183643.0
603896.SH,674559.9048,668218.2841
600896.SH,430418.276,365021.6115
688221.SH,796148.88,182850.8511
603931.SH,503375.832,125844.0816
688567.SH,3463616.431,471751.7684
600170.SH,2733650.1025,2733650.1025
603589.SH,3905400.0,3905400.0
300478.SZ,137946.897,131970.9039
601019.SH,1268835.2,1268835.2
002212.SZ,2507678.6344,2398252.2061
300768.SZ,1608040.2,557159.9882
603099.SH,222402.78,222402.78
600333.SH,329485.6,329485.6
002594.SZ,48552758.3904,20389445.2628
002048.SZ,1032022.6135,897969.6675
300438.SZ,969550.8274,731867.6065
601636.SH,3129464.7536,3125938.0656
002715.SZ,264132.0,249382.8232
600073.SH,938667.2015,938667.2015
603916.SH,888953.1086,875859.5666
300365.SZ,674764.2475,387869.6147
600035.SH,473374.0749,471693.0911
002336.SZ,174240.0,147777.3
688555.SH,370836.82,84375.541
600847.SH,164170.8054,164170.8054
000415.SZ,1669820.7461,957797.0831
300192.SZ,512365.3909,335663.629
300693.SZ,359232.1136,246114.7395
002005.SZ,241766.64,231789.9787
002151.SZ,2787437.6835,2021781.5149
300393.SZ,698918.1199,474020.8779
002859.SZ,1171877.6857,1147885.5416
000557.SZ,503139.2836,502981.0883
002059.SZ,493055.7539,355895.9845
002793.SZ,1699043.7708,337464.7919
688025.SH,444015.7448,230777.1047
002741.SZ,496639.7888,423322.3487
600844.SH,433039.3262,350483.2501
688398.SH,536720.0,127471.0
300498.SZ,12644952.2586,9596566.3023
601168.SH,3188454.0,3188454.0
600037.SH,1503120.1147,1503120.1147
601689.SH,4065922.7846,4065922.7846
002265.SZ,259631.4302,248763.1615
601608.SH,1605585.1384,1605585.1384
601021.SH,4739028.6889,4739028.6889
300900.SZ,1144756.8,242106.8938
600862.SH,3499339.3568,3499339.3568
300159.SZ,569317.5972,542619.0262
600721.SH,150804.0107,145047.0479
000617.SZ,8836813.2762,8836813.2762
300234.SZ,363111.1011,224654.1963
002122.SZ,281206.341,277992.0
600177.SH,3356027.1554,3356027.1554
002160.SZ,319028.3724,290903.4446
603611.SH,441389.1806,441389.1806
601229.SH,11464668.6609,11059011.0108
603160.SH,7426101.6428,7354943.4609
300419.SZ,406367.9159,406367.9159
603301.SH,1322331.5635,625722.3775
300377.SZ,703192.0698,531127.786
600497.SH,2382724.4538,2382724.4538
002917.SZ,289252.704,198071.328
002641.SZ,887005.6158,699045.406
600127.SH,680290.2111,680290.2111
300129.SZ,494777.4401,388952.1312
600738.SH,611810.4005,585709.9293
603999.SH,353088.0,353088.0
002622.SZ,265440.0,265432.653
002618.SZ,410392.08,410392.08
600775.SH,680809.7041,500519.7041
600710.SH,718712.1887,718712.1887
300464.SZ,755328.3323,621064.9109
