ts_code,total_mv,circ_mv
600857.SH,360706.4298,360706.4298
300031.SZ,258600.0,184324.6149
600666.SH,432317.984,432317.984
600893.SH,5943592.1875,3312983.0658
600680.SH,650165.2982,437880.4982
300392.SZ,850624.0,212656.0
002672.SZ,1312971.059,478447.2441
002587.SZ,341419.7902,216139.2088
600217.SH,578200.0,578200.0
601311.SH,1212840.38,1202732.828
600966.SH,391026.9542,391026.9542
002490.SZ,820188.1552,272858.185
000671.SZ,1670499.0243,1347212.1476
300255.SZ,679437.8322,467601.7359
000599.SZ,428357.5971,333254.6523
002724.SZ,1168400.0,146050.0
300163.SZ,188178.0,113453.7596
002116.SZ,553253.4609,549753.1023
000959.SZ,2390804.0992,545179.8538
300205.SZ,763779.456,754390.6036
002362.SZ,413860.6969,339258.4447
000027.SZ,3094946.4401,1122227.8207
600703.SH,3647061.3617,3301015.4919
300007.SZ,389636.0,272327.4871
002441.SZ,663520.0,413673.8606
601700.SH,734418.9,720669.96
002310.SZ,1936726.9382,877387.3344
600579.SH,463035.4223,301863.6
002569.SZ,246557.61,242917.2937
002658.SZ,797892.1312,217492.1312
600279.SH,692034.6267,512454.2085
600823.SH,1500703.2233,1500703.2233
002220.SZ,463333.0184,388312.7853
002682.SZ,204048.0,140619.5585
601336.SH,11969700.3042,4222928.4222
002306.SZ,620800.0,505962.088
600163.SH,410487.9572,410487.9572
300318.SZ,389120.0,143432.1495
000717.SZ,747633.0427,348563.2507
600718.SH,2260001.005,2260001.005
600814.SH,569161.2994,247064.8847
600048.SH,8551606.7865,8551606.7865
300230.SZ,189145.5408,118587.9546
000881.SZ,296870.5824,295953.4838
000782.SZ,458425.1928,351113.6202
600337.SH,707610.5984,698335.6664
300335.SZ,448477.7742,228907.4479
600151.SH,1455209.4001,1402265.3373
000536.SZ,1463934.3228,470741.3097
300389.SZ,635409.03,125013.07
300104.SZ,3031648.9871,1717266.3956
002289.SZ,384881.7933,197530.9342
002353.SZ,3276085.7507,1810141.5096
000663.SZ,297246.5705,244702.6925
002462.SZ,632400.0,515592.9164
601113.SH,398720.0,398720.0
600769.SH,328105.05,328105.05
600641.SH,480470.6138,480470.6138
601139.SH,1734880.1051,1734880.1051
600993.SH,758986.4277,757377.6682
600727.SH,220419.5892,220381.9092
002288.SZ,424716.8687,316200.0931
002417.SZ,261630.0,196893.642
300301.SZ,419636.04,140634.4325
300285.SZ,437482.4,111633.44
300012.SZ,675067.398,371054.8368
601601.SH,22546256.0,15641309.6
002539.SZ,601168.64,246633.9818
600392.SH,890223.2558,370359.0
300261.SZ,453076.2496,427600.0768
300177.SZ,690664.896,402850.0627
600475.SH,405504.0,405504.0
000898.SZ,4167249.3199,3541787.3935
600546.SH,1100263.1577,1100263.1577
002125.SZ,166121.9555,166118.9944
600291.SH,705792.0,705792.0
300068.SZ,718086.8376,486749.3238
300146.SZ,1939158.2402,969269.8236
002646.SZ,925650.0,323977.5
000989.SZ,532415.8245,532415.8245
601179.SH,3772649.4111,3206752.0
601801.SH,1686230.0,1686230.0
002278.SZ,385427.7847,242131.4318
601633.SH,12227498.037,8075147.617
601369.SH,1429007.6432,1429007.6432
002518.SZ,514412.6946,483239.4445
600597.SH,2081597.4853,2081313.4153
002194.SZ,665388.36,370848.3623
601991.SH,6934529.5781,5207061.56
002129.SZ,2285822.6134,1584140.269
600057.SH,1264225.3123,524404.8
000937.SZ,2253315.6455,1829657.3791
600438.SH,790962.1238,665519.36
000545.SZ,559078.9043,230338.3599
600643.SH,1560954.9695,1154992.637
002488.SZ,597240.0,590488.0127
000921.SZ,1236230.9596,816485.0166
600875.SH,3723171.88,3091451.88
601038.SH,1334506.0,201000.0
002011.SZ,878007.9859,872364.8841
600313.SH,473800.5499,392418.0
000056.SZ,436324.0173,235469.5011
601360.SH,441303.1412,295914.9732
601998.SH,28774206.1259,19621675.8951
002413.SZ,442102.5,442102.5
600109.SH,5067584.785,5067584.785
300145.SZ,648161.8819,427721.7035
002690.SZ,1340846.0,440176.4674
600309.SH,4480357.5398,4480357.5398
300106.SZ,226699.2,225507.2231
000955.SZ,292886.88,271670.88
002244.SZ,1031576.0,875717.99
300032.SZ,674588.0102,535122.61
002272.SZ,322749.3,235106.1301
603128.SH,596000.0,238400.0
601668.SH,17880000.0,17792519.12
300175.SZ,344154.8,339764.0522
002297.SZ,585070.4231,469146.6
600497.SH,2021083.7987,2021083.7987
000046.SZ,3937517.3676,3926821.6644
002641.SZ,437616.0,437616.0
600536.SH,1611285.5438,1470621.3156
300271.SZ,711580.05,523666.5861
600613.SH,888784.2009,294940.5705
603019.SH,1587300.0,396825.0
601288.SH,97438235.1,85249058.7591
600612.SH,1797432.6371,1089588.6887
000418.SZ,879790.4797,608925.5538
002118.SZ,784876.8145,784100.139
002248.SZ,249993.9228,164972.0104
600018.SH,14449539.0778,14449539.0778
300376.SZ,766944.3,191971.86
000058.SZ,540726.5179,370896.2811
600522.SH,1468430.3241,1199066.1875
600686.SH,588654.139,588654.139
600199.SH,644143.2273,644143.2273
000049.SZ,754886.4684,754886.4684
002440.SZ,1415115.0,821363.1165
300253.SZ,1583755.5704,1024094.3182
000985.SZ,205867.526,205867.526
002137.SZ,373337.586,338116.8955
600439.SH,503733.5208,503733.5208
002304.SZ,7664110.4,6260325.7247
600663.SH,6753545.344,4910831.744
002017.SZ,440713.227,431385.0506
000525.SZ,851667.4595,851224.6131
300351.SZ,643120.92,178371.96
000002.SZ,12446980.6445,10929261.7917
300219.SZ,303909.4583,236516.2339
600398.SH,4775801.6732,687340.1349
002338.SZ,668400.0,660821.7588
000783.SZ,7246490.612,7246336.8646
600182.SH,597720.0,298860.0
600100.SH,3048462.6641,2871369.3987
600162.SH,535165.3954,535165.3954
600193.SH,310096.917,310096.917
000012.SZ,1857425.3262,1165977.871
600112.SH,784684.6677,784684.6677
002358.SZ,1595168.9534,820165.685
600689.SH,172249.581,130438.9506
300141.SZ,231769.017,146978.1399
600010.SH,6738181.6447,6627392.1705
002089.SZ,813918.9689,564172.3673
600861.SH,334862.8311,334862.8311
601958.SH,3149165.8944,3149165.8944
002726.SZ,512427.52,128177.32
300346.SZ,366568.84,130674.463
000701.SZ,425911.1389,329133.2525
601208.SH,572041.04,572041.04
600097.SH,299034.5019,299034.5019
600080.SH,363607.3836,363607.3836
300174.SZ,175032.0,84870.4274
600203.SH,278387.1362,235973.7621
000750.SZ,3973821.4618,3471323.1539
300190.SZ,487369.2432,430988.544
601908.SH,1043761.1102,346910.6588
000852.SZ,842842.0,273907.1531
002390.SZ,1075977.2438,489662.2936
600678.SH,414251.13,414251.13
300074.SZ,491700.0,319266.3975
002416.SZ,1367767.9,1314081.7901
000610.SZ,222325.1281,220377.876
002570.SZ,1769982.12,1764350.817
600246.SH,580413.6,580413.6
600739.SH,3175385.5013,3031020.5013
300054.SZ,726544.0483,483387.2894
601258.SH,2219438.8402,1795727.5
600793.SH,130677.3,130677.3
600573.SH,233500.0,233500.0
002717.SZ,455216.06,113804.015
600549.SH,2738046.18,2244396.18
300258.SZ,346500.0,319411.6406
600917.SH,1820520.0,182520.0
000683.SZ,755070.7568,416922.9928
000019.SZ,261337.5997,218955.0554
600874.SH,1548542.8466,1179642.8466
600711.SH,1154227.3272,617063.8131
300221.SZ,343200.0,294937.5
600485.SH,14010575.4113,664104.112
002315.SZ,797590.0,408735.9445
600067.SH,885459.8078,883394.0798
002225.SZ,656201.7866,360884.8102
002644.SZ,432205.312,116103.68
600189.SH,301185.0,301185.0
300298.SZ,760628.12,239208.1338
002511.SZ,426285.6,425149.6887
300061.SZ,223795.2,129809.6083
600452.SH,260480.0,260480.0
603368.SH,630112.5,126022.5
002292.SZ,2103096.8591,1067089.92
000736.SZ,301948.9872,130297.2319
002480.SZ,773796.5557,663842.9322
603998.SH,412985.9424,103260.88
000554.SZ,475023.8002,358297.9164
000573.SZ,305150.246,304920.0547
002038.SZ,1987254.0,1641974.8424
000792.SZ,3766325.7927,2542131.0836
002122.SZ,994356.0,880080.1992
000158.SZ,819501.54,819501.54
600639.SH,1629159.1202,1151762.0829
300223.SZ,420680.0,231033.5688
600812.SH,1130147.6772,712804.2477
600835.SH,1957523.0355,1543649.2302
300312.SZ,403250.4,161141.4
600177.SH,2444819.6411,2444819.6411
002160.SZ,262441.3858,216572.3988
300265.SZ,377730.0,169279.0
000918.SZ,752347.8555,752347.8555
600630.SH,531076.9963,531076.9963
600605.SH,213060.28,213060.28
600807.SH,502494.3588,285411.8052
601328.SH,41364338.7413,18218942.7137
300200.SZ,291136.8,128542.2701
600559.SH,636860.0,636860.0
600470.SH,359382.4,359382.4
600838.SH,400481.099,400481.099
600847.SH,251815.9566,212930.6751
300300.SZ,458020.2,205256.4091
002305.SZ,722907.2105,494165.9038
300029.SZ,193800.0,187459.5501
600685.SH,3392520.0711,1443421.6906
600099.SH,195674.16,195674.16
600658.SH,734403.3109,734403.3109
000530.SZ,421068.0149,259599.5191
002697.SZ,695200.0,267642.3541
002674.SZ,339659.595,173736.508
002502.SZ,387200.0,368512.76
300127.SZ,437540.1714,300405.0611
002376.SZ,711000.0,578388.7901
002653.SZ,2090322.45,345673.818
