ts_code,trade_date,total_mv,circ_mv
002011.SZ,20060403,42495.5734,21730.8
600472.SH,20060403,221965.0,93730.0
600112.SH,20060403,75105.1829,29745.1829
600127.SH,20060403,79635.8553,45178.5314
600167.SH,20060403,64410.0,23730.0
600758.SH,20060403,55275.2992,21311.9392
600801.SH,20060403,190143.6,36129.6
600834.SH,20060403,284519.6154,75038.1403
600860.SH,20060403,127866.0,30106.08
000089.SZ,20060403,553478.208,250935.8419
600227.SH,20060403,133110.0,73993.5
600401.SH,20060403,62705.5775,38053.8
600525.SH,20060403,112579.74,37605.75
600667.SH,20060403,76345.1979,39255.48
600701.SH,20060403,95606.8356,51533.8356
600863.SH,20060403,606253.32,121010.76
000016.SZ,20060403,196849.5371,91639.9312
000539.SZ,20060403,1061102.196,204613.7847
000733.SZ,20060403,148977.92,74048.0
000995.SZ,20060403,62370.0,17820.0
600138.SH,20060403,150054.0,85480.2
600415.SH,20060403,549487.0969,232659.0194
600478.SH,20060403,59993.3021,19400.0
600122.SH,20060403,135979.2,61344.0
600345.SH,20060403,139788.0,38124.0
600793.SH,20060403,58757.4,18715.32
002028.SZ,20060403,161438.0,53061.32
600370.SH,20060403,95747.3,34836.8075
600392.SH,20060403,85320.0,37914.075
600399.SH,20060403,143520.0,44380.8
600439.SH,20060403,134362.8,48370.608
000409.SZ,20060403,28105.3603,12345.3412
000595.SZ,20060403,60711.0777,22843.8699
000948.SZ,20060403,67760.2672,19360.0
002050.SZ,20060403,73789.0,25467.0
600371.SH,20060403,61380.0,24552.0
600539.SH,20060403,74290.0,28424.0
600757.SH,20060403,116147.4798,34538.4
000065.SZ,20060403,80893.6858,28143.2922
000901.SZ,20060403,100457.2791,30441.6
000939.SZ,20060403,190084.44,93211.5038
600182.SH,20060403,114240.0,57120.0
600291.SH,20060403,55680.0,27561.6
600408.SH,20060403,182988.0,72399.6
000153.SZ,20060403,60842.1528,31588.1046
000785.SZ,20060403,70090.8537,27649.0362
600886.SH,20060403,313864.8502,150634.4127
000582.SZ,20060403,84058.4228,25511.2
000612.SZ,20060403,279462.4803,122922.1993
