ts_code,total_mv,circ_mv
002230.SZ,11364280.7282,10761593.4829
300984.SZ,821092.1579,516039.9929
002387.SZ,1234767.702,1233176.7672
603918.SH,579527.296,579060.5362
001229.SZ,397800.0,209558.7805
002540.SZ,867971.5119,604519.5174
600186.SH,980829.6061,978658.6452
300737.SZ,569414.6131,454982.1978
600708.SH,739907.3987,738792.22
003012.SZ,793689.0744,785134.0356
002941.SZ,1182196.8986,1182196.8986
000063.SZ,20100413.5952,16922967.0436
600918.SH,5329043.4903,2642095.2457
600520.SH,403045.92,403045.92
600483.SH,2841300.8316,2841300.8316
920017.BJ,226929.5392,224293.5789
920627.BJ,204578.7,101341.725
301395.SZ,265678.3792,150348.8992
688480.SH,520194.9588,520194.9588
920701.BJ,252722.4,184581.7361
301533.SZ,403942.2303,116846.4003
600528.SH,1775019.7188,1775019.7188
600903.SH,782006.3974,782006.3974
301298.SZ,237522.4,175074.8681
605056.SH,800870.9325,787423.5264
001337.SZ,1171800.0,804792.24
300284.SZ,1027941.808,974644.8202
603677.SH,367097.2487,367097.2487
002567.SZ,649172.281,648431.8512
601618.SH,6134191.2743,5284375.2743
002203.SZ,2660727.8731,2568296.0133
300398.SZ,1274495.6196,1267535.3418
301020.SZ,333792.0,333792.0
002331.SZ,390729.7551,361010.909
920146.BJ,115416.8288,91602.8635
688076.SH,1201629.3124,1201629.3124
300519.SZ,258080.0,184043.3
300468.SZ,1708160.0162,1705407.0952
688318.SH,3402547.1855,3402547.1855
603869.SH,548963.5293,548963.5293
000807.SZ,9460587.8008,9460488.6271
300123.SZ,800096.1183,783327.9345
920924.BJ,222532.941,133641.3466
300188.SZ,1316719.2389,1310633.7979
603135.SH,596802.0998,239518.9839
603118.SH,936071.6467,936071.6467
600438.SH,9904377.6414,9904377.6414
603012.SH,369798.0,369798.0
300781.SZ,579538.9502,427714.5186
002488.SZ,831191.6193,768270.1392
002999.SZ,238795.704,236132.1191
603021.SH,162213.6715,162213.6715
000936.SZ,707038.2838,706938.0949
002345.SZ,1162174.6208,1134415.6012
605287.SH,371840.0,371840.0
300087.SZ,1090378.8454,1038542.5809
002593.SZ,533761.7313,371075.8144
688620.SH,470008.0,278549.9055
688589.SH,331057.8902,331057.8902
000032.SZ,2158708.6669,2066523.0603
688683.SH,468947.7014,468947.7014
600283.SH,517080.556,501722.1483
600063.SH,1243532.9758,1243532.9758
600518.SH,2724292.6479,2723003.381
002961.SZ,1328434.0719,1328427.3557
002670.SZ,3390268.3121,2844110.3108
603036.SH,423548.3874,423548.3874
920018.BJ,344935.7889,119802.2742
688061.SH,374424.5253,146723.791
600868.SH,717500.2007,717500.2007
605168.SH,739545.9869,739545.9869
920971.BJ,317155.59,258651.0564
002202.SZ,6523504.447,5176219.8653
600052.SH,406057.6704,406057.6704
601577.SH,3800368.2975,3799546.0256
301035.SZ,1999370.1059,1996335.1357
600830.SH,428426.3504,428426.3504
600178.SH,551841.2985,551841.2985
002474.SZ,722374.2,616219.2621
300238.SZ,381028.7423,380997.6758
002162.SZ,473645.997,473024.4723
920693.BJ,271752.6,136848.18
002554.SZ,430791.5833,430710.9796
300726.SZ,1734669.4271,903214.6377
603124.SH,1083907.045,217351.345
301382.SZ,980729.4629,605382.5317
301515.SZ,210300.0,132576.3797
300279.SZ,347749.7374,328957.9825
301529.SZ,748518.7038,399139.3737
300619.SZ,780736.4654,652697.1789
300562.SZ,300151.4861,222651.9148
300958.SZ,199839.1382,116088.0194
603888.SH,1316414.1658,1316414.1658
300802.SZ,555372.9885,380671.342
000401.SZ,1196197.4817,1184109.3117
600191.SH,595011.564,595011.564
300355.SZ,659343.4953,533670.7417
920299.BJ,184273.4694,90112.4956
300476.SZ,26388991.1702,25929734.8882
300416.SZ,898095.4254,892083.3221
600250.SH,368674.9344,368674.9344
605358.SH,2227626.9549,2227626.9549
603682.SH,317047.5,317047.5
605289.SH,765886.695,761179.275
301518.SZ,490063.0012,187031.2909
688298.SH,492307.2,492307.2
603505.SH,1522578.8827,1522578.8827
600573.SH,352000.0,352000.0
300249.SZ,631659.7834,535491.4887
000059.SZ,812516.8088,812516.8088
600125.SH,821173.2587,821173.2587
002535.SZ,315863.1312,294057.3631
002242.SZ,836266.632,834829.4472
603217.SH,563709.3084,563709.3084
600308.SH,585511.8879,585511.8879
605188.SH,1192096.7205,1192096.7205
920005.BJ,344533.0,78869.0
000656.SZ,1584478.1632,1133912.3136
002931.SZ,432860.1007,397411.5241
600391.SH,924032.0982,924032.0982
300065.SZ,1298331.0944,1181835.5912
600698.SH,962842.5965,748141.0892
002836.SZ,406195.2,406195.2
300673.SZ,442420.3445,288010.6795
603009.SH,1486468.4037,1485953.7873
600662.SH,1205665.494,1201976.7471
002562.SZ,735977.3145,451784.5363
300459.SZ,1627820.4648,1521970.5692
002180.SZ,2661757.3439,2555459.3395
300833.SZ,520002.4455,334041.2372
600218.SH,500939.9069,500939.9069
601106.SH,2537379.683,2537379.683
002598.SZ,344187.8829,310432.3614
688197.SH,568256.6096,244562.6541
688478.SH,503514.2233,376307.0468
600785.SH,310694.2726,310694.2726
603123.SH,951295.368,776860.6553
600633.SH,1644692.5902,1644692.5902
003038.SZ,381871.2638,259335.2281
301301.SZ,2247925.68,622724.6159
688292.SH,383357.6779,244107.2777
603912.SH,454063.0128,454063.0128
688276.SH,840965.8967,840965.8967
002901.SZ,1993917.9409,1389302.3328
002211.SZ,141419.5797,141419.5797
301366.SZ,751815.8892,273726.3206
688799.SH,630467.32,630467.32
002702.SZ,552981.2,456450.0313
300800.SZ,276771.271,273991.9735
920266.BJ,111972.0063,106996.8827
688393.SH,213521.4891,213521.4891
603168.SH,294063.4329,292796.0079
920010.BJ,271316.5,200905.504
002407.SZ,3743910.4295,3398332.3478
002468.SZ,2164554.2627,2074620.7519
300168.SZ,962339.8888,961373.9401
001233.SZ,1212360.1643,230680.8125
688238.SH,449782.4331,444313.9701
688607.SH,304838.3044,304838.3044
002716.SZ,1832184.5313,1508830.3953
002287.SZ,1399401.1245,1396641.0386
688239.SH,1041783.113,1041783.113
688383.SH,753745.968,753745.968
688093.SH,991994.3146,929189.5819
600508.SH,881715.96,881715.96
603078.SH,695689.5954,695689.5954
300455.SZ,1955917.6256,1930996.1381
603598.SH,531041.9052,530450.3052
002797.SZ,2945882.4,2945882.4
301120.SZ,680108.5717,400292.7861
920371.BJ,208116.328,196096.8824
688256.SH,59916402.435,59442546.6277
002476.SZ,370872.0,370827.959
300578.SZ,379488.2824,379385.6441
002495.SZ,274138.3008,205326.6376
688776.SH,996693.9211,996693.9211
603023.SH,284639.8776,284639.8776
002327.SZ,583418.8951,339876.1293
300246.SZ,216689.1265,173009.0506
300314.SZ,368640.0,183989.0534
688569.SH,448298.7376,448298.7376
603325.SH,618910.944,264441.2352
600805.SH,467141.0772,466801.177
688246.SH,304476.9284,304476.9284
603766.SH,3254863.8323,3254863.8323
603408.SH,642267.255,642267.255
000004.SZ,158062.0567,150787.595
601628.SH,126343231.35,93081179.1
301042.SZ,575219.5103,544671.8228
002350.SZ,497860.1802,487046.2504
600505.SH,481593.6675,481593.6675
688172.SH,3551913.8253,1456106.5058
688449.SH,2108180.0,1343754.5507
300750.SZ,174503256.6609,162755533.6159
920056.BJ,203820.7915,76423.2722
300315.SZ,1375466.3895,1312178.0498
000938.SZ,7293203.6787,7293203.6787
001231.SZ,224065.48,111887.01
600887.SH,18065230.065,17975463.2832
002354.SZ,1060589.5106,1042221.9498
300307.SZ,571859.1187,563192.0885
300637.SZ,289681.6604,289379.1009
001311.SZ,984314.5888,249943.9407
300762.SZ,2069147.2187,2069147.2187
000625.SZ,11619308.8623,9680858.0616
301136.SZ,675627.8331,675627.8331
002681.SZ,1232926.0834,1052951.6959
301234.SZ,298588.0,298588.0
000922.SZ,874291.3237,738812.0818
688585.SH,4275634.3168,4275634.3168
688226.SH,703943.9141,699737.6021
600256.SH,3215177.4909,3215177.4909
300644.SZ,365787.0738,292844.5808
300222.SZ,851439.67,693381.0388
920184.BJ,236052.402,156129.5138
600533.SH,282450.0,282450.0
002736.SZ,13283540.7488,12467320.902
688220.SH,3809466.1961,3282237.0949
920418.BJ,430759.9296,413546.2152
300337.SZ,1125214.16,973890.2856
300871.SZ,389287.8397,389287.8397
920407.BJ,179562.552,73102.1622
300500.SZ,262528.0773,252905.3141
603125.SH,721013.5839,180262.7574
688300.SH,1413077.6999,1413077.6999
603072.SH,1107861.76,276965.44
300664.SZ,421234.7769,419000.6499
003006.SZ,861443.819,859288.7948
300066.SZ,669781.4207,647806.2641
002691.SZ,283220.0,279871.5941
600968.SH,3964390.6376,3964390.6376
001277.SZ,291232.0,173906.9701
000831.SZ,4954839.9479,4954839.9479
603917.SH,293937.28,293937.28
002788.SZ,428922.4765,421500.3563
000848.SZ,873078.1833,864528.1833
600168.SH,515573.3383,515573.3383
601568.SH,1513416.6673,1513416.6673
601086.SH,725940.0,725940.0
002189.SZ,608071.9075,607980.2961
688613.SH,274565.2023,274565.2023
300933.SZ,449708.3532,449708.3532
600510.SH,976296.0823,976296.0823
002157.SZ,2904551.0529,2267587.9807
301319.SZ,585451.6547,439920.6235
301283.SZ,372012.8446,212089.1611
300957.SZ,1718545.2,1718545.2
600623.SH,1592123.46,1403881.482
301115.SZ,289418.6885,192202.2116
002277.SZ,991256.8608,991256.8608
