ts_code,trade_date,total_mv,circ_mv,pe_ttm,pb
600230.SH,20160608,352731.671,352731.671,,3.2948
600237.SH,20160608,406346.0868,406346.0868,372.072,2.8361
002465.SZ,20160608,2669315.0576,2285150.9927,45.7675,4.3139
002428.SZ,20160608,1024092.16,1007261.7466,465.148,6.5393
600007.SH,20160608,1782890.0852,1782890.0852,27.3451,3.1696
000756.SZ,20160608,487495.4768,327585.9627,54.7136,2.5827
300068.SZ,20160608,1372699.62,991026.9528,58.0942,4.4235
002646.SZ,20160608,900450.0,900450.0,41.7472,3.6168
601369.SH,20160608,1024231.3956,1024231.3956,28.5829,1.7381
002518.SZ,20160608,1086335.5268,1031752.8604,43.7744,6.3328
600597.SH,20160608,1541987.834,1534050.4173,35.1641,3.2935
601818.SH,20160608,17271265.15,14729833.015,5.8317,0.8134
002166.SZ,20160608,481009.4982,383889.3806,54.3162,6.0841
000529.SZ,20160608,489800.0869,475878.9483,64.7824,4.2452
600841.SH,20160608,1198632.0349,721777.369,157.2332,3.4345
300295.SZ,20160608,626307.66,498907.4664,50.3842,6.6375
300126.SZ,20160608,345216.368,237055.5385,,3.3055
600827.SH,20160608,2154842.1858,1930014.7213,23.6675,1.4139
300378.SZ,20160608,736738.2237,410320.7864,358.6774,6.5754
000708.SZ,20160608,491652.8771,491652.8771,18.3904,1.4098
603399.SH,20160608,643534.0866,457213.456,,3.5908
603288.SH,20160608,8072731.818,803799.18,31.2195,10.1527
300158.SZ,20160608,478667.28,461245.8108,71.4194,2.5119
002626.SZ,20160608,887040.0,886889.85,74.4965,5.8826
600816.SH,20160608,2936247.2247,1883420.3043,13.821,4.6625
002043.SZ,20160608,698004.5775,394672.5619,61.1357,5.2382
000833.SZ,20160608,913036.9285,404425.4047,72.7932,3.4709
600833.SH,20160608,350691.7375,350691.7375,82.766,4.9289
002188.SZ,20160608,911038.1735,474396.0,389.9195,4.5423
000778.SZ,20160608,1785220.6069,1785037.7727,30.1241,1.0486
002107.SZ,20160608,559532.556,541164.8618,82.3768,12.2753
002676.SZ,20160608,918400.0,918400.0,20139.0021,8.6786
600758.SH,20160608,1426695.588,122413.4766,,2.8449
000566.SZ,20160608,1159393.7584,1050973.3073,58.9717,4.9273
002320.SZ,20160608,589843.8,589838.6146,46.6475,2.7676
600499.SH,20160608,1088238.9923,1062031.9914,19.9794,2.559
002503.SZ,20160608,1610668.8,971990.0237,74.0195,6.8101
600871.SH,20160608,5642921.737,711549.9999,,2.4549
002067.SZ,20160608,918918.84,806652.84,53.5353,2.9743
601225.SH,20160608,4560000.0,1235760.0,,1.4586
600695.SH,20160608,605884.5492,312230.0135,557.0415,8.8976
002398.SZ,20160608,432527.784,321018.1303,22.3436,2.1604
000958.SZ,20160608,791432.1763,359688.6884,16.3198,3.1707
000050.SZ,20160608,3013763.3983,2028578.9626,58.3697,2.2549
000048.SZ,20160608,1405204.1409,1373600.5007,68.3768,19.6859
002075.SZ,20160608,3029897.643,3029896.2013,,13.11
600332.SH,20160608,3157979.8455,2534886.6738,23.4874,3.5645
600234.SH,20160608,297595.4436,297595.4436,,65.9821
002025.SZ,20160608,921492.0,921152.3948,38.1051,4.5545
000725.SZ,20160608,8260970.9196,5646672.0286,107.7816,1.0652
000543.SZ,20160608,1251486.7886,1251486.7886,10.7676,1.366
600131.SH,20160608,454720.8898,358424.9727,30.9517,4.7827
002799.SZ,20160608,114900.0,28725.0,32.9781,2.3263
002628.SZ,20160608,502917.8586,463601.0906,247.2402,1.9149
002576.SZ,20160608,345884.5,248307.9392,546.8109,4.0744
600665.SH,20160608,419963.5452,419963.5452,21.7869,1.5639
000540.SZ,20160608,3022994.4082,2529130.8231,10.3188,2.3776
600568.SH,20160608,1063767.9664,845522.9589,120.8033,2.4428
002601.SZ,20160608,963757.8909,805147.4299,84.8728,4.1692
300382.SZ,20160608,453259.7135,122595.1874,52.0146,6.9392
600774.SH,20160608,351769.4028,351474.4834,441.274,6.1385
